time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,gpu,gpu_mem,memory_percent_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel
29-5-2021 17:4:12,1622322252.0584223,1000.0,94.4,5883.09,2178.76,11797.68,21.5,136568010,142707768,0.0009112305848528943,0.0005965791728749823,0,0,6.430512093506515,120359,559,0,602112,51476713,831424,659.84,302.27,0.02,0.08
29-5-2021 17:4:17,1622322257.0589354,1000.0,98.0,5896.12,2184.52,11798.58,21.4,136912066,142885053,0.0006880413963868606,0.0003545336194062728,0,0,6.518797038524897,121379,562,0,602112,51554344,834733,665.93,305.79,0.02,0.08
29-5-2021 17:4:22,1622322262.0741642,1000.0,93.7,5909.34,2190.22,11799.45,21.4,137301114,143065649,0.0007757333105298622,0.000360095240043519,0,0,6.49164814213774,122397,564,0,602112,51630862,836939,672.77,309.17,0.02,0.08
29-5-2021 17:4:27,1622322267.0702674,1000.0,99.0,5922.74,2195.9,11800.16,21.3,137590782,143240212,0.0005797878534029015,0.0003493983009982832,0,0,6.5138979895527775,123417,567,0,602112,51708493,840248,679.18,311.97,0.02,0.08
29-5-2021 17:4:32,1622322272.073325,1000.0,99.0,5935.99,2201.23,11801.36,21.4,137913457,143432331,0.0006449556122412023,0.00038400318360011634,0,0,6.484605759240321,124437,570,0,602112,51786143,843557,685.94,314.61,0.02,0.08
29-5-2021 17:4:37,1622322277.1307545,1000.0,91.7,5949.08,2206.73,11802.73,21.3,138256413,143613758,0.0006781231383817679,0.00035873361780283485,0,0,6.521756880612218,125455,572,0,602112,51862689,845763,692.08,318.17,0.02,0.08
29-5-2021 17:4:42,1622322282.1338158,1000.0,97.3,5961.48,2212.73,11804.09,21.4,138582766,143796468,0.0006523066194594451,0.0003651964052465741,0,0,6.558805938463863,126475,575,0,602112,51940292,849072,697.73,321.2,0.02,0.08
29-5-2021 17:4:47,1622322287.1449692,1000.0,99.0,5974.15,2218.65,11805.3,21.4,138993735,143981949,0.0008201085904022404,0.0003701363398611524,0,0,6.515428942356564,127495,578,0,602112,52017928,852379,704.21,324.82,0.02,0.08
29-5-2021 17:4:52,1622322292.1430845,1000.0,89.7,5987.12,2223.82,11806.72,21.4,139415205,144167718,0.0008432578574258305,0.0003716781002589487,0,0,6.418060344035714,128513,580,0,602112,52094459,854585,710.75,327.31,0.02,0.08
29-5-2021 17:4:57,1622322297.1437984,1000.0,81.6,5999.89,2229.18,11808.46,21.3,139691728,144333279,0.0005529670556333272,0.0003310747341006328,0,0,6.422347011886317,129529,581,0,602112,52169857,855688,716.15,330.58,0.02,0.08
29-5-2021 17:5:2,1622322302.1531105,1000.0,89.5,6012.18,2234.18,11810.65,21.3,139988213,144499949,0.0005918676875238749,0.0003327203314825513,0,0,6.516245450518585,130551,585,0,602112,52248569,860100,721.74,333.52,0.02,0.08
29-5-2021 17:5:7,1622322307.156039,1000.0,93.7,6025.32,2239.9,11811.49,21.3,140293964,144682037,0.0006111440534892555,0.0003639628273063753,0,0,6.512775290830001,131567,586,0,602112,52324034,861203,728.75,337.06,0.02,0.08
29-5-2021 17:5:12,1622322312.1565223,1000.0,99.3,6038.99,2245.16,11812.38,21.4,140620457,144861443,0.000652922891808429,0.0003587773224166613,0,0,6.510325766343941,132587,589,0,602112,52401634,864512,734.26,339.49,0.02,0.08
29-5-2021 17:5:17,1622322317.1599033,1000.0,98.8,6052.13,2250.73,11813.34,21.5,140976831,145047853,0.0007122663635091342,0.00037256806843860015,0,0,6.513081481390759,133607,592,0,602112,52479244,867821,740.66,342.92,0.02,0.08
29-5-2021 17:5:22,1622322322.1632252,1000.0,88.2,6065.33,2255.86,11814.56,21.4,141298113,145231330,0.0006421373785583756,0.00036671036598924023,0,0,6.419387169798996,134625,594,0,602112,52555764,870027,747.35,345.5,0.02,0.08
29-5-2021 17:5:27,1622322327.1663437,1000.0,98.7,6078.47,2261.72,11815.38,21.4,141629787,145411530,0.0006629345257455467,0.0003601753575479161,0,0,6.561459589990426,135645,597,0,602112,52633416,873336,753.67,348.81,0.02,0.08
29-5-2021 17:5:32,1622322332.1696982,1000.0,99.5,6091.71,2267.23,11816.39,21.4,141938158,145600090,0.000616328499119634,0.00037686715610092447,0,0,6.516857831640099,136665,600,0,602112,52711043,876643,760.21,351.96,0.02,0.08
29-5-2021 17:5:37,1622322337.2020237,1000.0,98.8,6105.07,2272.87,11817.38,21.3,142268421,145775521,0.000656283063550692,0.0003486082126116502,0,0,6.51563306939707,137681,601,0,602112,52786456,877746,766.43,354.58,0.02,0.08
29-5-2021 17:5:42,1622322342.2031438,1000.0,98.5,6118.05,2278.08,11818.93,21.3,142614056,145952039,0.000691115177693138,0.00035295693125996305,0,0,6.507059733695863,138699,603,0,602112,52863001,879952,773.49,357.77,0.02,0.08
29-5-2021 17:5:47,1622322347.2036216,1000.0,96.2,6130.52,2283.98,11820.2,21.4,142887716,146135281,0.0005472677041016092,0.0003664489828070857,0,0,6.480217027869465,139723,608,0,602112,52942873,885467,780.01,361.2,0.02,0.08
29-5-2021 17:5:52,1622322352.2333722,1000.0,91.5,6143.34,2290.31,11821.06,21.4,143171893,146321287,0.0005649922300641966,0.0003698115778029923,0,0,6.510019575783184,140738,611,0,602112,53020199,888774,786.44,364.77,0.02,0.08
29-5-2021 17:5:57,1622322357.2401729,1000.0,73.5,6155.25,2295.83,11823.27,21.3,143398667,146474606,0.0004529319535216212,0.0003062214988578119,0,0,6.50899894058066,141749,612,0,602112,53095302,889877,792.02,368.17,0.02,0.08
29-5-2021 17:6:2,1622322362.243238,1000.0,96.0,6167.52,2302.19,11824.44,21.4,143641612,146658695,0.0004855923212965685,0.0003679524371160715,0,0,6.4983843344744034,142764,615,0,602112,53172622,893186,797.73,371.51,0.02,0.08
29-5-2021 17:6:7,1622322367.2497494,1000.0,94.8,6180.67,2307.77,11825.56,21.4,143902793,146830294,0.0005216826179628762,0.0003427516379821334,0,0,6.510529893384446,143771,617,0,602112,53248520,895392,804.07,375.1,0.02,0.08
29-5-2021 17:6:12,1622322372.2660139,1000.0,88.6,6193.85,2313.19,11826.57,21.6,144290458,147143297,0.0007728161159421281,0.0006239762752330852,0,0,6.434390507276108,144782,621,0,602112,53326649,899804,810.7,377.65,0.02,0.08
29-5-2021 17:6:17,1622322377.2692287,1000.0,98.8,6207.16,2319.08,11827.35,21.5,144597616,147319052,0.0006139212687460055,0.0003512841358143177,0,0,6.518082593883129,145791,624,0,602112,53403674,903111,816.72,380.82,0.02,0.08
29-5-2021 17:6:22,1622322382.2796795,1000.0,94.1,6220.53,2324.18,11828.71,21.4,144850316,147496065,0.0005043458324803855,0.0003532875696274257,0,0,6.511448465066719,146798,626,0,602112,53479572,905317,823.81,384.15,0.02,0.08
29-5-2021 17:6:27,1622322387.29061,1000.0,98.3,6234.0,2329.44,11829.79,21.4,145139966,147660592,0.000578036350320968,0.0003283362216787774,0,0,6.5056308444123285,147805,628,0,602112,53555497,907523,830.28,386.9,0.02,0.08
29-5-2021 17:6:32,1622322392.2931478,1000.0,93.2,6246.57,2335.44,11830.97,21.4,145373646,147840257,0.00046712291388057017,0.0003591477162031524,0,0,6.438370984565954,148814,631,0,602112,53632483,910832,836.46,389.89,0.02,0.08
29-5-2021 17:6:37,1622322397.2938466,1000.0,91.9,6259.72,2340.81,11832.2,21.4,145633737,148009228,0.0005201093090179095,0.00033789477549805714,0,0,6.519817673727421,149822,633,0,602112,53708401,913038,842.72,393.06,0.02,0.08
29-5-2021 17:6:42,1622322402.3231642,1000.0,91.1,6273.03,2346.77,11833.06,21.4,145953232,148189611,0.0006352651081204298,0.0003586629712455202,0,0,6.4297976488647475,150832,636,0,602112,53785401,916347,849.49,396.25,0.02,0.08
29-5-2021 17:6:47,1622322407.337117,1000.0,99.2,6286.86,2352.03,11833.68,21.4,146184483,148369558,0.00046121495825067775,0.00035889249383714975,0,0,6.519307356126158,151842,639,0,602112,53862468,919656,856.3,399.04,0.02,0.08
29-5-2021 17:6:52,1622322412.355767,1000.0,88.6,6300.86,2357.16,11834.65,21.4,146484199,148542478,0.0005972044209487773,0.0003445548067852987,0,0,6.476950995221387,152850,641,0,602112,53938381,921862,863.83,401.8,0.02,0.08
29-5-2021 17:6:57,1622322417.4214103,1000.0,64.0,6312.7,2362.68,11837.04,21.5,146735011,148705990,0.0004951236883927442,0.0003227862484110584,0,0,6.456538291170894,153858,643,0,602112,54014272,924066,869.23,404.56,0.02,0.08
29-5-2021 17:7:2,1622322422.4231057,1000.0,99.3,6325.83,2368.59,11837.91,21.5,147107350,148893001,0.000744425580990485,0.00037389522001888496,0,0,6.551253237965179,154868,646,0,602112,54091279,927375,875.25,407.91,0.02,0.08
29-5-2021 17:7:7,1622322427.4281309,1000.0,94.7,6337.41,2372.95,11841.72,21.3,147458234,149067504,0.00070106341046608,0.00034865559078374155,0,0,6.429899712385,155874,647,0,602112,54166119,928478,879.65,409.76,0.02,0.08
29-5-2021 17:7:12,1622322432.4313676,1000.0,98.0,6350.47,2378.85,11842.69,21.4,147692501,149253410,0.0004682308888022242,0.00037157146168118553,0,0,6.495424492387082,156881,649,0,602112,54242056,930684,886.36,413.06,0.02,0.08
29-5-2021 17:7:17,1622322437.4354637,1000.0,87.3,6364.03,2383.91,11843.89,21.4,148028097,149419924,0.0006706426053943313,0.00033275540469681307,0,0,6.51563306939707,157883,651,0,602112,54317629,932890,892.75,416.36,0.02,0.08
29-5-2021 17:7:22,1622322442.439852,1000.0,94.0,6376.8,2389.76,11845.13,21.5,148362726,149611567,0.00066867112976768,0.000382949897713789,0,0,6.445821621544384,158889,655,0,602112,54395436,937300,898.92,419.36,0.02,0.08
29-5-2021 17:7:27,1622322447.4430978,1000.0,99.0,6390.06,2395.54,11845.96,21.5,148689971,149780433,0.0006540654029085542,0.0003375128980658403,0,0,6.529921962232415,159899,658,0,602112,54472455,940609,905.26,422.78,0.02,0.08
29-5-2021 17:7:32,1622322452.4490747,1000.0,99.5,6403.85,2401.11,11846.55,21.4,149041352,149968240,0.0007019229332078654,0.0003751655334721273,0,0,6.528391009428628,160907,660,0,602112,54548337,942815,912.39,425.66,0.02,0.08
29-5-2021 17:7:37,1622322457.4526064,1000.0,89.7,6417.02,2406.39,11848.0,21.4,149430944,150151403,0.000778634020516114,0.00036606743233894175,0,0,6.522471325253985,161917,663,0,602112,54625357,946124,918.8,428.6,0.02,0.08
29-5-2021 17:7:42,1622322462.4538736,1000.0,99.1,6430.15,2412.43,11848.9,21.4,149663888,150327519,0.00046576995575166606,0.00035214275331049705,0,0,6.524104341578024,162927,666,0,602112,54702371,949433,924.78,431.62,0.02,0.08
29-5-2021 17:7:47,1622322467.4595091,1000.0,88.4,6442.59,2417.99,11850.25,21.5,149982122,150503811,0.0006357514445526651,0.00035218704997919283,0,0,6.448679400111454,163935,668,0,602112,54778292,951637,930.73,434.74,0.02,0.08
29-5-2021 17:7:52,1622322472.4606013,1000.0,99.0,6455.98,2423.63,11851.01,21.5,150292588,150684829,0.0006207963937931077,0.000361956934452213,0,0,6.518592911484392,164945,671,0,602112,54855322,954946,937.28,438.02,0.02,0.08
29-5-2021 17:7:57,1622322477.4631133,1000.0,97.2,6468.08,2429.28,11853.11,21.5,150547272,150846698,0.0005091122242434202,0.0003235754371144563,0,0,6.525022913260297,165951,672,0,602112,54930113,956047,942.88,441.36,0.02,0.08
29-5-2021 17:8:2,1622322482.480514,1000.0,88.8,6481.0,2434.54,11854.8,21.4,150860091,151028542,0.000623468238061586,0.0003624267013259139,0,0,6.4364317776811575,166961,675,0,602112,55007111,959356,949.29,443.67,0.02,0.08
29-5-2021 17:8:7,1622322487.4834433,1000.0,99.0,6494.19,2440.43,11855.59,21.4,151102319,151204213,0.00048417235143710343,0.00035113628956729776,0,0,6.505018463290814,167971,678,0,602112,55084142,962665,955.75,447.01,0.02,0.08
29-5-2021 17:8:12,1622322492.483559,1000.0,99.0,6508.01,2445.26,11856.62,21.6,151539985,151520901,0.0008753117570132183,0.000633361352503969,0,0,6.519715610207169,168979,680,0,602112,55160080,964871,962.07,449.64,0.02,0.08
29-5-2021 17:8:17,1622322497.4869385,1000.0,94.2,6521.51,2450.68,11857.57,21.6,151856086,151698868,0.0006317749727631132,0.00035569358077871616,0,0,6.432145109830555,169989,683,0,602112,55237116,968180,969.23,452.37,0.02,0.08
29-5-2021 17:8:22,1622322502.4884994,1000.0,97.0,6534.84,2456.29,11858.53,21.4,152234467,151867636,0.0007565258237682242,0.0003374306591126818,0,0,6.520123864288179,170999,686,0,602112,55314144,971489,975.07,455.42,0.02,0.08
29-5-2021 17:8:27,1622322507.5236053,1000.0,89.0,6547.96,2461.8,11859.97,21.4,152615955,152054478,0.0007576563517573115,0.00037107858720337105,0,0,6.474501470735326,172001,688,0,602112,55389731,973695,981.42,458.33,0.02,0.08
29-5-2021 17:8:32,1622322512.5630994,1000.0,98.2,6561.16,2467.51,11861.06,21.5,152888532,152231214,0.0005408816797177673,0.0003507018734031093,0,0,6.503079256406016,173005,691,0,602112,55466395,977004,987.9,461.06,0.02,0.08
29-5-2021 17:8:37,1622322517.5663898,1000.0,98.8,6574.56,2473.17,11861.89,21.3,153185287,152400799,0.0005931196780454299,0.0003389469447905991,0,0,6.518797038524897,174007,693,0,602112,55541953,979210,994.02,464.47,0.02,0.08
29-5-2021 17:8:42,1622322522.5728152,1000.0,92.7,6587.38,2479.08,11862.99,21.4,153507402,152587553,0.0006434031779267728,0.00037302862980779074,0,0,6.41663145475218,175011,696,0,602112,55618605,982519,1000.08,467.48,0.02,0.08
29-5-2021 17:8:47,1622322527.5892794,1000.0,99.3,6600.76,2485.27,11863.75,21.4,153806850,152768492,0.000596930399715293,0.0003606903021362153,0,0,6.5244105321387815,176015,699,0,602112,55695285,985828,1006.81,470.95,0.02,0.08
29-5-2021 17:8:52,1622322532.5954688,1000.0,92.2,6613.41,2491.09,11864.72,21.3,154143906,152942104,0.0006732785691540128,0.0003467947134837133,0,0,6.4707251204859855,177023,701,0,602112,55771190,988034,1013.5,474.54,0.02,0.08
29-5-2021 17:8:57,1622322537.6026602,1000.0,82.6,6625.99,2496.28,11866.75,21.5,154433463,153107043,0.0005782822659155459,0.0003294042232024929,0,0,6.58023927771688,178031,703,0,602112,55847109,990240,1018.5,476.82,0.02,0.08
29-5-2021 17:9:2,1622322542.603186,1000.0,92.8,6639.35,2501.64,11868.05,21.3,154689479,153276205,0.0005119781692875253,0.0003382884314770028,0,0,6.5239002145375204,179039,705,0,602112,55923022,992446,1025.49,480.11,0.02,0.08
29-5-2021 17:9:7,1622322547.6063097,1000.0,98.0,6651.96,2507.66,11869.25,21.5,154969170,153457437,0.0005590327431506748,0.0003622376912617249,0,0,6.5000173507984425,180049,708,0,602112,56000041,995753,1031.26,482.84,0.02,0.08
29-5-2021 17:9:12,1622322552.6141536,1000.0,93.3,6665.23,2513.18,11870.18,21.3,155277416,153633891,0.0006155263657763461,0.0003523552271455246,0,0,6.509305131141417,181064,711,0,602112,56077361,999062,1037.91,486.51,0.02,0.08
29-5-2021 17:9:17,1622322557.626901,1000.0,90.1,6678.49,2518.98,11871.19,21.4,155541998,153812757,0.0005278183495237524,0.00035682229670164824,0,0,6.422347011886317,182077,713,0,602112,56153571,1001268,1044.37,489.49,0.02,0.08
29-5-2021 17:9:22,1622322562.640902,1000.0,86.5,6691.34,2524.73,11872.26,21.5,155877247,153991983,0.0006686256967981115,0.0003574510561831305,0,0,6.531554978556454,183090,715,0,602112,56229779,1003474,1049.94,492.4,0.02,0.08
29-5-2021 17:9:27,1622322567.6599252,1000.0,95.0,6704.82,2529.97,11873.55,21.4,156198361,154162153,0.0006397938174086942,0.0003390500380190135,0,0,6.5255332308615595,184103,717,0,602112,56305953,1005680,1057.56,495.47,0.02,0.08
29-5-2021 17:9:32,1622322572.6649394,1000.0,78.3,6717.42,2535.63,11874.96,21.4,156571298,154342563,0.0007451267598911633,0.0003604585191385268,0,0,6.522573388774237,185116,719,0,602112,56382154,1007886,1062.56,498.06,0.02,0.08
29-5-2021 17:9:37,1622322577.6671224,1000.0,92.2,6730.77,2540.97,11876.17,21.4,156889002,154518027,0.0006351307069495758,0.00035077485446894085,0,0,6.51481656123505,186129,721,0,602112,56458346,1010092,1069.84,501.64,0.02,0.08
29-5-2021 17:9:42,1622322582.6700165,1000.0,98.3,6743.56,2546.87,11877.28,21.5,157174200,154691065,0.0005700660271842961,0.00034587579580472593,0,0,6.523594023976763,187144,724,0,602112,56535684,1013401,1075.71,504.19,0.02,0.08
29-5-2021 17:9:47,1622322587.675183,1000.0,89.2,6757.04,2552.29,11878.35,21.4,157511866,154874013,0.0006746348956323455,0.0003655183076950192,0,0,6.525329103821054,188161,728,0,602112,56614105,1017813,1082.61,507.03,0.02,0.08
29-5-2021 17:9:52,1622322592.6781921,1000.0,99.2,6770.06,2558.34,11879.34,21.4,157787660,155049025,0.0005512562450738393,0.0003498134765907263,0,0,6.5719721325764295,189176,731,0,602112,56691411,1021122,1088.59,510.05,0.02,0.08
29-5-2021 17:9:57,1622322597.6839561,1000.0,95.6,6781.98,2564.62,11881.28,21.5,158000760,155209560,0.00042570924174173603,0.00032070029621309056,0,0,6.527778628307113,190189,733,0,602112,56767606,1023328,1094.14,513.05,0.02,0.08
29-5-2021 17:10:2,1622322602.7127352,1000.0,92.6,6795.06,2569.58,11882.96,21.4,158310857,155374151,0.0006166447126818467,0.00032729813543832354,0,0,6.4818500441935045,191200,734,0,602112,56842706,1024431,1101.05,516.04,0.02,0.08
29-5-2021 17:10:7,1622322607.7201245,1000.0,88.0,6808.26,2574.89,11884.17,21.4,158430289,155526134,0.00023851151304036806,0.00030351744328500116,0,0,6.480523218430221,192213,736,0,602112,56918942,1026637,1106.96,518.81,0.02,0.08
29-5-2021 17:10:12,1622322612.7230742,1000.0,99.0,6821.26,2580.98,11884.97,21.6,158858219,155836759,0.0008553553891337222,0.0006208837140412274,0,0,6.574523720582742,193228,739,0,602112,56996275,1029946,1112.45,522.11,0.02,0.08
29-5-2021 17:10:17,1622322617.7275615,1000.0,99.3,6834.58,2586.83,11886.07,21.5,159079318,156023217,0.0004418015029369937,0.0003725816246777506,0,0,6.522981642855247,194243,742,0,602112,57073609,1033253,1118.94,525.79,0.02,0.08
29-5-2021 17:10:22,1622322622.7407465,1000.0,89.9,6846.75,2592.75,11887.5,21.5,159333913,156195986,0.0005078507949893712,0.00034462921109809175,0,0,6.512877354350254,195257,744,0,602112,57149851,1035459,1124.73,528.34,0.02,0.08
29-5-2021 17:10:27,1622322627.743839,1000.0,56.1,6857.13,2598.39,11891.28,21.5,159572023,156340700,0.0004759256373862011,0.00028924909784850154,0,0,6.454803211326602,196269,745,0,602112,57224976,1036562,1128.46,530.47,0.02,0.08
29-5-2021 17:10:32,1622322632.7475948,1000.0,92.0,6865.57,2602.85,11898.28,21.5,159692581,156477686,0.00024093501887167523,0.0002737663572318328,0,0,6.436635904721663,197281,746,0,602112,57300131,1037665,1131.54,531.45,0.02,0.08
29-5-2021 17:10:37,1622322637.749057,1000.0,95.9,6877.68,2609.76,11899.31,21.3,159965538,156651168,0.0005457543972759965,0.00034686256204542997,0,0,6.534616884164028,198302,749,0,602112,57377777,1040974,1137.34,535.04,0.02,0.08
29-5-2021 17:10:42,1622322642.753191,1000.0,87.4,6889.98,2615.97,11900.53,21.4,160240117,156825157,0.0005487043378661032,0.00034769053365692724,0,0,6.458477498055689,199315,751,0,602112,57454016,1043180,1143.67,537.66,0.02,0.08
29-5-2021 17:10:47,1622322647.7568407,1000.0,96.2,6902.62,2622.05,11901.68,21.5,160559564,157014643,0.0006384279843947832,0.00037869557407341404,0,0,6.477155122261891,200336,754,0,602112,57531647,1046487,1150.46,540.79,0.02,0.08
29-5-2021 17:10:52,1622322652.760287,1000.0,93.0,6915.81,2627.61,11902.82,21.5,160874267,157206512,0.0006289724693334476,0.00038347368381788313,0,0,6.506345289054096,201357,757,0,602112,57609306,1049796,1157.56,543.58,0.02,0.08
29-5-2021 17:10:57,1622322657.7631338,1000.0,93.1,6927.94,2632.94,11905.09,21.5,161165500,157360563,0.0005821345654301054,0.000307926683923433,0,0,6.529207517590647,202376,759,0,602112,57685892,1052002,1162.26,546.38,0.02,0.08
29-5-2021 17:11:2,1622322662.7671533,1000.0,88.3,6940.54,2638.38,11907.04,21.5,161459968,157532194,0.0005884629347850066,0.0003429862734153981,0,0,6.524104341578024,203395,761,0,602112,57762428,1054208,1169.45,549.53,0.02,0.08
29-5-2021 17:11:7,1622322667.7695286,1000.0,71.7,6952.69,2644.2,11909.05,21.4,161745355,157694605,0.000570502969522221,0.00032466775915887357,0,0,6.454905274846853,204414,763,0,602112,57838964,1056414,1174.2,551.65,0.02,0.08
29-5-2021 17:11:12,1622322672.773096,1000.0,82.0,6961.57,2648.04,11916.47,21.4,161867353,157826553,0.0002438220350651417,0.0002637078467087601,0,0,6.581259912919404,205431,764,0,602112,57914421,1057515,1176.19,552.53,0.02,0.08
29-5-2021 17:11:17,1622322677.7845607,1000.0,94.7,6974.25,2654.52,11917.26,21.4,162120298,158000398,0.0005047326887478291,0.0003468945987284443,0,0,6.533800376002008,206450,766,0,602112,57990958,1059721,1183.47,556.45,0.02,0.08
29-5-2021 17:11:22,1622322682.799557,1000.0,96.5,6987.08,2660.08,11918.63,21.5,162375488,158185516,0.0005088538161001737,0.00036912888721670893,0,0,6.531963232637464,207471,769,0,602112,58068612,1063030,1189.56,559.71,0.02,0.08
29-5-2021 17:11:27,1622322687.8062775,1000.0,89.3,7000.08,2665.65,11919.82,21.5,162687201,158365679,0.0006225891725503993,0.0003598423328324375,0,0,6.462866229426546,208490,771,0,602112,58145173,1065236,1195.74,562.78,0.02,0.08
29-5-2021 17:11:32,1622322692.8119912,1000.0,95.5,7013.02,2671.31,11920.95,21.5,163015457,158552952,0.0006557626336443288,0.0003741184797550521,0,0,6.507672114817378,209505,774,0,602112,58222494,1068543,1201.84,565.67,0.02,0.08
29-5-2021 17:11:37,1622322697.81332,1000.0,87.3,7025.7,2677.09,11922.3,21.4,163330155,158725484,0.000629228787893537,0.0003449723265888176,0,0,6.522675452294489,210524,776,0,602112,58299051,1070749,1207.71,569.49,0.02,0.08
29-5-2021 17:11:42,1622322702.8237047,1000.0,93.0,7038.6,2682.85,11923.54,21.6,163721658,158910367,0.0007813830988637349,0.00036899960272903114,0,0,6.449597971793726,211545,779,0,602112,58376703,1074056,1213.69,572.22,0.02,0.08
29-5-2021 17:11:47,1622322707.8264422,1000.0,94.6,7052.33,2688.11,11924.25,21.4,163996601,159074804,0.0005495850997259592,0.0003286940385594016,0,0,6.53471894768428,212566,782,0,602112,58454365,1077363,1219.72,575.39,0.02,0.08
29-5-2021 17:11:52,1622322712.8326354,1000.0,92.0,7065.2,2693.88,11925.3,21.4,164212247,159251427,0.0004307584487140752,0.00035280899941212036,0,0,6.524512595659035,213585,784,0,602112,58530937,1079569,1226.57,578.5,0.02,0.08
29-5-2021 17:11:57,1622322717.8354461,1000.0,64.3,7076.72,2699.41,11928.08,21.6,164411311,159410439,0.00039790432074178576,0.0003178453253717038,0,0,6.443882414659588,214604,786,0,602112,58607471,1081775,1231.28,581.33,0.02,0.08
29-5-2021 17:12:2,1622322722.8407435,1000.0,92.9,7089.79,2705.32,11928.93,21.5,164718795,159597105,0.0006143171405227054,0.0003729368791638307,0,0,6.541965457622206,215625,789,0,602112,58685128,1085082,1237.07,584.43,0.02,0.08
29-5-2021 17:12:7,1622322727.8435988,1000.0,91.6,7102.93,2710.7,11930.13,21.5,165082132,159779614,0.000726259262254488,0.00036480967172295787,0,0,6.5444149821082656,216644,791,0,602112,58761665,1087288,1243.94,587.74,0.02,0.08
29-5-2021 17:12:12,1622322732.8467624,1000.0,99.0,7116.01,2716.38,11931.24,21.7,165613736,160115956,0.0010625357174742142,0.0006722586517157737,0,0,6.581157849399152,217660,794,0,602112,58838997,1090597,1249.45,590.28,0.02,0.08
29-5-2021 17:12:17,1622322737.8526626,1000.0,88.9,7129.09,2721.84,11932.58,21.5,165945388,160288156,0.000662522204641425,0.0003439940770423619,0,0,6.490321316374459,218674,796,0,602112,58915273,1092803,1255.79,593.52,0.02,0.08
29-5-2021 17:12:22,1622322742.8646865,1000.0,89.6,7142.06,2727.81,11933.49,21.4,166215017,160475611,0.0005379643114093305,0.00037401058489715895,0,0,6.446434002665899,219690,799,0,602112,58992611,1096112,1262.49,596.68,0.02,0.08
29-5-2021 17:12:27,1622322747.8736663,1000.0,92.1,7155.14,2733.65,11934.56,21.5,166544809,160662432,0.0006584015375218762,0.0003729721571213808,0,0,6.587179597094048,220706,802,0,602112,59069951,1099419,1268.53,599.34,0.02,0.08
29-5-2021 17:12:32,1622322752.874442,1000.0,99.2,7168.56,2739.22,11935.24,21.5,166897936,160848001,0.0007061444326446617,0.0003710804221184934,0,0,6.514000053073031,221716,805,0,602112,59146979,1102728,1275.0,602.62,0.02,0.08
29-5-2021 17:12:37,1622322757.877694,1000.0,88.3,7182.16,2744.29,11936.46,21.5,167180707,161024098,0.0005651744341722643,0.00035196509661327796,0,0,6.525022913260297,222730,807,0,602112,59223193,1104934,1282.11,605.72,0.02,0.08
29-5-2021 17:12:42,1622322762.880699,1000.0,94.0,7194.96,2750.08,11937.6,21.5,167440039,161212726,0.000518352467288127,0.0003770294032345596,0,0,6.508080368898388,223746,810,0,602112,59300550,1108241,1288.08,608.3,0.02,0.08
29-5-2021 17:12:47,1622322767.883851,1000.0,99.3,7208.72,2755.3,11938.42,21.4,167699188,161379319,0.0005179714571154345,0.0003329760830843707,0,0,6.5396179966564,224760,812,0,602112,59376770,1110447,1294.97,611.63,0.02,0.08
29-5-2021 17:12:52,1622322772.9030077,1000.0,90.5,7221.87,2760.64,11939.67,21.5,168036734,161566557,0.0006725153657302352,0.0003730467315524337,0,0,6.537984980332359,225776,815,0,602112,59454098,1113756,1301.75,614.33,0.02,0.08
29-5-2021 17:12:57,1622322777.9194121,1000.0,68.4,7234.1,2765.39,11942.34,21.5,168289281,161725687,0.0005034422673071828,0.0003172192423453535,0,0,6.502262748243997,226790,817,0,602112,59530326,1115962,1306.53,616.44,0.02,0.08
29-5-2021 17:13:2,1622322782.9216537,1000.0,99.0,7247.69,2770.89,11943.09,21.5,168591689,161901413,0.0006045449690113714,0.0003512945068400712,0,0,6.537066408650087,227806,820,0,602112,59607668,1119271,1313.55,619.66,0.02,0.08
29-5-2021 17:13:7,1622322787.9391687,1000.0,93.8,7261.04,2776.35,11944.2,21.5,168900389,162080617,0.0006152448043317498,0.0003571568834320275,0,0,6.538597361453874,228820,822,0,602112,59683921,1121477,1320.3,622.72,0.02,0.08
29-5-2021 17:13:12,1622322792.9509022,1000.0,99.3,7274.31,2782.06,11944.96,21.5,169223904,162261559,0.0006455151654361831,0.0003610367527451706,0,0,6.544108791547508,229834,824,0,602112,59760193,1123683,1326.12,625.68,0.02,0.08
29-5-2021 17:13:17,1622322797.9531438,1000.0,96.8,7286.1,2787.26,11947.7,21.5,169605226,162450728,0.0007623022429081048,0.0003781684586482901,0,0,6.550538793323413,230848,826,0,602112,59836438,1125889,1330.74,627.77,0.02,0.08
29-5-2021 17:13:22,1622322802.956362,1000.0,88.8,7299.12,2792.82,11948.89,21.6,170017593,162626527,0.0008242035139393257,0.00035137184485426696,0,0,6.456946545251903,231862,828,0,602112,59912698,1128095,1337.6,631.14,0.02,0.08
