time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,temp,gpu,gpu_mem,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,memory_percent_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel
10-6-2021 18:41:30,1623364890.5239394,1000.0,36.1,5266.85,2443.4,6949.36,23.3,112564659,133998307,0.0007260451607390651,0.0012759831396896555,67.679,0,0,288.67,141.71,0.02,0.06,6.288439673315084,64669,325,0,405504,44716241,515243
10-6-2021 18:41:35,1623364895.5252323,1000.0,67.0,5274.85,2446.46,6958.61,23.2,112689428,134135276,0.0002494734889521319,0.0002738671810167954,68.166,0,0,291.74,143.26,0.02,0.06,6.2986460253403305,65708,326,0,405504,44794338,516346
10-6-2021 18:41:40,1623364900.5324605,1000.0,81.0,5286.23,2452.29,6961.55,23.3,112832394,134323504,0.0002855192456088484,0.0003759125705584707,68.166,0,0,297.83,147.53,0.02,0.06,6.385502081075178,66749,328,0,405504,44873566,518552
10-6-2021 18:41:45,1623364905.5364523,1000.0,81.1,5297.44,2457.75,6964.93,23.4,113350232,134485547,0.0010348498085582403,0.00032382746636632105,68.653,0,0,302.33,151.27,0.02,0.06,6.399484783349766,67788,329,0,405504,44951688,519655
10-6-2021 18:41:50,1623364910.545523,1000.0,87.1,5308.36,2463.07,6968.96,23.4,113958933,134651472,0.001215197477484184,0.00033124907212500593,68.166,0,0,307.29,154.52,0.02,0.06,6.3932589086143645,68831,332,0,405504,45032029,522962
10-6-2021 18:41:55,1623364915.547857,1000.0,74.9,5320.36,2468.39,6972.06,23.3,114679673,134832125,0.001440807397135832,0.000361137412540971,69.14,0,0,313.21,157.74,0.02,0.06,6.286908720511297,69874,335,0,405504,45112350,526269
10-6-2021 18:42:0,1623364920.5497468,1000.0,79.2,5331.94,2474.12,6975.27,23.3,115341489,135506055,0.0013231319340196114,0.0013473507807212832,69.627,0,0,318.58,161.06,0.02,0.06,6.28456125954549,70910,337,0,405504,45191276,528475
10-6-2021 18:42:5,1623364925.5545099,1000.0,73.3,5343.06,2479.35,6978.73,23.3,115976556,135675079,0.0012689251897925532,0.00033772627341602777,68.653,0,0,323.83,164.88,0.02,0.06,6.408160182571225,71951,339,0,405504,45270544,530681
10-6-2021 18:42:10,1623364930.5554388,1000.0,43.9,5353.34,2484.27,6983.33,23.4,116585732,135837854,0.0012181257017758313,0.0003254895319358624,68.653,0,0,327.62,167.66,0.02,0.06,6.3944836708573956,72992,341,0,405504,45349749,532887
10-6-2021 18:42:15,1623364935.5592256,1000.0,94.2,5364.49,2489.12,6987.14,23.4,117144175,136001814,0.0011160407548623334,0.0003276718343093712,69.14,0,0,332.65,171.03,0.02,0.06,6.404587959362389,74028,343,0,405504,45428671,535093
10-6-2021 18:42:20,1623364940.565193,1000.0,69.5,5375.45,2494.27,6990.68,23.5,117713960,137046799,0.0011382115721207328,0.002087478644914457,68.166,0,0,337.44,174.58,0.02,0.06,6.415917010110412,75062,344,0,405504,45506464,536196
10-6-2021 18:42:25,1623364945.568883,1000.0,77.1,5387.12,2498.57,6994.41,23.7,118427009,137253221,0.0014250463145804042,0.00041253954545664634,69.627,0,0,343.29,177.58,0.02,0.06,6.3728462045638725,76100,347,0,405504,45586509,539505
10-6-2021 18:42:30,1623364950.5722003,1000.0,75.7,5399.02,2503.62,6997.29,23.5,119103645,137927403,0.0013523747382798946,0.0013474699924376117,69.14,0,0,348.52,180.93,0.02,0.06,6.338450798238791,77136,349,0,405504,45665431,541711
10-6-2021 18:42:35,1623364955.5751486,1000.0,70.8,5410.33,2508.44,7000.84,23.4,119766198,138102077,0.001324325102658297,0.00034914212596084444,69.14,0,0,353.76,184.68,0.02,0.06,6.410201452976275,78172,351,0,405504,45744366,543917
10-6-2021 18:42:40,1623364960.5787268,1000.0,89.3,5421.44,2514.23,7003.72,23.6,120435663,138284084,0.0013379724970990915,0.00036375368432929925,68.166,0,0,358.33,188.45,0.02,0.06,6.4297976488647475,79210,354,0,405504,45824403,547226
10-6-2021 18:42:45,1623364965.582475,1000.0,90.7,5432.56,2518.91,7007.65,23.5,121082373,138450677,0.0012924511324952147,0.0003329364189757005,68.653,0,0,363.64,191.9,0.02,0.06,6.421428440204045,80244,355,0,405504,45902220,548329
10-6-2021 18:42:50,1623364970.5851576,1000.0,95.5,5443.39,2524.12,7011.46,23.4,121709158,138617535,0.0012528977737736463,0.0003335370449776607,68.166,0,0,368.32,195.31,0.02,0.06,6.417856216995209,81278,356,0,405504,45980019,549432
10-6-2021 18:42:55,1623364975.5920856,1000.0,72.9,5454.5,2529.6,7014.72,23.5,122438617,138801082,0.001456899329883206,0.00036658606076842265,69.627,0,0,373.35,199.24,0.02,0.06,6.3367157183945,82316,359,0,405504,46060045,552741
10-6-2021 18:43:0,1623364980.5973246,1000.0,95.8,5465.8,2535.66,7017.1,23.6,123082831,139480242,0.001287079395671821,0.0013568982393497718,69.627,0,0,378.69,203.85,0.02,0.06,6.418366534596472,83352,361,0,405504,46138952,554945
10-6-2021 18:43:5,1623364985.6007771,1000.0,91.7,5477.35,2540.93,7020.08,23.6,123766412,139660686,0.0013662186152683402,0.0003606389759421054,69.627,0,0,383.75,207.05,0.02,0.06,6.419183042758492,84392,365,0,405504,46220081,559357
10-6-2021 18:43:10,1623364990.6017127,1000.0,63.3,5488.17,2545.94,7024.08,23.6,124376472,139829398,0.0012198917449566264,0.00033736087610255117,69.14,0,0,388.54,210.45,0.02,0.06,6.428266696060961,85426,366,0,405504,46297881,560460
10-6-2021 18:43:15,1623364995.6079006,1000.0,77.6,5499.73,2550.59,7027.83,23.8,125123042,140094949,0.0014912943991643947,0.0005304455295451252,68.653,0,0,393.98,213.58,0.02,0.06,6.340594132164093,86464,369,0,405504,46377938,563769
10-6-2021 18:43:20,1623365000.6114511,1000.0,77.0,5511.32,2555.95,7030.92,23.7,125794924,140267214,0.0013428104623734634,0.0003442855208217584,69.627,0,0,399.19,217.43,0.02,0.06,6.415508756029402,87500,371,0,405504,46456887,565973
10-6-2021 18:43:25,1623365005.6152632,1000.0,99.5,5524.0,2561.5,7032.91,23.7,126435976,141581296,0.001281127249454902,0.0026261617750481963,69.627,0,0,405.32,220.73,0.02,0.06,6.415814946590159,88536,373,0,405504,46535833,568179
10-6-2021 18:43:30,1623365010.6162653,1000.0,97.2,5536.01,2566.26,7035.74,23.5,127074370,142018434,0.001276532164243397,0.0008741008173839824,69.14,0,0,411.25,224.1,0.02,0.06,6.425102726933134,89567,375,0,405504,46614462,570385
10-6-2021 18:43:35,1623365015.6267433,1000.0,97.5,5547.99,2571.55,7038.34,23.5,127746558,142193271,0.0013415646119096657,0.00034894275418848633,69.627,0,0,416.64,227.35,0.02,0.06,6.425102726933134,90600,378,0,405504,46694184,573690
10-6-2021 18:43:40,1623365020.630393,1000.0,73.2,5559.38,2576.65,7041.69,23.5,128441076,142373751,0.0013880228233976093,0.00036069671220443603,69.14,0,0,422.01,230.91,0.02,0.06,6.318548411789561,91631,380,0,405504,46772839,575896
10-6-2021 18:43:45,1623365025.6351612,1000.0,48.5,5570.04,2581.49,7046.0,23.5,128978729,142537740,0.001074281536515771,0.0003276655294245262,69.14,0,0,425.97,234.0,0.02,0.06,6.424388282291367,92667,382,0,405504,46851768,578100
10-6-2021 18:43:50,1623365030.6452188,1000.0,76.5,5580.3,2586.68,7050.08,23.5,129583902,142708273,0.0012079162311415335,0.0003403813102125494,69.14,0,0,430.69,237.62,0.02,0.06,6.417856216995209,93703,384,0,405504,46930685,580306
