time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,temp,gpu,gpu_mem,memory_percent_ipykernel,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel
10-6-2021 17:53:2,1623361982.23412,1000.0,59.6,281.24,88.32,2758.23,19.3,9523503,19235163,0.0,0.0,61.348,0,0,6.240163628235669,52.83,4.36,0.01,0.08,13569,317,172797952,602112,43401058,564943
10-6-2021 17:53:8,1623361988.58548,1000.0,70.5,294.2,90.0,2769.2,19.2,9923122,19861258,0.0006291864967522894,0.000985765240601985,62.322,0,0,6.251900933064702,58.79,4.59,0.01,0.08,14586,320,172929024,602112,43476246,567883
10-6-2021 17:53:13,1623361993.5951583,1000.0,96.2,303.77,93.13,2775.6,19.3,10207166,20112554,0.0005669904919495488,0.0005016210258444247,62.809,0,0,6.429899712385,63.33,7.16,0.01,0.08,15598,320,174858240,602112,43548503,567883
10-6-2021 17:53:18,1623361998.5993543,1000.0,71.2,315.35,98.17,2778.76,19.2,10425407,20363190,0.0004361160176680117,0.0005008516924145316,63.783,0,0,6.338042544157782,69.99,11.19,0.01,0.08,16613,322,174915584,602112,43622987,570087
10-6-2021 17:53:23,1623362003.6029458,1000.0,86.8,325.9,103.14,2783.09,19.1,10556677,20534054,0.00026235155091462243,0.0003414827104096598,64.27,0,0,6.447148447307667,75.7,15.58,0.01,0.08,17628,324,174915584,602112,43697490,572291
10-6-2021 17:53:28,1623362008.605153,1000.0,85.2,337.25,108.24,2786.54,19.2,10688366,20698216,0.00026326178154880624,0.00032817912340905566,63.296,0,0,6.45643622765064,81.97,19.82,0.01,0.08,18650,326,174944256,602112,43796458,574495
10-6-2021 17:53:33,1623362013.607873,1000.0,73.0,348.16,113.1,2790.58,19.1,10821201,20869266,0.0002655255605128131,0.0003419140070442028,64.27,0,0,6.401730180795321,88.49,24.11,0.01,0.08,19667,329,174944256,602112,43872059,577801
10-6-2021 17:53:38,1623362018.6113641,1000.0,69.5,358.82,118.73,2794.14,19.1,10957681,21053574,0.000272769543398667,0.00036835879985874505,64.757,0,0,6.337226035995762,94.15,28.76,0.01,0.08,20684,332,174944256,602112,43947636,581107
10-6-2021 17:53:43,1623362023.6152222,1000.0,60.3,368.45,123.76,2799.34,19.0,11085731,21213365,0.00025590254102140386,0.00031933559494221904,63.783,0,0,6.348248896183028,99.1,32.87,0.01,0.08,21693,334,174944256,602112,44021853,583311
10-6-2021 17:53:48,1623362028.6190526,1000.0,66.2,377.62,128.39,2805.35,19.0,11213826,21373332,0.00025599388651939293,0.00031968909047853337,63.783,0,0,6.349269531385553,103.86,36.95,0.01,0.08,22702,336,174944256,602112,44096070,585515
10-6-2021 17:53:53,1623362033.6227582,1000.0,97.7,388.88,133.98,2808.48,19.1,11342348,21544326,0.0002568536456832309,0.00034173474027760533,65.244,0,0,6.4552114654076105,110.55,41.45,0.01,0.08,23711,338,174944256,602112,44170288,587719
10-6-2021 17:53:58,1623362038.6251445,1000.0,81.0,399.6,139.25,2812.33,19.1,11474685,21717523,0.0002645477402757444,0.00034622875667831454,64.27,0,0,6.457150672292408,117.21,46.02,0.01,0.08,24722,341,174944256,602112,44245620,591025
10-6-2021 17:54:3,1623362043.6403294,1000.0,77.6,410.75,144.87,2815.52,19.1,11610973,21897303,0.0002717506996849568,0.00035847133122036815,64.27,0,0,6.368049219112007,123.41,50.57,0.01,0.08,25733,344,174944256,602112,44320950,594331
10-6-2021 17:54:8,1623362048.6440315,1000.0,97.8,421.82,150.82,2818.47,19.1,11741426,22069416,0.0002607129595891714,0.00034397131237894914,65.244,0,0,6.4580692439746805,129.29,55.69,0.01,0.08,26742,346,174944256,602112,44395152,596535
10-6-2021 17:54:13,1623362053.6455963,1000.0,79.9,430.55,155.45,2824.93,19.1,11870669,22226272,0.00025840513257193234,0.00031361385510010614,65.731,0,0,6.453986703164581,133.82,59.99,0.01,0.08,27751,348,174944256,602112,44469339,598737
10-6-2021 17:54:18,1623362058.6516569,1000.0,63.1,440.26,160.83,2829.53,19.2,12005428,22403004,0.0002691917073325923,0.0003530360778894448,63.783,0,0,6.442861779457062,138.85,64.15,0.01,0.08,28762,351,174944256,602112,44544636,602043
10-6-2021 17:54:23,1623362063.6654363,1000.0,69.9,451.65,165.95,2832.99,19.1,12134675,22565923,0.0002577835792977565,0.00032494249735476403,64.757,0,0,6.454088766684834,145.62,68.77,0.01,0.08,29771,353,174944256,602112,44618831,604247
10-6-2021 17:54:28,1623362068.6689131,1000.0,92.2,463.13,170.67,2836.54,19.1,12263779,22729635,0.0002580285742503027,0.0003271964768532776,65.731,0,0,6.451128924597513,152.48,72.83,0.01,0.08,30780,355,174944256,602112,44693072,606451
10-6-2021 17:54:33,1623362073.6726968,1000.0,71.4,474.13,176.11,2839.99,19.1,12396564,22905989,0.0002653691843721396,0.00035244129337473596,65.244,0,0,6.3628439795791305,159.11,77.24,0.01,0.08,31791,358,174944256,602112,44768421,609755
10-6-2021 17:54:38,1623362078.6751757,1000.0,94.5,485.08,181.76,2843.13,19.1,12526516,23079921,0.0002597752118683912,0.00034769162575945756,66.218,0,0,6.4640909916695755,165.0,81.86,0.01,0.08,32802,361,174944256,602112,44843702,613061
10-6-2021 17:54:43,1623362083.6789353,1000.0,72.9,495.72,186.6,2847.5,19.0,12662159,23252028,0.0002710821666733612,0.000343955371524164,65.731,0,0,6.3517190558716115,171.02,85.89,0.01,0.08,33811,363,174944256,602112,44917889,615265
10-6-2021 17:54:48,1623362088.6827526,1000.0,73.6,506.25,190.51,2852.91,19.1,12789744,23410160,0.0002549753355170744,0.00031602272803218256,65.731,0,0,6.347534451541262,177.21,89.06,0.01,0.08,34820,365,174944256,602112,44992088,617469
10-6-2021 17:54:53,1623362093.6852126,1000.0,95.0,517.67,195.15,2856.64,19.0,12917361,23572734,0.00025510848647673285,0.00032498810566357437,64.757,0,0,6.449700035313978,184.13,93.4,0.01,0.08,35829,367,174944256,602112,45066279,619671
10-6-2021 17:54:58,1623362098.6901598,1000.0,79.9,528.58,200.56,2860.24,19.1,13049473,23748565,0.000263962825386678,0.0003513143965011883,66.218,0,0,6.464193055189828,189.79,97.61,0.01,0.08,36840,370,174944256,602112,45141588,622977
10-6-2021 17:55:3,1623362103.6939936,1000.0,98.0,540.02,205.93,2863.23,19.2,13179145,23920406,0.0002591452992662334,0.00034341868230002476,67.192,0,0,6.45643622765064,196.79,102.38,0.01,0.08,37849,372,174944256,602112,45215779,625181
10-6-2021 17:55:8,1623362108.6951325,1000.0,70.4,551.31,211.0,2866.77,19.0,13310897,24090086,0.00026344399138131957,0.00033928271644895186,66.218,0,0,6.3490654043450485,202.93,106.62,0.01,0.08,38860,375,174944256,602112,45291078,628487
10-6-2021 17:55:13,1623362113.6993618,1000.0,82.5,560.52,215.48,2872.82,19.1,13435187,24244606,0.0002483699134685984,0.0003087788159076983,66.218,0,0,6.455109401887358,207.54,110.18,0.01,0.08,39869,377,174944256,602112,45365308,630691
10-6-2021 17:55:18,1623362118.7031584,1000.0,88.6,572.43,220.28,2875.91,19.3,13662702,24506892,0.000454684750825303,0.0005241739865721619,67.192,0,0,6.453680512603824,214.85,114.57,0.01,0.08,40878,379,174944256,602112,45439561,632897
10-6-2021 17:55:23,1623362123.7051225,1000.0,68.0,582.31,225.76,2880.35,19.3,13797964,24684582,0.0002704177749085571,0.0003552404549947621,64.757,0,0,6.369376044875288,220.08,118.94,0.01,0.08,41889,382,174944256,602112,45514882,636206
10-6-2021 17:55:28,1623362128.708885,1000.0,74.2,593.11,230.72,2884.4,19.1,13925129,24847155,0.00025413876141577234,0.0003249015126775949,66.218,0,0,6.453170195002563,226.5,123.71,0.01,0.08,42898,384,174944256,602112,45589120,638412
10-6-2021 17:55:33,1623362133.7123191,1000.0,69.2,603.22,236.32,2888.46,19.2,14061342,25025817,0.00027223901637688197,0.00035707874537618643,65.731,0,0,6.468275595999927,231.67,127.95,0.01,0.08,43909,387,174944256,602112,45664452,641721
10-6-2021 17:55:38,1623362138.7151673,1000.0,71.7,614.57,241.34,2891.98,19.1,14190551,25191249,0.00025827088124335607,0.00033067563734608953,67.192,0,0,6.467765278398664,238.75,132.55,0.01,0.08,44912,389,174944256,602112,45738363,643927
10-6-2021 17:55:43,1623362143.7186718,1000.0,74.7,624.74,246.86,2896.04,19.2,14320742,25361480,0.00026019962531792886,0.0003402235363235274,66.705,0,0,6.449087654192463,244.02,136.74,0.01,0.08,45915,391,174944256,602112,45812249,646133
10-6-2021 17:55:48,1623362148.7225623,1000.0,90.7,634.45,251.53,2901.32,19.1,14449072,25522340,0.00025646044738862573,0.00032146986337516044,66.705,0,0,6.448679400111454,249.12,140.7,0.01,0.08,46920,394,174944256,602112,45887213,649442
10-6-2021 17:55:53,1623362153.7259634,1000.0,57.7,644.02,256.33,2906.67,19.1,14583338,25692354,0.0002683494664907698,0.00033979686738237335,66.705,0,0,6.404281768801631,254.59,145.17,0.01,0.08,47928,396,174944256,602112,45961414,651648
10-6-2021 17:55:58,1623362158.7296095,1000.0,94.0,654.24,261.91,2910.68,19.2,14713228,25863286,0.0002595906994358791,0.0003416148851795649,66.705,0,0,6.450414479955745,260.2,149.72,0.01,0.08,48936,398,174944256,602112,46035581,653854
10-6-2021 17:56:3,1623362163.7333858,1000.0,85.0,665.05,267.09,2914.51,19.2,14847337,26041867,0.0002680155779181173,0.0003568924525587045,67.192,0,0,6.450108289394987,266.53,154.61,0.01,0.08,49936,401,174944256,602112,46110232,657163
10-6-2021 17:56:8,1623362168.7351685,900.0,66.7,675.86,272.14,2918.53,19.2,14977396,26211036,0.00026002529288506976,0.0003382174149583986,66.705,0,0,6.468990040641693,272.3,158.13,0.01,0.08,50930,404,174944256,602112,46184577,660472
10-6-2021 17:56:13,1623362173.7389426,1000.0,95.0,685.67,277.22,2923.42,19.2,15103743,26362815,0.000252503402043612,0.00030332903716572126,68.166,0,0,6.453986703164581,277.8,162.76,0.01,0.08,51920,405,174944256,602112,46256737,661575
10-6-2021 17:56:18,1623362178.7459762,1000.0,71.4,696.36,282.66,2927.22,19.1,15236111,26536633,0.00026436411442662714,0.00034714766137893964,67.192,0,0,6.38478763643341,283.52,167.01,0.01,0.08,52914,408,174944256,602112,46331130,664884
10-6-2021 17:56:23,1623362183.7503953,1000.0,98.0,707.32,288.18,2930.58,19.2,15366064,26708362,0.00025967649332600605,0.00034315471379946363,67.679,0,0,6.455925910049379,289.9,171.58,0.01,0.08,53908,411,174944256,602112,46405463,668193
10-6-2021 17:56:28,1623362188.7541475,1000.0,29.0,716.42,292.45,2937.09,19.2,15494707,26864299,0.00025709306545523955,0.0003116401308107996,65.731,0,0,6.459804323818973,294.23,174.92,0.01,0.08,54898,412,174944256,602112,46477608,669296
10-6-2021 17:56:33,1623362193.7551267,1000.0,38.1,722.14,293.26,2950.29,19.2,15610165,26984187,0.0002308707869528763,0.00023972905217660477,65.244,0,0,6.459804323818973,295.27,175.4,0.01,0.08,55886,412,174944256,602112,46548652,669296
10-6-2021 17:56:38,1623362198.7588415,1000.0,77.1,732.67,298.46,2954.3,19.1,15742519,27157877,0.0002645114785581868,0.00034712210217123366,66.705,0,0,6.4541908302050865,301.54,180.19,0.01,0.08,56878,414,174944256,602112,46621906,671502
10-6-2021 17:56:43,1623362203.7623847,1000.0,93.2,743.32,304.43,2957.47,19.2,15867034,27318666,0.00024885365540633234,0.0003213502822883088,67.192,0,0,6.461641467183517,307.35,185.01,0.01,0.08,57870,416,174944256,602112,46695166,673708
10-6-2021 17:56:48,1623362208.7651174,1000.0,97.0,753.62,308.92,2962.46,19.3,15992847,27477165,0.0002514885487448829,0.0003168248391463139,67.192,0,0,6.467357024317655,312.83,188.73,0.01,0.08,58860,417,174944256,602112,46767380,674811
10-6-2021 17:56:53,1623362213.7695687,1000.0,79.3,765.17,313.69,2965.95,19.1,16125184,27649364,0.0002644385822367496,0.0003440916706785408,67.192,0,0,6.458171307494933,319.56,192.94,0.01,0.08,59854,420,174944256,602112,46841731,678120
10-6-2021 17:56:58,1623362218.7732546,1000.0,86.6,775.17,319.35,2970.09,19.2,16255468,27820280,0.0002603760533130541,0.0003415801904152003,66.705,0,0,6.454599084286096,324.8,197.46,0.01,0.08,60846,422,174944256,602112,46915003,680326
10-6-2021 17:57:3,1623362223.7751596,1000.0,82.2,785.82,324.13,2974.57,19.2,16390437,27996564,0.00026983519470950466,0.00035243372525669094,67.679,0,0,6.457354799332912,330.68,201.89,0.01,0.08,61840,425,174944256,602112,46989358,683635
10-6-2021 17:57:8,1623362228.7788527,1000.0,88.1,796.9,329.15,2978.24,19.2,16518384,28159866,0.0002557051308823887,0.0003263629415567058,68.166,0,0,6.464499245750585,337.11,205.96,0.01,0.08,62832,427,174944256,602112,47062630,685841
10-6-2021 17:57:13,1623362233.7839015,1000.0,88.4,806.86,333.52,2983.7,19.2,16645779,28317698,0.00025453298522495633,0.0003153455796854296,67.192,0,0,6.466540516155635,342.53,209.79,0.01,0.08,63824,429,174944256,602112,47135888,688047
10-6-2021 17:57:18,1623362238.7951775,1000.0,63.1,818.0,337.91,2987.95,19.2,16889065,28599394,0.0004854771512780335,0.0005621242965333678,68.166,0,0,6.3650893770246855,348.14,213.19,0.01,0.08,64822,434,174944256,602112,47212425,693562
10-6-2021 17:57:23,1623362243.7989023,1000.0,97.0,828.54,343.77,2991.4,19.2,17017910,28770725,0.00025749817346744147,0.0003424069196193117,68.166,0,0,6.460518768460739,354.06,218.12,0.01,0.08,65814,436,174944256,602112,47285689,695768
10-6-2021 17:57:28,1623362248.8026226,1000.0,61.7,839.29,348.67,2995.68,19.1,17153986,28943933,0.00027194965403739933,0.00034615843849400234,67.679,0,0,6.335184765590713,360.12,222.21,0.01,0.08,66813,439,174944256,602112,47360334,699077
10-6-2021 17:57:33,1623362253.80517,1000.0,70.9,849.98,354.06,2999.41,19.3,17288814,29124492,0.00026951868009677724,0.0003609341038923221,67.192,0,0,6.339267306400812,366.44,226.73,0.01,0.08,67812,442,174944256,602112,47435023,702386
10-6-2021 17:57:38,1623362258.8087442,1000.0,96.5,861.31,359.44,3002.68,19.2,17419514,29298052,0.0002612132778049672,0.0003468720466398631,69.14,0,0,6.447964955469685,372.9,231.38,0.01,0.08,68809,444,174944256,602112,47508597,704592
10-6-2021 17:57:43,1623362263.8117123,1000.0,59.9,871.73,364.02,3007.4,19.1,17553625,29470582,0.0002680628739701245,0.0003448552888731393,67.192,0,0,6.3500860395475724,378.58,234.98,0.01,0.08,69808,447,174944256,602112,47583272,707901
10-6-2021 17:57:48,1623362268.8151712,1000.0,74.0,881.77,368.76,3012.4,19.1,17681720,29629888,0.00025601289147236437,0.0003183917380764002,68.166,0,0,6.368763663753773,384.19,239.13,0.01,0.08,70805,449,174944256,602112,47656830,710107
10-6-2021 17:57:53,1623362273.8187816,1000.0,91.7,892.78,374.28,3015.7,19.2,17811251,29804844,0.00025887507290892314,0.0003496595197740584,67.679,0,0,6.463682737588565,390.23,243.53,0.01,0.08,71804,452,174944256,602112,47731530,713416
10-6-2021 17:57:58,1623362278.8225858,1000.0,81.3,903.02,379.42,3020.16,19.1,17946036,29978103,0.0002693650559219222,0.0003462545552099738,67.192,0,0,6.451128924597513,396.3,248.41,0.01,0.08,72801,454,174944256,602112,47805078,715622
10-6-2021 17:58:3,1623362283.8252003,1000.0,71.7,914.11,384.55,3023.7,19.2,18079418,30153290,0.00026662458210528533,0.00035019088531644917,67.192,0,0,6.460927022541749,402.31,252.24,0.01,0.08,73800,457,174944256,602112,47879762,718931
10-6-2021 17:58:8,1623362288.8302581,1000.0,88.1,924.9,390.26,3026.99,19.2,18211316,30322449,0.00026352942355769383,0.0003379761160866422,67.679,0,0,6.4657240079936145,409.0,257.68,0.01,0.08,74797,459,174944256,602112,47953337,721137
10-6-2021 17:58:13,1623362293.8338337,1000.0,63.0,934.25,394.57,3033.22,19.3,18338272,30477064,0.0002537305540619246,0.00030900902372699575,68.166,0,0,6.3535561992361576,413.75,260.97,0.01,0.08,75794,461,174944256,602112,48026912,723343
10-6-2021 17:58:18,1623362298.8353467,1000.0,98.0,945.83,400.11,3036.03,19.2,18466655,30646976,0.0002566883258916803,0.00033972120007249543,67.679,0,0,6.459804323818973,420.45,265.55,0.01,0.08,76791,463,174944256,602112,48100485,725549
10-6-2021 17:58:23,1623362303.8390503,1000.0,79.8,956.77,405.05,3039.84,19.2,18599667,30823382,0.00026582709686076,0.00035255085893618035,68.653,0,0,6.466234325594877,427.0,269.73,0.01,0.08,77790,466,174944256,602112,48175213,728858
10-6-2021 17:58:28,1623362308.842707,1000.0,75.1,967.78,410.64,3043.32,19.1,18735559,31005045,0.0002715853827793271,0.0003630604847367093,68.166,0,0,6.45102686107726,433.35,274.39,0.01,0.08,78789,469,174944256,602112,48249944,732167
10-6-2021 17:58:33,1623362313.8452427,1000.0,97.0,979.44,415.93,3046.33,19.2,18864298,31175167,0.00025734748262094706,0.000340071527963094,69.14,0,0,6.451537178678522,439.97,278.53,0.01,0.08,79788,472,174944256,602112,48324653,735476
10-6-2021 17:58:38,1623362318.8524299,1000.0,97.0,991.09,420.98,3049.63,19.2,18999047,31352332,0.0002691111727074972,0.000353821408045505,67.679,0,0,6.450720670516502,447.19,283.2,0.01,0.08,80785,474,174944256,602112,48398259,737680
10-6-2021 17:58:43,1623362323.8551693,1000.0,58.5,1001.89,425.77,3053.79,19.2,19132224,31525358,0.00026620814831046643,0.00034586250681098663,69.627,0,0,6.361108899734839,453.62,287.03,0.01,0.08,81772,477,174944256,602112,48472299,740987
