time_stamp,time,model_number,QOS
29-5-2021 16:55:24,1622321724.7843459,None,0.0
29-5-2021 16:55:29,1622321729.7979844,1,0.0
29-5-2021 16:55:34,1622321734.8030593,1,0.0
29-5-2021 16:55:39,1622321739.808103,1,0.0
29-5-2021 16:55:44,1622321744.8134346,1,0.0
29-5-2021 16:55:49,1622321749.8185458,1,0.0
29-5-2021 16:55:54,1622321754.8235679,1,0.0
29-5-2021 16:55:59,1622321759.8286328,1,0.0
29-5-2021 16:56:4,1622321764.8335588,1,0.0
29-5-2021 16:56:9,1622321769.8384867,1,0.0
29-5-2021 16:56:14,1622321774.8430128,1,0.0
29-5-2021 16:56:19,1622321779.8480675,1,0.0
29-5-2021 16:56:24,1622321784.8530576,1,2.253004312515259
29-5-2021 16:56:29,1622321789.856838,1,2.215930223464966
29-5-2021 16:56:34,1622321794.8618734,1,1.807997703552246
29-5-2021 16:56:39,1622321799.8630385,1,2.217191696166992
29-5-2021 16:56:44,1622321804.8685963,1,2.0076918601989746
29-5-2021 16:56:49,1622321809.8730543,1,2.2099342346191406
29-5-2021 16:56:54,1622321814.8780699,1,2.069850444793701
29-5-2021 16:56:59,1622321819.883004,1,2.703160285949707
29-5-2021 16:57:4,1622321824.888087,1,2.297257900238037
29-5-2021 16:57:9,1622321829.894819,1,1.5669786930084229
29-5-2021 16:57:14,1622321834.8998766,1,1.9279370307922363
29-5-2021 16:57:19,1622321839.9032252,1,1.7406196594238281
29-5-2021 16:57:24,1622321844.908221,1,1.803516149520874
29-5-2021 16:57:29,1622321849.9130595,1,1.9906866550445557
29-5-2021 16:57:34,1622321854.9224992,1,1.8808519840240479
29-5-2021 16:57:39,1622321859.9275637,1,1.9704535007476807
29-5-2021 16:57:44,1622321864.9325788,1,2.122478485107422
29-5-2021 16:57:49,1622321869.9376366,1,1.6735453605651855
29-5-2021 16:57:54,1622321874.9426937,1,2.203488349914551
29-5-2021 16:57:59,1622321879.9441254,1,2.9277613162994385
29-5-2021 16:58:4,1622321884.9491317,1,2.1273181438446045
29-5-2021 16:58:9,1622321889.9530127,1,2.1107962131500244
29-5-2021 16:58:14,1622321894.954787,1,1.988102674484253
29-5-2021 16:58:19,1622321899.9598885,1,2.257657527923584
29-5-2021 16:58:24,1622321904.9655113,1,1.8897600173950195
29-5-2021 16:58:29,1622321909.9705644,1,1.808467149734497
29-5-2021 16:58:34,1622321914.9730775,1,2.0020201206207275
29-5-2021 16:58:39,1622321919.9780612,1,1.874638557434082
29-5-2021 16:58:44,1622321924.9830933,1,1.7116467952728271
29-5-2021 16:58:49,1622321929.98816,1,1.9041142463684082
29-5-2021 16:58:54,1622321934.993217,1,1.6372277736663818
29-5-2021 16:58:59,1622321939.9982321,1,2.533365249633789
29-5-2021 16:59:5,1622321945.003024,1,1.762197494506836
29-5-2021 16:59:10,1622321950.0040762,1,1.600412130355835
29-5-2021 16:59:15,1622321955.0091307,1,2.1078784465789795
29-5-2021 16:59:20,1622321960.0130072,1,1.9566421508789062
29-5-2021 16:59:25,1622321965.0180745,1,2.2252023220062256
29-5-2021 16:59:30,1622321970.0230117,1,2.1614937782287598
29-5-2021 16:59:35,1622321975.028092,1,2.066901445388794
29-5-2021 16:59:40,1622321980.0330117,2,2.0047075748443604
29-5-2021 16:59:45,1622321985.0391164,2,1.994152545928955
29-5-2021 16:59:50,1622321990.043083,2,1.5906257629394531
29-5-2021 16:59:55,1622321995.0481417,2,1.864347219467163
29-5-2021 17:0:0,1622322000.0531032,2,2.207864761352539
29-5-2021 17:0:5,1622322005.0581195,2,2.1697278022766113
29-5-2021 17:0:10,1622322010.0631862,2,1.5254147052764893
29-5-2021 17:0:15,1622322015.064836,2,1.893641710281372
29-5-2021 17:0:20,1622322020.0698571,2,2.3590664863586426
29-5-2021 17:0:25,1622322025.0730078,2,1.9036619663238525
29-5-2021 17:0:30,1622322030.078168,2,2.2805211544036865
29-5-2021 17:0:35,1622322035.0831513,2,1.9827940464019775
29-5-2021 17:0:40,1622322040.0882137,2,1.9263315200805664
29-5-2021 17:0:45,1622322045.093056,2,2.2697298526763916
29-5-2021 17:0:50,1622322050.0980723,2,2.1945700645446777
29-5-2021 17:0:55,1622322055.1030438,2,1.8904292583465576
29-5-2021 17:1:0,1622322060.1080987,2,2.8083019256591797
29-5-2021 17:1:5,1622322065.1130993,2,2.4318220615386963
29-5-2021 17:1:10,1622322070.1181543,2,1.4824047088623047
29-5-2021 17:1:15,1622322075.123142,2,2.149387836456299
29-5-2021 17:1:20,1622322080.1281276,2,1.7849016189575195
29-5-2021 17:1:25,1622322085.1330822,2,2.1411211490631104
29-5-2021 17:1:30,1622322090.1381054,2,2.34594988822937
29-5-2021 17:1:35,1622322095.1430588,2,2.173290729522705
29-5-2021 17:1:40,1622322100.148081,2,2.068527936935425
29-5-2021 17:1:45,1622322105.1532276,2,2.894833564758301
29-5-2021 17:1:50,1622322110.158193,2,2.196859836578369
29-5-2021 17:1:55,1622322115.1588342,2,2.042595624923706
29-5-2021 17:2:0,1622322120.1638782,2,2.874640941619873
29-5-2021 17:2:5,1622322125.1689482,2,2.2623178958892822
29-5-2021 17:2:10,1622322130.1740746,2,2.4817306995391846
29-5-2021 17:2:15,1622322135.1791198,2,1.8541877269744873
29-5-2021 17:2:20,1622322140.184195,2,2.187167167663574
29-5-2021 17:2:25,1622322145.1892068,2,2.2777135372161865
29-5-2021 17:2:30,1622322150.1930554,2,1.9445881843566895
29-5-2021 17:2:35,1622322155.1938517,2,1.888453722000122
29-5-2021 17:2:40,1622322160.1955051,2,2.0889997482299805
29-5-2021 17:2:45,1622322165.2005482,2,1.9215126037597656
29-5-2021 17:2:50,1622322170.2030022,2,2.048264980316162
29-5-2021 17:2:55,1622322175.2080789,3,2.0533406734466553
29-5-2021 17:3:0,1622322180.2130492,3,2.848984718322754
29-5-2021 17:3:5,1622322185.2180722,3,2.1145663261413574
29-5-2021 17:3:10,1622322190.2232296,3,2.3151957988739014
29-5-2021 17:3:15,1622322195.2282255,3,1.9664435386657715
29-5-2021 17:3:20,1622322200.2330663,3,1.9297430515289307
29-5-2021 17:3:25,1622322205.2382064,3,2.103896141052246
29-5-2021 17:3:30,1622322210.2437677,3,2.2633635997772217
29-5-2021 17:3:35,1622322215.248784,3,1.8171160221099854
29-5-2021 17:3:40,1622322220.253059,3,2.0393478870391846
29-5-2021 17:3:45,1622322225.2580798,3,2.0941948890686035
29-5-2021 17:3:50,1622322230.2630002,3,1.8820147514343262
29-5-2021 17:3:55,1622322235.2680275,3,2.641859769821167
29-5-2021 17:4:0,1622322240.2729974,3,2.515770435333252
29-5-2021 17:4:5,1622322245.2780771,3,1.9558682441711426
29-5-2021 17:4:10,1622322250.2830017,3,2.1408026218414307
29-5-2021 17:4:15,1622322255.2881088,3,1.7565250396728516
29-5-2021 17:4:20,1622322260.2930686,3,2.0250372886657715
29-5-2021 17:4:25,1622322265.298082,3,2.3448541164398193
29-5-2021 17:4:30,1622322270.3038344,3,1.4630451202392578
29-5-2021 17:4:35,1622322275.30889,3,1.9537649154663086
29-5-2021 17:4:40,1622322280.3143902,3,1.6288106441497803
29-5-2021 17:4:45,1622322285.3199296,3,1.8127999305725098
29-5-2021 17:4:50,1622322290.3233726,3,2.2755067348480225
29-5-2021 17:4:55,1622322295.3283823,3,1.991905689239502
29-5-2021 17:5:0,1622322300.3331912,3,2.43074893951416
29-5-2021 17:5:5,1622322305.338182,3,1.602921962738037
29-5-2021 17:5:10,1622322310.343011,3,2.0451037883758545
29-5-2021 17:5:15,1622322315.3480759,3,1.9458062648773193
29-5-2021 17:5:20,1622322320.3530831,3,1.8972620964050293
29-5-2021 17:5:25,1622322325.358101,3,1.8117904663085938
29-5-2021 17:5:30,1622322330.3640242,3,1.8156390190124512
29-5-2021 17:5:35,1622322335.3691993,3,1.7913134098052979
29-5-2021 17:5:40,1622322340.373063,3,2.402467966079712
29-5-2021 17:5:45,1622322345.378126,3,2.2310280799865723
29-5-2021 17:5:50,1622322350.3829968,3,1.9793763160705566
29-5-2021 17:5:55,1622322355.3880289,3,2.0015249252319336
29-5-2021 17:6:0,1622322360.3930266,3,2.3822031021118164
29-5-2021 17:6:5,1622322365.3980837,3,1.6827833652496338
29-5-2021 17:6:10,1622322370.4030545,4,1.7484838962554932
29-5-2021 17:6:15,1622322375.408122,4,2.029772996902466
29-5-2021 17:6:20,1622322380.4130516,4,1.9084153175354004
29-5-2021 17:6:25,1622322385.4180758,4,2.5320351123809814
29-5-2021 17:6:30,1622322390.4230042,4,2.4572575092315674
29-5-2021 17:6:35,1622322395.4280834,4,1.892286777496338
29-5-2021 17:6:40,1622322400.4330657,4,1.7871077060699463
29-5-2021 17:6:45,1622322405.4380941,4,1.8888263702392578
29-5-2021 17:6:50,1622322410.4431021,4,1.8177313804626465
29-5-2021 17:6:55,1622322415.4481118,4,2.3797056674957275
29-5-2021 17:7:0,1622322420.454301,4,3.1560521125793457
29-5-2021 17:7:5,1622322425.4584389,4,1.6471524238586426
29-5-2021 17:7:10,1622322430.4630067,4,2.4037232398986816
29-5-2021 17:7:15,1622322435.4680731,4,1.805647611618042
29-5-2021 17:7:20,1622322440.4730124,4,1.845271110534668
29-5-2021 17:7:25,1622322445.478042,4,1.9481866359710693
29-5-2021 17:7:30,1622322450.4830313,4,1.8658912181854248
29-5-2021 17:7:35,1622322455.4831474,4,2.1571640968322754
29-5-2021 17:7:40,1622322460.4881587,4,2.2025279998779297
29-5-2021 17:7:45,1622322465.4930634,4,2.116168260574341
29-5-2021 17:7:50,1622322470.4980822,4,1.9484586715698242
29-5-2021 17:7:55,1622322475.5030642,4,2.2951784133911133
29-5-2021 17:8:0,1622322480.508083,4,2.6684677600860596
29-5-2021 17:8:5,1622322485.5131514,4,1.8963065147399902
29-5-2021 17:8:10,1622322490.5182185,4,1.4897336959838867
29-5-2021 17:8:15,1622322495.5230339,4,2.011256456375122
29-5-2021 17:8:20,1622322500.528078,4,1.9599316120147705
29-5-2021 17:8:25,1622322505.5330508,4,1.9560878276824951
29-5-2021 17:8:30,1622322510.5437179,4,2.414491653442383
29-5-2021 17:8:35,1622322515.5487964,4,1.4328386783599854
29-5-2021 17:8:40,1622322520.5538638,4,2.2052383422851562
29-5-2021 17:8:45,1622322525.558872,4,1.9417929649353027
29-5-2021 17:8:50,1622322530.5630772,4,1.9297425746917725
29-5-2021 17:8:55,1622322535.5681074,4,1.8712122440338135
29-5-2021 17:9:0,1622322540.573165,4,3.0430357456207275
29-5-2021 17:9:5,1622322545.578183,4,2.5705783367156982
29-5-2021 17:9:10,1622322550.5832596,4,1.812234878540039
29-5-2021 17:9:15,1622322555.5883148,4,1.8628101348876953
29-5-2021 17:9:20,1622322560.5930123,4,2.1272964477539062
29-5-2021 17:9:25,1622322565.5980678,4,1.7156834602355957
29-5-2021 17:9:30,1622322570.6030862,5,2.1678905487060547
29-5-2021 17:9:35,1622322575.608164,5,2.25048828125
29-5-2021 17:9:40,1622322580.6131947,5,2.254878282546997
29-5-2021 17:9:45,1622322585.6182592,5,1.8395164012908936
29-5-2021 17:9:50,1622322590.6230202,5,2.327357769012451
29-5-2021 17:9:55,1622322595.6280866,5,1.8068056106567383
29-5-2021 17:10:0,1622322600.633051,5,2.639267683029175
29-5-2021 17:10:5,1622322605.6381102,5,2.17417311668396
29-5-2021 17:10:10,1622322610.6464071,5,2.3629074096679688
29-5-2021 17:10:15,1622322615.6514413,5,1.6074817180633545
29-5-2021 17:10:20,1622322620.6564896,5,2.2962729930877686
29-5-2021 17:10:25,1622322625.661551,5,1.6026945114135742
29-5-2021 17:10:30,1622322630.666609,5,2.1135873794555664
29-5-2021 17:10:35,1622322635.6716602,5,7.704935789108276
29-5-2021 17:10:40,1622322640.6730487,5,1.801128625869751
29-5-2021 17:10:45,1622322645.6806056,5,2.2171883583068848
29-5-2021 17:10:50,1622322650.6856186,5,1.41215181350708
29-5-2021 17:10:55,1622322655.6909251,5,1.6515493392944336
29-5-2021 17:11:0,1622322660.6960058,5,2.856314182281494
29-5-2021 17:11:5,1622322665.7010121,5,2.2070231437683105
29-5-2021 17:11:10,1622322670.7030616,5,1.7884650230407715
29-5-2021 17:11:15,1622322675.708288,5,6.723489761352539
29-5-2021 17:11:20,1622322680.7130344,5,1.995814561843872
29-5-2021 17:11:25,1622322685.718097,5,2.0045166015625
29-5-2021 17:11:30,1622322690.7231164,5,2.2334911823272705
29-5-2021 17:11:35,1622322695.7281706,5,1.3366942405700684
29-5-2021 17:11:40,1622322700.733003,5,1.9179468154907227
29-5-2021 17:11:45,1622322705.7381823,5,1.8245069980621338
29-5-2021 17:11:50,1622322710.7430615,5,1.8485503196716309
29-5-2021 17:11:55,1622322715.748112,5,1.6448473930358887
29-5-2021 17:12:0,1622322720.7492588,5,1.7832305431365967
29-5-2021 17:12:5,1622322725.7543168,5,2.010927677154541
29-5-2021 17:12:10,1622322730.759423,5,1.9906556606292725
29-5-2021 17:12:15,1622322735.764426,5,1.9044692516326904
29-5-2021 17:12:20,1622322740.7694466,5,2.015972137451172
29-5-2021 17:12:25,1622322745.7730823,5,2.111297607421875
29-5-2021 17:12:30,1622322750.7781446,5,1.7167389392852783
29-5-2021 17:12:35,1622322755.783064,5,1.817415714263916
29-5-2021 17:12:40,1622322760.7880795,5,1.9215588569641113
29-5-2021 17:12:45,1622322765.7931042,5,1.8362298011779785
29-5-2021 17:12:50,1622322770.7981217,5,2.3959035873413086
29-5-2021 17:12:55,1622322775.8084207,5,1.5720539093017578
29-5-2021 17:13:0,1622322780.8132203,6,2.903615713119507
29-5-2021 17:13:5,1622322785.8183389,6,2.1840126514434814
29-5-2021 17:13:10,1622322790.8229918,6,2.177208662033081
29-5-2021 17:13:15,1622322795.8280509,6,2.2791857719421387
29-5-2021 17:13:20,1622322800.8330572,6,1.6662027835845947
29-5-2021 17:13:25,1622322805.8379734,6,2.0779435634613037
29-5-2021 17:13:30,1622322810.8429978,6,1.82383131980896
29-5-2021 17:13:35,1622322815.848345,6,1.7434601783752441
29-5-2021 17:13:40,1622322820.8530056,6,1.8189115524291992
29-5-2021 17:13:45,1622322825.858627,6,1.9136650562286377
29-5-2021 17:13:50,1622322830.8636582,6,2.1949355602264404
29-5-2021 17:13:55,1622322835.8678706,6,1.9734935760498047
