time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,gpu,gpu_mem,memory_percent_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel
27-5-2021 12:38:24,1622133504.0141928,1000.0,69.4,728.28,271.49,9111.26,22.0,23361254,37431465,0.00046271089135049945,0.0005601005703464592,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.3,0.0,0.0
27-5-2021 12:38:29,1622133509.0251696,1000.0,77.5,739.21,277.47,9114.32,21.7,23507987,37644746,0.0002928231482779162,0.0004256275949368052,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.3,0.0,0.0
27-5-2021 12:38:34,1622133514.0269895,1000.0,75.7,748.19,282.66,9119.93,21.8,23656253,37852977,0.0002964241105749122,0.00041631047555828397,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.3,0.0,0.0
27-5-2021 12:38:39,1622133519.0282176,1000.0,93.2,758.4,288.75,9123.37,21.8,23814423,38092470,0.0003162623200220855,0.0004788683809132536,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.3,0.0,0.0
27-5-2021 12:38:44,1622133524.0319023,1000.0,97.1,768.77,294.87,9126.89,21.8,23972420,38335870,0.0003157612991333911,0.00048644151603554107,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.3,0.0,0.0
27-5-2021 12:38:49,1622133529.0357301,1000.0,97.0,779.33,300.21,9130.64,21.8,24125474,38562882,0.00030587383459785135,0.00045367668234562594,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.3,0.0,0.0
27-5-2021 12:38:54,1622133534.0367606,1000.0,66.7,789.78,306.19,9134.18,21.9,24283235,38800225,0.0003154569877786074,0.00047458819258459326,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.3,0.0,0.0
27-5-2021 12:38:59,1622133539.0411065,1000.0,60.5,799.52,310.7,9139.74,21.8,24434914,39016369,0.0003030945566454633,0.00043191259074477694,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.3,0.0,0.0
27-5-2021 12:39:4,1622133544.0500984,1000.0,94.2,810.97,317.24,9141.66,21.8,24597172,39274414,0.00032393344090444033,0.0005151635343600088,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.3,0.0,0.0
27-5-2021 12:39:9,1622133549.05391,1000.0,84.1,821.15,322.25,9146.44,21.9,24747502,39487880,0.00030043097558943044,0.00042660678929803335,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.3,0.0,0.0
27-5-2021 12:39:14,1622133554.0567687,1000.0,63.6,831.57,327.08,9151.02,21.8,24897801,39708901,0.0003004262379821107,0.00044178941672961294,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.3,0.0,0.0
27-5-2021 12:39:19,1622133559.0605698,1000.0,65.7,841.81,332.04,9155.6,21.9,25055040,39939815,0.00031423910867931014,0.0004614771751383195,0,0,0.8436570584068701,2042,16,299008,36864,7914799,25395,1.7,0.3,0.0,0.0
