RCoin,RCoinP,Accuracy,Training Losses,Training Times
75.21158498373961,75.21158498373961,0.8138888888888889,"[None, 2.332629680633545, 2.313505172729492, 2.2955124378204346, 2.27881121635437, 2.263514995574951, 2.2491745948791504, 2.235503911972046, 2.2224156856536865, 2.209657907485962, 2.1970620155334473, 2.184541702270508, 2.17195725440979, 2.1594152450561523, 2.1468663215637207, 2.1342711448669434, 2.1215343475341797, 2.108670711517334, 2.095691442489624, 2.0824975967407227, 2.069129705429077, 2.055612802505493, 2.0417885780334473, 2.0277576446533203, 2.013519763946533, 1.9991557598114014, 1.9846670627593994, 1.9699846506118774, 1.9551513195037842, 1.9401413202285767, 1.9248601198196411, 1.9093196392059326, 1.8934892416000366, 1.8773006200790405, 1.860861897468567, 1.8441760540008545, 1.8271719217300415, 1.809956431388855, 1.7925426959991455, 1.7749148607254028, 1.7570116519927979, 1.7388229370117188, 1.720444917678833, 1.701861023902893, 1.6830722093582153, 1.6641076803207397, 1.64493727684021, 1.6255666017532349, 1.6060552597045898, 1.5863916873931885, 1.5665857791900635, 1.546727180480957, 1.5268054008483887, 1.5068130493164062, 1.4867769479751587, 1.4667189121246338, 1.4466526508331299, 1.4265433549880981, 1.4064289331436157, 1.3863389492034912, 1.3662728071212769, 1.3462494611740112, 1.326295018196106, 1.306388258934021, 1.2865136861801147, 1.2667412757873535, 1.247074007987976, 1.227523684501648, 1.208072304725647, 1.1887534856796265, 1.1695809364318848, 1.150571346282959, 1.131744384765625, 1.1131155490875244, 1.0946894884109497, 1.07646906375885, 1.0584487915039062, 1.040648341178894, 1.0230695009231567, 1.005736231803894, 0.9886420965194702, 0.971812903881073, 0.955256998538971, 0.9390012621879578, 0.9230571389198303, 0.9074000120162964, 0.8920224905014038, 0.8769333362579346, 0.8621269464492798, 0.8476176261901855, 0.8334020376205444, 0.8195011615753174, 0.8059038519859314, 0.7925933599472046, 0.779552161693573, 0.766790509223938, 0.7543264031410217, 0.7421503663063049, 0.7302623987197876, 0.7186489701271057]",150.57870960235596
87.44209064052616,162.65367562426576,0.8138888888888889,"[2.3527917861938477, 2.332629680633545, 2.313505172729492, 2.2955124378204346, 2.27881121635437, 2.263514995574951, 2.2491745948791504, 2.235503911972046, 2.2224156856536865, 2.209657907485962, 2.1970620155334473, 2.184541702270508, 2.17195725440979, 2.1594152450561523, 2.1468663215637207, 2.1342711448669434, 2.1215343475341797, 2.108670711517334, 2.095691442489624, 2.0824975967407227, 2.069129705429077, 2.055612802505493, 2.0417885780334473, 2.0277576446533203, 2.013519763946533, 1.9991557598114014, 1.9846670627593994, 1.9699846506118774, 1.9551513195037842, 1.9401413202285767, 1.9248601198196411, 1.9093196392059326, 1.8934892416000366, 1.8773006200790405, 1.860861897468567, 1.8441760540008545, 1.8271719217300415, 1.809956431388855, 1.7925426959991455, 1.7749148607254028, 1.7570116519927979, 1.7388229370117188, 1.720444917678833, 1.701861023902893, 1.6830722093582153, 1.6641076803207397, 1.64493727684021, 1.6255666017532349, 1.6060552597045898, 1.5863916873931885, 1.5665857791900635, 1.546727180480957, 1.5268054008483887, 1.5068130493164062, 1.4867769479751587, 1.4667189121246338, 1.4466526508331299, 1.4265433549880981, 1.4064289331436157, 1.3863389492034912, 1.3662728071212769, 1.3462494611740112, 1.326295018196106, 1.306388258934021, 1.2865136861801147, 1.2667412757873535, 1.247074007987976, 1.227523684501648, 1.208072304725647, 1.1887534856796265, 1.1695809364318848, 1.150571346282959, 1.131744384765625, 1.1131155490875244, 1.0946894884109497, 1.07646906375885, 1.0584487915039062, 1.040648341178894, 1.0230695009231567, 1.005736231803894, 0.9886420965194702, 0.971812903881073, 0.955256998538971, 0.9390012621879578, 0.9230571389198303, 0.9074000120162964, 0.8920224905014038, 0.8769333362579346, 0.8621269464492798, 0.8476176261901855, 0.8334020376205444, 0.8195011615753174, 0.8059038519859314, 0.7925933599472046, 0.779552161693573, 0.766790509223938, 0.7543264031410217, 0.7421503663063049, 0.7302623987197876, 0.7186489701271057]",129.51729917526245
90.30487208985872,252.95854771412448,0.8138888888888889,"[2.3527917861938477, 2.332629680633545, 2.313505172729492, 2.2955124378204346, 2.27881121635437, 2.263514995574951, 2.2491745948791504, 2.235503911972046, 2.2224156856536865, 2.209657907485962, 2.1970620155334473, 2.184541702270508, 2.17195725440979, 2.1594152450561523, 2.1468663215637207, 2.1342711448669434, 2.1215343475341797, 2.108670711517334, 2.095691442489624, 2.0824975967407227, 2.069129705429077, 2.055612802505493, 2.0417885780334473, 2.0277576446533203, 2.013519763946533, 1.9991557598114014, 1.9846670627593994, 1.9699846506118774, 1.9551513195037842, 1.9401413202285767, 1.9248601198196411, 1.9093196392059326, 1.8934892416000366, 1.8773006200790405, 1.860861897468567, 1.8441760540008545, 1.8271719217300415, 1.809956431388855, 1.7925426959991455, 1.7749148607254028, 1.7570116519927979, 1.7388229370117188, 1.720444917678833, 1.701861023902893, 1.6830722093582153, 1.6641076803207397, 1.64493727684021, 1.6255666017532349, 1.6060552597045898, 1.5863916873931885, 1.5665857791900635, 1.546727180480957, 1.5268054008483887, 1.5068130493164062, 1.4867769479751587, 1.4667189121246338, 1.4466526508331299, 1.4265433549880981, 1.4064289331436157, 1.3863389492034912, 1.3662728071212769, 1.3462494611740112, 1.326295018196106, 1.306388258934021, 1.2865136861801147, 1.2667412757873535, 1.247074007987976, 1.227523684501648, 1.208072304725647, 1.1887534856796265, 1.1695809364318848, 1.150571346282959, 1.131744384765625, 1.1131155490875244, 1.0946894884109497, 1.07646906375885, 1.0584487915039062, 1.040648341178894, 1.0230695009231567, 1.005736231803894, 0.9886420965194702, 0.971812903881073, 0.955256998538971, 0.9390012621879578, 0.9230571389198303, 0.9074000120162964, 0.8920224905014038, 0.8769333362579346, 0.8621269464492798, 0.8476176261901855, 0.8334020376205444, 0.8195011615753174, 0.8059038519859314, 0.7925933599472046, 0.779552161693573, 0.766790509223938, 0.7543264031410217, 0.7421503663063049, 0.7302623987197876, 0.7186489701271057]",125.41143298149109
88.92278073350147,341.88132844762595,0.8138888888888889,"[2.3527917861938477, 2.332629680633545, 2.313505172729492, 2.2955124378204346, 2.27881121635437, 2.263514995574951, 2.2491745948791504, 2.235503911972046, 2.2224156856536865, 2.209657907485962, 2.1970620155334473, 2.184541702270508, 2.17195725440979, 2.1594152450561523, 2.1468663215637207, 2.1342711448669434, 2.1215343475341797, 2.108670711517334, 2.095691442489624, 2.0824975967407227, 2.069129705429077, 2.055612802505493, 2.0417885780334473, 2.0277576446533203, 2.013519763946533, 1.9991557598114014, 1.9846670627593994, 1.9699846506118774, 1.9551513195037842, 1.9401413202285767, 1.9248601198196411, 1.9093196392059326, 1.8934892416000366, 1.8773006200790405, 1.860861897468567, 1.8441760540008545, 1.8271719217300415, 1.809956431388855, 1.7925426959991455, 1.7749148607254028, 1.7570116519927979, 1.7388229370117188, 1.720444917678833, 1.701861023902893, 1.6830722093582153, 1.6641076803207397, 1.64493727684021, 1.6255666017532349, 1.6060552597045898, 1.5863916873931885, 1.5665857791900635, 1.546727180480957, 1.5268054008483887, 1.5068130493164062, 1.4867769479751587, 1.4667189121246338, 1.4466526508331299, 1.4265433549880981, 1.4064289331436157, 1.3863389492034912, 1.3662728071212769, 1.3462494611740112, 1.326295018196106, 1.306388258934021, 1.2865136861801147, 1.2667412757873535, 1.247074007987976, 1.227523684501648, 1.208072304725647, 1.1887534856796265, 1.1695809364318848, 1.150571346282959, 1.131744384765625, 1.1131155490875244, 1.0946894884109497, 1.07646906375885, 1.0584487915039062, 1.040648341178894, 1.0230695009231567, 1.005736231803894, 0.9886420965194702, 0.971812903881073, 0.955256998538971, 0.9390012621879578, 0.9230571389198303, 0.9074000120162964, 0.8920224905014038, 0.8769333362579346, 0.8621269464492798, 0.8476176261901855, 0.8334020376205444, 0.8195011615753174, 0.8059038519859314, 0.7925933599472046, 0.779552161693573, 0.766790509223938, 0.7543264031410217, 0.7421503663063049, 0.7302623987197876, 0.7186489701271057]",127.36065292358398
87.95256351268071,429.8338919603067,0.8138888888888889,"[2.3527917861938477, 2.332629680633545, 2.313505172729492, 2.2955124378204346, 2.27881121635437, 2.263514995574951, 2.2491745948791504, 2.235503911972046, 2.2224156856536865, 2.209657907485962, 2.1970620155334473, 2.184541702270508, 2.17195725440979, 2.1594152450561523, 2.1468663215637207, 2.1342711448669434, 2.1215343475341797, 2.108670711517334, 2.095691442489624, 2.0824975967407227, 2.069129705429077, 2.055612802505493, 2.0417885780334473, 2.0277576446533203, 2.013519763946533, 1.9991557598114014, 1.9846670627593994, 1.9699846506118774, 1.9551513195037842, 1.9401413202285767, 1.9248601198196411, 1.9093196392059326, 1.8934892416000366, 1.8773006200790405, 1.860861897468567, 1.8441760540008545, 1.8271719217300415, 1.809956431388855, 1.7925426959991455, 1.7749148607254028, 1.7570116519927979, 1.7388229370117188, 1.720444917678833, 1.701861023902893, 1.6830722093582153, 1.6641076803207397, 1.64493727684021, 1.6255666017532349, 1.6060552597045898, 1.5863916873931885, 1.5665857791900635, 1.546727180480957, 1.5268054008483887, 1.5068130493164062, 1.4867769479751587, 1.4667189121246338, 1.4466526508331299, 1.4265433549880981, 1.4064289331436157, 1.3863389492034912, 1.3662728071212769, 1.3462494611740112, 1.326295018196106, 1.306388258934021, 1.2865136861801147, 1.2667412757873535, 1.247074007987976, 1.227523684501648, 1.208072304725647, 1.1887534856796265, 1.1695809364318848, 1.150571346282959, 1.131744384765625, 1.1131155490875244, 1.0946894884109497, 1.07646906375885, 1.0584487915039062, 1.040648341178894, 1.0230695009231567, 1.005736231803894, 0.9886420965194702, 0.971812903881073, 0.955256998538971, 0.9390012621879578, 0.9230571389198303, 0.9074000120162964, 0.8920224905014038, 0.8769333362579346, 0.8621269464492798, 0.8476176261901855, 0.8334020376205444, 0.8195011615753174, 0.8059038519859314, 0.7925933599472046, 0.779552161693573, 0.766790509223938, 0.7543264031410217, 0.7421503663063049, 0.7302623987197876, 0.7186489701271057]",128.76558637619019
103.92784471255187,458.55015168911893,0.8138888888888889,"[2.3527917861938477, 2.332629680633545, 2.313505172729492, 2.2955124378204346, 2.27881121635437, 2.263514995574951, 2.2491745948791504, 2.235503911972046, 2.2224156856536865, 2.209657907485962, 2.1970620155334473, 2.184541702270508, 2.17195725440979, 2.1594152450561523, 2.1468663215637207, 2.1342711448669434, 2.1215343475341797, 2.108670711517334, 2.095691442489624, 2.0824975967407227, 2.069129705429077, 2.055612802505493, 2.0417885780334473, 2.0277576446533203, 2.013519763946533, 1.9991557598114014, 1.9846670627593994, 1.9699846506118774, 1.9551513195037842, 1.9401413202285767, 1.9248601198196411, 1.9093196392059326, 1.8934892416000366, 1.8773006200790405, 1.860861897468567, 1.8441760540008545, 1.8271719217300415, 1.809956431388855, 1.7925426959991455, 1.7749148607254028, 1.7570116519927979, 1.7388229370117188, 1.720444917678833, 1.701861023902893, 1.6830722093582153, 1.6641076803207397, 1.64493727684021, 1.6255666017532349, 1.6060552597045898, 1.5863916873931885, 1.5665857791900635, 1.546727180480957, 1.5268054008483887, 1.5068130493164062, 1.4867769479751587, 1.4667189121246338, 1.4466526508331299, 1.4265433549880981, 1.4064289331436157, 1.3863389492034912, 1.3662728071212769, 1.3462494611740112, 1.326295018196106, 1.306388258934021, 1.2865136861801147, 1.2667412757873535, 1.247074007987976, 1.227523684501648, 1.208072304725647, 1.1887534856796265, 1.1695809364318848, 1.150571346282959, 1.131744384765625, 1.1131155490875244, 1.0946894884109497, 1.07646906375885, 1.0584487915039062, 1.040648341178894, 1.0230695009231567, 1.005736231803894, 0.9886420965194702, 0.971812903881073, 0.955256998538971, 0.9390012621879578, 0.9230571389198303, 0.9074000120162964, 0.8920224905014038, 0.8769333362579346, 0.8621269464492798, 0.8476176261901855, 0.8334020376205444, 0.8195011615753174, 0.8059038519859314, 0.7925933599472046, 0.779552161693573, 0.766790509223938, 0.7543264031410217, 0.7421503663063049, 0.7302623987197876, 0.7186489701271057]",108.9723687171936
102.21569454954522,473.323755598138,0.8138888888888889,"[2.3527917861938477, 2.332629680633545, 2.313505172729492, 2.2955124378204346, 2.27881121635437, 2.263514995574951, 2.2491745948791504, 2.235503911972046, 2.2224156856536865, 2.209657907485962, 2.1970620155334473, 2.184541702270508, 2.17195725440979, 2.1594152450561523, 2.1468663215637207, 2.1342711448669434, 2.1215343475341797, 2.108670711517334, 2.095691442489624, 2.0824975967407227, 2.069129705429077, 2.055612802505493, 2.0417885780334473, 2.0277576446533203, 2.013519763946533, 1.9991557598114014, 1.9846670627593994, 1.9699846506118774, 1.9551513195037842, 1.9401413202285767, 1.9248601198196411, 1.9093196392059326, 1.8934892416000366, 1.8773006200790405, 1.860861897468567, 1.8441760540008545, 1.8271719217300415, 1.809956431388855, 1.7925426959991455, 1.7749148607254028, 1.7570116519927979, 1.7388229370117188, 1.720444917678833, 1.701861023902893, 1.6830722093582153, 1.6641076803207397, 1.64493727684021, 1.6255666017532349, 1.6060552597045898, 1.5863916873931885, 1.5665857791900635, 1.546727180480957, 1.5268054008483887, 1.5068130493164062, 1.4867769479751587, 1.4667189121246338, 1.4466526508331299, 1.4265433549880981, 1.4064289331436157, 1.3863389492034912, 1.3662728071212769, 1.3462494611740112, 1.326295018196106, 1.306388258934021, 1.2865136861801147, 1.2667412757873535, 1.247074007987976, 1.227523684501648, 1.208072304725647, 1.1887534856796265, 1.1695809364318848, 1.150571346282959, 1.131744384765625, 1.1131155490875244, 1.0946894884109497, 1.07646906375885, 1.0584487915039062, 1.040648341178894, 1.0230695009231567, 1.005736231803894, 0.9886420965194702, 0.971812903881073, 0.955256998538971, 0.9390012621879578, 0.9230571389198303, 0.9074000120162964, 0.8920224905014038, 0.8769333362579346, 0.8621269464492798, 0.8476176261901855, 0.8334020376205444, 0.8195011615753174, 0.8059038519859314, 0.7925933599472046, 0.779552161693573, 0.766790509223938, 0.7543264031410217, 0.7421503663063049, 0.7302623987197876, 0.7186489701271057]",110.79769563674927
99.02083370876571,482.039717217045,0.8138888888888889,"[2.3527917861938477, 2.332629680633545, 2.313505172729492, 2.2955124378204346, 2.27881121635437, 2.263514995574951, 2.2491745948791504, 2.235503911972046, 2.2224156856536865, 2.209657907485962, 2.1970620155334473, 2.184541702270508, 2.17195725440979, 2.1594152450561523, 2.1468663215637207, 2.1342711448669434, 2.1215343475341797, 2.108670711517334, 2.095691442489624, 2.0824975967407227, 2.069129705429077, 2.055612802505493, 2.0417885780334473, 2.0277576446533203, 2.013519763946533, 1.9991557598114014, 1.9846670627593994, 1.9699846506118774, 1.9551513195037842, 1.9401413202285767, 1.9248601198196411, 1.9093196392059326, 1.8934892416000366, 1.8773006200790405, 1.860861897468567, 1.8441760540008545, 1.8271719217300415, 1.809956431388855, 1.7925426959991455, 1.7749148607254028, 1.7570116519927979, 1.7388229370117188, 1.720444917678833, 1.701861023902893, 1.6830722093582153, 1.6641076803207397, 1.64493727684021, 1.6255666017532349, 1.6060552597045898, 1.5863916873931885, 1.5665857791900635, 1.546727180480957, 1.5268054008483887, 1.5068130493164062, 1.4867769479751587, 1.4667189121246338, 1.4466526508331299, 1.4265433549880981, 1.4064289331436157, 1.3863389492034912, 1.3662728071212769, 1.3462494611740112, 1.326295018196106, 1.306388258934021, 1.2865136861801147, 1.2667412757873535, 1.247074007987976, 1.227523684501648, 1.208072304725647, 1.1887534856796265, 1.1695809364318848, 1.150571346282959, 1.131744384765625, 1.1131155490875244, 1.0946894884109497, 1.07646906375885, 1.0584487915039062, 1.040648341178894, 1.0230695009231567, 1.005736231803894, 0.9886420965194702, 0.971812903881073, 0.955256998538971, 0.9390012621879578, 0.9230571389198303, 0.9074000120162964, 0.8920224905014038, 0.8769333362579346, 0.8621269464492798, 0.8476176261901855, 0.8334020376205444, 0.8195011615753174, 0.8059038519859314, 0.7925933599472046, 0.779552161693573, 0.766790509223938, 0.7543264031410217, 0.7421503663063049, 0.7302623987197876, 0.7186489701271057]",114.37253141403198
103.03019939670823,496.14713588025177,0.8138888888888889,"[2.3527917861938477, 2.332629680633545, 2.313505172729492, 2.2955124378204346, 2.27881121635437, 2.263514995574951, 2.2491745948791504, 2.235503911972046, 2.2224156856536865, 2.209657907485962, 2.1970620155334473, 2.184541702270508, 2.17195725440979, 2.1594152450561523, 2.1468663215637207, 2.1342711448669434, 2.1215343475341797, 2.108670711517334, 2.095691442489624, 2.0824975967407227, 2.069129705429077, 2.055612802505493, 2.0417885780334473, 2.0277576446533203, 2.013519763946533, 1.9991557598114014, 1.9846670627593994, 1.9699846506118774, 1.9551513195037842, 1.9401413202285767, 1.9248601198196411, 1.9093196392059326, 1.8934892416000366, 1.8773006200790405, 1.860861897468567, 1.8441760540008545, 1.8271719217300415, 1.809956431388855, 1.7925426959991455, 1.7749148607254028, 1.7570116519927979, 1.7388229370117188, 1.720444917678833, 1.701861023902893, 1.6830722093582153, 1.6641076803207397, 1.64493727684021, 1.6255666017532349, 1.6060552597045898, 1.5863916873931885, 1.5665857791900635, 1.546727180480957, 1.5268054008483887, 1.5068130493164062, 1.4867769479751587, 1.4667189121246338, 1.4466526508331299, 1.4265433549880981, 1.4064289331436157, 1.3863389492034912, 1.3662728071212769, 1.3462494611740112, 1.326295018196106, 1.306388258934021, 1.2865136861801147, 1.2667412757873535, 1.247074007987976, 1.227523684501648, 1.208072304725647, 1.1887534856796265, 1.1695809364318848, 1.150571346282959, 1.131744384765625, 1.1131155490875244, 1.0946894884109497, 1.07646906375885, 1.0584487915039062, 1.040648341178894, 1.0230695009231567, 1.005736231803894, 0.9886420965194702, 0.971812903881073, 0.955256998538971, 0.9390012621879578, 0.9230571389198303, 0.9074000120162964, 0.8920224905014038, 0.8769333362579346, 0.8621269464492798, 0.8476176261901855, 0.8334020376205444, 0.8195011615753174, 0.8059038519859314, 0.7925933599472046, 0.779552161693573, 0.766790509223938, 0.7543264031410217, 0.7421503663063049, 0.7302623987197876, 0.7186489701271057]",109.9217848777771
102.44485290781556,510.63942527538654,0.8138888888888889,"[2.3527917861938477, 2.332629680633545, 2.313505172729492, 2.2955124378204346, 2.27881121635437, 2.263514995574951, 2.2491745948791504, 2.235503911972046, 2.2224156856536865, 2.209657907485962, 2.1970620155334473, 2.184541702270508, 2.17195725440979, 2.1594152450561523, 2.1468663215637207, 2.1342711448669434, 2.1215343475341797, 2.108670711517334, 2.095691442489624, 2.0824975967407227, 2.069129705429077, 2.055612802505493, 2.0417885780334473, 2.0277576446533203, 2.013519763946533, 1.9991557598114014, 1.9846670627593994, 1.9699846506118774, 1.9551513195037842, 1.9401413202285767, 1.9248601198196411, 1.9093196392059326, 1.8934892416000366, 1.8773006200790405, 1.860861897468567, 1.8441760540008545, 1.8271719217300415, 1.809956431388855, 1.7925426959991455, 1.7749148607254028, 1.7570116519927979, 1.7388229370117188, 1.720444917678833, 1.701861023902893, 1.6830722093582153, 1.6641076803207397, 1.64493727684021, 1.6255666017532349, 1.6060552597045898, 1.5863916873931885, 1.5665857791900635, 1.546727180480957, 1.5268054008483887, 1.5068130493164062, 1.4867769479751587, 1.4667189121246338, 1.4466526508331299, 1.4265433549880981, 1.4064289331436157, 1.3863389492034912, 1.3662728071212769, 1.3462494611740112, 1.326295018196106, 1.306388258934021, 1.2865136861801147, 1.2667412757873535, 1.247074007987976, 1.227523684501648, 1.208072304725647, 1.1887534856796265, 1.1695809364318848, 1.150571346282959, 1.131744384765625, 1.1131155490875244, 1.0946894884109497, 1.07646906375885, 1.0584487915039062, 1.040648341178894, 1.0230695009231567, 1.005736231803894, 0.9886420965194702, 0.971812903881073, 0.955256998538971, 0.9390012621879578, 0.9230571389198303, 0.9074000120162964, 0.8920224905014038, 0.8769333362579346, 0.8621269464492798, 0.8476176261901855, 0.8334020376205444, 0.8195011615753174, 0.8059038519859314, 0.7925933599472046, 0.779552161693573, 0.766790509223938, 0.7543264031410217, 0.7421503663063049, 0.7302623987197876, 0.7186489701271057]",110.54985284805298
