time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,temp,gpu,gpu_mem,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,memory_percent_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel
11-6-2021 17:24:38,1623446678.9345875,1000.0,95.5,1118.8,413.07,685.5,20.2,52276465,18474963,0.0009614408189940164,0.00036593753872041224,71.575,0,0,414.31,167.5,0.01,0.08,6.343553974251415,80375,394,174112768,442368,45775385,604014
11-6-2021 17:24:43,1623446683.9374626,1000.0,99.5,1132.8,418.4,686.11,20.2,52835806,18651635,0.0011180391074677965,0.000353140937629372,71.088,0,0,420.34,170.24,0.01,0.08,6.376520491292961,81381,397,174112768,442368,45850529,607323
11-6-2021 17:24:48,1623446688.9400144,1000.0,97.7,1146.49,423.77,686.86,20.6,53525579,18831792,0.0013788422956862102,0.00036013020437729597,73.036,0,0,426.38,172.9,0.01,0.08,6.2911953883619,82385,399,174112768,442368,45924570,609529
11-6-2021 17:24:53,1623446693.9555728,1000.0,99.5,1160.48,429.76,686.94,20.5,54216328,19001995,0.0013772125329350594,0.0003393500457375196,72.062,0,0,431.3,175.11,0.01,0.08,6.342737466089396,83400,401,174112768,442368,45999278,611735
11-6-2021 17:24:58,1623446698.9580162,1000.0,99.3,1174.11,435.67,687.38,20.6,54987738,19269296,0.001542066449614732,0.0005343408875286391,71.088,0,0,436.91,178.09,0.01,0.08,6.3943816073371424,84415,403,174112768,442368,46073968,613941
11-6-2021 17:25:3,1623446703.9612803,1000.0,99.5,1186.98,441.26,688.56,20.6,55712485,19442768,0.0014485483329607694,0.0003467176496285884,72.062,0,0,442.21,180.6,0.01,0.08,6.4154066925091495,85432,406,174112768,442368,46149759,617250
11-6-2021 17:25:8,1623446708.9614983,1000.0,95.2,1200.69,446.7,689.25,20.4,56072466,19616438,0.0007199306233239308,0.0003473248625695997,72.062,0,0,448.76,183.83,0.01,0.08,6.383256683629623,86447,408,174112768,442368,46224455,619456
11-6-2021 17:25:13,1623446713.9649189,1000.0,99.8,1214.04,452.65,689.84,20.5,56534039,19791661,0.0009225148907081132,0.0003502064173912853,72.549,0,0,454.88,186.68,0.01,0.08,6.429185267743233,87464,411,174112768,442368,46300244,622765
11-6-2021 17:25:18,1623446718.9678965,1000.0,94.0,1227.63,457.89,690.83,20.5,57139216,19966881,0.0012096336366458859,0.00035023142950424776,71.575,0,0,460.64,189.3,0.01,0.08,6.309464758487092,88479,413,174112768,442368,46374932,624971
11-6-2021 17:25:23,1623446723.9748228,1000.0,99.0,1241.23,463.56,691.49,20.5,57818962,20143431,0.001357611355797897,0.0003526115414671344,72.062,0,0,466.4,192.54,0.01,0.08,6.374377157367659,89494,415,174112768,442368,46449622,627177
