time_stamp,time,model_number,QOS,QOS_avg,task
22-6-2021 22:50:13,1624416613.8265681,,0.0,0.0,None
22-6-2021 22:50:18,1624416618.8443983,1,0.0,0.0,Linear_Regression_Training
22-6-2021 22:50:23,1624416623.84951,1,0.0,0.0,Linear_Regression_Training
22-6-2021 22:50:28,1624416628.854516,1,0.0,0.0,Linear_Regression_Training
22-6-2021 22:50:33,1624416633.859618,1,0.0,0.0,Linear_Regression_Training
22-6-2021 22:50:38,1624416638.8646305,1,0.0,0.0,Linear_Regression_Training
22-6-2021 22:50:43,1624416643.8697002,1,0.0,0.0,Linear_Regression_Training
22-6-2021 22:50:48,1624416648.8747168,1,34.42478632926941,34.42478632926941,Linear_Regression_Training
22-6-2021 22:50:53,1624416653.8786423,1,1.688997507095337,1.4519549210866292,Linear_Regression_Training
22-6-2021 22:50:58,1624416658.8836963,1,1.8106257915496826,1.7818530400594075,Linear_Regression_Training
22-6-2021 22:51:3,1624416663.887142,1,2.0063250064849854,1.9083349704742432,Linear_Regression_Training
22-6-2021 22:51:8,1624416668.892186,1,1.9608519077301025,1.9895375569661458,Linear_Regression_Training
22-6-2021 22:51:13,1624416673.8971632,1,1.8965411186218262,1.584039290746053,Linear_Regression_Training
22-6-2021 22:51:18,1624416678.9021783,1,1.8380005359649658,1.641953945159912,Linear_Regression_Training
22-6-2021 22:51:23,1624416683.9070988,1,1.825120210647583,1.7919590473175049,Linear_Regression_Training
22-6-2021 22:51:28,1624416688.9121509,1,1.765692949295044,1.688620646794637,Linear_Regression_Training
22-6-2021 22:51:33,1624416693.917161,1,1.923680067062378,1.7669965426127117,Linear_Regression_Training
22-6-2021 22:51:38,1624416698.9235709,1,2.1588244438171387,1.9112780888875325,Linear_Regression_Training
22-6-2021 22:51:43,1624416703.927168,1,1.7670795917510986,1.5973673661549885,Linear_Regression_Training
22-6-2021 22:51:48,1624416708.9324005,1,1.5584046840667725,1.6540549596150715,Linear_Regression_Training
22-6-2021 22:51:53,1624416713.937127,1,1.8480017185211182,1.8939542770385742,Linear_Regression_Training
22-6-2021 22:51:58,1624416718.9421678,1,1.897768259048462,1.7311963240305583,Linear_Regression_Training
22-6-2021 22:52:3,1624416723.947241,1,2.1915533542633057,1.9377586046854656,Linear_Regression_Training
22-6-2021 22:52:8,1624416728.9522107,1,1.6943354606628418,1.6456125577290852,Linear_Regression_Training
22-6-2021 22:52:13,1624416733.9572043,1,1.614562749862671,1.6043318112691243,Linear_Regression_Training
22-6-2021 22:52:18,1624416738.9621854,1,1.9208159446716309,1.5688201586405437,Linear_Regression_Training
22-6-2021 22:52:23,1624416743.9672885,1,1.7403874397277832,1.4113360047340393,Linear_Regression_Training
22-6-2021 22:52:28,1624416748.97221,1,1.7516839504241943,1.4522355397542317,Linear_Regression_Training
22-6-2021 22:52:33,1624416753.9771307,1,1.7494585514068604,1.6970181465148926,Linear_Regression_Training
22-6-2021 22:52:38,1624416758.9860733,1,2.3312010765075684,1.9772431055704753,Linear_Regression_Training
22-6-2021 22:52:43,1624416763.9871101,1,1.5544102191925049,1.528914213180542,Linear_Regression_Training
22-6-2021 22:52:48,1624416768.9889023,1,1.8713808059692383,1.5640698273976643,Linear_Regression_Training
22-6-2021 22:52:53,1624416773.9939644,1,2.0061936378479004,1.7274216810862224,Linear_Regression_Training
22-6-2021 22:52:58,1624416778.997188,1,1.9536921977996826,1.5986111164093018,Linear_Regression_Training
22-6-2021 22:53:4,1624416784.0022144,1,2.2304704189300537,1.8264434337615967,Linear_Regression_Training
22-6-2021 22:53:9,1624416789.0071087,1,1.6442763805389404,1.469363530476888,Linear_Regression_Training
22-6-2021 22:53:14,1624416794.0121508,1,1.8197228908538818,1.7187337080637615,Linear_Regression_Training
22-6-2021 22:53:19,1624416799.0171134,1,1.7506141662597656,1.681838591893514,Linear_Regression_Training
22-6-2021 22:53:24,1624416804.0221353,1,1.9206955432891846,1.540223519007365,Linear_Regression_Training
22-6-2021 22:53:29,1624416809.027234,1,1.8976945877075195,1.622549295425415,Linear_Regression_Training
22-6-2021 22:53:34,1624416814.0323038,1,1.7472898960113525,1.7303998470306396,Linear_Regression_Training
22-6-2021 22:53:39,1624416819.0372994,2,2.1109373569488525,1.8126497268676758,Linear_Regression_Training
22-6-2021 22:53:44,1624416824.0420928,2,1.820258617401123,1.6078670024871826,Linear_Regression_Training
22-6-2021 22:53:49,1624416829.0512323,2,1.4216570854187012,1.4384360909461975,Linear_Regression_Training
22-6-2021 22:53:54,1624416834.0579634,2,1.5752720832824707,1.6561052799224854,Linear_Regression_Training
22-6-2021 22:53:59,1624416839.0630808,2,1.9080238342285156,1.7616963386535645,Linear_Regression_Training
22-6-2021 22:54:4,1624416844.0668218,2,1.8950138092041016,1.7734187444051106,Linear_Regression_Training
22-6-2021 22:54:9,1624416849.0718846,2,1.5772342681884766,1.604839563369751,Linear_Regression_Training
22-6-2021 22:54:14,1624416854.0769026,2,1.6578173637390137,1.5159258246421814,Linear_Regression_Training
22-6-2021 22:54:19,1624416859.0779078,2,1.525484323501587,1.4293536345163982,Linear_Regression_Training
22-6-2021 22:54:24,1624416864.0829165,2,1.6156232357025146,1.5379931926727295,Linear_Regression_Training
22-6-2021 22:54:29,1624416869.087518,2,1.8305613994598389,1.6843332449595134,Linear_Regression_Training
22-6-2021 22:54:34,1624416874.0925999,2,1.9859278202056885,1.7948862711588542,Linear_Regression_Training
22-6-2021 22:54:39,1624416879.097727,2,2.0345215797424316,1.8617273171742756,Linear_Regression_Training
