time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,temp,gpu,gpu_mem,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,memory_percent_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel
23-6-2021 13:12:4,1624468324.5159607,1000.0,90.4,1467.52,528.1,1231.06,22.7,164976807,47238606,0.0019098871613335178,0.0004184838666558228,63.296,0,0,601.12,282.6,0.02,0.06,6.471133374566995,111193,517,174555136,471040,50870373,746007
23-6-2021 13:12:9,1624468329.5193014,1000.0,95.3,1480.87,533.42,1232.14,22.7,165991098,48364106,0.0020272275196378154,0.002249497011560155,63.296,0,0,607.85,285.79,0.02,0.06,6.389788748925781,112230,520,174555136,471040,50950112,749316
23-6-2021 13:12:14,1624468334.5315552,1000.0,87.0,1494.64,538.27,1233.35,22.7,166959081,48564163,0.0019312330262994915,0.00039913581699513046,62.809,0,0,614.65,289.15,0.02,0.06,6.463784801108819,113267,523,174555136,471040,51029888,752623
23-6-2021 13:12:19,1624468339.5347533,1000.0,98.7,1508.29,543.59,1234.14,23.0,167931844,49287570,0.001944282379897883,0.001445889166831785,64.757,0,0,620.81,292.46,0.02,0.06,6.469398294722703,114306,527,174555136,471040,51110737,757033
23-6-2021 13:12:24,1624468344.5495412,1000.0,93.7,1521.43,549.03,1235.46,22.9,168950255,49499685,0.0020308156950927672,0.00042297900470890664,63.296,0,0,627.2,295.88,0.02,0.06,6.453170195002563,115343,530,174555136,471040,51190520,760342
23-6-2021 13:12:29,1624468349.5515323,1000.0,95.7,1534.87,554.29,1236.35,22.9,169876237,49695147,0.0018512268290534293,0.0003907683934033722,63.783,0,0,633.43,299.44,0.02,0.06,6.4342884437558565,116374,533,174555136,471040,51269989,763651
23-6-2021 13:12:34,1624468354.5609384,1000.0,66.0,1548.05,558.53,1238.53,22.8,171504326,49913540,0.0032500639213911666,0.00043596585320850457,63.296,0,0,639.11,301.8,0.02,0.06,6.466234325594877,117405,536,174555136,471040,51349449,766960
23-6-2021 13:12:39,1624468359.5659266,1000.0,92.3,1560.56,563.98,1240.32,22.8,176136843,50190123,0.009255800055642882,0.0005526146901975482,63.783,0,0,645.35,305.24,0.02,0.06,6.465621944473362,118436,539,174555136,471040,51428892,770269
23-6-2021 13:12:44,1624468364.569665,1000.0,95.3,1571.1,569.17,1244.3,22.8,176625591,50865281,0.0009767656911793855,0.0013493071491347108,62.809,0,0,650.74,308.85,0.02,0.06,6.430818284067271,119465,541,174555136,471040,51507213,772475
23-6-2021 13:12:49,1624468369.5777984,1000.0,93.1,1584.75,574.11,1245.47,22.8,177530250,51066494,0.0018063795943202667,0.00040177244388434074,62.809,0,0,657.11,312.03,0.02,0.06,6.50899894058066,120496,544,174555136,471040,51586645,775784
23-6-2021 13:12:54,1624468374.583415,1000.0,89.6,1598.86,578.68,1246.54,23.0,178533953,51279446,0.0020051535448984757,0.00042542610482704566,64.27,0,0,664.48,315.07,0.02,0.06,6.373458585685388,121527,547,174555136,471040,51666105,779093
23-6-2021 13:12:59,1624468379.593691,1000.0,88.0,1612.34,584.03,1247.65,22.8,179505301,51484268,0.0019387115293642459,0.00040880381991566727,64.757,0,0,671.15,318.75,0.02,0.06,6.4597022602987195,122558,550,174555136,471040,51745518,782400
23-6-2021 13:13:4,1624468384.5986114,1000.0,91.1,1625.98,588.87,1248.98,22.8,180421619,51678892,0.0018308343695562109,0.00038886533751438695,64.757,0,0,677.84,321.82,0.02,0.06,6.420611932042025,123589,553,174555136,471040,51824961,785709
23-6-2021 13:13:9,1624468389.6014924,1000.0,94.7,1639.66,594.01,1250.09,23.0,181505501,52003044,0.0021665156319800928,0.0006479306558625486,63.783,0,0,684.7,324.99,0.02,0.06,6.469296231202451,124620,556,174555136,471040,51904402,789018
23-6-2021 13:13:14,1624468394.6116948,1000.0,99.5,1653.0,599.47,1251.03,23.0,182520208,53130388,0.0020252814505314284,0.0022500967191198076,63.783,0,0,690.66,328.45,0.02,0.06,6.463376547027807,125653,560,174555136,471040,51984938,793430
23-6-2021 13:13:19,1624468399.61527,1000.0,99.2,1666.3,604.59,1252.44,22.8,183474523,53831751,0.001907266271584396,0.0014017237432475092,64.757,0,0,698.09,332.27,0.02,0.06,6.471847819208763,126682,562,174555136,471040,52063245,795636
23-6-2021 13:13:24,1624468404.6179888,1000.0,99.3,1680.17,609.89,1253.15,22.9,186112885,54035095,0.005273856155628262,0.0004064669693203864,62.809,0,0,703.9,335.08,0.02,0.06,6.453272258522815,127713,565,174555136,471040,52142663,798945
23-6-2021 13:13:29,1624468409.619766,1000.0,90.3,1693.07,615.19,1254.78,22.9,187475064,54233159,0.0027233900134563302,0.00039598725250148076,64.27,0,0,709.12,337.71,0.02,0.06,6.4104055800167785,128742,567,174555136,471040,52220964,801151
23-6-2021 13:13:34,1624468414.6215973,1000.0,87.1,1706.48,620.08,1256.11,23.0,188485557,54437198,0.002020246067460815,0.0004079285926361066,63.296,0,0,715.83,340.62,0.02,0.06,6.3535561992361576,129773,570,174555136,471040,52300374,804458
23-6-2021 13:13:39,1624468419.6248415,1000.0,95.8,1719.94,625.56,1257.14,23.0,189381516,54629898,0.0017907560995632764,0.00038515010216521445,63.783,0,0,721.71,344.3,0.02,0.06,6.473174644972045,130803,573,174555136,471040,52379780,807767
23-6-2021 13:13:44,1624468424.6285617,1000.0,98.0,1730.42,630.44,1261.63,23.0,189830212,55304777,0.0008967247859134963,0.0013487544502124255,63.296,0,0,726.64,347.81,0.02,0.06,6.4978740168731415,131836,575,174555136,471040,52458428,809971
23-6-2021 13:13:49,1624468429.631547,1000.0,99.5,1743.5,635.82,1263.02,23.0,190796792,55504137,0.0019320064997585546,0.00039848208714422545,63.783,0,0,733.42,351.33,0.02,0.06,6.509917512262932,132872,578,174555136,471040,52538134,813278
23-6-2021 13:13:54,1624468434.6347775,1000.0,97.5,1757.07,640.79,1264.21,22.9,191751462,55714363,0.0019081071445937517,0.0004201805153397153,63.783,0,0,739.97,354.1,0.02,0.06,6.474705597775832,133902,581,174555136,471040,52617548,816587
23-6-2021 13:13:59,1624468439.6382914,1000.0,88.5,1771.19,645.49,1265.32,23.0,192712455,55919041,0.00192063624866901,0.000409068521940405,63.783,0,0,747.21,357.23,0.02,0.06,6.428470823101465,134938,584,174555136,471040,52697296,819894
23-6-2021 13:14:4,1624468444.6430066,1000.0,66.1,1784.21,649.84,1267.72,23.0,193661631,56128640,0.0018965634631838138,0.0004188030516151527,63.296,0,0,752.36,359.64,0.02,0.06,6.483789251078301,135974,587,174555136,471040,52777045,823203
23-6-2021 13:14:9,1624468449.6471868,1000.0,96.2,1798.02,654.72,1268.86,23.0,194570997,56330475,0.0018172127400240498,0.00040333279821628924,64.27,0,0,759.84,363.34,0.02,0.06,6.464805436311343,137010,590,174555136,471040,52856770,826512
23-6-2021 13:14:14,1624468454.6624408,1000.0,88.5,1811.71,660.07,1269.85,22.9,195530671,56537516,0.0019135102549956028,0.00041282255922797174,64.757,0,0,765.97,366.97,0.02,0.06,6.482972742916282,138046,593,174555136,471040,52936511,829821
23-6-2021 13:14:19,1624468459.670959,1000.0,89.4,1825.47,664.78,1271.11,22.9,196438065,58155817,0.0018117015059640367,0.0032310973610174924,65.244,0,0,772.46,369.51,0.02,0.06,6.440412254971004,139082,596,174555136,471040,53016243,833128
23-6-2021 13:14:24,1624468464.6714983,1000.0,99.0,1838.58,671.08,1271.73,23.0,197410522,58374631,0.0019447042431012204,0.00043758080228735094,64.757,0,0,779.38,372.61,0.02,0.06,6.478277820984668,140120,600,174555136,471040,53097096,837540
23-6-2021 13:14:29,1624468469.6751652,1000.0,99.8,1851.36,677.23,1272.74,23.0,200528160,58600249,0.006230706552159681,0.0004509053170654075,63.783,0,0,785.94,376.04,0.02,0.06,6.483585124037797,141156,603,174555136,471040,53176820,840847
23-6-2021 13:14:34,1624468474.680993,1000.0,99.5,1863.84,683.83,1273.77,22.9,202095866,58812399,0.0031317616788750446,0.000423806019861722,65.244,0,0,791.9,379.31,0.02,0.06,6.485116076841583,142192,606,174555136,471040,53256553,844152
23-6-2021 13:14:39,1624468479.6814897,1000.0,81.9,1876.29,689.89,1275.52,22.9,203081638,59021447,0.001971348195485535,0.0004180544766638331,63.296,0,0,798.93,382.49,0.02,0.06,6.4619476577442745,143228,609,174555136,471040,53336304,847459
23-6-2021 13:14:44,1624468484.685048,1000.0,96.5,1887.6,695.68,1278.48,23.0,203586479,59687386,0.0010089639410886407,0.001330930803886032,62.809,0,0,803.49,385.25,0.02,0.06,6.486544966125117,144262,611,174555136,471040,53414942,849665
23-6-2021 13:14:49,1624468489.6899889,1000.0,95.6,1899.65,701.25,1281.22,22.9,204646341,59879784,0.0021176314632257256,0.0003844161393291798,63.296,0,0,809.54,388.51,0.02,0.06,6.48001290082896,145296,613,174555136,471040,53493576,851871
23-6-2021 13:14:54,1624468494.695011,1000.0,99.3,1913.31,707.3,1281.67,23.0,205405135,60051796,0.0015160652492213441,0.00034367880564298325,63.783,0,0,815.81,391.54,0.02,0.06,6.4790943291466885,146332,616,174555136,471040,53573305,855180
23-6-2021 13:14:59,1624468499.697497,1000.0,96.8,1925.03,712.98,1284.52,23.0,206124014,60218797,0.0014370435046928676,0.0003338360173648327,63.296,0,0,821.02,394.15,0.02,0.06,6.485320203882088,147366,618,174555136,471040,53651940,857386
23-6-2021 13:15:4,1624468504.7173297,1000.0,97.5,1938.21,718.99,1285.5,23.1,206946314,60408534,0.0016381023525145568,0.0003779747367859108,63.296,0,0,827.04,396.52,0.02,0.06,6.385195890514421,148400,620,174555136,471040,53730599,859592
23-6-2021 13:15:9,1624468509.7204552,1000.0,88.2,1950.86,725.16,1286.79,23.2,208118437,60746082,0.002342781560442169,0.0006746742706730722,62.809,0,0,832.8,399.51,0.02,0.06,6.460518768460739,149436,623,174555136,471040,53810317,862901
23-6-2021 13:15:14,1624468514.722668,1000.0,99.8,1964.44,730.68,1287.57,23.0,208997374,61436463,0.0017570963924818696,0.0013801512105395786,62.809,0,0,839.68,402.89,0.02,0.06,6.48909655413143,150477,626,174555136,471040,53890347,866210
23-6-2021 13:15:19,1624468519.7256553,1000.0,93.5,1978.42,735.76,1288.38,23.2,209804482,61624378,0.0016132521190294533,0.0003756055843176127,62.809,0,0,845.24,405.29,0.02,0.06,6.371417315280338,151516,628,174555136,471040,53969317,868416
23-6-2021 13:15:24,1624468524.7351215,1000.0,99.5,1992.15,741.45,1289.03,23.2,210684510,62731906,0.001756730098404548,0.0022108703046105262,62.322,0,0,851.81,408.79,0.02,0.06,6.51644957755909,152558,631,174555136,471040,54049351,871725
23-6-2021 13:15:29,1624468529.7407303,1000.0,89.1,2006.4,745.76,1290.08,23.0,211608076,62922036,0.0018450622840122514,0.0003798339177267779,63.296,0,0,857.91,411.8,0.02,0.06,6.4684797230404305,153600,634,174555136,471040,54129429,875034
23-6-2021 13:15:34,1624468534.7453024,1000.0,99.0,2020.62,750.64,1290.84,23.0,212419741,63103093,0.0016218469335058288,0.0003617831743881587,63.783,0,0,863.9,414.08,0.02,0.06,6.507161797216115,154640,636,174555136,471040,54208420,877240
23-6-2021 13:15:39,1624468539.7489476,1000.0,66.1,2033.43,755.07,1293.14,23.0,213347983,63300447,0.0018551315417069836,0.00039442045315988725,62.809,0,0,869.75,416.82,0.02,0.06,6.475828296498609,155680,638,174555136,471040,54287426,879446
23-6-2021 13:15:44,1624468544.7518113,1000.0,79.9,2042.66,758.78,1299.76,23.0,213737465,63967543,0.0007785181200094493,0.0013334283067916453,62.809,0,0,874.17,419.48,0.02,0.06,6.47378702609356,156720,640,174555136,471040,54366371,881650
23-6-2021 13:15:49,1624468549.7548206,1000.0,99.5,2056.43,763.89,1300.7,23.1,214498270,64147512,0.001520694748786965,0.0003597214966311227,61.835,0,0,880.01,422.43,0.02,0.06,6.479400519707445,157762,643,174555136,471040,54446441,884959
23-6-2021 13:15:54,1624468554.7674544,1000.0,92.6,2067.94,768.57,1304.27,23.1,214945869,64354763,0.0008929417504122569,0.0004134572926094354,63.296,0,0,885.84,425.1,0.02,0.06,6.4535784490835715,158804,646,174555136,471040,54526573,888268
23-6-2021 13:15:59,1624468559.7709527,1000.0,89.0,2079.96,773.25,1307.28,23.2,215695914,64556008,0.0014990411761104075,0.0004022085894664173,64.27,0,0,892.11,428.25,0.02,0.06,6.380603032103059,159846,649,174555136,471040,54606647,891577
23-6-2021 13:16:4,1624468564.771511,1000.0,67.9,2090.33,777.61,1312.23,23.0,216178382,64725296,0.000964828252551676,0.00033853819365837345,63.783,0,0,896.78,431.07,0.02,0.06,6.437758603444439,160886,651,174555136,471040,54685630,893781
23-6-2021 13:16:9,1624468569.7747605,1000.0,94.5,2103.59,783.12,1313.29,23.1,217055279,64934169,0.0017526549821914536,0.0004174746909788441,63.783,0,0,903.14,434.69,0.02,0.06,6.478175757464416,161930,655,174555136,471040,54766837,898193
23-6-2021 13:16:14,1624468574.7782352,1000.0,97.3,2117.91,787.97,1313.99,23.0,217910790,65150672,0.0017098337638933668,0.00043270529471182203,61.835,0,0,910.58,437.94,0.02,0.06,6.477155122261891,162970,657,174555136,471040,54845828,900399
23-6-2021 13:16:19,1624468579.7816715,1000.0,99.5,2131.55,793.36,1314.77,23.2,218644226,65796074,0.001465864562011134,0.001289917484349159,61.835,0,0,916.43,440.96,0.02,0.06,6.480931472511233,164010,659,174555136,471040,54924843,902605
23-6-2021 13:16:24,1624468584.784954,1000.0,97.8,2145.27,798.59,1315.65,23.1,219584868,66930493,0.0018800497296810985,0.0022673494637652815,63.296,0,0,923.0,443.83,0.02,0.06,6.461335276622759,165052,662,174555136,471040,55004949,905914
23-6-2021 13:16:29,1624468589.78734,1000.0,93.8,2157.77,803.42,1318.08,23.1,223695863,67189535,0.008218068576457757,0.000517836903275915,63.296,0,0,929.1,446.72,0.02,0.06,6.371009061199329,166092,664,174555136,471040,55083995,908120
23-6-2021 13:16:34,1624468594.7896423,1000.0,93.7,2170.93,809.23,1318.99,23.2,229224213,67491405,0.0110516109360309,0.0006034621167725719,63.296,0,0,936.03,450.3,0.02,0.06,6.487973855408652,167136,668,174555136,471040,55165253,912532
23-6-2021 13:16:39,1624468599.7944756,1000.0,98.0,2184.0,814.91,1320.02,23.3,234060809,67766807,0.009663850494128372,0.0005502720826349651,64.27,0,0,942.58,453.82,0.02,0.06,6.487667664847894,168176,670,174555136,471040,55244295,914738
23-6-2021 13:16:44,1624468604.8308778,1000.0,81.3,2195.42,820.01,1323.42,23.1,234571755,68436758,0.001014505945163751,0.0013302174250672287,62.809,0,0,947.92,456.98,0.02,0.06,6.487463537807389,169216,672,174555136,471040,55323336,916944
23-6-2021 13:16:49,1624468609.8358672,1000.0,99.7,2208.95,825.16,1324.44,23.2,235364384,68619009,0.0015836776842718717,0.00036413863438788246,63.296,0,0,953.08,459.17,0.02,0.06,6.485932585003602,170253,675,174555136,471040,55403172,920253
23-6-2021 13:16:54,1624468614.8400924,1000.0,89.1,2221.27,829.69,1327.55,23.2,236153972,68804621,0.0015778426427938655,0.00037091056172871797,62.809,0,0,959.54,462.49,0.02,0.06,6.481952107713757,171288,677,174555136,471040,55481904,922459
23-6-2021 13:16:59,1624468619.8424008,1000.0,94.5,2235.55,834.66,1327.92,23.5,237001930,68991530,0.0016951334014285741,0.00037364549768692946,63.783,0,0,964.91,465.25,0.02,0.06,6.4812376630719895,172329,682,174555136,471040,55563933,927972
23-6-2021 13:17:4,1624468624.845282,1000.0,99.2,2249.23,839.91,1328.72,23.3,237847249,69161247,0.0016896643179167736,0.00033923851119385825,62.809,0,0,970.67,468.12,0.02,0.06,6.48042115490997,173364,684,174555136,471040,55642645,930178
23-6-2021 13:17:9,1624468629.8508024,1000.0,94.5,2263.31,845.14,1329.36,23.4,238865743,69493112,0.0020347415054770557,0.0006629980046177425,62.322,0,0,977.97,470.69,0.02,0.06,6.372131759922104,174399,686,174555136,471040,55721371,932384
23-6-2021 13:17:14,1624468634.8515327,1000.0,99.3,2277.9,849.97,1329.86,23.3,239616896,70169975,0.0015020866124070263,0.0013535283101227804,61.348,0,0,984.13,473.47,0.02,0.06,6.368967790794279,175439,688,174555136,471040,55800405,934590
23-6-2021 13:17:19,1624468639.8543851,1000.0,99.3,2291.66,855.03,1330.88,23.1,240522582,70353906,0.0018103392232405257,0.0003676522588069741,62.809,0,0,989.57,476.4,0.02,0.06,6.518388784443887,176479,690,174555136,471040,55879422,936796
23-6-2021 13:17:24,1624468644.8622794,1000.0,98.5,2305.46,860.08,1331.91,23.2,241376192,70543232,0.001704528795311853,0.0003780551056117101,62.809,0,0,996.96,479.47,0.02,0.06,6.532371486718475,177521,693,174555136,471040,55959560,940105
23-6-2021 13:17:29,1624468649.8638349,1000.0,99.0,2318.96,865.71,1332.77,23.2,242181358,71644587,0.0016098311999269332,0.0022020249752169457,63.783,0,0,1003.19,482.96,0.02,0.06,6.5056308444123285,178563,696,174555136,471040,56039709,943414
23-6-2021 13:17:34,1624468654.8715732,1000.0,88.3,2332.27,871.37,1333.69,23.2,242839425,71822698,0.0013141002060552628,0.00035567153770164574,63.296,0,0,1009.98,485.72,0.02,0.06,6.374785411448669,179603,698,174555136,471040,56118763,945620
23-6-2021 13:17:39,1624468659.8742259,1000.0,79.2,2345.47,876.37,1335.14,23.0,243602069,72024096,0.0015244792195302727,0.0004025824183432347,63.296,0,0,1016.69,489.47,0.02,0.06,6.371315251760086,180645,701,174555136,471040,56198939,948925
23-6-2021 13:17:44,1624468664.8771834,1000.0,88.3,2356.81,881.31,1338.47,23.2,244106943,72701385,0.001009151070496106,0.0013537772184450717,62.322,0,0,1021.08,492.06,0.02,0.06,6.460416704940488,181679,703,174555136,471040,56277648,951131
23-6-2021 13:17:49,1624468669.8899682,1000.0,97.1,2370.75,886.72,1339.15,23.1,244869422,72875773,0.0015210687126437142,0.000347886473805196,63.296,0,0,1027.83,495.81,0.02,0.06,6.484707822760573,182713,705,174555136,471040,56356385,953337
23-6-2021 13:17:54,1624468674.898749,1000.0,91.3,2383.45,891.3,1341.48,23.1,245707333,73046422,0.0016728840955829469,0.0003406996662260482,62.809,0,0,1032.9,498.27,0.02,0.06,6.475113851856841,183749,708,174555136,471040,56436219,956646
23-6-2021 13:17:59,1624468679.9015987,1000.0,86.7,2396.8,896.58,1342.58,23.2,246597570,73237624,0.0017794598577623379,0.00038218618606491816,62.322,0,0,1039.54,501.28,0.02,0.06,6.353760326276661,184790,711,174555136,471040,56516351,959955
23-6-2021 13:18:4,1624468684.910144,1000.0,94.7,2410.9,901.6,1343.25,23.1,247375143,73402559,0.001552492666233866,0.00032930718775636843,62.322,0,0,1045.38,504.24,0.02,0.06,6.484809886280826,185829,713,174555136,471040,56595367,962161
23-6-2021 13:18:9,1624468689.9224675,1000.0,94.7,2424.54,907.17,1343.98,23.2,248218891,73624703,0.0016833470949780833,0.00044319566632076323,63.783,0,0,1052.08,507.89,0.02,0.06,6.423367647088843,186872,717,174555136,471040,56676611,966573
23-6-2021 13:18:14,1624468694.9273994,1000.0,95.8,2438.18,912.68,1344.66,23.2,249243270,74339686,0.0020467391265196234,0.0014285568924161662,63.783,0,0,1058.58,511.74,0.02,0.06,6.500527668399705,187913,720,174555136,471040,56756744,969882
23-6-2021 13:18:19,1624468699.9357858,1000.0,99.0,2451.7,918.01,1345.59,23.1,250240488,74547957,0.0019910963844012586,0.00041584451451501535,64.27,0,0,1065.01,514.95,0.02,0.06,6.483993378118806,188956,724,174555136,471040,56837994,974294
23-6-2021 13:18:24,1624468704.9378023,1000.0,98.8,2465.81,922.47,1346.82,23.1,251095327,74741159,0.0017089887496812438,0.00038624822266639173,62.809,0,0,1072.47,518.17,0.02,0.06,6.486034648523856,189995,726,174555136,471040,56917017,976500
23-6-2021 13:18:29,1624468709.9409401,1000.0,94.5,2479.37,927.65,1347.85,23.1,252037220,74940959,0.0018826045425574972,0.00039934938215167534,62.809,0,0,1078.49,521.02,0.02,0.06,6.486136712044107,191036,729,174555136,471040,56997180,979809
23-6-2021 13:18:34,1624468714.9473293,1000.0,99.8,2493.23,933.27,1348.22,23.2,252879408,76049486,0.0016822264036348055,0.0022142246013266394,62.322,0,0,1084.39,524.17,0.02,0.06,6.520838308929945,192077,732,174555136,471040,57077329,983118
23-6-2021 13:18:39,1624468719.9499283,1000.0,98.0,2506.96,937.99,1349.44,23.0,253686395,76230087,0.0016131354918710286,0.00036101434467643176,62.322,0,0,1091.05,527.78,0.02,0.06,6.483176869956786,193111,734,174555136,471040,57156078,985324
23-6-2021 13:18:44,1624468724.9515426,1000.0,91.4,2517.78,942.96,1353.43,23.2,254157624,76910886,0.0009421538101535534,0.0013611585275921667,63.296,0,0,1095.73,531.0,0.02,0.06,6.4713375016075005,194147,737,174555136,471040,57235904,988633
23-6-2021 13:18:49,1624468729.9548893,1000.0,99.3,2531.17,948.02,1354.73,23.1,255079153,77107795,0.0018418251995007805,0.00039355457962635923,62.809,0,0,1102.73,534.26,0.02,0.06,6.467357024317655,195177,740,174555136,471040,57315454,991942
23-6-2021 13:18:54,1624468734.9587557,1000.0,99.0,2545.16,953.12,1355.51,23.4,255804681,77274649,0.00144993478454204,0.0003334501473960723,62.809,0,0,1108.11,537.02,0.02,0.06,6.473684962573308,196205,742,174555136,471040,57393910,994148
23-6-2021 13:18:59,1624468739.961551,1000.0,87.7,2559.13,957.85,1356.54,23.2,256700954,77458193,0.0017915444480329163,0.0003668828963605437,63.296,0,0,1114.78,539.5,0.02,0.06,6.369886362476551,197234,744,174555136,471040,57472356,996354
23-6-2021 13:19:4,1624468744.9746795,1000.0,95.8,2572.6,963.13,1357.6,23.1,257671411,77663317,0.0019358310809520424,0.0004091736312368366,63.783,0,0,1121.34,543.54,0.02,0.06,6.475522105937852,198265,747,174555136,471040,57551896,999661
23-6-2021 13:19:9,1624468749.9848747,1000.0,99.0,2586.2,968.82,1358.11,23.4,258645199,77996247,0.0019436128741167555,0.0006645050402959283,62.809,0,0,1127.31,546.82,0.02,0.06,6.48001290082896,199296,750,174555136,471040,57631413,1002970
23-6-2021 13:19:14,1624468754.9887104,1000.0,99.8,2600.36,973.44,1359.22,23.4,259591158,78707624,0.0018904677548465742,0.0014216633913726614,63.296,0,0,1134.13,549.57,0.02,0.06,6.523389896936258,200327,753,174555136,471040,57710941,1006279
23-6-2021 13:19:19,1624468759.9917283,1000.0,90.2,2614.09,978.28,1360.47,23.3,260567039,78919160,0.0019505846651815476,0.0004228167960374717,65.731,0,0,1140.85,552.83,0.02,0.06,6.405608594564914,201363,756,174555136,471040,57790784,1009588
23-6-2021 13:19:24,1624468764.9939175,1000.0,94.2,2627.28,983.79,1361.58,23.3,261570388,79130588,0.002005819788153895,0.0004226709411877639,64.27,0,0,1147.36,556.63,0.02,0.06,6.479400519707445,202399,759,174555136,471040,57870655,1012897
23-6-2021 13:19:29,1624468769.997673,1000.0,98.8,2641.28,989.01,1362.14,23.3,262349975,79313970,0.0015580037617313961,0.0003664887252273664,63.296,0,0,1153.18,559.48,0.02,0.06,6.508284495938893,203435,762,174555136,471040,57950553,1016204
23-6-2021 13:19:35,1624468775.0012424,1000.0,68.6,2654.48,993.81,1363.73,23.2,264715375,79509631,0.004727425219204106,0.00039104284510640676,62.322,0,0,1158.12,562.12,0.02,0.06,6.46592813503412,204467,763,174555136,471040,58028195,1017307
23-6-2021 13:19:40,1624468780.0050242,1000.0,99.5,2666.44,999.19,1365.99,23.3,269887212,80701584,0.01033585638096643,0.0023821042737545827,64.27,0,0,1163.94,565.48,0.02,0.06,6.482156234754262,205499,764,174555136,471040,58105867,1018410
23-6-2021 13:19:45,1624468785.0097396,1000.0,99.5,2678.34,1003.86,1369.37,23.4,270634574,81385579,0.0014933156711166694,0.0013667010798855792,63.296,0,0,1168.82,568.31,0.02,0.06,6.47337877201255,206535,767,174555136,471040,58185739,1021719
23-6-2021 13:19:50,1624468790.0167289,1000.0,94.3,2691.96,1008.76,1370.42,23.4,271368369,81560629,0.0014655413957016471,0.0003496112965032105,61.835,0,0,1175.76,571.26,0.02,0.06,6.438370984565954,207569,769,174555136,471040,58264521,1023925
23-6-2021 13:19:55,1624468795.0234885,1000.0,90.9,2706.43,1013.68,1371.0,23.3,272192480,81739845,0.0016459967297629242,0.00035794807971400967,63.296,0,0,1181.44,573.99,0.02,0.06,6.479808773788455,208603,771,174555136,471040,58343303,1026131
23-6-2021 13:20:0,1624468800.0272534,1000.0,89.8,2720.5,1018.4,1371.93,23.3,273056311,81930604,0.001726362094993494,0.0003812309431808582,61.348,0,0,1188.6,577.15,0.02,0.06,6.424184155250861,209639,774,174555136,471040,58423153,1029440
23-6-2021 13:20:5,1624468805.0358958,1000.0,91.6,2734.11,1023.58,1373.06,23.4,274009641,82135910,0.0019033700495849893,0.00040990348714516046,62.322,0,0,1194.33,579.84,0.02,0.06,6.52226719821348,210679,779,174555136,471040,58505253,1034955
23-6-2021 13:20:10,1624468810.0391839,1000.0,99.0,2747.95,1028.67,1373.81,23.4,274823761,82313925,0.0016271699630660704,0.00035579602635386247,61.348,0,0,1200.74,583.51,0.02,0.06,6.506141162013591,211715,782,174555136,471040,58585144,1038262
23-6-2021 13:20:15,1624468815.044734,1000.0,99.5,2761.69,1034.08,1374.48,23.4,275619365,83003690,0.001589443671080633,0.0013780003793129908,62.809,0,0,1205.81,585.84,0.02,0.06,6.510427829864194,212749,784,174555136,471040,58663910,1040468
23-6-2021 13:20:20,1624468820.0585124,1000.0,95.8,2775.6,1039.0,1375.52,23.4,276672643,83210777,0.002100766938351903,0.0004130358015286378,63.783,0,0,1213.09,589.06,0.02,0.06,6.4133654221041,213779,787,174555136,471040,58743456,1043777
23-6-2021 13:20:25,1624468825.0631263,1000.0,98.3,2789.99,1043.7,1376.29,23.3,277439957,83379387,0.0015332131887879645,0.0003369091086068268,62.322,0,0,1220.0,592.41,0.02,0.06,6.49164814213774,214807,789,174555136,471040,58821845,1045983
23-6-2021 13:20:30,1624468830.0659297,1000.0,98.8,2803.78,1049.12,1376.97,23.6,278210215,83551799,0.0015396527703783938,0.00034463077754009645,63.783,0,0,1225.88,595.37,0.02,0.06,6.491852269178246,215837,792,174555136,471040,58901369,1049290
23-6-2021 13:20:35,1624468835.069318,1000.0,99.5,2817.28,1054.29,1378.07,23.5,279197190,83751883,0.0019726131975763344,0.0003998969974151962,64.757,0,0,1232.06,598.77,0.02,0.06,6.507672114817378,216867,795,174555136,471040,58980884,1052599
23-6-2021 13:20:40,1624468840.0718331,1000.0,83.8,2830.45,1059.12,1379.74,23.4,280128571,83964972,0.0018618254728949752,0.0004259637336317977,63.783,0,0,1238.69,601.98,0.02,0.06,6.397647639985221,217897,798,174555136,471040,59060442,1055906
23-6-2021 13:20:45,1624468845.0822532,1000.0,91.7,2842.27,1063.76,1382.95,23.5,280652727,85555627,0.0010461318436628681,0.003174693884609848,63.296,0,0,1244.6,604.93,0.02,0.06,6.457048608772155,218925,800,174555136,471040,59138858,1058112
23-6-2021 13:20:50,1624468850.0878737,1000.0,98.5,2856.24,1068.73,1383.71,23.5,281441729,85731200,0.001576232163860757,0.000350751721422157,61.835,0,0,1251.31,608.59,0.02,0.06,6.507570051297125,219955,803,174555136,471040,59218356,1061421
23-6-2021 13:20:55,1624468855.090633,1000.0,98.3,2870.3,1073.97,1384.25,23.3,282136295,85901337,0.001388365839137252,0.00034008632552312475,61.835,0,0,1256.84,611.0,0.02,0.06,6.500731795440211,220983,805,174555136,471040,59296794,1063627
