time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,gpu,gpu_mem,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel,memory_percent_ipykernel
27-5-2021 13:11:52,1622135512.1313925,1000.0,91.5,4422.0,1715.89,11938.73,28.7,105640933,146827673,0.00043222071199810113,0.0038655892528346877,0,0,1.79,0.35,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:11:57,1622135517.1370888,1000.0,95.7,4436.26,1720.98,11939.27,28.3,105808048,147338123,0.0003338496586587584,0.0010197382536718022,0,0,1.79,0.35,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:12:2,1622135522.1404872,1000.0,97.7,4451.36,1725.42,11939.59,27.7,105933691,147510890,0.0002511153210131778,0.0003452993056953725,0,0,1.79,0.35,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:12:7,1622135527.143837,1000.0,98.5,4466.15,1730.3,11940.05,28.0,106063334,147689665,0.00025911240603519465,0.00035731061753385777,0,0,1.79,0.35,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:12:12,1622135532.1584957,1000.0,94.8,4480.83,1735.11,11940.51,27.6,106196021,147877399,0.00026459826723174054,0.00037437044398082385,0,0,1.79,0.35,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:12:17,1622135537.1651695,1000.0,99.3,4495.83,1739.66,11940.96,27.7,106324953,148056465,0.0002575202715796443,0.00035765461600441,0,0,1.79,0.35,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:12:22,1622135542.1672893,1000.0,97.7,4510.48,1744.61,11941.27,28.1,106543592,148402114,0.00043709269196680654,0.000691005044322535,0,0,1.79,0.35,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:12:27,1622135547.1675127,1000.0,95.3,4523.66,1750.9,11941.8,28.0,106733923,149509006,0.00038064499291809255,0.0022136850933431405,0,0,1.79,0.35,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:12:32,1622135552.1708674,1000.0,95.6,4535.92,1757.24,11943.14,27.7,106967389,152472540,0.0004666189185065124,0.005923093855367714,0,0,1.79,0.35,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:12:37,1622135557.1795382,1000.0,98.0,4549.67,1763.04,11943.79,27.4,107128447,153544296,0.0003215583659014176,0.0021398012393363864,0,0,1.79,0.35,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:12:42,1622135562.1967003,1000.0,98.8,4562.55,1769.27,11944.7,28.0,107264164,153727117,0.00027050551230372623,0.00036439125728449296,0,0,1.79,0.35,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:12:47,1622135567.2022827,1000.0,96.8,4575.44,1775.44,11945.78,28.2,107426266,155340186,0.0003238424407564225,0.0032225401418151636,0,0,1.79,0.35,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:12:52,1622135572.2055457,1000.0,89.5,4588.33,1781.56,11946.94,27.9,107570811,155690008,0.00028890146309738394,0.0006991877105652429,0,0,1.79,0.35,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:12:57,1622135577.2162654,1000.0,98.5,4602.72,1786.69,11947.62,28.2,107707375,155940923,0.00027254367855476477,0.0005007564006954161,0,0,1.79,0.35,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:13:2,1622135582.216701,1000.0,98.8,4616.94,1791.74,11948.44,28.2,107841893,156124906,0.00026901256412340864,0.0003679339462757184,0,0,1.79,0.35,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:13:7,1622135587.2202072,1000.0,99.5,4631.81,1796.54,11948.71,28.5,108007850,156821586,0.00033168141281238466,0.00139238360947795,0,0,1.79,0.35,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:13:12,1622135592.2239773,1000.0,97.6,4645.12,1802.73,11949.1,28.1,108224920,160829691,0.00043381289527354426,0.008010170150690419,0,0,1.79,0.35,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:13:17,1622135597.246755,1000.0,94.5,4658.4,1809.03,11949.55,28.1,108367815,161698748,0.0002844939843896556,0.0017302319086862446,0,0,1.79,0.35,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:13:22,1622135602.2507868,1000.0,92.2,4669.75,1815.83,11951.74,27.8,108509295,161896468,0.0002827320107539244,0.0003951213822891287,0,0,1.79,0.35,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:13:27,1622135607.254475,1000.0,90.2,4681.09,1821.6,11954.45,27.6,108645291,162082055,0.0002717915083506496,0.00037090039898432314,0,0,1.79,0.35,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:13:32,1622135612.2572155,1000.0,83.9,4692.16,1826.97,11958.02,27.7,108780141,162257653,0.00026955226470325,0.00035100362311725095,0,0,1.79,0.35,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:13:37,1622135617.2572536,1000.0,95.5,4704.39,1833.01,11959.61,27.6,108932882,162481254,0.0003054796693750811,0.0004471985881455372,0,0,1.79,0.35,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:13:42,1622135622.26071,1000.0,87.8,4716.57,1838.46,11962.14,27.9,109085250,163371437,0.00030452549041202055,0.0017791361350903319,0,0,1.79,0.35,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:13:47,1622135627.2706,1000.0,88.2,4729.41,1844.43,11963.45,27.7,109239036,164377411,0.00030696481870795994,0.002007976191167735,0,0,1.79,0.35,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:13:52,1622135632.2836883,1000.0,92.7,4740.82,1851.14,11965.37,27.6,109385832,164589127,0.0002928254867515225,0.00042232649904006464,0,0,1.79,0.35,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:13:57,1622135637.2873416,1000.0,90.4,4752.05,1858.3,11967.21,27.6,109531410,164796856,0.0002909434199855595,0.00041515466409883565,0,0,1.79,0.35,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:14:2,1622135642.2907534,1000.0,86.4,4762.96,1865.63,11969.17,27.6,109677839,165008336,0.00029265830344379993,0.0004226715883622425,0,0,1.8,0.36,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:14:7,1622135647.2938097,1000.0,97.5,4775.08,1872.37,11970.28,27.8,109826843,165227517,0.00029782595163755217,0.0004380942116041873,0,0,1.8,0.36,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:14:12,1622135652.299002,1000.0,87.5,4786.23,1879.2,11972.46,27.7,109978283,165448737,0.0003025657987420557,0.00044198102217193316,0,0,1.8,0.36,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:14:17,1622135657.2991974,1000.0,98.5,4797.02,1886.54,11974.53,27.7,110124417,165659257,0.00029225657257893014,0.0004210235377072849,0,0,1.8,0.36,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:14:22,1622135662.3031795,1000.0,99.0,4808.3,1893.09,11976.91,27.9,110364372,166629565,0.00047952809738719174,0.0019390716972747858,0,0,1.8,0.36,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:14:27,1622135667.3094447,1000.0,92.7,4816.99,1897.77,11983.61,27.8,110496570,166799079,0.0002640651177766354,0.00033860371847371806,0,0,1.8,0.36,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:14:32,1622135672.3130276,1000.0,94.8,4827.35,1904.37,11986.46,27.8,110633419,166977254,0.0002735020109529209,0.00035609482569501187,0,0,1.8,0.36,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:14:37,1622135677.3330383,1000.0,83.5,4838.01,1911.38,11988.84,27.8,110788413,167962860,0.00030875232934977263,0.0019633543770798357,0,0,1.8,0.36,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:14:42,1622135682.3379793,1000.0,80.7,4848.83,1918.14,11991.25,27.7,110933950,168168501,0.00029078664541437306,0.0004108759734614365,0,0,1.8,0.36,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:14:47,1622135687.3499484,1000.0,82.6,4859.64,1925.06,11993.63,27.7,111081268,168377978,0.0002939323794083092,0.0004179534954405733,0,0,1.8,0.36,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:14:52,1622135692.3568764,1000.0,90.4,4870.78,1931.44,11996.03,27.8,111225339,168583124,0.00028774330477189725,0.0004097242887238627,0,0,1.8,0.36,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:14:57,1622135697.36106,1000.0,95.8,4883.13,1937.99,11997.03,27.8,111368647,168791969,0.0002863763871123952,0.0004173408083741883,0,0,1.8,0.36,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:15:2,1622135702.3721483,1000.0,94.2,4895.42,1944.45,11998.23,27.8,111519924,169687155,0.0003018845184752823,0.0017864103238153456,0,0,1.8,0.36,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:15:7,1622135707.3755267,1000.0,96.3,4907.45,1951.29,11999.34,27.8,111671781,169916532,0.0003035089256193149,0.0004584442391972816,0,0,1.8,0.36,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:15:12,1622135712.376732,1000.0,99.0,4920.09,1957.52,12000.44,28.0,111820744,170139024,0.0002978541906705842,0.000444876745169469,0,0,1.8,0.36,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:15:17,1622135717.385134,1000.0,81.8,4932.27,1963.04,12002.6,27.9,111967672,170350462,0.0002933630403317789,0.0004221666021566391,0,0,1.8,0.36,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:15:22,1622135722.386745,1000.0,63.3,4944.04,1968.48,12005.1,27.9,112116112,171292227,0.0002967843764099406,0.0018829233242367808,0,0,1.8,0.36,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:15:27,1622135727.3920128,1000.0,94.7,4955.03,1973.72,12008.43,27.9,112258868,171486112,0.00028521150922506674,0.00038736188647834117,0,0,1.8,0.36,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:15:32,1622135732.4060638,1000.0,95.3,4965.92,1979.06,12011.93,28.0,112395047,171670238,0.00027159476653048004,0.00036722004113843665,0,0,1.8,0.36,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:15:37,1622135737.4088867,1000.0,94.9,4978.84,1984.37,12013.43,27.7,112540896,171880543,0.0002915334074695378,0.00042037266801884924,0,0,1.8,0.36,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:15:42,1622135742.4213085,1000.0,95.0,4991.43,1990.56,12014.68,27.8,112690937,172773194,0.00029933833304167726,0.0017808776422976803,0,0,1.8,0.36,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:15:47,1622135747.4247975,1000.0,83.5,5003.47,1996.17,12016.82,27.9,112841875,172992706,0.00030166549676134084,0.0004387178611421607,0,0,1.8,0.36,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:15:52,1622135752.428923,1000.0,86.8,5015.95,2001.93,12018.49,28.0,112987570,173202866,0.0002911497806618313,0.0004199734919104325,0,0,1.8,0.36,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:15:57,1622135757.4329634,1000.0,96.2,5028.58,2008.0,12019.63,27.8,113135644,173421201,0.0002959088772400576,0.00043631741367294716,0,0,1.8,0.36,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:16:2,1622135762.436769,1000.0,96.7,5040.99,2014.22,12020.89,27.9,113285370,173647298,0.00029922425220138364,0.00045185008448750543,0,0,1.8,0.36,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:16:7,1622135767.4420636,1000.0,95.0,5053.29,2020.06,12022.42,27.9,113438386,173868396,0.0003057082817472095,0.00044172824853443127,0,0,1.8,0.36,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:16:12,1622135772.4458876,1000.0,91.5,5065.71,2025.8,12024.09,27.9,113585040,174079514,0.000293083849730214,0.00042191332106415996,0,0,1.8,0.36,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:16:17,1622135777.453397,1000.0,76.3,5077.22,2031.23,12026.78,27.9,113742453,175034561,0.0003143538738039397,0.0019072295433975033,0,0,1.8,0.36,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:16:22,1622135782.4567447,1000.0,65.1,5088.47,2036.54,12029.97,28.0,113993807,176012962,0.0005023716485901902,0.0019554927447038464,0,0,1.81,0.36,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:16:27,1622135787.4667776,1000.0,79.1,5099.7,2041.82,12033.19,28.0,114129881,176203043,0.00027160300725991704,0.00037940070272772384,0,0,1.81,0.36,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:16:32,1622135792.469614,1000.0,86.8,5110.97,2047.73,12035.82,27.9,114267752,176395062,0.0002755856621369151,0.0003838202613883144,0,0,1.81,0.36,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:16:37,1622135797.4750397,1000.0,83.8,5122.75,2052.89,12038.63,27.9,114419686,176608104,0.00030353861861306296,0.0004256221411044543,0,0,1.81,0.36,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:16:42,1622135802.4778671,1000.0,89.9,5135.14,2058.42,12040.53,27.8,114563836,176809804,0.00028813706391139386,0.0004031720138115029,0,0,1.81,0.36,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
27-5-2021 13:16:47,1622135807.4812722,1000.0,83.0,5147.24,2064.64,12042.07,27.9,114711019,177021107,0.00029416566764138915,0.00042231839322223665,0,0,1.81,0.36,0.0,0.0,2042,16,299008,36864,7914799,25395,0.8436570584068701
