time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,temp,gpu,gpu_mem,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,memory_percent_ipykernel
11-6-2021 15:47:46,1623440866.5322247,1000.0,97.5,354.05,104.19,2361.02,23.4,38017453,17211532,0.0019593763934030416,0.003276210865303817,63.296,0,0,23439,256,174497792,438272,41575504,448869,82.47,14.7,0.0,0.09,6.3119142829731505
11-6-2021 15:47:51,1623440871.5408554,1000.0,91.3,368.74,108.7,2361.81,23.1,39045022,17412447,0.0020515966354159327,0.00040113757616723754,63.783,0,0,24499,259,174497792,438272,41656469,452175,89.27,17.95,0.0,0.09,6.39928065630926
11-6-2021 15:47:56,1623440876.5441594,1000.0,92.0,381.98,114.05,2363.1,23.1,40047064,17615721,0.0020027605739424852,0.000406279530107106,63.783,0,0,25561,263,174497792,438272,41738544,456581,95.6,21.48,0.0,0.09,6.393769226215627
11-6-2021 15:48:1,1623440881.5470772,1000.0,82.2,395.04,119.07,2364.82,23.0,40849206,17818683,0.0016033483607502527,0.0004056872598549793,63.296,0,0,26619,265,174497792,438272,41818423,458785,101.57,24.7,0.0,0.09,6.396422877742191
11-6-2021 15:48:6,1623440886.557248,1000.0,97.5,407.71,124.18,2367.01,23.1,41608699,18016052,0.0015159023706240262,0.00039393665904451184,63.296,0,0,27679,268,174497792,438272,41899432,462091,106.88,27.94,0.0,0.09,6.404383832321884
11-6-2021 15:48:11,1623440891.5601528,1000.0,89.1,421.39,129.12,2367.77,23.1,42589921,18221664,0.001961304617916104,0.0004109852460492793,64.27,0,0,28739,271,174497792,438272,41980418,465397,113.31,31.58,0.0,0.09,6.360598582133576
11-6-2021 15:48:16,1623440896.5697656,1000.0,73.4,434.04,134.26,2369.78,23.3,43245749,18920247,0.0013091391018710927,0.0013944850192465306,63.296,0,0,29799,274,174497792,438272,42061431,468703,119.74,35.44,0.0,0.09,6.350596357148835
11-6-2021 15:48:21,1623440901.5747907,1000.0,93.7,447.52,139.52,2370.95,23.2,44199163,19116270,0.001904913505392401,0.00039165237773678026,63.783,0,0,30859,277,174497792,438272,42142440,472009,126.13,38.59,0.0,0.09,6.384889699953663
11-6-2021 15:48:26,1623440906.578278,1000.0,95.7,461.83,144.28,2371.78,23.2,45114846,19310956,0.001830089567957377,0.0003891006141070107,63.783,0,0,31919,280,174497792,438272,42223420,475313,132.66,41.88,0.0,0.09,6.451639242198774
11-6-2021 15:48:31,1623440911.5909348,1000.0,89.4,476.11,149.07,2372.74,23.2,46137227,19527876,0.0020395990858634878,0.0004327445773204977,64.757,0,0,32981,284,174497792,438272,42305522,479721,139.58,45.7,0.0,0.09,6.415202565468644
11-6-2021 15:48:36,1623440916.5942328,1000.0,99.8,489.18,154.6,2373.88,23.1,51149612,19790145,0.010018161931819779,0.0005241922381653527,64.757,0,0,34041,287,174497792,438272,42386541,483027,145.9,48.9,0.0,0.09,6.300483168704875
11-6-2021 15:48:41,1623440921.5948923,1000.0,94.6,502.23,160.19,2375.13,23.1,56627337,20064909,0.010954005241656378,0.0005494555305749144,64.757,0,0,35101,290,174497792,438272,42467586,486333,152.26,52.79,0.0,0.09,6.408262246091477
11-6-2021 15:48:46,1623440926.5981493,1000.0,99.3,516.02,165.61,2375.71,23.2,57971195,20792348,0.002685966342073485,0.0014539308988833597,65.731,0,0,36163,294,174497792,438272,42549699,490741,158.8,55.83,0.0,0.09,6.404179705281379
11-6-2021 15:48:51,1623440931.601086,1000.0,95.2,529.86,170.61,2376.64,23.4,58971593,21992892,0.001999621581597303,0.0023996786199664056,65.244,0,0,37223,297,174497792,438272,42630725,494047,165.45,59.04,0.0,0.09,6.347330324500756
11-6-2021 15:48:56,1623440936.6045363,1000.0,98.7,543.11,176.37,2377.66,23.4,59921057,22203022,0.0018976184938295983,0.0004199701875041218,66.218,0,0,38285,301,174497792,438272,42712863,498455,171.73,62.78,0.0,0.09,6.411120024658547
11-6-2021 15:49:1,1623440941.6097348,1000.0,97.8,556.1,181.02,2380.02,23.3,60765821,22402080,0.001687773229363773,0.00039770251039425675,66.218,0,0,39343,303,174497792,438272,42792810,500659,177.85,65.91,0.0,0.09,6.421632567244551
11-6-2021 15:49:6,1623440946.6110308,1000.0,90.9,569.32,185.3,2382.47,23.2,61566368,22592741,0.0016006790900872367,0.000381223183642088,65.244,0,0,40403,306,174497792,438272,42873861,503963,184.43,68.77,0.0,0.09,6.405710658085166
11-6-2021 15:49:11,1623440951.6144686,1000.0,95.2,582.99,190.22,2383.65,23.3,62479402,22806050,0.0018248133468490497,0.00042632487969015823,65.731,0,0,41459,310,174497792,438272,42955676,508371,191.16,71.87,0.0,0.09,6.442963842977316
11-6-2021 15:49:16,1623440956.618006,1000.0,76.8,595.2,195.17,2386.41,23.3,63152809,23486771,0.0013458618252458014,0.001360479483496826,66.218,0,0,42511,312,174497792,438272,43035281,510575,197.55,75.67,0.0,0.09,6.415508756029402
11-6-2021 15:49:21,1623440961.6201756,1000.0,95.8,608.94,200.21,2387.62,23.3,64108993,23692124,0.0019115385417285094,0.00041052786300500177,65.244,0,0,43567,316,174497792,438272,43117114,514984,204.18,78.82,0.0,0.09,6.410303516496526
11-6-2021 15:49:26,1623440966.6209302,1000.0,97.8,622.72,205.07,2388.8,23.3,65099115,23883209,0.0019799451887301286,0.0003821123320040325,66.705,0,0,44614,318,174497792,438272,43196457,517190,210.87,82.03,0.0,0.09,6.419591296839501
11-6-2021 15:49:31,1623440971.6250226,1000.0,95.0,636.97,209.72,2389.92,23.3,66015627,24080808,0.0018315249133749923,0.0003948747985383553,65.731,0,0,45658,321,174497792,438272,43276576,520499,217.86,84.94,0.0,0.09,6.415712883069907
11-6-2021 15:49:36,1623440976.628017,1000.0,99.3,651.27,214.92,2390.76,23.4,67000743,24292887,0.0019690528134515698,0.0004239041408565036,66.705,0,0,46704,325,174497792,438272,43357782,524911,224.11,87.78,0.0,0.09,6.419387169798996
11-6-2021 15:49:41,1623440981.630265,1000.0,96.7,665.05,219.81,2391.85,23.2,68056875,24492604,0.0021113147322973807,0.0003992544912854037,66.218,0,0,47748,328,174497792,438272,43437906,528220,231.07,91.41,0.0,0.09,6.3252846041262245
11-6-2021 15:49:46,1623440986.6335697,1000.0,61.8,678.13,224.56,2394.02,23.3,69063968,25186027,0.002012855615188497,0.0013859299779174846,66.705,0,0,48792,331,174497792,438272,43518028,531529,236.79,94.39,0.0,0.09,6.40999732593577
11-6-2021 15:49:51,1623440991.6749043,1000.0,91.0,691.53,230.04,2395.1,23.4,71229165,25414800,0.00429488847560238,0.00045379451441553966,65.731,0,0,49836,334,174497792,438272,43598150,534838,242.8,97.56,0.0,0.09,6.455517655968368
11-6-2021 15:49:56,1623440996.67706,1000.0,92.0,705.36,235.35,2395.75,23.3,76493468,26597413,0.01052406898467205,0.002364206770425252,67.192,0,0,50882,338,174497792,438272,43679379,539250,250.47,101.19,0.0,0.09,6.453272258522815
11-6-2021 15:50:1,1623441001.6803114,1000.0,97.0,718.42,240.89,2397.15,23.3,78122748,26805658,0.003256442301325537,0.0004162193281937644,67.679,0,0,51921,341,174497792,438272,43759210,542559,256.16,104.59,0.0,0.09,6.399688910390271
11-6-2021 15:50:6,1623441006.6832204,1000.0,99.0,731.71,246.05,2398.91,23.2,78908850,27003946,0.0015712898408285166,0.000396345410593288,68.166,0,0,52960,344,174497792,438272,43839052,545868,262.39,107.92,0.0,0.09,6.403669387680116
11-6-2021 15:50:11,1623441011.689739,1000.0,91.4,745.48,250.91,2400.08,23.3,79858473,27210741,0.0018967731380249624,0.0004130514963073473,66.705,0,0,53999,347,174497792,438272,43918895,549177,269.8,111.23,0.0,0.09,6.315282379141482
11-6-2021 15:50:16,1623441016.7207673,1000.0,96.0,758.48,256.44,2401.67,23.4,80543942,27903785,0.0013624829023306316,0.0013775394665007904,66.705,0,0,55038,350,174497792,438272,43998725,552486,276.06,115.29,0.0,0.09,6.450516543475998
11-6-2021 15:50:21,1623441021.7246816,1000.0,96.5,772.95,261.01,2402.45,23.2,81527885,28104564,0.001966346603783564,0.00040124387770537536,66.218,0,0,56077,353,174497792,438272,44078544,555795,283.4,118.7,0.0,0.09,6.393156845094112
11-6-2021 15:50:26,1623441026.740409,1000.0,97.1,786.83,266.29,2403.48,23.2,82567143,28312051,0.0020719986188615226,0.0004136728102470424,67.192,0,0,57116,356,174497792,438272,44158385,559104,290.08,122.01,0.0,0.09,6.42949145830399
11-6-2021 15:50:31,1623441031.7437048,1000.0,96.8,800.05,271.71,2404.72,23.3,84578751,28519537,0.0040205657247419915,0.0004146986390806841,67.192,0,0,58157,360,174497792,438272,44239329,563516,296.56,125.73,0.0,0.09,6.424694472852124
11-6-2021 15:50:36,1623441036.747528,1000.0,91.6,811.11,276.79,2408.49,23.3,90277917,28769407,0.011389622855783684,0.0004993581627512989,68.166,0,0,59194,362,174497792,438272,44318060,565722,300.94,128.47,0.0,0.09,6.426531616216669
11-6-2021 15:50:41,1623441041.7501922,1000.0,93.1,822.75,281.3,2412.52,23.3,95795073,29009418,0.011028435852624072,0.0004797663719177337,67.192,0,0,60234,363,174497792,438272,44395995,566825,305.05,130.73,0.0,0.09,6.421428440204045
11-6-2021 15:50:46,1623441046.7530935,1000.0,74.8,835.21,286.87,2415.21,23.3,101376647,29779358,0.011156674193225033,0.0015389869825844255,68.166,0,0,61276,365,174497792,438272,44475037,569031,310.85,133.55,0.0,0.09,6.429899712385
11-6-2021 15:50:51,1623441051.7617717,1000.0,97.7,847.6,292.99,2416.32,23.5,105768893,30121647,0.008769271705009907,0.0006833918780132387,67.192,0,0,62320,368,174497792,438272,44555172,572340,317.03,136.98,0.0,0.09,6.420407805001521
11-6-2021 15:50:56,1623441056.765148,1000.0,99.0,861.23,298.69,2417.02,23.3,106819289,30329571,0.002099374399326855,0.000415567388495041,67.679,0,0,63366,372,174497792,438272,44636381,576752,324.02,140.2,0.0,0.09,6.460620831980991
11-6-2021 15:51:1,1623441061.7696302,1000.0,87.7,874.18,304.36,2418.63,23.4,107628417,31439170,0.0016168066074800193,0.0022172103732082215,68.653,0,0,64415,375,174497792,438272,44716856,580061,330.54,143.89,0.0,0.09,6.42867495014197
11-6-2021 15:51:6,1623441066.770553,1000.0,85.8,886.86,310.12,2420.33,23.5,108410914,31626566,0.0015647051809847073,0.0003747228322866544,68.653,0,0,65464,378,174497792,438272,44797312,583370,337.16,147.1,0.0,0.09,6.380603032103059
11-6-2021 15:51:11,1623441071.773952,1000.0,84.7,900.37,315.71,2421.55,23.5,109363950,31825024,0.0019047771723780908,0.00039664636810761726,67.192,0,0,66513,381,174497792,438272,44877743,586677,344.27,150.54,0.0,0.09,6.428368759581213
11-6-2021 15:51:16,1623441076.7771778,1000.0,91.2,912.43,321.77,2423.75,23.5,110110535,32522220,0.0014922072865397032,0.0013934929731327778,67.679,0,0,67562,384,174497792,438272,44958203,589986,349.96,153.67,0.0,0.09,6.417550026434451
11-6-2021 15:51:21,1623441081.7802544,1000.0,87.9,925.73,327.71,2424.77,23.4,110977237,32695546,0.0017323380739009085,0.0003464388324902318,67.192,0,0,68609,386,174497792,438272,45037537,592190,356.39,156.91,0.0,0.09,6.317323649546531
11-6-2021 15:51:26,1623441086.783705,1000.0,92.0,938.62,333.88,2425.93,23.4,112050104,32897770,0.0021442541935318476,0.00040416907224547345,68.166,0,0,69658,389,174497792,438272,45117996,595499,362.91,160.49,0.0,0.09,6.386216525716945
11-6-2021 15:51:31,1623441091.8001523,1000.0,95.1,951.5,340.18,2426.87,23.4,115827288,33142573,0.007529599674502109,0.00048800074052975437,68.166,0,0,70707,392,174497792,438272,45198467,598806,370.0,164.01,0.0,0.09,6.422449075406569
11-6-2021 15:51:36,1623441096.806876,1000.0,96.1,963.44,346.02,2429.62,23.4,121484065,33405127,0.011298360772606455,0.0005244028205974736,69.14,0,0,71756,395,174497792,438272,45278931,602115,375.33,166.91,0.0,0.09,6.426633679736921
11-6-2021 15:51:41,1623441101.807856,1000.0,95.0,975.82,352.55,2430.63,23.5,126827897,33672075,0.010685569331825106,0.00053379136207726,67.679,0,0,72807,399,174497792,438272,45360474,606527,381.89,170.45,0.0,0.09,6.412753040982586
11-6-2021 15:51:46,1623441106.810162,1000.0,97.7,989.03,358.09,2431.55,23.5,132484386,34460361,0.011307762894813602,0.001575845225068242,69.627,0,0,73856,402,174497792,438272,45440908,609836,388.58,173.67,0.0,0.09,6.396116687181435
11-6-2021 15:51:51,1623441111.8136814,1000.0,87.3,1002.44,363.13,2432.83,23.4,137819727,34721938,0.010663176623654281,0.0005227860321740665,68.653,0,0,74903,404,174497792,438272,45520264,612042,395.35,177.3,0.0,0.09,6.423571774129347
11-6-2021 15:51:56,1623441116.8248277,1000.0,87.0,1015.64,368.39,2434.11,23.4,144043217,34998766,0.012419294146963848,0.0005524245013835819,68.653,0,0,75954,408,174497792,438272,45601836,616452,401.7,180.35,0.0,0.09,6.431124474628029
11-6-2021 15:52:1,1623441121.8281703,1000.0,87.4,1026.97,372.92,2438.14,23.5,147215542,36141018,0.006340411272142628,0.002282977770697347,68.653,0,0,77001,410,174497792,438272,45681208,618658,406.24,183.05,0.0,0.09,6.428981140702728
11-6-2021 15:52:6,1623441126.8312173,1000.0,91.2,1040.07,377.86,2439.93,23.4,148087339,36338414,0.0017425321046153552,0.0003945515611118789,69.14,0,0,78045,413,174497792,438272,45761367,621967,411.85,186.49,0.0,0.09,6.424694472852124
11-6-2021 15:52:11,1623441131.8458922,1000.0,96.8,1054.03,382.98,2440.76,23.5,149057406,36542845,0.001934456408371369,0.0004076655097222845,68.166,0,0,79091,417,174497792,438272,45842653,626377,418.67,189.82,0.0,0.09,6.4297976488647475
11-6-2021 15:52:16,1623441136.8497744,1000.0,57.5,1065.58,387.5,2444.48,23.6,149682016,37235496,0.0012482508156951922,0.0013842272389844711,67.679,0,0,80133,419,174497792,438272,45921696,628583,423.91,192.71,0.0,0.09,6.333347622226168
11-6-2021 15:52:21,1623441141.8522778,1000.0,95.5,1080.08,392.14,2445.23,23.5,150662110,37439891,0.001959207066133766,0.000408585429848985,68.166,0,0,81179,423,174497792,438272,46002962,632995,431.33,196.02,0.0,0.09,6.41826447107622
11-6-2021 15:52:26,1623441146.8541327,1000.0,98.5,1093.67,397.2,2446.47,23.5,151686611,37646569,0.0020482421445443843,0.0004132027103440058,68.653,0,0,82223,426,174497792,438272,46083126,636304,437.96,199.03,0.0,0.09,6.414079866745868
11-6-2021 15:52:31,1623441151.8602288,1000.0,94.5,1107.52,401.97,2447.67,23.5,152744293,37850801,0.0021127880361549167,0.00040796659695446357,68.653,0,0,83267,429,174497792,438272,46163272,639613,444.14,202.17,0.0,0.09,6.470623056965734
11-6-2021 15:52:36,1623441156.8637497,1000.0,88.4,1121.89,406.57,2448.52,23.6,153520288,38019241,0.001550897868398642,0.00033664293836051424,68.166,0,0,84303,431,174497792,438272,46242007,641819,451.51,205.53,0.0,0.09,6.418978915717986
11-6-2021 15:52:41,1623441161.875933,1000.0,99.8,1135.81,411.71,2449.25,23.6,155214132,38210536,0.0033794534956042587,0.00038166003270762635,68.653,0,0,85346,434,174497792,438272,46322170,645128,456.73,207.95,0.0,0.09,6.422142884845812
11-6-2021 15:52:46,1623441166.8902705,1000.0,89.1,1149.03,417.07,2450.45,23.5,160212894,38987366,0.009968937991210963,0.001549217606221783,68.653,0,0,86389,437,174497792,438272,46402340,648437,463.83,211.69,0.0,0.09,6.424592409331872
11-6-2021 15:52:51,1623441171.899455,1000.0,93.0,1162.85,422.38,2451.15,23.6,163014549,39314167,0.005593036041439801,0.0006524035869436345,68.166,0,0,87432,440,174497792,438272,46482516,651746,470.48,214.88,0.0,0.09,6.387135097399217
11-6-2021 15:52:56,1623441176.910323,1000.0,88.6,1176.25,427.54,2452.56,23.6,163994871,39521203,0.0019563916520216893,0.00041317393883638485,69.14,0,0,88477,444,174497792,438272,46563778,656156,476.78,218.95,0.0,0.09,6.425306853973639
11-6-2021 15:53:1,1623441181.9247057,1000.0,79.9,1188.29,432.9,2455.08,23.5,164774320,39709259,0.0015544265864708214,0.00037503319158194674,68.653,0,0,89524,446,174497792,438272,46643169,658362,481.65,221.86,0.0,0.09,6.427246060858435
11-6-2021 15:53:6,1623441186.9332757,1000.0,99.5,1201.63,438.45,2456.04,23.6,165668382,40800590,0.0017850644153628247,0.002178927337793494,69.627,0,0,90573,449,174497792,438272,46723648,661669,488.68,225.91,0.0,0.09,6.404077641761126
11-6-2021 15:53:11,1623441191.9439113,1000.0,99.0,1215.46,443.61,2456.94,23.6,166649323,40992251,0.001957717693902621,0.0003825083577208724,70.114,0,0,91622,452,174497792,438272,46804117,664978,495.43,229.42,0.0,0.09,6.42081605908253
11-6-2021 15:53:16,1623441196.9448826,1000.0,86.8,1227.75,448.64,2459.43,23.7,167338599,41687980,0.0013782842497351922,0.0013911877430579558,69.14,0,0,92669,454,174497792,438272,46883492,667184,501.58,233.21,0.0,0.09,6.422244948366066
11-6-2021 15:53:21,1623441201.9501717,1000.0,97.8,1240.18,453.54,2461.97,23.7,168272310,41878016,0.001865448699354816,0.0003796703787687966,69.14,0,0,93718,457,174497792,438272,46963971,670493,507.33,236.36,0.0,0.09,6.341104449765355
11-6-2021 15:53:26,1623441206.9565775,1000.0,99.8,1254.5,458.81,2462.4,23.7,169044104,42051967,0.0015416129378007493,0.00034745685007058635,66.705,0,0,94767,460,174497792,438272,47044463,673802,513.39,239.6,0.0,0.09,6.436840031762167
11-6-2021 15:53:31,1623441211.9622853,1000.0,91.6,1267.43,464.0,2463.94,23.7,169961120,42260169,0.001831940751411972,0.00041592919679206837,70.114,0,0,95816,463,174497792,438272,47124967,677111,519.37,242.78,0.0,0.09,6.493383221982032
11-6-2021 15:53:36,1623441216.9659505,1000.0,90.4,1281.43,468.6,2465.08,23.6,170897963,42459465,0.0018723135159987713,0.0003983000294440916,69.14,0,0,96865,466,174497792,438272,47205482,680418,526.17,246.21,0.0,0.09,6.3657017581462
11-6-2021 15:53:41,1623441221.9693918,1000.0,96.1,1295.19,474.19,2465.9,23.6,171826681,42660780,0.0018561584678361536,0.0004023530737559036,69.14,0,0,97914,469,174497792,438272,47285967,683725,533.06,250.34,0.0,0.09,6.428164632540708
11-6-2021 15:53:46,1623441226.9750934,1000.0,95.7,1308.9,479.35,2466.74,23.7,172764786,43369549,0.0018740729788772168,0.001415923410669196,69.14,0,0,98963,472,174497792,438272,47366467,687030,539.47,253.87,0.0,0.09,6.427041933817931
11-6-2021 15:53:51,1623441231.978414,1000.0,99.5,1322.26,484.74,2467.9,23.8,174544985,43582955,0.003558034970945581,0.000426528725726513,69.14,0,0,100014,476,174497792,438272,47448070,691442,545.41,257.32,0.0,0.09,6.453272258522815
11-6-2021 15:53:56,1623441236.9802713,1000.0,79.6,1335.1,489.87,2469.59,23.9,180050523,43861230,0.011006987386883554,0.0005563433428458801,68.653,0,0,101063,479,174497792,438272,47528586,694751,550.86,259.94,0.0,0.09,6.426225425655911
11-6-2021 15:54:1,1623441241.9840548,1000.0,99.0,1347.75,494.84,2471.8,23.7,183124225,44079782,0.0061427558203681265,0.0004367734966021738,70.601,0,0,102110,481,174497792,438272,47607971,696957,557.7,263.29,0.0,0.09,6.427041933817931
11-6-2021 15:54:6,1623441246.9897966,1000.0,98.8,1360.98,499.79,2473.68,23.8,183993104,44294493,0.001735764705217564,0.00042892943162623143,69.627,0,0,103168,485,174526464,438272,47714043,701369,563.8,266.45,0.0,0.09,6.424490345811619
11-6-2021 15:54:11,1623441251.9975579,1000.0,98.8,1374.58,504.93,2474.7,23.6,184888859,45404892,0.0017887334420900174,0.002217356113405243,68.653,0,0,104215,487,174526464,438272,47793451,703575,570.52,270.12,0.0,0.09,6.448169082510191
11-6-2021 15:54:17,1623441257.005351,1000.0,95.3,1386.35,510.43,2477.25,23.7,185494245,46097317,0.0012088877820257628,0.0013826948797448055,69.627,0,0,105264,490,174526464,438272,47873933,706884,575.33,273.34,0.0,0.09,6.430614157026768
11-6-2021 15:54:22,1623441262.0072186,1000.0,95.8,1400.2,515.39,2478.18,23.7,186502032,46301868,0.0020148214509989894,0.0004089492547763508,69.627,0,0,106313,493,174526464,438272,47954403,710193,582.33,276.77,0.0,0.09,6.344676672974192
11-6-2021 15:54:27,1623441267.0110104,1000.0,90.8,1413.87,520.21,2479.63,23.6,187541668,46508514,0.002077696354418722,0.00041297881263751093,70.114,0,0,107362,496,174526464,438272,48034892,713502,589.06,280.31,0.0,0.09,6.428879077182476
11-6-2021 15:54:32,1623441272.0145237,1000.0,98.3,1427.44,525.13,2480.96,23.6,188412150,46674368,0.0017397415406197275,0.0003314750833192924,67.679,0,0,108409,498,174526464,438272,48114312,715708,594.33,283.32,0.0,0.09,6.454497020765844
11-6-2021 15:54:37,1623441277.0197067,1000.0,99.5,1441.28,530.44,2481.81,23.7,189493115,46879721,0.002159691272022129,0.0004102807045404432,70.114,0,0,109458,501,174526464,438272,48194824,719015,600.59,286.68,0.0,0.09,6.467050833756898
11-6-2021 15:54:42,1623441282.024135,1000.0,95.5,1454.79,535.57,2482.87,23.6,190617042,47088816,0.002245864888364959,0.00041781994634230795,69.627,0,0,110507,504,174526464,438272,48275346,722324,606.63,290.25,0.0,0.09,6.343043656650154
11-6-2021 15:54:47,1623441287.031609,1000.0,95.2,1468.76,540.52,2483.68,23.6,196727061,47889329,0.012201798883741021,0.0015986363757330665,69.627,0,0,111556,507,174526464,438272,48355885,725633,613.51,293.7,0.0,0.09,6.435104951917876
11-6-2021 15:54:52,1623441292.046376,1000.0,99.8,1481.12,545.69,2486.05,23.8,203498389,48270275,0.013502777083059622,0.0007596484646266185,70.114,0,0,112605,510,174526464,438272,48436385,728942,618.29,296.49,0.0,0.09,6.435002888397623
11-6-2021 15:54:57,1623441297.050819,1000.0,98.5,1495.0,550.94,2486.91,23.7,209535656,48556293,0.012063814263004728,0.0005715281480636994,70.601,0,0,113654,513,174526464,438272,48516916,732251,625.45,299.86,0.0,0.09,6.3535561992361576
11-6-2021 15:55:2,1623441302.0542014,1000.0,84.1,1507.41,556.44,2488.9,23.8,210289489,48746612,0.001506646770219369,0.0003803806767034344,69.627,0,0,114703,516,174526464,438272,48597437,735560,631.02,303.44,0.0,0.09,6.445617494503879
11-6-2021 15:55:7,1623441307.05722,1000.0,96.0,1521.26,561.38,2490.15,23.8,211211812,48946331,0.0018435330157474338,0.0003991969953823788,70.114,0,0,115752,519,174526464,438272,48677938,738869,638.28,306.86,0.0,0.09,6.42122431316354
11-6-2021 15:55:12,1623441312.0613484,1000.0,89.5,1535.05,566.47,2491.32,24.1,212225190,49142156,0.0020250839059926906,0.00039132688482581884,70.114,0,0,116801,522,174526464,438272,48758482,742178,645.05,310.15,0.0,0.09,6.376826681853719
11-6-2021 15:55:17,1623441317.0647821,1000.0,70.3,1547.57,571.07,2494.18,24.0,212924192,50751361,0.001397044592373878,0.0032162013031021464,70.114,0,0,117848,524,174526464,438272,48837868,744384,651.49,313.67,0.0,0.09,6.438881302167217
11-6-2021 15:55:22,1623441322.0692496,1000.0,98.8,1561.66,576.52,2494.79,23.8,213756664,50924254,0.0016634577047542722,0.00034547731689243646,69.627,0,0,118897,527,174526464,438272,48918399,747693,657.05,316.34,0.0,0.09,6.438779238646965
11-6-2021 15:55:27,1623441327.0702124,1000.0,94.3,1574.91,581.8,2496.19,23.8,214719729,51125142,0.001925759201142587,0.0004016986541917026,70.114,0,0,119948,531,174526464,438272,49000020,752105,664.35,320.11,0.0,0.09,6.469602421763208
11-6-2021 15:55:32,1623441332.132302,1000.0,90.0,1588.63,586.98,2497.27,23.9,215502040,51307298,0.0015454309370291734,0.0003598434864976795,68.653,0,0,120995,533,174526464,438272,49079419,754309,669.97,322.46,0.0,0.09,6.322835079640164
11-6-2021 15:55:37,1623441337.132928,1000.0,94.0,1602.62,592.08,2498.16,23.8,216435382,51502905,0.0018664503768654216,0.00039116503796841304,71.088,0,0,122044,536,174526464,438272,49159969,757618,676.87,326.1,0.0,0.09,6.441126699612772
11-6-2021 15:55:42,1623441342.136999,1000.0,86.6,1615.4,596.78,2500.56,23.9,221224623,51754547,0.009570689549855052,0.0005028745598111736,69.627,0,0,123088,539,174526464,438272,49240212,760925,682.16,328.56,0.0,0.09,6.414079866745868
