time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,temp,gpu,gpu_mem,memory_percent_ipykernel,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel
22-6-2021 22:27:13,1624415233.0892406,1000.0,85.9,1060.91,394.45,3406.95,19.2,21555320,32577473,0.00028827206685580985,0.0003985250179775599,66.705,0,0,6.454088766684834,518.02,258.16,0.04,0.06,76795,478,173494272,475136,48194057,705121
22-6-2021 22:27:18,1624415238.090301,1000.0,94.3,1073.57,400.53,3408.13,19.3,21703908,32795343,0.00029711298317770124,0.0004356476003777275,66.218,0,0,6.457865116934175,525.8,262.84,0.04,0.06,77805,483,173494272,475136,48271496,710632
22-6-2021 22:27:23,1624415243.1078186,1000.0,97.2,1087.88,405.11,3409.15,19.2,21849819,32991394,0.0002908031672254219,0.0003907330615081192,66.705,0,0,6.463988928149322,535.26,266.72,0.04,0.06,78811,486,173494272,475136,48346710,713941
22-6-2021 22:27:28,1624415248.1114028,1000.0,98.5,1101.25,410.84,3410.11,19.3,21998159,33204799,0.00029646748342140796,0.0004265042692432626,67.192,0,0,6.460008450859476,543.49,271.44,0.04,0.06,79819,490,173494272,475136,48423042,718353
22-6-2021 22:27:33,1624415253.1149797,1000.0,85.4,1114.61,415.6,3411.79,19.4,22259992,33518815,0.0005232916377963133,0.0006275830278622142,66.705,0,0,6.348861277304543,551.87,274.94,0.04,0.06,80827,494,173494272,475136,48499385,722765
22-6-2021 22:27:38,1624415258.1172464,1000.0,87.9,1126.78,420.49,3414.44,19.4,22401692,33710437,0.0002832715847513089,0.0003830703430713854,66.705,0,0,6.472154009769521,558.96,279.24,0.04,0.06,81833,497,173494272,475136,48574623,726072
22-6-2021 22:27:43,1624415263.1208355,1000.0,94.3,1139.19,425.93,3416.38,19.4,22544135,33905156,0.0002846816467861786,0.0003891586499902271,67.679,0,0,6.468887977121442,566.27,283.51,0.04,0.06,82841,501,173494272,475136,48650946,730482
22-6-2021 22:27:48,1624415268.1372426,1000.0,94.5,1151.8,431.18,3418.41,19.3,22688960,34102109,0.00028870265037592553,0.0003926176633833224,66.218,0,0,6.510836083945204,574.1,287.61,0.04,0.06,83847,504,173494272,475136,48726160,733791
22-6-2021 22:27:53,1624415273.1408741,1000.0,97.8,1166.35,435.61,3419.32,19.3,22833378,34304400,0.00028862636537183077,0.0004042883579431443,66.705,0,0,6.467459087837907,583.29,291.14,0.04,0.06,84855,508,173494272,475136,48802497,738203
22-6-2021 22:27:58,1624415278.1445322,1000.0,85.2,1178.38,440.53,3422.24,19.5,22989807,34524476,0.00031262927690336567,0.0004398302152656164,66.705,0,0,6.450720670516502,590.66,295.0,0.04,0.06,85868,512,173494272,475136,48879144,742615
22-6-2021 22:28:3,1624415283.1472497,1000.0,96.3,1190.48,445.91,3424.53,19.3,23127078,34701374,0.000274392867752712,0.0003536038166817408,66.705,0,0,6.466234325594877,597.74,299.23,0.04,0.06,86879,515,173494272,475136,48954726,745924
22-6-2021 22:28:8,1624415288.1550145,1000.0,86.3,1203.16,450.72,3426.91,19.4,23275829,34904267,0.0002970407066967154,0.0004051568063664559,67.192,0,0,6.355291279080448,605.65,303.14,0.04,0.06,87890,518,173494272,475136,49030251,749233
22-6-2021 22:28:13,1624415293.162563,1000.0,93.4,1215.54,456.88,3428.16,19.3,23421819,35112069,0.0002915398581576762,0.00041497750260210584,67.192,0,0,6.355087152039944,613.26,308.4,0.04,0.06,88903,522,173494272,475136,49106896,753645
22-6-2021 22:28:18,1624415298.1669748,1000.0,98.0,1229.06,461.79,3429.66,19.2,23572365,35324281,0.0003008265688424177,0.00042404984408212203,66.705,0,0,6.461539403663263,621.73,312.73,0.04,0.06,89916,526,173494272,475136,49183543,758057
22-6-2021 22:28:23,1624415303.1678982,1000.0,96.5,1242.73,467.16,3430.63,19.2,23717083,35531094,0.000289382557109657,0.00041354962605563575,67.192,0,0,6.485830521483351,630.45,316.97,0.04,0.06,90929,530,173494272,475136,49260196,762469
22-6-2021 22:28:28,1624415308.17154,1000.0,97.2,1256.07,472.82,3431.44,19.4,23870216,35754422,0.0003060430877759086,0.0004463309065114516,67.192,0,0,6.467867341918916,638.38,321.67,0.04,0.06,91944,535,173494272,475136,49337952,767984
22-6-2021 22:28:33,1624415313.1751628,1000.0,85.4,1268.78,477.67,3433.82,19.4,24018481,35951820,0.0002963153035432177,0.00039451015606396713,68.166,0,0,6.375295729049932,646.08,325.44,0.04,0.06,92955,538,173494272,475136,49413478,771293
22-6-2021 22:28:38,1624415318.1772118,1000.0,77.9,1281.13,482.58,3436.44,19.2,24158836,36136384,0.0002805950138879131,0.00036897679557699255,67.192,0,0,6.409691135375012,653.32,329.82,0.04,0.06,93960,541,173494272,475136,49488742,774602
22-6-2021 22:28:43,1624415323.2036073,1000.0,72.5,1293.9,487.63,3438.66,19.3,24305923,36350750,0.00029262917783606486,0.000426480561409274,66.705,0,0,6.3595779469310525,661.07,333.51,0.04,0.06,94967,545,173494272,475136,49565070,779014
22-6-2021 22:28:48,1624415328.2072253,1000.0,97.5,1306.7,493.38,3439.79,19.3,24451720,36557954,0.00029138315503608357,0.00041410835103669255,67.679,0,0,6.379072079299272,669.31,338.22,0.04,0.06,95968,549,173494272,475136,49641069,783426
22-6-2021 22:28:53,1624415333.2175226,1000.0,84.1,1319.88,498.48,3441.56,19.3,24594798,36753401,0.0002855678844542704,0.00039009062408569995,67.679,0,0,6.466030198554372,677.29,342.82,0.04,0.06,96973,552,173494272,475136,49716290,786735
22-6-2021 22:28:58,1624415338.2220902,1000.0,95.8,1332.35,504.16,3443.19,19.3,24740708,36955586,0.0002915536585526204,0.0004040009351960904,67.192,0,0,6.458171307494933,684.81,347.44,0.04,0.06,97980,556,173494272,475136,49792652,791147
22-6-2021 22:29:3,1624415343.225663,1000.0,87.6,1343.56,510.06,3445.81,19.4,24879507,37138778,0.0002773997866228798,0.0003661223907306147,67.192,0,0,6.4707251204859855,691.18,352.71,0.04,0.06,98987,560,173494272,475136,49868957,795557
22-6-2021 22:29:8,1624415348.227198,1000.0,93.8,1356.74,515.82,3446.81,19.3,25026780,37344996,0.00029445560573245497,0.0004123094260518588,67.679,0,0,6.472051946249267,699.49,357.25,0.04,0.06,99992,563,173494272,475136,49944145,798866
22-6-2021 22:29:13,1624415353.2307775,1000.0,85.0,1369.32,521.36,3448.57,19.2,25176257,37559385,0.000298740124981095,0.00042847124744657694,67.679,0,0,6.4640909916695755,707.0,361.99,0.04,0.06,100999,567,173494272,475136,50020431,803276
22-6-2021 22:29:18,1624415358.2342453,1000.0,89.4,1382.34,526.54,3450.15,19.3,25321888,37761315,0.0002910601324374055,0.0004035800931332291,66.705,0,0,6.50899894058066,714.81,365.95,0.04,0.06,102006,571,173494272,475136,50096734,807686
22-6-2021 22:29:23,1624415363.237332,1000.0,90.1,1394.7,531.97,3452.15,19.3,25470639,37969583,0.00029731844716570597,0.00041627900554824673,68.166,0,0,6.474807661296084,721.93,370.28,0.04,0.06,103007,575,173494272,475136,50172731,812096
22-6-2021 22:29:28,1624415368.2418923,1000.0,99.0,1407.83,537.12,3453.72,19.3,25622571,38187231,0.00030358711445530956,0.00043489935159788073,69.14,0,0,6.481645917152999,730.79,374.61,0.04,0.06,104008,579,173494272,475136,50248750,816508
22-6-2021 22:29:33,1624415373.2476957,1000.0,95.0,1421.47,542.23,3454.9,19.5,25898797,38512087,0.0005518115292837955,0.0006489587734573019,68.166,0,0,6.39142176524982,739.14,378.5,0.04,0.06,105004,583,173494272,475136,50324411,820920
22-6-2021 22:29:38,1624415378.2722542,1000.0,67.2,1433.54,547.28,3457.6,19.3,26036562,38702259,0.00027418329150558356,0.00037848499192247553,67.679,0,0,6.347228260980504,746.22,382.81,0.04,0.06,105998,586,173494272,475136,50398995,824229
22-6-2021 22:29:43,1624415383.2759068,1000.0,98.5,1446.83,552.05,3459.34,19.3,26180144,38898228,0.0002869543756601756,0.0003916518926031742,67.192,0,0,6.460212577899982,754.5,386.88,0.04,0.06,106994,590,173494272,475136,50474676,828641
22-6-2021 22:29:48,1624415388.2778413,1000.0,98.0,1460.37,556.99,3460.78,19.3,26324118,39101700,0.0002878366343740792,0.00040678661195328765,68.653,0,0,6.471949882729016,762.79,390.97,0.04,0.06,107988,593,173494272,475136,50549284,831950
22-6-2021 22:29:53,1624415393.2814202,1000.0,79.6,1473.23,562.0,3462.9,19.2,26471932,39304908,0.00029541654666795575,0.0004061253035253897,67.679,0,0,6.455517655968368,770.48,395.37,0.04,0.06,108984,597,173494272,475136,50624989,836362
22-6-2021 22:29:58,1624415398.2849612,1000.0,99.0,1486.05,567.88,3464.08,19.3,26613653,39511172,0.00028324140884570235,0.0004122360550246608,68.166,0,0,6.456027973569631,777.98,399.67,0.04,0.06,109980,601,173494272,475136,50700714,840774
22-6-2021 22:30:3,1624415403.2872365,1000.0,91.5,1498.23,573.03,3466.51,19.3,26750060,39683051,0.00027268991362735054,0.00034360164554865497,68.653,0,0,6.46011051437973,785.54,404.08,0.04,0.06,110972,603,173494272,475136,50774189,842980
22-6-2021 22:30:8,1624415408.2972713,1000.0,86.0,1511.39,578.1,3468.23,19.5,26895303,39880720,0.0002899041739436572,0.0003945461616688499,68.653,0,0,6.354372707398176,793.83,408.15,0.04,0.06,111968,607,173494272,475136,50849870,847392
22-6-2021 22:30:13,1624415413.300825,1000.0,95.2,1524.37,583.87,3469.42,19.3,27041777,40090828,0.0002927399282259876,0.00041991753375824925,68.166,0,0,6.468173532479674,801.61,413.03,0.04,0.06,112964,611,173494272,475136,50925551,851804
