time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,gpu,gpu_mem,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,memory_percent_ipykernel
29-5-2021 15:46:59,1622317619.013112,1000.0,79.5,291.72,100.3,1098.69,19.5,10871579,11288794,0.00027152159675400997,0.0003600527373640198,0,0,24678,344,174432256,610304,44224167,599010,104.78,34.07,0.01,0.08,6.475930360018861
29-5-2021 15:47:4,1622317624.0198312,1000.0,73.9,303.8,105.38,1101.38,19.5,11018530,11508763,0.00029350757791896283,0.0004393475948258694,0,0,25701,348,174432256,610304,44301253,603418,112.17,37.64,0.01,0.08,6.44357622409883
29-5-2021 15:47:9,1622317629.0230856,1000.0,97.2,317.74,110.23,1102.47,19.5,11165190,11731191,0.0002931292072639869,0.00044456663925619857,0,0,26726,353,174432256,610304,44379408,608928,121.47,42.14,0.01,0.08,6.474501470735326
29-5-2021 15:47:14,1622317634.0272782,1000.0,87.3,330.45,115.39,1104.46,19.5,11308693,11939982,0.0002867655418904236,0.0004172321432781436,0,0,27747,356,174432256,610304,44455364,612234,129.46,46.67,0.01,0.08,6.469194167682199
29-5-2021 15:47:19,1622317639.0439377,1000.0,85.5,343.09,120.5,1106.52,19.4,11452440,12150317,0.00028653927987569265,0.00041927302435983924,0,0,28770,360,174432256,610304,44532454,616642,137.22,50.69,0.01,0.08,6.469500358242956
29-5-2021 15:47:24,1622317644.0480566,1000.0,94.1,355.0,125.83,1109.14,19.5,11598556,12371827,0.00029199146214199233,0.0004426553476626291,0,0,29795,365,174432256,610304,44610649,622152,144.39,55.16,0.01,0.08,6.460722895501244
29-5-2021 15:47:29,1622317649.0558357,1000.0,84.6,367.99,130.85,1110.93,19.5,11739989,12582356,0.00028242659384803423,0.0004204039253655992,0,0,30818,369,174432256,610304,44687712,626560,152.79,59.36,0.01,0.08,6.473480835532802
29-5-2021 15:47:34,1622317654.0611172,1000.0,97.8,381.88,135.63,1112.23,19.6,11886567,12795733,0.00029284666908771365,0.0004263036998043982,0,0,31841,373,174432256,610304,44764797,630968,161.3,63.04,0.01,0.08,6.466948770236644
29-5-2021 15:47:39,1622317659.0677185,1000.0,96.5,393.84,140.83,1114.91,19.5,12031349,13008319,0.00028918220236115574,0.0004246113996985029,0,0,32852,377,174432256,610304,44841234,635374,169.43,67.46,0.01,0.08,6.514102116593283
29-5-2021 15:47:44,1622317664.0721216,1000.0,91.0,406.55,146.52,1116.46,19.5,12177499,13220603,0.0002920428204151427,0.00042419444467333664,0,0,33869,381,174432256,610304,44918056,639782,177.42,72.32,0.01,0.08,6.353760326276661
29-5-2021 15:47:49,1622317669.0730927,1000.0,91.7,420.02,151.58,1117.78,19.4,12318608,13428765,0.00028216319945567213,0.000416243159012477,0,0,34886,385,174432256,610304,44994865,644190,185.96,76.78,0.01,0.08,6.384685572913158
29-5-2021 15:47:54,1622317674.076644,1000.0,87.7,432.95,156.96,1119.36,19.5,12461128,13636877,0.0002848376943274971,0.0004159285871588835,0,0,35903,389,174432256,610304,45071660,648598,193.57,80.97,0.01,0.08,6.463376547027807
29-5-2021 15:47:59,1622317679.0804543,1000.0,83.1,442.51,161.8,1124.81,19.5,12590814,13801612,0.0002591744880091018,0.00032921910832456384,0,0,36916,391,174432256,610304,45146265,650802,199.26,85.43,0.01,0.08,6.458375434535438
29-5-2021 15:48:4,1622317684.0831463,1000.0,93.2,456.2,167.24,1125.6,19.4,12731034,14013933,0.0002802890932392233,0.00042441349711628244,0,0,37933,395,174432256,610304,45223083,655208,207.99,90.09,0.01,0.08,6.464193055189828
29-5-2021 15:48:9,1622317689.106959,1000.0,96.0,469.69,172.11,1127.18,19.5,12957941,14305408,0.0004516629308259471,0.0005801868287998737,0,0,38950,399,174432256,610304,45299861,659616,216.34,93.98,0.01,0.08,6.466948770236644
29-5-2021 15:48:14,1622317694.1146748,1000.0,95.5,482.46,177.86,1128.43,19.5,13106619,14517102,0.00029689784493742635,0.0004227356595204639,0,0,39967,403,174432256,610304,45376683,664024,224.5,98.93,0.01,0.08,6.454394957245592
29-5-2021 15:48:19,1622317699.1182334,1000.0,85.5,494.98,183.1,1130.52,19.5,13254222,14737875,0.0002949960433090958,0.00044123196323569985,0,0,40986,408,174432256,610304,45454582,669532,231.96,103.39,0.01,0.08,6.464499245750585
29-5-2021 15:48:24,1622317704.1220562,1000.0,98.5,507.81,188.62,1132.12,19.5,13403554,14959910,0.00029843582769483286,0.00044373074091435334,0,0,42003,412,174432256,610304,45531412,673940,240.22,107.76,0.01,0.08,6.374785411448669
29-5-2021 15:48:29,1622317709.1231122,1000.0,99.2,520.73,193.71,1134.03,19.5,13545152,15168504,0.0002831362041316939,0.00041709991217846686,0,0,43020,416,174432256,610304,45608222,678348,248.06,112.33,0.01,0.08,6.383767001230886
29-5-2021 15:48:34,1622317714.1267364,1000.0,89.4,533.1,199.33,1135.97,19.7,13689821,15378959,0.0002891284281027036,0.00042060512850959424,0,0,44037,420,174432256,610304,45685000,682756,255.9,116.79,0.01,0.08,6.507876241857883
29-5-2021 15:48:39,1622317719.1304698,1000.0,96.0,545.43,205.34,1137.43,19.5,13834222,15593359,0.0002885865184186974,0.00042848006280405765,0,0,45054,424,174432256,610304,45761804,687164,263.76,122.55,0.01,0.08,6.468173532479674
29-5-2021 15:48:44,1622317724.1344497,1000.0,95.0,557.51,210.85,1139.72,19.5,13978596,15802354,0.00028851834393714225,0.0004176575511597867,0,0,46071,428,174432256,610304,45838625,691576,270.9,126.52,0.01,0.08,6.372744141043619
29-5-2021 15:48:49,1622317729.1390882,1000.0,98.0,571.36,215.86,1140.77,19.7,14112636,15997915,0.00026783153624831626,0.00039075949761457006,0,0,47086,431,174432256,610304,45914303,694885,279.04,130.38,0.01,0.08,6.46674464319614
29-5-2021 15:48:54,1622317734.153071,1000.0,97.3,584.77,221.14,1142.08,20.0,14244668,16182584,0.00026332759002590947,0.0003683080065627626,0,0,48101,434,174432256,610304,45989988,698194,285.87,134.47,0.01,0.08,6.460722895501244
29-5-2021 15:48:59,1622317739.1631432,1000.0,79.1,595.71,225.36,1146.75,19.6,14375437,16350249,0.0002610122049403234,0.00033465585376747794,0,0,49114,436,174432256,610304,46064568,700400,292.11,137.93,0.01,0.08,6.454497020765844
29-5-2021 15:49:4,1622317744.1638272,1000.0,94.3,608.34,230.06,1149.27,19.4,14515254,16553786,0.00027959575002065615,0.0004070183180296694,0,0,50131,440,174432256,610304,46141360,704812,299.71,141.97,0.01,0.08,6.452251623320289
29-5-2021 15:49:9,1622317749.167687,1000.0,92.8,621.28,236.1,1150.19,19.5,14654198,16753985,0.00027767364936115706,0.0004000891505099485,0,0,51148,444,174432256,610304,46218162,709224,308.32,147.19,0.01,0.08,6.468785913601188
29-5-2021 15:49:14,1622317754.1831012,1000.0,95.0,634.41,241.13,1151.94,19.4,14801715,16975685,0.0002941272505130686,0.00044203726647604896,0,0,52165,448,174432256,610304,46294955,713636,316.45,151.35,0.01,0.08,6.465315753912606
29-5-2021 15:49:19,1622317759.1892428,1000.0,77.9,646.28,246.4,1154.57,19.4,14945445,17183897,0.0002871073367217087,0.00041591312038892654,0,0,53174,451,174432256,610304,46370341,716945,323.88,155.7,0.01,0.08,6.465621944473362
29-5-2021 15:49:24,1622317764.1935961,1000.0,98.3,660.16,251.69,1155.34,19.4,15085663,17392785,0.0002801920488405333,0.0004174125768317999,0,0,54185,455,174432256,610304,46446807,721357,332.84,160.29,0.01,0.08,6.46011051437973
29-5-2021 15:49:29,1622317769.2037408,1000.0,95.5,673.02,257.49,1156.66,19.4,15227024,17605772,0.00028214953492778884,0.0004251114734308965,0,0,55198,460,174432256,610304,46524392,726870,341.08,165.24,0.01,0.08,6.462457975345536
29-5-2021 15:49:34,1622317774.2074382,1000.0,94.5,685.81,262.57,1158.68,19.5,15370565,17819002,0.00028686986573992276,0.0004261448747864633,0,0,56211,465,174432256,610304,46601967,732385,349.21,169.55,0.01,0.08,6.477665439863153
29-5-2021 15:49:39,1622317779.2163064,1000.0,93.1,698.77,268.06,1160.2,19.4,15516709,18035118,0.0002917705031454564,0.0004314667318383475,0,0,57220,468,174432256,610304,46677321,735694,357.34,174.0,0.01,0.08,6.459906387339225
29-5-2021 15:49:44,1622317784.2260861,1000.0,83.9,710.57,273.65,1162.75,19.5,15669840,18264016,0.0003056641397900558,0.00045690232722090366,0,0,58239,473,174432256,610304,46755198,741209,364.99,178.53,0.01,0.08,6.508488622979397
29-5-2021 15:49:49,1622317789.229606,1000.0,89.6,723.03,278.82,1164.95,19.5,15813524,18474635,0.00028716584825240374,0.0004209416761300703,0,0,59256,477,174432256,610304,46832021,745621,372.2,182.65,0.01,0.08,6.47378702609356
29-5-2021 15:49:54,1622317794.2330937,1000.0,96.0,734.92,284.2,1167.43,19.4,15956319,18683050,0.00028539092125954126,0.00041653943663508725,0,0,60273,481,174432256,610304,46908834,750033,379.93,187.27,0.01,0.08,6.472154009769521
29-5-2021 15:49:59,1622317799.236863,1000.0,78.8,744.71,288.67,1172.8,19.4,16091430,18859976,0.00027001845148756187,0.00035358545601681856,0,0,61286,483,174432256,610304,46983440,752239,386.09,191.34,0.01,0.08,6.479910837308707
29-5-2021 15:50:4,1622317804.2595167,1000.0,93.4,756.54,294.96,1174.58,19.5,16236071,19079974,0.00028797724318144934,0.0004380114735478356,0,0,62305,488,174432256,610304,47061335,757752,393.01,196.33,0.01,0.08,6.4579671804544265
29-5-2021 15:50:9,1622317809.2766294,1000.0,90.9,768.99,300.31,1176.66,19.7,16485249,19397732,0.000496656171215764,0.0006333483359412898,0,0,63322,492,174432256,610304,47138125,762164,401.2,200.64,0.01,0.08,6.352229373472874
29-5-2021 15:50:14,1622317814.2807245,1000.0,95.0,781.98,305.76,1178.12,19.6,16635577,19608954,0.00030040995958586467,0.0004220982949526736,0,0,64339,496,174432256,610304,47214915,766576,409.22,205.17,0.01,0.08,6.380807159143565
29-5-2021 15:50:19,1622317819.2831724,1000.0,94.5,794.61,311.31,1179.8,19.5,16779492,19819779,0.0002876891563907307,0.00042144367436386615,0,0,65356,500,174432256,610304,47291668,770988,417.68,209.89,0.01,0.08,6.44684225674691
29-5-2021 15:50:24,1622317824.3030598,1000.0,95.7,808.13,316.6,1180.93,19.5,16923124,20036189,0.0002861259370976893,0.00043110528327469465,0,0,66373,504,174432256,610304,47368485,775400,426.14,214.64,0.01,0.08,6.468785913601188
29-5-2021 15:50:29,1622317829.3069782,1000.0,82.8,820.51,321.71,1183.37,19.4,17071421,20250906,0.00029636174667231754,0.00042909772389353797,0,0,67390,508,174432256,610304,47445318,779812,433.91,218.94,0.01,0.08,6.458579561575943
29-5-2021 15:50:34,1622317834.3105497,1000.0,89.6,834.17,327.21,1184.09,19.5,17212751,20463841,0.0002824582394968194,0.00042556601731589356,0,0,68409,513,174432256,610304,47523198,785325,442.7,223.61,0.01,0.08,6.469704485283461
29-5-2021 15:50:39,1622317839.3130937,1000.0,81.9,845.94,332.51,1186.78,19.5,17357298,20675269,0.0002889469880350907,0.00042264096651112206,0,0,69426,517,174432256,610304,47599989,789737,449.88,228.05,0.01,0.08,6.468683850080936
29-5-2021 15:50:44,1622317844.3152802,1000.0,81.9,857.65,338.48,1188.94,19.6,17503703,20894774,0.00029268200800440747,0.00043881810161543297,0,0,70443,521,174432256,610304,47676830,794147,457.01,232.99,0.01,0.08,6.4752159153770945
29-5-2021 15:50:49,1622317849.3217602,1000.0,86.4,870.58,343.97,1190.33,19.5,17643935,21098140,0.000280100990317543,0.0004062055593367951,0,0,71448,525,174432256,610304,47752995,798559,465.78,237.76,0.01,0.08,6.4702148028847235
29-5-2021 15:50:54,1622317854.3333416,1000.0,95.7,882.75,349.55,1192.49,19.5,17792379,21317066,0.0002962019121967854,0.00043684015406209373,0,0,72453,529,174432256,610304,47829154,802971,473.22,242.17,0.01,0.08,6.474603534255579
29-5-2021 15:50:59,1622317859.3372,1000.0,96.0,894.5,355.3,1194.96,19.5,17927813,21502697,0.000270659141658332,0.0003709757308000785,0,0,73456,532,174432256,610304,47904208,806278,480.42,247.14,0.01,0.08,6.487157347246632
29-5-2021 15:51:4,1622317864.3464332,1000.0,98.5,908.35,360.66,1195.74,19.4,18070871,21716557,0.00028558861855931534,0.00042693160791493787,0,0,74467,536,174432256,610304,47980676,810690,489.64,251.89,0.01,0.08,6.4647033727910905
29-5-2021 15:51:9,1622317869.3549294,1000.0,97.2,920.26,366.33,1198.01,19.4,18215056,21925449,0.0002878808165369934,0.0004170752819505886,0,0,75478,540,174432256,610304,48057119,815102,497.18,256.69,0.01,0.08,6.461641467183517
29-5-2021 15:51:14,1622317874.3584979,1000.0,97.0,932.72,371.97,1199.81,19.5,18354619,22129843,0.00027892693481858114,0.00040849646335568217,0,0,76483,544,174432256,610304,48133249,819514,504.84,261.15,0.01,0.08,6.472766390891035
29-5-2021 15:51:19,1622317879.360284,1000.0,92.3,944.73,376.6,1203.06,19.4,18498496,22336962,0.00028765123763120973,0.00041409006781444236,0,0,77482,548,174432256,610304,48209095,823926,512.15,265.02,0.01,0.08,6.477665439863153
29-5-2021 15:51:24,1622317884.3631394,1000.0,88.1,957.9,381.69,1204.62,19.5,18649337,22559187,0.0003015098197478628,0.0004441963371594514,0,0,78487,552,174432256,610304,48285213,828334,520.7,269.1,0.01,0.08,6.4713375016075005
29-5-2021 15:51:29,1622317889.366932,1000.0,96.2,970.52,387.29,1206.26,19.5,18790871,22768894,0.00028285345427812565,0.0004190961135578935,0,0,79492,556,174432256,610304,48361345,832744,529.15,274.08,0.01,0.08,6.355393342600701
29-5-2021 15:51:34,1622317894.3705454,1000.0,84.1,983.99,392.54,1207.53,19.5,18934893,22986041,0.00028783598254816534,0.00043398036482194705,0,0,80491,560,174432256,610304,48437161,837156,537.6,278.92,0.01,0.08,6.4640909916695755
29-5-2021 15:51:39,1622317899.373058,1000.0,94.7,997.42,397.86,1208.68,19.5,19074338,23186083,0.00027874991738418046,0.0003998830433028522,0,0,81490,564,174432256,610304,48513005,841566,546.36,282.92,0.01,0.08,6.345493181136212
29-5-2021 15:51:44,1622317904.3783383,1000.0,80.4,1009.96,403.64,1210.3,19.6,19222845,23406837,0.000296700668886479,0.000441042236792648,0,0,82489,568,174432256,610304,48588858,845978,554.07,288.1,0.01,0.08,6.469398294722703
29-5-2021 15:51:49,1622317909.4121623,1000.0,93.3,1022.46,409.61,1211.98,19.4,19368987,23626872,0.00029032004487768615,0.0004371130207241017,0,0,83495,573,174432256,610304,48666103,851493,561.53,292.72,0.01,0.08,6.461131149582254
29-5-2021 15:51:54,1622317914.4131253,1000.0,89.8,1035.16,414.4,1214.07,20.1,19507833,23819161,0.000277638528338625,0.0003845039466438058,0,0,84497,576,174432256,610304,48741152,854802,568.77,295.82,0.01,0.08,6.438473048086207
29-5-2021 15:51:59,1622317919.4230928,1000.0,72.8,1045.77,419.03,1218.63,19.8,19634121,23979232,0.00025207348819727596,0.00031950506247011717,0,0,85497,578,174432256,610304,48815084,857008,574.86,300.1,0.01,0.08,6.464397182230333
29-5-2021 15:52:4,1622317924.4266758,1000.0,93.8,1058.22,423.87,1221.27,19.9,19780465,24200470,0.00029247841263651365,0.0004421591527830113,0,0,86503,583,174432256,610304,48892336,862523,582.4,304.29,0.01,0.08,6.459498133258215
29-5-2021 15:52:9,1622317929.4431183,1000.0,95.7,1070.24,429.24,1223.69,20.1,20046147,24540167,0.0005296223330061071,0.0006771671308375258,0,0,87501,587,174432256,610304,48968195,866935,589.43,308.2,0.01,0.08,6.470316866404975
29-5-2021 15:52:14,1622317934.4468682,1000.0,89.2,1082.8,434.4,1225.91,20.1,20195533,24752505,0.0002985480980374368,0.0004243577446418892,0,0,88499,591,174432256,610304,49044064,871347,597.37,312.41,0.01,0.08,6.44316797001782
29-5-2021 15:52:19,1622317939.453106,1000.0,88.2,1095.9,439.56,1227.51,20.0,20340815,24966592,0.00029020195881993265,0.0004276404975006052,0,0,89502,595,174432256,610304,49120187,875759,605.98,316.62,0.01,0.08,6.514714497714798
29-5-2021 15:52:24,1622317944.4568229,1000.0,79.3,1109.21,444.51,1229.1,20.0,20484233,25177036,0.00028662292763129366,0.0004205753488574654,0,0,90505,599,174432256,610304,49196328,880171,614.65,320.77,0.01,0.08,6.378051444096748
29-5-2021 15:52:29,1622317949.4604568,1000.0,86.8,1122.25,449.58,1230.88,20.0,20626864,25386743,0.0002850548235235145,0.00041910939330612316,0,0,91508,603,174432256,610304,49272470,884583,623.16,324.98,0.01,0.08,6.370192553037309
29-5-2021 15:52:34,1622317954.4730954,1000.0,76.1,1134.19,455.02,1233.46,19.9,20774701,25607319,0.0002949285051546931,0.0004400397055743933,0,0,92511,607,174432256,610304,49348653,888995,630.45,329.83,0.01,0.08,6.454292893725339
29-5-2021 15:52:39,1622317959.4766574,1000.0,84.6,1146.74,460.28,1235.45,19.9,20919262,25818670,0.00028891617764215593,0.00042240108370063365,0,0,93514,611,174432256,610304,49424821,893407,638.28,333.96,0.01,0.08,6.46388686462907
29-5-2021 15:52:44,1622317964.4802284,1000.0,89.6,1159.78,465.49,1237.18,20.1,21068406,26045451,0.00029807511275868896,0.0004532382941756171,0,0,94519,616,174432256,610304,49502084,898920,646.32,337.97,0.01,0.08,6.5083865594591455
29-5-2021 15:52:49,1622317969.494599,1000.0,98.5,1172.36,470.79,1239.27,20.0,21219600,26280514,0.0003015213865369076,0.00046877866637250887,0,0,95524,621,174432256,610304,49579333,904435,654.59,342.52,0.01,0.08,6.438473048086207
29-5-2021 15:52:54,1622317974.4966817,1000.0,77.6,1184.34,475.54,1242.41,19.9,21360716,26476668,0.0002821144944444193,0.0003921446649795248,0,0,96525,624,174432256,610304,49654383,907744,661.56,346.88,0.01,0.08,6.475420042417598
29-5-2021 15:52:59,1622317979.5004058,1000.0,91.5,1194.44,480.61,1247.19,20.0,21493738,26654811,0.00026584599268313834,0.00035602082869414317,0,0,97520,627,174432256,610304,49729163,911053,667.97,351.01,0.01,0.08,6.389278431324518
29-5-2021 15:53:4,1622317984.5036778,1000.0,81.0,1207.79,485.59,1248.71,19.9,21637829,26865928,0.00028799353377258804,0.00042195786599765053,0,0,98517,631,174432256,610304,49805039,915465,676.41,355.2,0.01,0.08,6.423980028210358
29-5-2021 15:53:9,1622317989.5062675,1000.0,83.0,1220.16,490.53,1251.25,20.0,21777899,27072213,0.0002799949792545003,0.0004123564238988691,0,0,99514,635,174432256,610304,49880882,919877,683.73,358.98,0.01,0.08,6.482156234754262
29-5-2021 15:53:14,1622317994.510504,1000.0,73.4,1233.27,495.38,1253.12,20.0,21925093,27286416,0.0002941387785817805,0.00042804332234026605,0,0,100511,639,174432256,610304,49956765,924287,692.5,363.32,0.01,0.08,6.378765888738515
29-5-2021 15:53:19,1622317999.517122,1000.0,98.7,1246.65,501.12,1253.82,20.0,22074449,27518423,0.0002983171460580692,0.0004634006407877452,0,0,101510,644,174432256,610304,50033756,929802,701.04,368.02,0.01,0.08,6.489810998773196
29-5-2021 15:53:24,1622318004.5197148,1000.0,85.1,1259.47,506.27,1255.73,20.0,22217737,27728775,0.0002864274700538237,0.00042048595263219476,0,0,102513,648,174432256,610304,50109950,934212,709.18,372.42,0.01,0.08,6.478481948025173
29-5-2021 15:53:29,1622318009.5248265,1000.0,92.5,1272.21,511.0,1258.12,20.0,22361459,27939838,0.0002871504349496212,0.0004216948849290429,0,0,103516,652,174432256,610304,50186186,938622,717.75,376.44,0.01,0.08,6.53175910559696
29-5-2021 15:53:34,1622318014.5284963,1000.0,94.8,1285.38,516.38,1259.53,20.0,22507811,28153254,0.0002924893281145888,0.0004265189573692404,0,0,104519,656,174432256,610304,50262391,943034,726.28,380.8,0.01,0.08,6.512367036748991
29-5-2021 15:53:39,1622318019.5361936,1000.0,96.0,1299.34,521.4,1260.49,20.0,22651083,28363849,0.00028610355251727006,0.00042054258782158756,0,0,105522,660,174432256,610304,50338586,947446,735.44,384.81,0.01,0.08,6.447454637868424
29-5-2021 15:53:44,1622318024.5399003,1000.0,83.0,1312.7,526.37,1262.04,20.0,22796339,28575259,0.0002902967917451257,0.00042250677936083207,0,0,106525,664,174432256,610304,50414771,951856,743.59,388.78,0.01,0.08,6.459804323818973
29-5-2021 15:53:49,1622318029.5533,1000.0,92.3,1326.35,531.8,1262.99,20.1,22943088,28796931,0.00029271355104276155,0.0004421590490344128,0,0,107530,669,174432256,610304,50492093,957371,753.1,393.78,0.01,0.08,6.480523218430221
29-5-2021 15:53:54,1622318034.5628517,1000.0,68.3,1338.47,536.52,1265.96,20.0,23087185,29000181,0.0002876444975554674,0.0004057249222964305,0,0,108531,672,174432256,610304,50567192,960678,760.44,396.98,0.01,0.08,6.402444625437087
29-5-2021 15:53:59,1622318039.563074,1000.0,91.0,1349.52,541.15,1270.06,19.9,23218003,29164932,0.00026162436061818805,0.00032948734146835375,0,0,109537,674,174460928,610304,50665638,962884,766.77,401.21,0.01,0.08,6.418672725157229
29-5-2021 15:54:4,1622318044.566727,1000.0,82.8,1361.29,546.8,1272.49,19.9,23364044,29383500,0.0002918687717050889,0.0004368168780961365,0,0,110540,678,174460928,610304,50741839,967296,773.94,405.97,0.01,0.08,6.4901171893339535
29-5-2021 15:54:9,1622318049.5709708,1000.0,90.5,1375.09,551.64,1273.79,20.2,23640647,29720822,0.0005527368534626181,0.0006740718679252115,0,0,111543,682,174460928,610304,50818046,971708,782.95,409.56,0.01,0.08,6.455415592448116
29-5-2021 15:54:14,1622318054.5732381,1000.0,97.5,1389.3,556.79,1274.35,20.1,23795530,29954112,0.0003096255934203421,0.00046636851487272073,0,0,112548,687,174460928,610304,50895318,977223,792.17,413.77,0.01,0.08,6.4790943291466885
29-5-2021 15:54:19,1622318059.581871,1000.0,98.0,1403.1,561.38,1275.86,20.0,23936156,30162726,0.00028076723300457653,0.0004165088642641953,0,0,113556,691,174460928,610304,50971801,981635,801.41,417.68,0.01,0.08,6.485932585003602
29-5-2021 15:54:24,1622318064.580828,1000.0,92.7,1416.46,566.95,1276.79,20.0,24075195,30368163,0.00027813602369612076,0.0004109597328811338,0,0,114564,695,174460928,610304,51048294,986047,810.2,422.35,0.01,0.08,6.459804323818973
29-5-2021 15:54:29,1622318069.5831466,1000.0,86.9,1428.96,572.56,1278.55,20.0,24217875,30577586,0.00028522773301584343,0.00041865186102731274,0,0,115572,699,174460928,610304,51124795,990459,817.63,427.06,0.01,0.08,6.482972742916282
29-5-2021 15:54:34,1622318074.5869596,1000.0,95.0,1442.79,577.47,1279.72,19.9,24363376,30791471,0.00029078024933397304,0.00042744402876129247,0,0,116580,703,174460928,610304,51201305,994871,826.77,431.38,0.01,0.08,6.405404467524408
29-5-2021 15:54:39,1622318079.5906348,1000.0,78.5,1455.42,582.5,1281.92,20.0,24508740,31003799,0.000290514458950771,0.0004243440882206001,0,0,117588,707,174460928,610304,51277821,999283,834.55,435.11,0.01,0.08,6.465621944473362
29-5-2021 15:54:44,1622318084.5931325,1000.0,94.0,1469.11,587.8,1282.84,20.2,24651895,31212281,0.00028616704965533305,0.00041675581604724355,0,0,118590,711,174460928,610304,51353976,1003695,843.28,439.48,0.01,0.08,6.524716722699539
29-5-2021 15:54:49,1622318089.5974119,1000.0,85.5,1481.37,592.79,1285.41,20.0,24796074,31423428,0.00028811141264031023,0.00042193287819143973,0,0,119598,715,174460928,610304,51430520,1008107,850.89,443.64,0.01,0.08,6.473276708492297
29-5-2021 15:54:54,1622318094.6012783,1000.0,97.1,1493.15,598.35,1288.02,20.0,24932043,31624560,0.00027172787641468923,0.00040195317490780447,0,0,120606,719,174460928,610304,51507030,1012519,858.14,448.5,0.01,0.08,6.479502583227697
29-5-2021 15:54:59,1622318099.603072,1000.0,83.5,1503.78,603.52,1292.07,19.9,25065920,31798750,0.00026765798449814894,0.0003482550723405257,0,0,121610,721,174460928,610304,51581327,1014725,864.69,453.05,0.01,0.08,6.493179094941527
29-5-2021 15:55:4,1622318104.6113324,1000.0,91.6,1517.17,608.52,1293.48,20.0,25211687,32018543,0.00029105315175681506,0.000438860958818427,0,0,122620,726,174460928,610304,51658948,1020240,873.55,457.29,0.01,0.08,6.485116076841583
