time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,temp,gpu,gpu_mem,memory_percent_ipykernel,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel
10-6-2021 17:5:17,1623359117.9413037,1000.0,82.4,1022.75,326.59,4186.03,19.6,39620163,48512298,0.00030145217917866806,0.0004243796295050315,69.627,0,0,6.4768489317011335,213.81,105.88,0.05,0.12,39593,439,0,675840,45644445,721009
10-6-2021 17:5:22,1623359122.9505568,1000.0,62.9,1032.77,331.42,4191.06,19.4,39774040,48729769,0.000307185520935654,0.0004341385809666007,70.114,0,0,6.3650893770246855,221.22,110.67,0.05,0.12,40609,443,0,675840,45722151,725419
10-6-2021 17:5:27,1623359127.9541862,1000.0,72.1,1043.55,336.77,4194.82,19.5,39932928,48965373,0.00031754549715122543,0.000470866203305582,70.601,0,0,6.473582899053055,228.37,115.4,0.05,0.12,41627,448,0,675840,45800947,730934
10-6-2021 17:5:32,1623359132.9579942,1000.0,86.2,1053.96,342.09,4198.94,19.5,40083191,49178131,0.0003002972922881877,0.00042519217180976175,69.14,0,0,6.475726232978356,235.55,120.29,0.05,0.12,42643,452,0,675840,45878631,735346
10-6-2021 17:5:37,1623359137.960407,1000.0,77.0,1062.9,347.31,4204.62,19.5,40233895,49391466,0.00030126262294844446,0.0004264642057722847,69.627,0,0,6.466540516155635,241.95,125.33,0.05,0.12,43659,456,0,675840,45956318,739758
10-6-2021 17:5:42,1623359142.964612,1000.0,96.2,1073.06,352.96,4208.65,19.6,40395546,49632495,0.0003230303322348773,0.0004816529309947989,70.601,0,0,6.5122649732287385,249.33,130.57,0.05,0.12,44677,461,0,675840,46035099,745271
10-6-2021 17:5:47,1623359147.9689445,1000.0,98.0,1084.03,357.68,4212.85,19.5,40552178,49861509,0.0003129927890928557,0.00045763145845875204,71.575,0,0,6.483278933477039,256.97,135.26,0.05,0.12,45695,466,0,675840,46113934,750786
10-6-2021 17:5:52,1623359152.9704106,1000.0,97.3,1094.08,363.49,4216.87,19.5,40709820,50096326,0.000315191583568222,0.0004694963403074002,70.114,0,0,6.483891314598554,264.3,140.81,0.05,0.12,46711,470,0,675840,46191594,755198
10-6-2021 17:5:57,1623359157.9738681,1000.0,74.2,1104.62,369.0,4220.65,19.6,40955759,50407161,0.0004915380968608533,0.0006212404065143932,71.088,0,0,6.4834830605175435,271.56,145.78,0.05,0.12,47729,475,0,675840,46270374,760713
10-6-2021 17:6:2,1623359162.9773214,1000.0,97.5,1116.05,375.18,4222.8,19.5,41117063,50652458,0.00032238534425896423,0.0004902554046439713,72.062,0,0,6.477359249302396,279.69,151.52,0.05,0.12,48747,480,0,675840,46349172,766228
10-6-2021 17:6:7,1623359167.9830225,1000.0,95.1,1128.53,380.99,4224.53,19.5,41276618,50901854,0.00031874656102336927,0.0004982239186047708,71.088,0,0,6.469092104161946,288.71,156.91,0.05,0.12,49767,486,0,675840,46429069,772846
10-6-2021 17:6:12,1623359172.9867356,1000.0,94.5,1138.12,386.49,4229.24,19.5,41428500,51114302,0.0003035385842975688,0.0004245806952558558,71.575,0,0,6.473174644972045,295.01,161.94,0.05,0.12,50781,489,0,675840,46505673,776155
10-6-2021 17:6:17,1623359177.9904218,1000.0,58.0,1146.84,391.51,4235.4,19.4,41577187,51316690,0.00029715492611729147,0.0004044778036212069,71.088,0,0,6.386930970358712,300.72,166.62,0.05,0.12,51797,493,0,675840,46583406,780565
10-6-2021 17:6:22,1623359182.9940634,1000.0,59.9,1155.96,396.27,4241.42,19.5,41728372,51533389,0.00030214993783233396,0.0004330825768318877,72.062,0,0,6.4314306651887865,306.54,170.89,0.05,0.12,52813,497,0,675840,46661107,784977
10-6-2021 17:6:27,1623359187.9981918,1000.0,95.8,1167.09,403.0,4243.44,19.5,41885937,51777339,0.00031487001459251955,0.00048749747761143113,71.575,0,0,6.47256226385053,314.73,177.36,0.05,0.12,53833,503,0,675840,46740990,791595
10-6-2021 17:6:33,1623359193.0004282,1000.0,78.3,1176.44,408.13,4248.76,19.5,42037585,51989605,0.00030316040445929393,0.0004243422030818506,71.088,0,0,6.480523218430221,321.31,181.86,0.05,0.12,54847,506,0,675840,46817561,794904
10-6-2021 17:6:38,1623359198.0042393,1000.0,67.1,1186.52,413.15,4253.51,19.6,42191086,52211419,0.0003067681738748841,0.00044329011354899024,70.601,0,0,6.515326878836312,328.59,186.55,0.05,0.12,55865,511,0,675840,46896322,800419
10-6-2021 17:6:43,1623359203.0114956,1000.0,78.1,1197.21,419.48,4256.4,19.5,42350360,52453783,0.0003180863759092903,0.00048402555602847447,70.601,0,0,6.4812376630719895,335.57,192.26,0.05,0.12,56888,516,0,675840,46975450,805934
10-6-2021 17:6:48,1623359208.0157192,1000.0,63.0,1205.96,423.65,4263.22,19.5,42509505,52675930,0.00031802136194101404,0.00044391901405077414,70.601,0,0,6.460620831980991,341.86,196.08,0.05,0.12,57916,520,28672,675840,47077908,810346
10-6-2021 17:6:53,1623359213.0194316,1000.0,98.5,1216.23,428.45,4268.02,19.5,42661898,52895791,0.000304559869432119,0.00043939575605976073,72.549,0,0,6.486442902604865,349.18,200.78,0.05,0.12,58937,524,28672,675840,47155887,814758
10-6-2021 17:6:58,1623359218.0222933,1000.0,99.3,1228.7,434.18,4269.77,19.5,42821947,53144430,0.00031991489746311904,0.0004969935469158348,72.062,0,0,6.48001290082896,358.17,205.96,0.05,0.12,59956,530,28672,675840,47235736,821376
10-6-2021 17:7:3,1623359223.027545,1000.0,69.4,1240.11,439.42,4272.94,19.5,42982670,53383253,0.0003211087301216893,0.00047714484083704386,71.088,0,0,6.478584011545426,366.36,210.92,0.05,0.12,60979,535,28672,675840,47314778,826889
10-6-2021 17:7:8,1623359228.0304096,1000.0,58.2,1250.15,444.5,4277.75,19.5,43140494,53611670,0.000315467262544657,0.0004565724205992937,71.575,0,0,6.481339726592242,373.44,215.81,0.05,0.12,62000,539,28672,675840,47392783,831301
10-6-2021 17:7:13,1623359233.038696,1000.0,98.5,1262.83,449.83,4279.66,20.2,43358533,53832354,0.00043535648577406103,0.00044063773318792917,72.549,0,0,6.486953220206128,381.07,219.84,0.05,0.12,63023,544,28672,675840,47471881,836816
10-6-2021 17:7:18,1623359238.0404377,1000.0,94.7,1277.06,454.45,4280.59,20.0,44515086,54040921,0.002312300557401094,0.00041698875049865755,71.575,0,0,6.363048106619636,388.93,223.18,0.05,0.12,64036,547,28672,675840,47548483,840125
10-6-2021 17:7:23,1623359243.0471234,1000.0,93.8,1291.01,459.41,4281.48,19.8,45280682,54246943,0.0015291473056361841,0.00041149377243582507,72.549,0,0,6.487259410766885,396.13,227.2,0.05,0.12,65057,551,28672,675840,47626511,844537
10-6-2021 17:7:28,1623359248.0509884,1000.0,97.6,1304.05,465.32,4282.58,19.8,45446720,54466355,0.00033181950328599124,0.00043848505074131167,73.036,0,0,6.485218140361836,403.62,231.95,0.05,0.12,66078,555,28672,675840,47704504,848947
10-6-2021 17:7:33,1623359253.054675,1000.0,64.8,1315.75,470.09,4285.76,19.7,45601344,54657455,0.00030902014915435913,0.0003819183988475142,71.575,0,0,6.385910335156188,410.53,235.83,0.05,0.12,67097,558,28672,675840,47781452,852256
10-6-2021 17:7:38,1623359258.0584714,1000.0,91.1,1328.68,475.23,4287.65,19.7,45752897,54847010,0.0003028760359763693,0.00037882237236808695,72.062,0,0,6.439697810329237,418.19,240.66,0.05,0.12,68116,561,28672,675840,47858356,855565
10-6-2021 17:7:43,1623359263.061587,1000.0,93.5,1342.39,480.52,4288.53,19.7,45910462,55058092,0.0003149337550777742,0.00042190110043046833,72.549,0,0,6.382542238987857,427.03,244.76,0.05,0.12,69131,565,28672,675840,47936019,859975
10-6-2021 17:7:48,1623359268.0695522,1000.0,94.2,1356.48,485.6,4289.41,19.7,46070379,55271056,0.000319325309169353,0.00042525056836947975,72.062,0,0,6.363048106619636,435.56,248.82,0.05,0.12,70146,569,28672,675840,48013675,864385
10-6-2021 17:7:53,1623359273.0705104,1000.0,97.7,1369.39,490.35,4291.54,19.9,46338436,55589249,0.0005360112783409284,0.0006362640658111337,72.549,0,0,6.491444015097237,443.36,252.55,0.05,0.12,71166,573,28672,675840,48091630,868793
10-6-2021 17:7:58,1623359278.0741513,1000.0,91.7,1382.9,494.53,4293.63,19.8,46506398,55792583,0.0003356795655171865,0.00040637208877526823,72.549,0,0,6.480319091389718,451.8,256.31,0.05,0.12,72184,576,28672,675840,48168501,872102
10-6-2021 17:8:3,1623359283.080726,1000.0,83.1,1396.47,499.41,4295.05,19.9,46663553,55995767,0.0003138972483005935,0.0004058343577914021,73.036,0,0,6.533596248961504,460.19,260.09,0.05,0.12,73204,580,28672,675840,48246415,876514
10-6-2021 17:8:8,1623359288.0843863,1000.0,93.4,1410.12,504.49,4296.29,19.7,46821688,56210782,0.0003160386318819388,0.00042971541046634245,73.523,0,0,6.474705597775832,468.95,264.76,0.05,0.12,74218,583,28672,675840,48323013,879823
10-6-2021 17:8:13,1623359293.0880814,1000.0,95.8,1423.21,509.47,4298.22,19.7,46975268,56401767,0.0003069331756993776,0.0003816879317681054,73.036,0,0,6.4828706793960285,476.46,268.86,0.05,0.12,75234,587,28672,675840,48400717,884235
10-6-2021 17:8:18,1623359298.090434,1000.0,84.4,1435.23,514.6,4300.88,19.8,47134593,56606152,0.0003185001320217709,0.00040857774663906885,72.062,0,0,6.454905274846853,483.42,272.64,0.05,0.12,76250,591,28672,675840,48478401,888647
10-6-2021 17:8:23,1623359303.105499,1000.0,95.3,1449.53,518.98,4302.19,19.9,47288702,56813310,0.00030729213158804637,0.0004130714195505552,73.523,0,0,6.486749093165622,491.85,276.34,0.05,0.12,77266,595,28672,675840,48556090,893059
10-6-2021 17:8:28,1623359308.1093283,1000.0,99.5,1463.47,523.2,4303.8,19.7,47443260,57005995,0.00030887944524526196,0.0003850750909502148,73.523,0,0,6.38682890683846,501.1,279.88,0.05,0.12,78274,598,28672,675840,48632393,896368
10-6-2021 17:8:33,1623359313.1120985,1000.0,86.9,1476.01,528.27,4306.08,19.7,47595375,57202024,0.00030406153862870566,0.0003918409056033037,71.575,0,0,6.492056396218751,508.49,284.3,0.05,0.12,79276,601,28672,675840,48708347,899677
10-6-2021 17:8:38,1623359318.121227,1000.0,94.5,1488.3,533.85,4308.15,19.8,47753018,57406162,0.0003147114269068999,0.0004075319631440706,73.523,0,0,6.5045081456895515,515.92,288.47,0.05,0.12,80286,605,28672,675840,48785739,904089
10-6-2021 17:8:43,1623359323.1248505,1000.0,98.8,1502.18,538.75,4309.32,19.8,47915469,57622552,0.00032466671496896276,0.000432466592708779,73.036,0,0,6.389380494844772,524.15,292.43,0.05,0.12,81296,609,28672,675840,48863101,908501
10-6-2021 17:8:48,1623359328.128611,1000.0,93.1,1515.55,543.82,4310.84,19.7,48076473,57836319,0.0003217659948884308,0.0004272126868234031,73.523,0,0,6.49328115846178,532.05,296.95,0.05,0.12,82306,613,28672,675840,48940434,912913
10-6-2021 17:8:53,1623359333.1309197,1000.0,94.5,1528.04,549.12,4312.74,19.8,48231400,58044361,0.00030971099979729475,0.0004158919737671858,72.549,0,0,6.362946043099384,539.87,300.89,0.05,0.12,83316,617,28672,675840,49017791,917325
10-6-2021 17:8:58,1623359338.1345499,1000.0,92.9,1541.4,554.66,4313.74,19.7,48391053,58260414,0.00031907434173549345,0.0004317925047132128,72.549,0,0,6.484809886280826,547.75,305.75,0.05,0.12,84326,621,28672,675840,49095156,921735
10-6-2021 17:9:3,1623359343.1504405,1000.0,81.1,1553.6,559.97,4316.12,19.6,48551997,58468980,0.0003208682423309632,0.000415810504461177,73.523,0,0,6.4834830605175435,555.0,310.45,0.05,0.12,85336,625,28672,675840,49172547,926145
10-6-2021 17:9:8,1623359348.1538494,1000.0,87.2,1566.42,565.62,4317.49,19.8,48711092,58681513,0.0003179732116613229,0.00042477639519793793,73.036,0,0,6.4580692439746805,562.41,314.51,0.05,0.12,86346,629,28672,675840,49249892,930557
10-6-2021 17:9:13,1623359353.1574554,1000.0,90.7,1579.53,570.7,4319.05,19.7,48857946,58870670,0.0002934963256947454,0.0003780413504531096,74.01,0,0,6.480319091389718,570.59,319.29,0.05,0.12,87354,632,28672,675840,49326146,933866
10-6-2021 17:9:18,1623359358.1643608,1000.0,93.5,1592.15,575.99,4320.99,19.8,49011641,59068369,0.00030696606039013483,0.00039485268338637733,74.01,0,0,6.494710047745316,578.0,323.44,0.05,0.12,88364,636,28672,675840,49403479,938278
10-6-2021 17:9:23,1623359363.1653237,1000.0,90.7,1605.86,580.58,4322.49,19.8,49169623,59277462,0.0003159031587801784,0.00041810547517327193,73.523,0,0,6.480319091389718,586.49,327.11,0.05,0.12,89372,639,28672,675840,49479765,941585
10-6-2021 17:9:28,1623359368.1741858,1000.0,89.2,1619.12,585.86,4323.93,19.8,49326594,59486254,0.00031338655250946155,0.0004168451820499041,72.062,0,0,6.491239888056731,594.86,331.8,0.05,0.12,90382,643,28672,675840,49557152,945997
10-6-2021 17:9:33,1623359373.1781762,1000.0,93.8,1632.08,591.03,4325.69,19.8,49471574,59671990,0.0002897287725798288,0.00037117577116765817,73.523,0,0,6.486749093165622,602.78,335.83,0.05,0.12,91390,646,28672,675840,49633410,949306
10-6-2021 17:9:38,1623359378.180507,1000.0,98.3,1645.12,595.4,4328.25,19.8,49626642,59873843,0.00030999149560255955,0.0004035178977085114,74.01,0,0,6.536862281609583,610.71,338.98,0.05,0.12,92400,650,28672,675840,49710754,953718
10-6-2021 17:9:43,1623359383.1841898,1000.0,92.4,1658.12,600.21,4330.14,19.8,49785823,60086866,0.00031812767658328145,0.0004257324181202553,72.062,0,0,6.368763663753773,618.76,343.11,0.05,0.12,93410,654,28672,675840,49788125,958130
10-6-2021 17:9:48,1623359388.1877508,1000.0,93.3,1671.49,605.54,4331.29,19.8,49940293,60296879,0.0003087201282960782,0.00041972706871136315,73.523,0,0,6.480217027869465,626.65,347.26,0.05,0.12,94420,658,28672,675840,49865466,962540
10-6-2021 17:9:53,1623359393.1904118,1000.0,99.0,1684.54,610.08,4333.46,20.0,50218160,60623491,0.0005554383968225985,0.0006528765404420913,74.01,0,0,6.494812111265567,634.69,351.28,0.05,0.12,95428,661,28672,675840,49941737,965847
10-6-2021 17:9:58,1623359398.1939776,1000.0,93.9,1697.98,615.13,4334.8,20.0,50376333,60825380,0.0003161205562058156,0.0004034902478415147,74.497,0,0,6.366007948706957,643.21,355.19,0.05,0.12,96438,665,28672,675840,50019121,970259
10-6-2021 17:10:3,1623359403.1999996,1000.0,95.7,1711.83,620.03,4336.0,19.8,50533445,61036413,0.00031384600534805864,0.0004215582771947201,73.523,0,0,6.389890812446033,651.7,359.0,0.05,0.12,97448,669,28672,675840,50096478,974669
10-6-2021 17:10:8,1623359408.2062795,1000.0,92.1,1725.46,624.96,4337.31,19.8,50679330,61229390,0.0002914039997599755,0.00038546985407465333,74.01,0,0,6.487769728368146,660.33,363.35,0.05,0.12,98456,672,28672,675840,50172764,977976
10-6-2021 17:10:13,1623359413.2139935,1000.0,98.2,1738.3,630.67,4338.64,19.8,50831481,61426911,0.0003038332440580607,0.0003944334654362588,73.523,0,0,6.499200842636423,667.43,367.75,0.05,0.12,99466,676,28672,675840,50250117,982388
10-6-2021 17:10:18,1623359418.2406423,1000.0,98.2,1750.88,635.44,4341.21,19.8,50980512,61615792,0.0002964818254074447,0.000375759296151697,73.523,0,0,6.483789251078301,674.95,371.87,0.05,0.12,100474,679,28672,675840,50326375,985697
10-6-2021 17:10:23,1623359423.2487054,1000.0,97.3,1764.37,640.7,4342.45,19.8,51135283,61813599,0.0003090436314234205,0.00039497705384711955,73.523,0,0,6.488790363570672,683.85,376.92,0.05,0.12,101482,682,28672,675840,50402671,989006
10-6-2021 17:10:28,1623359428.2507606,1000.0,82.5,1776.88,646.31,4344.14,19.8,51295045,62024366,0.00031939271885125646,0.0004213608065379926,74.497,0,0,6.494914174785819,691.26,381.53,0.05,0.12,102491,686,28672,675840,50480054,993418
10-6-2021 17:10:33,1623359433.2541933,1000.0,90.1,1789.94,651.59,4345.59,19.8,51438838,62207082,0.0002873886932523038,0.00036518128473769887,74.01,0,0,6.492668777340266,699.03,386.24,0.05,0.12,103498,689,28672,675840,50556303,996725
10-6-2021 17:10:38,1623359438.2578332,1000.0,92.1,1801.95,657.3,4347.8,19.8,51595852,62420665,0.0003137995579104129,0.0004268552548000797,74.497,0,0,6.502568938804755,706.25,390.86,0.05,0.12,104509,694,28672,675840,50634736,1002240
10-6-2021 17:10:43,1623359443.2611566,1000.0,94.7,1815.35,662.3,4349.3,19.9,51760108,62686902,0.00032829379515787575,0.0005321203191447945,74.497,0,0,6.498588461514908,713.94,394.55,0.05,0.12,105518,698,28672,675840,50712047,1006650
10-6-2021 17:10:48,1623359448.2648058,1000.0,98.0,1829.35,666.58,4351.0,20.0,51913974,62883526,0.00030750756653912317,0.00039296119846612347,74.01,0,0,6.542475775223468,722.69,397.83,0.05,0.12,106531,701,28672,675840,50788614,1009959
10-6-2021 17:10:53,1623359453.2658997,1000.0,98.7,1843.03,671.33,4352.3,19.9,52076633,63097141,0.0003252468448083887,0.0004271365541024102,74.497,0,0,6.426225425655911,731.5,401.8,0.05,0.12,107546,705,28672,675840,50866270,1014371
10-6-2021 17:10:58,1623359458.2695396,1000.0,85.9,1856.88,676.22,4353.42,19.9,52231636,63307442,0.00030978048374532034,0.0004202960298324846,73.523,0,0,6.51155052858697,739.67,405.86,0.05,0.12,108561,709,28672,675840,50943941,1018783
10-6-2021 17:11:3,1623359463.2704048,1000.0,99.0,1870.23,681.44,4354.95,19.9,52387418,63520734,0.0003115100949833539,0.00042651019488252506,73.523,0,0,6.5006297319199575,747.66,410.27,0.05,0.12,109576,713,28672,675840,51021624,1023193
10-6-2021 17:11:8,1623359468.2741807,1000.0,98.8,1883.64,686.0,4356.59,19.9,52540685,63725513,0.00030630269031398284,0.00040924894869611263,74.01,0,0,6.490831633975722,756.28,414.55,0.05,0.12,110591,717,28672,675840,51099298,1027603
10-6-2021 17:11:13,1623359473.279179,1000.0,60.5,1895.58,691.22,4359.2,19.9,52696861,63928780,0.00031204005695562004,0.00040612799826604616,73.523,0,0,6.371927632881601,763.12,418.71,0.05,0.12,111604,720,28672,675840,51175868,1030912
10-6-2021 17:11:18,1623359478.2804277,1000.0,96.7,1908.1,696.96,4360.97,19.8,52855148,64140813,0.00031649496499768767,0.000423960128837837,74.984,0,0,6.535535455846301,770.63,423.17,0.05,0.12,112619,724,28672,675840,51253529,1035322
10-6-2021 17:11:23,1623359483.2904468,1000.0,85.7,1921.13,701.5,4363.3,19.8,53002701,64329313,0.00029451584538218995,0.0003762460733061531,73.523,0,0,6.441330826653275,778.77,427.34,0.05,0.12,113632,727,28672,675840,51330131,1038631
10-6-2021 17:11:28,1623359488.2917354,1000.0,93.7,1933.21,707.15,4365.38,19.9,53159343,64538359,0.0003132032779675763,0.0004179842727110861,73.523,0,0,6.4724602003302785,785.65,431.45,0.05,0.12,114647,731,28672,675840,51407796,1043043
10-6-2021 17:11:33,1623359493.295343,1000.0,75.4,1945.84,712.0,4367.69,19.8,53309365,64732312,0.00029982767364264076,0.0003876263267121562,74.497,0,0,6.482564488835271,792.81,435.76,0.05,0.12,115660,734,28672,675840,51484378,1046352
10-6-2021 17:11:38,1623359498.2989225,1000.0,98.8,1957.98,716.75,4370.69,19.8,53456753,64935999,0.00029456511396879544,0.00040708256010639965,74.01,0,0,6.460824959021497,800.1,439.53,0.05,0.12,116675,738,28672,675840,51562099,1050764
10-6-2021 17:11:43,1623359503.3004022,1000.0,80.5,1970.87,721.77,4372.69,20.0,53599915,65138457,0.000286239294596564,0.0004047962106245453,73.036,0,0,6.499813223757937,808.35,443.97,0.05,0.12,117688,741,28672,675840,51638684,1054073
10-6-2021 17:11:48,1623359508.3039672,1000.0,98.5,1983.87,727.52,4373.77,19.8,53747920,65354580,0.00029579909092871396,0.0004319380218829529,74.497,0,0,6.490525443414964,816.57,448.79,0.05,0.12,118698,745,28672,675840,51716075,1058485
10-6-2021 17:11:53,1623359513.3078382,1000.0,98.5,1996.78,733.26,4375.03,20.0,54042977,65706068,0.0005896574914097534,0.0007024321820550992,74.497,0,0,6.479808773788455,824.42,453.29,0.05,0.12,119706,748,28672,675840,51792329,1061794
10-6-2021 17:11:58,1623359518.3104033,1000.0,93.9,2009.98,738.61,4376.33,20.0,54209631,65908562,0.00033313709097853477,0.0004047803359091736,74.01,0,0,6.499302906156676,832.72,458.23,0.05,0.12,120716,752,28672,675840,51869690,1066206
