time_stamp,time,model_number,QOS
29-5-2021 13:50:12,1622310612.8594935,None,0.0
29-5-2021 13:50:17,1622310617.8729293,1,0.0
29-5-2021 13:50:22,1622310622.8731465,1,0.0
29-5-2021 13:50:27,1622310627.875918,1,1.4506399631500244
29-5-2021 13:50:32,1622310632.8810465,1,2.074681520462036
29-5-2021 13:50:37,1622310637.8860652,1,2.4102835655212402
29-5-2021 13:50:42,1622310642.8911211,1,2.703900098800659
29-5-2021 13:50:47,1622310647.8961833,1,2.6680498123168945
29-5-2021 13:50:52,1622310652.9012449,1,2.6699721813201904
29-5-2021 13:50:57,1622310657.9062755,1,3.2307136058807373
29-5-2021 13:51:2,1622310662.9153216,1,2.6162405014038086
29-5-2021 13:51:7,1622310667.9203794,1,2.401413917541504
29-5-2021 13:51:12,1622310672.9254272,1,2.7003071308135986
29-5-2021 13:51:17,1622310677.9308283,1,2.4755616188049316
29-5-2021 13:51:22,1622310682.9358919,1,2.3588016033172607
29-5-2021 13:51:27,1622310687.940899,1,2.9708614349365234
29-5-2021 13:51:32,1622310692.94594,1,2.9278793334960938
29-5-2021 13:51:37,1622310697.9500217,1,2.7395310401916504
29-5-2021 13:51:42,1622310702.9550788,1,2.522778034210205
29-5-2021 13:51:47,1622310707.9601214,1,2.2417969703674316
29-5-2021 13:51:52,1622310712.965239,1,2.4727256298065186
29-5-2021 13:51:57,1622310717.9702547,1,2.787691354751587
29-5-2021 13:52:2,1622310722.9730108,1,2.831542491912842
29-5-2021 13:52:7,1622310727.978043,1,2.595036268234253
29-5-2021 13:52:12,1622310732.983062,1,2.3623218536376953
29-5-2021 13:52:17,1622310737.9881198,1,2.6413049697875977
29-5-2021 13:52:22,1622310742.993035,1,1.8465840816497803
29-5-2021 13:52:27,1622310747.99809,1,2.60530161857605
29-5-2021 13:52:33,1622310753.003151,1,2.545261859893799
29-5-2021 13:52:38,1622310758.0081875,1,3.222504138946533
29-5-2021 13:52:43,1622310763.0132222,1,2.7150211334228516
29-5-2021 13:52:48,1622310768.0182705,1,2.5084495544433594
29-5-2021 13:52:53,1622310773.0237095,1,2.632190465927124
29-5-2021 13:52:58,1622310778.0287836,1,2.7602458000183105
29-5-2021 13:53:3,1622310783.0330925,1,3.0255789756774902
29-5-2021 13:53:8,1622310788.0380933,1,2.270228147506714
29-5-2021 13:53:13,1622310793.043197,1,2.476970911026001
29-5-2021 13:53:18,1622310798.0482233,1,2.158970832824707
29-5-2021 13:53:23,1622310803.05327,1,2.6336915493011475
29-5-2021 13:53:28,1622310808.0583181,1,2.237441301345825
29-5-2021 13:53:33,1622310813.063385,1,2.423621654510498
29-5-2021 13:53:38,1622310818.0684345,1,2.6502411365509033
29-5-2021 13:53:43,1622310823.0730865,1,2.8560404777526855
29-5-2021 13:53:48,1622310828.0795352,1,2.7727596759796143
29-5-2021 13:53:53,1622310833.083086,1,2.512377977371216
29-5-2021 13:53:58,1622310838.088146,1,2.7521474361419678
29-5-2021 13:54:3,1622310843.0930512,1,2.6224365234375
29-5-2021 13:54:8,1622310848.0980523,1,2.863115072250366
29-5-2021 13:54:13,1622310853.1030307,1,2.684204339981079
29-5-2021 13:54:18,1622310858.1080937,1,2.984804391860962
29-5-2021 13:54:23,1622310863.113173,1,2.452120780944824
29-5-2021 13:54:28,1622310868.118171,1,1.7240397930145264
29-5-2021 13:54:33,1622310873.1230505,1,2.902024030685425
29-5-2021 13:54:38,1622310878.128072,1,2.824249744415283
29-5-2021 13:54:43,1622310883.1330595,1,2.5767312049865723
29-5-2021 13:54:48,1622310888.1381137,1,2.3470089435577393
29-5-2021 13:54:53,1622310893.1431262,2,2.6253104209899902
29-5-2021 13:54:58,1622310898.1482928,2,2.592172145843506
29-5-2021 13:55:3,1622310903.1535504,2,2.386465549468994
29-5-2021 13:55:8,1622310908.1585853,2,2.4113945960998535
29-5-2021 13:55:13,1622310913.1637852,2,2.522385597229004
29-5-2021 13:55:18,1622310918.1688395,2,2.9096362590789795
29-5-2021 13:55:23,1622310923.17386,2,2.565535306930542
29-5-2021 13:55:28,1622310928.1789107,2,2.409449577331543
29-5-2021 13:55:33,1622310933.1839833,2,2.3046207427978516
29-5-2021 13:55:38,1622310938.187728,2,2.7824902534484863
29-5-2021 13:55:43,1622310943.1907177,2,2.6355679035186768
29-5-2021 13:55:48,1622310948.1930597,2,2.42716383934021
29-5-2021 13:55:53,1622310953.1981053,2,2.2840495109558105
29-5-2021 13:55:58,1622310958.2030792,2,2.9464526176452637
29-5-2021 13:56:3,1622310963.2081058,2,3.0824568271636963
29-5-2021 13:56:8,1622310968.2130241,2,7.726372480392456
29-5-2021 13:56:13,1622310973.218067,2,7.726372480392456
29-5-2021 13:56:18,1622310978.2231524,2,8.759443283081055
29-5-2021 13:56:23,1622310983.2281826,2,2.1210906505584717
29-5-2021 13:56:28,1622310988.2329972,2,2.8254334926605225
29-5-2021 13:56:33,1622310993.23802,2,2.8015248775482178
29-5-2021 13:56:38,1622310998.243189,2,3.058332681655884
29-5-2021 13:56:43,1622311003.2481797,2,2.415844678878784
29-5-2021 13:56:48,1622311008.2530632,2,2.2025644779205322
29-5-2021 13:56:53,1622311013.258085,2,2.5379631519317627
29-5-2021 13:56:58,1622311018.2631567,2,2.9737777709960938
29-5-2021 13:57:3,1622311023.2682195,2,2.592076539993286
29-5-2021 13:57:8,1622311028.2732384,2,2.662221908569336
29-5-2021 13:57:13,1622311033.2782838,2,2.2725837230682373
29-5-2021 13:57:18,1622311038.2833383,2,2.692091941833496
29-5-2021 13:57:23,1622311043.2884061,2,2.729482889175415
29-5-2021 13:57:28,1622311048.2934453,2,2.4303719997406006
29-5-2021 13:57:33,1622311053.2947376,2,2.3544251918792725
29-5-2021 13:57:38,1622311058.299773,2,3.1969385147094727
29-5-2021 13:57:43,1622311063.3030493,2,2.123544454574585
29-5-2021 13:57:48,1622311068.3081007,2,2.3702030181884766
29-5-2021 13:57:53,1622311073.3132172,2,2.3332715034484863
29-5-2021 13:57:58,1622311078.3154166,2,2.7896528244018555
29-5-2021 13:58:3,1622311083.3204803,2,2.516329765319824
29-5-2021 13:58:8,1622311088.3230166,2,2.559231758117676
29-5-2021 13:58:13,1622311093.328083,2,2.8782424926757812
29-5-2021 13:58:18,1622311098.3330095,2,2.363830804824829
29-5-2021 13:58:23,1622311103.3380375,2,2.693819999694824
29-5-2021 13:58:28,1622311108.3430824,2,3.0193870067596436
29-5-2021 13:58:33,1622311113.3481398,2,2.013704538345337
29-5-2021 13:58:38,1622311118.3531866,2,2.5988082885742188
29-5-2021 13:58:43,1622311123.3583465,2,2.501516819000244
29-5-2021 13:58:48,1622311128.3634126,2,2.25583815574646
29-5-2021 13:58:53,1622311133.369261,2,3.0833747386932373
29-5-2021 13:58:58,1622311138.37305,2,2.6785826683044434
29-5-2021 13:59:3,1622311143.3781276,2,2.725004196166992
29-5-2021 13:59:8,1622311148.3831735,2,2.5738680362701416
29-5-2021 13:59:13,1622311153.3881805,2,2.567103147506714
29-5-2021 13:59:18,1622311158.3939621,2,2.809579610824585
29-5-2021 13:59:23,1622311163.3990202,2,2.1179866790771484
