time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,gpu,gpu_mem,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,memory_percent_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel
27-5-2021 20:17:39,1622161059.957057,600.0,43.0,23212.86,7976.34,14294.18,47.9,626029166,1084035012,0.00025204208313631696,0.0005849543633255156,0,0,76.85,8.12,0.02,0.09,12.797019860619885,24028,308,0,602112,44176591,557254
27-5-2021 20:17:44,1622161064.959888,600.0,33.1,23220.6,7977.18,14305.12,47.8,626174482,1084321144,0.000290467538313392,0.0005719401695111859,0,0,78.89,8.31,0.02,0.09,12.797019860619885,25085,311,0,602112,44258577,560383
27-5-2021 20:17:49,1622161069.9691958,600.0,41.5,23229.08,7977.83,14316.35,47.7,626294912,1084567978,0.00024041245484175577,0.0004927507089463585,0,0,82.29,8.5,0.02,0.09,12.824435468681331,26136,311,0,602112,44337494,560383
27-5-2021 20:17:54,1622161074.9728873,600.0,45.2,23237.85,7978.57,14326.99,47.8,626441606,1084869916,0.000293171555260177,0.0006034304951269126,0,0,86.04,8.67,0.02,0.09,12.824435468681331,27193,314,0,602112,44419522,563512
27-5-2021 20:17:59,1622161079.976592,600.0,35.3,23245.87,7979.11,14338.51,47.8,626561439,1085125769,0.00023948854922073646,0.0005113271284518712,0,0,89.5,8.86,0.02,0.09,12.844735575413852,28244,314,0,602112,44498401,563512
27-5-2021 20:18:4,1622161084.9822118,600.0,39.1,23254.14,7979.88,14349.43,47.8,626707031,1085392113,0.0002908570903398323,0.0005320899559692311,0,0,93.18,9.03,0.02,0.09,12.844735575413852,29301,317,0,602112,44580392,566641
27-5-2021 20:18:9,1622161089.9860017,600.0,38.7,23260.7,7980.81,14362.56,47.8,626833103,1085639038,0.0002519530245590977,0.0004934759549246082,0,0,96.93,9.35,0.02,0.09,12.865454241048072,30352,317,0,602112,44659257,566641
27-5-2021 20:18:14,1622161094.9925044,600.0,46.9,23269.41,7981.53,14373.07,47.8,626949392,1085853572,0.0002322759192056458,0.0004285107108227263,0,0,99.75,9.59,0.02,0.09,12.831132411108554,31409,320,0,602112,44741265,569770
27-5-2021 20:18:19,1622161099.9955635,600.0,45.8,23277.47,7982.29,14384.61,47.8,627099064,1086198531,0.0002991609644196287,0.0006894961457402232,0,0,104.22,9.83,0.02,0.09,12.872360462926144,32460,320,0,602112,44820148,569770
27-5-2021 20:18:25,1622161105.000187,600.0,46.2,23285.91,7983.09,14395.41,47.6,627210845,1086388674,0.00022335546708213534,0.00037993468100480817,0,0,107.34,10.24,0.02,0.09,13.090848209614297,33511,320,0,602112,44899035,569770
27-5-2021 20:18:30,1622161110.0028505,600.0,71.3,23296.09,7987.05,14401.06,47.8,627335224,1086564510,0.0002486255515812747,0.00035148475617141975,0,0,112.34,13.94,0.02,0.09,13.106962727329805,34564,320,0,602112,44977942,569770
27-5-2021 20:18:35,1622161115.0080924,600.0,63.0,23306.57,7991.76,14405.86,47.9,627459404,1086719071,0.000248099898473366,0.00030879826387455246,0,0,119.29,18.9,0.02,0.09,13.24864491555574,35619,322,0,602112,45059201,572098
27-5-2021 20:18:40,1622161120.0170069,600.0,98.5,23318.37,7997.07,14408.83,47.9,627584678,1086883271,0.0002501020944427864,0.00032781553959724706,0,0,125.86,23.58,0.02,0.09,13.275014126362933,36674,324,0,602112,45140442,574428
27-5-2021 20:18:45,1622161125.0203905,600.0,81.1,23329.64,8002.26,14412.31,48.0,627712699,1087051082,0.00025586884656760754,0.00033539502902927475,0,0,132.47,27.68,0.02,0.09,13.349308331414939,37731,327,0,602112,45222816,577923
27-5-2021 20:18:50,1622161130.023901,600.0,77.5,23341.61,8006.97,14415.65,47.8,627836725,1087211204,0.00024787796611151574,0.00032001931602815634,0,0,140.64,32.98,0.02,0.09,13.253667622376158,38786,329,0,602112,45304056,580251
27-5-2021 20:18:55,1622161135.0270648,600.0,93.1,23352.53,8011.94,14419.88,48.0,627963844,1087375979,0.00025407722935326014,0.00032934160484808284,0,0,146.43,37.14,0.02,0.09,13.277734759223991,39843,332,0,602112,45386482,583746
27-5-2021 20:19:0,1622161140.0305085,600.0,78.1,23363.66,8017.23,14423.37,48.1,628092950,1087541215,0.00025803428054293814,0.0003302445461852503,0,0,152.89,41.65,0.02,0.09,13.278990435929098,40898,334,0,602112,45467705,586076
27-5-2021 20:19:5,1622161145.0341895,600.0,54.8,23374.54,8021.73,14428.04,48.1,628223218,1087703304,0.00026034433739161543,0.00032393951932531054,0,0,159.38,45.89,0.02,0.09,13.340727873930058,41953,336,0,602112,45548970,588406
27-5-2021 20:19:10,1622161150.0370102,600.0,93.1,23384.96,8026.37,14433.11,48.0,628344776,1087850595,0.00024297892440154102,0.00029441590643172294,0,0,165.42,50.43,0.02,0.09,13.25345834292531,43008,338,0,602112,45630195,590736
27-5-2021 20:19:15,1622161155.0404084,600.0,56.3,23395.61,8031.01,14437.8,48.0,628476240,1088019751,0.00026274942603067325,0.00033808222714693426,0,0,171.87,54.28,0.02,0.09,13.35788878889982,44063,340,0,602112,45711454,593066
27-5-2021 20:19:20,1622161160.047317,600.0,76.9,23407.36,8035.8,14441.29,48.0,628603722,1088183873,0.00025461219442949375,0.00032779108089108557,0,0,179.98,59.79,0.02,0.09,13.270409978444217,45118,342,0,602112,45792713,595396
27-5-2021 20:19:25,1622161165.0498097,600.0,95.1,23418.6,8041.15,14444.72,48.3,628808853,1088424610,0.00041005757266606216,0.0004812340888062253,0,0,186.13,64.19,0.02,0.09,13.273549170206977,46173,344,0,602112,45873965,597728
27-5-2021 20:19:30,1622161170.056554,600.0,84.3,23429.25,8046.24,14448.96,48.2,628935230,1088583628,0.0002524135252131829,0.00031760758644650466,0,0,192.31,68.71,0.02,0.09,13.287361613963125,47228,346,0,602112,45955198,600060
27-5-2021 20:19:35,1622161175.0575967,600.0,96.3,23439.87,8050.78,14453.95,48.2,629059502,1088742228,0.0002484921841887733,0.00031713387096320524,0,0,198.21,72.71,0.02,0.09,13.273758449657826,48285,349,0,602112,46037605,603558
27-5-2021 20:19:40,1622161180.061115,600.0,80.4,23450.28,8054.46,14460.03,48.1,629186046,1088895174,0.0002529100351510656,0.00030567690476209766,0,0,204.45,76.8,0.02,0.09,13.272084214051022,49338,350,0,602112,46117668,604722
27-5-2021 20:19:45,1622161185.0644767,600.0,94.5,23461.39,8060.11,14463.12,48.3,629308696,1089056361,0.0002451351857128834,0.00032215740056667374,0,0,210.88,81.32,0.02,0.09,13.261620241508487,50395,353,0,602112,46200064,608218
27-5-2021 20:19:50,1622161190.0669875,600.0,68.6,23472.43,8064.62,14467.65,48.1,629439725,1089223037,0.00026192647173338776,0.00033318468890577,0,0,217.92,86.02,0.02,0.09,13.198208567900718,51450,355,0,602112,46281289,610550
27-5-2021 20:19:55,1622161195.070411,600.0,94.6,23484.26,8069.92,14470.67,48.1,629563497,1089387724,0.000247374624950425,0.00032914863506455934,0,0,225.11,90.84,0.02,0.09,13.260992403155933,52507,358,0,602112,46363672,614048
27-5-2021 20:20:0,1622161200.0738297,600.0,65.9,23495.05,8075.06,14474.67,48.2,629694698,1089556559,0.0002622227086839762,0.0003374392803458748,0,0,231.8,95.18,0.02,0.09,13.336542284913044,53562,360,0,602112,46444913,616380
27-5-2021 20:20:5,1622161205.0771034,600.0,66.4,23506.67,8079.88,14478.19,48.0,629815892,1089710746,0.00024222940148583403,0.00030817222574464325,0,0,238.57,99.81,0.02,0.09,13.0768264864073,54612,362,0,602112,46525852,618710
27-5-2021 20:20:10,1622161210.0830154,600.0,72.3,23516.87,8084.45,14483.55,47.9,629941929,1089868173,0.00025177629640855585,0.00031448215218316623,0,0,244.84,104.28,0.02,0.09,13.047318083837348,55662,364,0,602112,46606822,621042
27-5-2021 20:20:15,1622161215.086397,600.0,80.8,23528.3,8089.38,14487.3,47.9,630065304,1090026489,0.0002465832362156274,0.0003164180070898745,0,0,252.15,109.42,0.02,0.09,13.275014126362933,56700,366,0,602112,46687081,623374
27-5-2021 20:20:20,1622161220.0870106,600.0,84.3,23539.52,8094.68,14490.71,48.0,630195656,1090200067,0.00026067200566947014,0.00034711339603608145,0,0,258.07,113.31,0.02,0.09,13.275432685264635,57740,369,0,602112,46768498,626872
27-5-2021 20:20:25,1622161225.092464,600.0,76.9,23551.78,8099.17,14493.99,47.9,630323859,1090362836,0.0002561266504404295,0.0003251833324145166,0,0,266.27,118.33,0.02,0.09,13.282338907142707,58778,371,0,602112,46848749,629204
27-5-2021 20:20:30,1622161230.0957923,600.0,35.4,23561.28,8103.56,14500.16,48.3,630446453,1090514808,0.0002450248955830412,0.00030374180980754313,0,0,270.51,121.4,0.02,0.09,13.273758449657826,59816,373,0,602112,46929014,631536
27-5-2021 20:20:35,1622161235.0970829,600.0,68.0,23572.12,8108.31,14504.58,48.2,630572170,1090673310,0.0002513691186256828,0.0003169221985921393,0,0,277.64,126.11,0.02,0.09,13.046690245484797,60854,375,0,602112,47009245,633868
27-5-2021 20:20:40,1622161240.101767,600.0,75.7,23583.65,8112.88,14508.59,48.1,630696251,1090831101,0.0002479297290255468,0.00031528662625760634,0,0,284.59,130.73,0.02,0.09,13.276479082518888,61898,377,0,602112,47089824,636200
27-5-2021 20:20:45,1622161245.1170344,600.0,94.4,23595.16,8117.97,14511.87,48.1,630824206,1090998671,0.0002551309641256927,0.0003341197738153439,0,0,291.48,135.12,0.02,0.09,13.281292509888454,62947,379,0,602112,47170712,638532
27-5-2021 20:20:50,1622161250.1233559,600.0,82.5,23606.01,8122.39,14516.66,48.2,630956933,1091168594,0.0002651188139842044,0.0003394168799764778,0,0,298.05,138.97,0.02,0.09,13.278362597576542,63998,382,0,602112,47252755,642028
27-5-2021 20:20:55,1622161255.1270063,600.0,46.9,23616.61,8127.04,14521.39,48.3,631084679,1091329152,0.00025530560511208197,0.0003208817289432597,0,0,305.32,143.69,0.02,0.09,13.029738609965888,65041,384,0,602112,47333306,644360
27-5-2021 20:21:0,1622161260.1305656,600.0,91.9,23628.8,8131.7,14524.55,48.1,631210429,1091492567,0.000251321092005608,0.0003265975049709458,0,0,312.61,148.46,0.02,0.09,13.290919364627587,66084,386,0,602112,47413859,646692
27-5-2021 20:21:5,1622161265.135131,600.0,94.8,23639.79,8137.12,14528.16,48.1,631335995,1091653632,0.00025090291364905583,0.00032183614821595957,0,0,318.53,152.98,0.02,0.09,13.27166565514932,67133,388,0,602112,47494715,649024
27-5-2021 20:21:10,1622161270.137446,600.0,88.9,23649.51,8141.12,14534.52,48.1,631463418,1091810011,0.0002547280586467047,0.00031261325728567865,0,0,324.47,157.37,0.02,0.09,13.27396772910868,68182,390,0,602112,47575592,651356
27-5-2021 20:21:15,1622161275.1407259,600.0,93.5,23660.49,8146.26,14538.26,48.0,631587840,1091969589,0.00024868086911028145,0.0003189467757380567,0,0,330.57,161.41,0.02,0.09,13.264340874369546,69233,393,0,602112,47657611,654852
27-5-2021 20:21:20,1622161280.1511102,600.0,72.0,23671.13,8151.45,14542.52,47.9,631720177,1092141292,0.00026412544730294803,0.00034269427052342186,0,0,337.66,166.85,0.02,0.09,13.276688361969738,70282,395,0,602112,47738470,657184
27-5-2021 20:21:25,1622161285.1545198,600.0,96.8,23683.36,8156.46,14545.25,48.5,631932690,1092392825,0.0004247363617330006,0.0005027231805855963,0,0,344.05,171.26,0.02,0.09,13.268735742837412,71333,398,0,602112,47820504,660682
27-5-2021 20:21:30,1622161290.15698,600.0,67.8,23694.16,8161.41,14549.41,48.2,632062971,1092557463,0.00026043385397438233,0.00032911405999826805,0,0,350.0,175.5,0.02,0.09,13.268945022288262,72380,399,0,602112,47900247,661848
27-5-2021 20:21:35,1622161295.161578,600.0,77.7,23704.52,8166.08,14554.52,48.1,632192888,1092722819,0.0002595952812519577,0.00033040816310951393,0,0,356.43,179.69,0.02,0.09,13.268735742837412,73431,402,0,602112,47982282,665344
27-5-2021 20:21:40,1622161300.165189,600.0,93.3,23716.0,8171.17,14557.98,48.0,632319123,1092887330,0.0002522877933255335,0.00032878454602746336,0,0,363.96,185.08,0.02,0.09,13.27480484691208,74480,404,0,602112,48063149,667676
27-5-2021 20:21:45,1622161305.1670585,600.0,84.6,23727.25,8176.35,14561.56,48.2,632449080,1093058733,0.0002598168575906578,0.0003426778768485847,0,0,370.06,189.45,0.02,0.09,13.263713036016995,75531,407,0,602112,48145214,671174
27-5-2021 20:21:50,1622161310.1829343,600.0,68.8,23738.67,8181.12,14565.4,48.0,632577886,1093221778,0.0002567966287766942,0.0003250578881332865,0,0,377.76,194.48,0.02,0.09,13.286943055061423,76574,409,0,602112,48225743,673506
27-5-2021 20:21:55,1622161315.1872718,600.0,94.5,23749.65,8186.44,14569.07,48.1,632706062,1093390062,0.00025612980487346346,0.00033627627702008124,0,0,384.01,199.17,0.02,0.09,13.273130611305275,77613,412,0,602112,48307110,677004
27-5-2021 20:22:0,1622161320.198094,600.0,62.1,23760.64,8191.03,14573.48,48.1,632837391,1093558350,0.0002620907278029583,0.0003358490843644911,0,0,390.61,203.33,0.02,0.09,13.334240210953688,78650,414,0,602112,48387329,679336
27-5-2021 20:22:5,1622161325.2017667,600.0,46.0,23771.6,8195.41,14578.09,47.9,632963954,1093715998,0.0002529401983149032,0.0003150645637662497,0,0,397.21,207.39,0.02,0.09,13.350145449218342,79687,416,0,602112,48467530,681668
27-5-2021 20:22:10,1622161330.2052438,600.0,94.7,23782.64,8200.14,14582.37,47.9,633083335,1093865666,0.0002385960756813175,0.0002991279806256559,0,0,403.55,211.72,0.02,0.09,13.270409978444217,80729,418,0,602112,48548023,684000
27-5-2021 20:22:15,1622161335.2059925,600.0,67.0,23793.72,8204.95,14586.56,47.9,633212107,1094030434,0.0002575054445163831,0.00032948666699341014,0,0,410.98,216.82,0.02,0.09,13.267270786681456,81766,420,0,602112,48628192,686332
27-5-2021 20:22:20,1622161340.2070415,600.0,98.3,23805.32,8210.4,14589.55,47.8,633340139,1094199535,0.0002560102869042216,0.0003381310572809202,0,0,417.41,221.37,0.02,0.09,13.287570893413974,82805,423,0,602112,48709559,689830
27-5-2021 20:22:25,1622161345.212411,600.0,71.3,23816.6,8215.12,14593.63,47.8,633471812,1094368791,0.00026306350006270827,0.00033814886701612136,0,0,424.58,226.1,0.02,0.09,13.275432685264635,83837,425,0,602112,48789457,692162
27-5-2021 20:22:30,1622161350.2158835,600.0,74.3,23826.99,8219.56,14598.94,48.1,633597906,1094528943,0.00025201297363276667,0.0003200816989962635,0,0,430.72,230.29,0.02,0.09,13.296988468702258,84863,427,0,602112,48869026,694494
27-5-2021 20:22:35,1622161355.2174857,600.0,74.4,23838.46,8224.02,14603.04,47.6,633726218,1094685881,0.0002565417951401071,0.00031377545549674327,0,0,437.32,234.36,0.02,0.09,13.215160203419627,85889,429,0,602112,48948575,696824
27-5-2021 20:22:40,1622161360.2210405,600.0,75.8,23848.76,8229.14,14607.56,47.7,633851427,1094847885,0.0002502400882551249,0.000323777805570552,0,0,443.63,239.0,0.02,0.09,13.272712052403573,86915,431,0,602112,49028132,699156
27-5-2021 20:22:45,1622161365.226004,600.0,95.0,23860.08,8234.27,14611.11,47.9,633977973,1095011354,0.000252841009888465,0.0003266137771676504,0,0,450.82,243.62,0.02,0.09,13.290500805725886,87942,434,0,602112,49108782,702654
27-5-2021 20:22:50,1622161370.2279768,600.0,70.5,23870.88,8238.89,14615.75,48.0,634110343,1095181088,0.00026463557936576596,0.0003393341046163702,0,0,458.07,247.85,0.02,0.09,13.058409894732437,88967,436,0,602112,49188264,704984
27-5-2021 20:22:55,1622161375.2313652,600.0,96.3,23883.09,8243.8,14618.62,47.8,634235052,1095343542,0.0002492490886360314,0.0003246879651450805,0,0,465.49,253.04,0.02,0.09,13.283594583847814,89992,438,0,602112,49267760,707316
27-5-2021 20:23:0,1622161380.2347155,600.0,79.3,23893.85,8249.23,14622.53,48.0,634358956,1095506643,0.0002476420670430141,0.0003259835741927835,0,0,471.33,257.18,0.02,0.09,13.27417700855953,91019,441,0,602112,49348423,710812
27-5-2021 20:23:5,1622161385.2369819,600.0,95.8,23904.71,8253.94,14627.1,48.1,634485561,1095661184,0.00025309527661802623,0.0003089419623539859,0,0,477.84,261.63,0.02,0.09,13.301383337170122,92042,442,0,602112,49426751,711978
27-5-2021 20:23:10,1622161390.2406943,600.0,63.0,23913.67,8257.14,14634.95,47.6,634611213,1095810324,0.00025111754945361415,0.00029805869644344705,0,0,482.93,265.3,0.02,0.09,13.288408011217378,93073,444,0,602112,49506572,714310
27-5-2021 20:23:15,1622161395.242319,600.0,85.9,23924.67,8262.66,14638.39,47.9,634738650,1095980791,0.0002547912018985301,0.0003408232445368043,0,0,488.9,269.76,0.02,0.09,13.288617290668228,94106,447,0,602112,49587591,717808
27-5-2021 20:23:20,1622161400.2459548,600.0,67.6,23935.66,8267.33,14642.79,47.8,634869764,1096147980,0.0002620374649647118,0.0003341350407278033,0,0,496.53,274.89,0.02,0.09,13.290500805725886,95137,449,0,602112,49667434,720140
27-5-2021 20:23:25,1622161405.247102,600.0,99.0,23947.12,8272.22,14646.46,48.2,635096009,1096412087,0.00045238619815895364,0.0005280928269670789,0,0,502.87,279.06,0.02,0.09,13.28589665780717,96169,451,0,602112,49747311,722472
27-5-2021 20:23:30,1622161410.2504604,600.0,74.0,23957.84,8276.54,14651.38,48.0,635220224,1096567637,0.0002482632483236367,0.0003108911828421824,0,0,509.13,282.96,0.02,0.09,13.272502772952723,97201,453,0,602112,49827173,724802
27-5-2021 20:23:35,1622161415.2540145,600.0,91.2,23968.11,8281.12,14656.47,48.0,635347981,1096729238,0.00025533250425525034,0.00032297242436933165,0,0,514.88,287.2,0.02,0.09,13.293639997488645,98235,456,0,602112,49908193,728300
27-5-2021 20:23:40,1622161420.2570112,600.0,74.3,23979.4,8285.9,14660.53,48.2,635476626,1096895901,0.0002571358890443135,0.0003331263451808654,0,0,521.54,291.24,0.02,0.09,13.296569909800557,99267,458,0,602112,49988056,730632
27-5-2021 20:23:45,1622161425.2606654,600.0,69.3,23991.16,8290.55,14664.15,47.8,635605943,1097057816,0.00025844511582325826,0.0003235935022349951,0,0,529.45,296.01,0.02,0.09,13.256178975786368,100304,460,0,602112,50068255,732964
27-5-2021 20:23:50,1622161430.2657344,600.0,97.8,24005.06,8295.72,14664.95,49.2,635933944,1097210952,0.0006553376164425285,0.0003059618148467323,0,0,535.82,299.17,0.02,0.09,13.283176024946112,101341,462,0,602112,50148411,735296
27-5-2021 20:23:55,1622161435.2702484,600.0,95.9,24018.18,8300.47,14666.97,48.8,636285248,1097858375,0.000701974260591708,0.0012936780728800851,0,0,540.61,301.53,0.02,0.09,13.276060523617186,102382,463,0,602112,50227769,736462
27-5-2021 20:24:0,1622161440.2804568,600.0,93.7,24030.82,8305.25,14669.37,48.5,636740920,1098003557,0.0009094871240943743,0.0002897723793655731,0,0,544.85,303.24,0.02,0.09,13.289245129020783,103423,464,0,602112,50307074,737628
27-5-2021 20:24:5,1622161445.2835503,600.0,87.9,24044.23,8310.43,14670.74,48.5,637283471,1098151908,0.0010844310666060823,0.00029651854509913153,0,0,551.06,306.08,0.02,0.09,13.284431701651215,104464,465,0,602112,50386400,738794
27-5-2021 20:24:10,1622161450.293682,600.0,97.0,24056.09,8316.02,14672.88,48.6,637811171,1098296967,0.001053265696951977,0.00028953130326730503,0,0,555.92,308.37,0.02,0.09,13.278362597576542,105507,467,0,602112,50466899,741126
27-5-2021 20:24:15,1622161455.2989578,600.0,95.8,24069.36,8321.68,14674.12,48.5,638372789,1098448000,0.0011220520720705614,0.00030174761243591394,0,0,562.08,311.7,0.02,0.09,13.281920348241005,106548,468,0,602112,50546219,742292
27-5-2021 20:24:20,1622161460.3035238,600.0,87.5,24082.53,8327.13,14675.52,49.0,638945923,1098609065,0.001145222193581139,0.00032183610221893334,0,0,567.33,314.17,0.02,0.09,13.2946863947429,107600,471,0,602112,50652369,745790
27-5-2021 20:24:25,1622161465.316069,600.0,96.0,24095.68,8333.0,14676.57,48.6,639540367,1099269998,0.0011859125196838035,0.0013185577100150313,0,0,572.32,316.61,0.02,0.09,13.226670573216415,108648,473,0,602112,50733161,748122
27-5-2021 20:24:30,1622161470.3170526,600.0,85.1,24108.09,8338.1,14678.97,48.5,640074718,1100384940,0.0010684917817091308,0.0022294453722035545,0,0,576.47,319.05,0.02,0.09,13.115124625912983,109694,474,0,602112,50812824,749288
27-5-2021 20:24:35,1622161475.321807,600.0,91.1,24121.03,8343.61,14680.54,48.8,640587434,1100544130,0.0010244578829763206,0.00031807755246764384,0,0,581.9,321.5,0.02,0.09,13.214113806165372,110743,476,0,602112,50893645,751620
27-5-2021 20:24:40,1622161480.3247976,600.0,96.3,24134.95,8348.64,14681.64,48.7,641120982,1100685751,0.0010664581039173345,0.0002830726816235406,0,0,587.78,324.52,0.02,0.09,13.288617290668228,111792,478,0,602112,50974475,753952
27-5-2021 20:24:45,1622161485.3466928,600.0,98.3,24148.02,8354.24,14683.15,48.7,641714582,1100839800,0.0011820238772028483,0.0003067547106792816,0,0,593.58,327.4,0.02,0.09,13.279827553732499,112841,480,0,602112,51055330,756284
27-5-2021 20:24:50,1622161490.3470695,600.0,90.6,24160.84,8359.98,14684.6,48.5,642312948,1100995427,0.0011966418446791366,0.0003112305518058847,0,0,598.94,330.13,0.02,0.09,13.275014126362933,113888,481,0,602112,51134998,757450
27-5-2021 20:24:55,1622161495.361116,600.0,86.2,24174.28,8364.93,14685.84,48.8,642916380,1101658014,0.0012034830717139232,0.001321461636170626,0,0,604.65,332.46,0.02,0.09,13.061758365946046,114937,483,0,602112,51215843,759782
27-5-2021 20:25:0,1622161500.4174843,600.0,99.8,24188.34,8370.16,14686.65,48.8,643489649,1101805032,0.0011337564042156651,0.0002907580891954365,0,0,609.61,335.13,0.02,0.09,13.288408011217378,115986,485,0,602112,51296692,762114
27-5-2021 20:25:5,1622161505.4351094,600.0,89.5,24201.88,8374.77,14688.35,48.6,643948377,1101950358,0.0009142333104916528,0.0002896310451520507,0,0,615.01,337.88,0.02,0.09,13.282757466044409,117033,486,0,602112,51376364,763280
27-5-2021 20:25:10,1622161510.4372482,600.0,97.2,24214.34,8380.15,14690.16,48.8,644466762,1102098021,0.0010363266898949124,0.0002951997222333834,0,0,618.94,340.33,0.02,0.09,13.290291526275036,118080,487,0,602112,51456017,764444
27-5-2021 20:25:15,1622161515.4406235,600.0,85.4,24227.28,8384.2,14692.76,48.7,644900097,1102241636,0.0008660853418452977,0.0002870362337893602,0,0,624.52,342.73,0.02,0.09,13.051085113952663,119127,488,0,602112,51535674,765610
27-5-2021 20:25:20,1622161520.4439688,600.0,97.7,24240.25,8388.23,14695.26,48.9,645428474,1102389025,0.0010560474512239398,0.00029458091057794954,0,0,629.59,345.37,0.02,0.09,13.28338530439696,120176,490,0,602112,51616468,767942
27-5-2021 20:25:25,1622161525.4474611,600.0,92.5,24253.6,8393.16,14696.58,49.3,646078324,1103146043,0.0012987928307826373,0.0015129792277808888,0,0,634.14,347.35,0.02,0.09,13.354121758784505,121223,491,0,602112,51696146,769108
27-5-2021 20:25:30,1622161530.4507668,600.0,88.6,24267.75,8397.33,14697.95,49.0,646611698,1103297077,0.001066043201826414,0.00030186842430386673,0,0,639.61,349.95,0.02,0.09,13.298662704309065,122270,492,0,602112,51775844,770274
27-5-2021 20:25:35,1622161535.467089,600.0,79.8,24280.96,8402.02,14699.76,48.9,647139956,1103449996,0.0010530783025611242,0.0003048428626719227,0,0,645.1,352.05,0.02,0.09,13.051085113952663,123319,494,0,602112,51856702,772606
27-5-2021 20:25:40,1622161540.471277,600.0,51.9,24290.97,8404.99,14706.13,48.6,647346005,1104537522,0.0004117531105909042,0.00217323167473991,0,0,646.32,352.4,0.02,0.09,13.051085113952663,124358,494,0,602112,51934844,772606
27-5-2021 20:25:45,1622161545.4771593,600.0,90.8,24303.0,8409.93,14708.69,48.6,647471096,1104692191,0.0002498880185816552,0.0003089745061275873,0,0,651.37,355.25,0.02,0.09,13.27689764142059,125403,497,0,602112,52016515,776104
27-5-2021 20:25:50,1622161550.4808695,600.0,97.0,24315.88,8414.12,14711.31,48.7,647774288,1104841367,0.0006059343639901916,0.0002981307708732448,0,0,657.22,357.91,0.02,0.09,13.281920348241005,126444,498,0,602112,52095867,777270
27-5-2021 20:25:55,1622161555.4850616,600.0,99.5,24329.02,8419.01,14713.11,48.9,648252333,1105490270,0.000955289063891868,0.0012967188014237673,0,0,661.64,359.7,0.02,0.09,13.278153318125693,127487,500,0,602112,52176405,779600
