time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,gpu,gpu_mem,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,memory_percent_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel
27-5-2021 17:35:9,1622151309.087239,600.0,92.7,835.71,336.64,5678.55,37.0,53267436,643401970,0.00023799190527389042,0.0003100587099579649,0,0,179.44,51.32,0.0,0.08,13.31519578092627,34329,358,166850560,643072,44942287,627494
27-5-2021 17:35:14,1622151314.0901823,600.0,99.7,849.04,341.65,5679.98,37.0,53386638,643556321,0.0002382637447429251,0.0003085203877855676,0,0,186.71,55.19,0.0,0.08,13.3388443588724,35317,360,166850560,643072,45016022,629824
27-5-2021 17:35:19,1622151319.0931551,600.0,86.0,862.35,346.79,5681.42,37.3,53513848,643729120,0.00025426881983211104,0.00034539264050128886,0,0,194.46,58.45,0.0,0.08,13.250109871711697,36312,363,166850560,643072,45091218,633322
27-5-2021 17:35:24,1622151324.0967321,600.0,99.5,876.32,351.99,5682.23,37.4,53718627,643974005,0.0004092652121630629,0.0004894198696182307,0,0,202.37,63.28,0.0,0.08,13.331519578092626,37309,367,166850560,643072,45167565,637984
27-5-2021 17:35:29,1622151329.1003542,600.0,78.9,889.61,356.95,5683.86,37.5,53844736,644141228,0.00025203542276465223,0.00033420389901572003,0,0,209.78,67.23,0.0,0.08,13.158026913337379,38302,369,166850560,643072,45241615,640316
27-5-2021 17:35:34,1622151334.1035595,600.0,100.0,902.56,362.19,5685.68,37.1,53965202,644302742,0.00024077764711152231,0.0003228210523763586,0,0,217.01,71.85,0.0,0.08,13.313521545319466,39297,372,166850560,643072,45316832,643814
27-5-2021 17:35:39,1622151339.151638,600.0,85.6,915.97,367.05,5687.31,37.1,54091787,644472978,0.0002507587769732798,0.000337229301708917,0,0,224.49,75.46,0.0,0.08,13.145679425737185,40290,374,166850560,643072,45390884,646146
27-5-2021 17:35:44,1622151344.154134,600.0,100.0,929.71,372.16,5688.23,37.3,54216280,644641152,0.0002488617680011175,0.0003361801785788754,0,0,232.07,79.65,0.0,0.08,13.387815750371471,41285,377,166850560,643072,45466109,649644
27-5-2021 17:35:49,1622151349.170653,600.0,93.5,943.63,376.84,5689.62,37.1,54349931,644848019,0.00026642179197127716,0.0004123716009586325,0,0,240.62,83.78,0.0,0.08,13.3388443588724,42280,380,166850560,643072,45541325,653142
27-5-2021 17:35:54,1622151354.1735642,600.0,86.4,956.94,381.36,5691.5,37.3,54474191,645015791,0.00024837539133414316,0.0003353487538621589,0,0,247.62,86.76,0.0,0.08,13.301174057719273,43273,382,166850560,643072,45615361,655474
27-5-2021 17:35:59,1622151359.177092,600.0,95.9,970.92,386.17,5692.84,37.3,54604632,645196622,0.00026069805772208624,0.00036140699991523046,0,0,255.19,90.57,0.0,0.08,13.381955925747652,44268,385,166850560,643072,45690574,658972
27-5-2021 17:36:4,1622151364.1879547,600.0,80.1,983.89,391.02,5694.61,37.3,54733673,645359977,0.0002575225277306587,0.00032600175539124584,0,0,263.35,95.11,0.0,0.08,13.32691543017391,45268,387,166862848,643072,45789082,661304
27-5-2021 17:36:9,1622151369.1911895,600.0,99.2,996.44,396.16,5696.78,37.4,54854812,645524589,0.00024212135410440024,0.00032901113878960143,0,0,269.95,99.32,0.0,0.08,13.346796978004729,46263,390,166862848,643072,45864293,664802
27-5-2021 17:36:14,1622151374.217082,600.0,85.2,1010.32,400.83,5698.28,37.2,54983754,645698339,0.000256555427916187,0.0003457097423681771,0,0,278.22,103.46,0.0,0.08,13.365841408032145,47256,392,166862848,643072,45938331,667134
27-5-2021 17:36:19,1622151379.2236538,600.0,92.8,1023.95,405.44,5699.89,37.3,55110061,645870775,0.0002522824116175734,0.0003444193111204279,0,0,285.68,106.22,0.0,0.08,13.183349726890317,48245,395,166862848,643072,46013207,670630
27-5-2021 17:36:24,1622151384.2270825,600.0,67.7,1036.73,410.12,5702.28,37.2,55232109,646026553,0.00024392872843153124,0.0003113425001442635,0,0,292.97,110.34,0.0,0.08,13.313730824770314,49232,397,166862848,643072,46086938,672962
27-5-2021 17:36:29,1622151389.2302969,600.0,98.7,1050.5,414.89,5703.66,37.1,55350477,646184102,0.00023658390686453115,0.0003148955625050691,0,0,300.68,114.27,0.0,0.08,13.335914446560492,50223,398,166862848,643072,46159851,674128
27-5-2021 17:36:34,1622151394.2335007,600.0,99.5,1063.09,420.03,5705.77,37.1,55470205,646341509,0.00023930266113089194,0.00031461240462239665,0,0,307.58,118.11,0.0,0.08,13.32670615072306,51220,402,166862848,643072,46236233,678792
27-5-2021 17:36:39,1622151399.236864,600.0,82.7,1077.19,424.19,5707.45,37.0,55600144,646512460,0.0002597033042929811,0.0003416721659562519,0,0,316.53,121.46,0.0,0.08,13.266852227779754,52213,404,166862848,643072,46310299,681124
27-5-2021 17:36:44,1622151404.2370603,600.0,99.0,1090.69,429.33,5708.69,37.3,55721357,646676917,0.00024241648668057737,0.0003289010927048065,0,0,324.34,125.39,0.0,0.08,13.271874934600172,53208,407,166862848,643072,46385509,684622
27-5-2021 17:36:49,1622151409.2389197,600.0,98.8,1103.95,434.68,5710.01,37.5,55849794,646855876,0.00025677850784765703,0.00035778494503849244,0,0,331.77,129.53,0.0,0.08,13.336333005462194,54203,410,166862848,643072,46460729,688120
27-5-2021 17:36:54,1622151414.2470489,600.0,92.3,1117.6,439.62,5711.28,37.1,55976242,647023613,0.0002524855030159554,0.0003349294636481977,0,0,340.03,133.88,0.0,0.08,13.359772303957474,55196,412,166862848,643072,46534790,690452
27-5-2021 17:36:59,1622151419.2502627,600.0,95.5,1131.22,444.71,5712.48,37.1,56103833,647201366,0.00025501808037360017,0.0003552776358884918,0,0,348.13,137.97,0.0,0.08,13.315823619278824,56191,415,166862848,643072,46609977,693948
27-5-2021 17:37:4,1622151424.2546477,600.0,88.9,1144.7,449.61,5713.9,37.3,56236482,647382283,0.00026506553781454635,0.0003615169500319963,0,0,355.89,141.43,0.0,0.08,13.169746562585019,57186,418,166862848,643072,46685192,697446
