time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,gpu,gpu_mem,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel,memory_percent_ipykernel
29-5-2021 13:51:40,1622310700.265483,600.0,94.9,943.07,373.71,8116.84,39.5,51005162,18587476,0.00043570674254487813,0.0003222233071997337,0,0,191.45,52.54,0.02,0.08,29919,348,160866304,610304,44620013,606951,13.260783123705083
29-5-2021 13:51:45,1622310705.3324616,600.0,94.2,956.75,379.26,8117.67,39.5,51244096,18746528,0.00047155122307833793,0.00031389908984512794,0,0,197.49,54.96,0.02,0.08,30944,350,160866304,610304,44696918,609281,13.01843751961995
29-5-2021 13:51:50,1622310710.3334286,600.0,92.1,970.05,385.07,8118.39,39.6,51478696,18899148,0.00046910927185027005,0.00030518097642705976,0,0,203.04,57.85,0.02,0.08,31969,352,160866304,610304,44773838,611611,13.046899524935645
29-5-2021 13:51:55,1622310715.3423302,600.0,93.7,983.56,390.65,8119.08,39.5,51715943,19053247,0.0004736507504682787,0.00030765028428773086,0,0,208.91,60.78,0.02,0.08,32994,354,160866304,610304,44850751,613941,13.24529644434213
29-5-2021 13:52:0,1622310720.3452406,600.0,99.5,996.55,396.03,8120.45,39.7,51923825,19200456,0.000415522134903871,0.00029424672630176706,0,0,215.39,64.05,0.02,0.08,34019,356,160866304,610304,44927641,616271,13.242994370382771
29-5-2021 13:52:5,1622310725.3476684,600.0,98.0,1009.89,401.52,8121.43,39.6,52210878,19356151,0.0005738273705008598,0.0003112388738321193,0,0,220.88,67.22,0.02,0.08,35048,360,160866304,610304,45006903,620931,13.28338530439696
29-5-2021 13:52:10,1622310730.352363,600.0,93.5,1023.67,406.46,8122.44,39.6,52466661,19517951,0.0005110861207731179,0.000323296444021262,0,0,227.26,69.77,0.02,0.08,36071,361,160866304,610304,45082679,622096,13.275432685264635
29-5-2021 13:52:15,1622310735.3690825,600.0,94.5,1036.85,412.38,8123.24,39.6,52716718,19676227,0.0004984472580367524,0.0003154970195316469,0,0,232.6,72.05,0.02,0.08,37096,363,160866304,610304,45159605,624426,13.226670573216415
29-5-2021 13:52:20,1622310740.37201,600.0,96.5,1051.36,417.17,8123.77,39.5,52949324,19835822,0.0004649397738817456,0.0003190032209515541,0,0,239.8,74.81,0.02,0.08,38121,365,160866304,610304,45236506,626754,13.287361613963125
29-5-2021 13:52:25,1622310745.373755,600.0,94.2,1064.6,422.85,8124.6,39.5,53225347,19994571,0.0005518534047532373,0.00031738723277107946,0,0,246.05,77.4,0.02,0.08,39139,366,160866304,610304,45311950,627919,13.051503672854361
29-5-2021 13:52:30,1622310750.3922064,600.0,99.3,1078.34,428.47,8125.21,39.5,53489604,20149615,0.0005265708008019987,0.00030894789254227924,0,0,251.96,79.96,0.02,0.08,40143,368,160866304,610304,45387622,630247,13.21599732122303
29-5-2021 13:52:35,1622310755.3949735,600.0,99.3,1092.37,433.48,8126.14,39.6,53720021,20294122,0.0004605791075972188,0.0002888541431472127,0,0,258.26,83.07,0.02,0.08,41145,369,160866304,610304,45462130,631412,13.27689764142059
29-5-2021 13:52:40,1622310760.3976908,600.0,99.8,1106.22,438.72,8126.78,39.7,53969575,20460652,0.0004988369064301212,0.0003328790964192443,0,0,264.78,85.59,0.02,0.08,42145,372,160866304,610304,45538650,634905,13.27166565514932
29-5-2021 13:52:45,1622310765.4016747,600.0,99.8,1119.75,444.1,8127.57,39.3,54195732,20618767,0.000451953885452942,0.000315978230160428,0,0,271.02,88.42,0.02,0.08,43147,373,160866304,610304,45613148,636070,13.293012159136094
29-5-2021 13:52:50,1622310770.409723,600.0,93.2,1132.9,449.86,8128.52,39.5,54461192,20777514,0.0005300667731446721,0.0003169837641693561,0,0,277.03,90.93,0.02,0.08,44151,375,160866304,610304,45688793,638398,13.205533348680493
29-5-2021 13:52:55,1622310775.4132376,600.0,87.2,1146.25,455.41,8129.36,39.6,54740738,20939954,0.0005586992871116966,0.00032465180041361345,0,0,282.38,93.22,0.02,0.08,45157,378,160866304,610304,45765641,641893,13.249900592260847
29-5-2021 13:53:0,1622310780.414493,600.0,99.0,1159.88,460.62,8130.35,39.4,54960351,21086836,0.00043911573696370833,0.0002936902536584966,0,0,289.12,95.98,0.02,0.08,46161,380,160866304,610304,45841327,644223,13.331310298641776
29-5-2021 13:53:5,1622310785.4184446,600.0,98.8,1173.16,466.29,8131.15,39.3,55191576,21239237,0.0004620848097974023,0.00030456130218589644,0,0,295.45,99.08,0.02,0.08,47165,382,160866304,610304,45917008,646553,13.352028964275997
29-5-2021 13:53:10,1622310790.4209871,600.0,98.5,1187.2,471.57,8131.77,39.7,55522450,21495141,0.0006614116727295881,0.0005115478783409773,0,0,301.73,101.56,0.02,0.08,48169,384,160866304,610304,45992672,648883,13.273130611305275
29-5-2021 13:53:15,1622310795.423265,600.0,97.6,1200.91,476.5,8132.87,39.7,55788071,21647027,0.0005310000921706868,0.0003036336735402582,0,0,307.45,103.82,0.02,0.08,49171,385,160866304,610304,46067195,650048,13.249272753908295
29-5-2021 13:53:20,1622310800.4284785,600.0,91.4,1214.42,481.83,8133.59,39.5,56020012,21798296,0.0004633988141427584,0.0003022228722673478,0,0,313.24,106.65,0.02,0.08,50175,387,160866304,610304,46142877,652376,13.16409601741205
29-5-2021 13:53:25,1622310805.4333515,600.0,93.5,1227.5,488.08,8134.28,39.5,56287879,21954847,0.0005352123780196027,0.00031279714556607126,0,0,319.77,110.85,0.02,0.08,51179,389,160866304,610304,46218564,654706,13.277734759223991
29-5-2021 13:53:30,1622310810.4420707,600.0,91.3,1240.4,493.94,8135.07,39.4,56587134,22118573,0.0005974681105103743,0.00032688196976298324,0,0,324.3,112.94,0.02,0.08,52183,391,160866304,610304,46294274,657036,13.032249963376097
29-5-2021 13:53:35,1622310815.4423265,600.0,93.5,1252.47,499.8,8136.71,39.8,56809771,22271212,0.00044525121888743083,0.0003052623813640974,0,0,330.45,115.91,0.02,0.08,53181,393,160866304,610304,46369612,659366,13.229600485528326
29-5-2021 13:53:40,1622310820.4450836,600.0,99.5,1266.46,505.0,8137.32,39.6,56998984,22413175,0.0003782174454203205,0.00028376952537196155,0,0,336.52,118.57,0.02,0.08,54182,394,160866304,610304,46444105,660531,13.351819684825147
29-5-2021 13:53:45,1622310825.4477723,600.0,99.0,1279.7,510.55,8138.23,39.4,57247989,22563084,0.0004977423493731555,0.00029965686573434416,0,0,342.79,121.49,0.02,0.08,55183,395,160866304,610304,46518625,661696,13.264550153820394
29-5-2021 13:53:50,1622310830.4639308,600.0,94.6,1293.2,515.92,8139.2,39.6,57539653,22727119,0.0005814489221244782,0.00032701318620292105,0,0,349.4,124.55,0.02,0.08,56188,398,160866304,610304,46595469,665191,13.277734759223991
29-5-2021 13:53:55,1622310835.477562,600.0,84.1,1306.39,521.27,8140.45,39.8,57793535,22889285,0.0005063834866617721,0.0003234502032361212,0,0,354.81,126.48,0.02,0.08,57191,400,160866304,610304,46671177,667521,13.126634995709772
29-5-2021 13:54:0,1622310840.5032694,600.0,99.5,1319.6,527.32,8141.31,39.5,58021205,23047337,0.0004530108462478317,0.00031448706580209203,0,0,360.19,129.5,0.02,0.08,58192,401,160866304,610304,46745699,668686,13.351610405374295
29-5-2021 13:54:5,1622310845.5074604,600.0,99.5,1332.8,532.81,8142.19,39.6,58284541,23198684,0.0005262309214736146,0.000302440499104821,0,0,366.58,132.52,0.02,0.08,59195,403,160866304,610304,46821381,671016,13.284013142749512
29-5-2021 13:54:10,1622310850.5132692,600.0,98.0,1346.4,538.26,8143.19,39.4,58560997,23347355,0.0005522703910080662,0.0002969969590153956,0,0,373.37,135.22,0.02,0.08,60195,404,160866304,610304,46895900,672181,13.298034865956513
29-5-2021 13:54:15,1622310855.5155528,600.0,97.3,1359.83,544.18,8144.0,39.7,58863880,23504925,0.0006054894641033563,0.00031499613665595576,0,0,378.99,137.24,0.02,0.08,61203,406,160866304,610304,46971897,674511,13.07410585354624
29-5-2021 13:54:20,1622310860.5300686,600.0,97.0,1372.66,550.71,8144.64,39.5,59056404,23655235,0.00038393337409076014,0.0002997497738442073,0,0,384.99,139.77,0.02,0.08,62211,408,160866304,610304,47047913,676841,13.37044555595086
29-5-2021 13:54:25,1622310865.5322783,600.0,94.1,1385.57,556.53,8145.59,39.7,59256423,23821815,0.000399861288229975,0.0003330128307478251,0,0,391.88,142.93,0.02,0.08,63213,410,160866304,610304,47123597,679171,13.067199631668167
29-5-2021 13:54:30,1622310870.5386434,600.0,99.3,1399.44,561.98,8146.17,39.7,59481334,23969839,0.00044925009916032394,0.0002956716064492523,0,0,397.96,145.31,0.02,0.08,64215,412,160866304,610304,47199274,681501,13.2365067074064
29-5-2021 13:54:35,1622310875.5412636,600.0,99.5,1412.78,566.94,8147.55,39.7,59671182,24114787,0.00037949712679369627,0.0002897441613000542,0,0,403.89,148.35,0.02,0.08,65223,414,160866304,610304,47275294,683831,13.291547202980139
29-5-2021 13:54:40,1622310880.5508802,600.0,91.9,1426.68,571.83,8148.53,39.8,59955130,24270119,0.0005668058494559381,0.0003100676398766315,0,0,410.15,150.89,0.02,0.08,66231,416,160866304,610304,47351312,686161,13.28610593725802
29-5-2021 13:54:45,1622310885.5522537,600.0,93.1,1439.85,577.63,8149.29,39.6,60161904,24423809,0.000413434427129045,0.0003072955840940492,0,0,415.94,152.98,0.02,0.08,67239,418,160866304,610304,47427308,688491,13.089383253458342
29-5-2021 13:54:50,1622310890.587164,600.0,89.7,1453.31,583.38,8150.16,39.9,60384619,24586448,0.00044234155340122124,0.00032302264285576283,0,0,422.87,155.89,0.02,0.08,68247,420,160866304,610304,47503340,690819,13.069920264529225
29-5-2021 13:54:55,1622310895.5873346,600.0,91.7,1467.23,588.85,8150.76,39.7,60625536,24744714,0.00048181755000658964,0.0003165211934788451,0,0,428.7,158.5,0.02,0.08,69255,422,160866304,610304,47579371,693149,13.236297427955549
29-5-2021 13:55:0,1622310900.5972567,600.0,99.3,1480.54,594.16,8151.76,39.6,60824278,24891365,0.000396696792695769,0.00029272112258922227,0,0,435.0,161.44,0.02,0.08,70263,424,160866304,610304,47655394,695477,13.250737710064248
29-5-2021 13:55:5,1622310905.598964,600.0,99.3,1494.03,599.83,8152.46,39.5,61079362,25045219,0.0005099938559225911,0.00030760296494140887,0,0,441.14,164.41,0.02,0.08,71271,426,160866304,610304,47731434,697807,13.212021011656866
29-5-2021 13:55:10,1622310910.5995297,600.0,99.7,1507.77,605.42,8152.96,39.9,61399864,25304319,0.0006409314763873355,0.0005181413705123794,0,0,446.95,167.2,0.02,0.08,72277,427,160866304,610304,47806282,698972,13.285059540003767
29-5-2021 13:55:15,1622310915.6022828,600.0,99.0,1521.65,610.54,8153.83,39.8,61608898,25461102,0.0004178379368163863,0.0003133934443577767,0,0,453.72,170.08,0.02,0.08,73285,429,160866304,610304,47882298,701302,13.267480066132306
29-5-2021 13:55:20,1622310920.618747,600.0,93.3,1535.24,616.13,8154.57,39.6,61838554,25610685,0.00045780451990667936,0.0002981841253927649,0,0,459.0,172.29,0.02,0.08,74291,430,160866304,610304,47957184,702467,13.172257915995228
29-5-2021 13:55:25,1622310925.6222107,600.0,90.1,1548.56,621.52,8155.58,39.7,62057177,25779826,0.00043694330795012,0.0003380478177044101,0,0,465.11,175.25,0.02,0.08,75299,432,160866304,610304,48033205,704795,13.179791976225856
29-5-2021 13:55:30,1622310930.6335008,600.0,91.0,1561.73,627.36,8156.48,39.7,62290719,25933872,0.0004660316935950042,0.0003073978910497299,0,0,471.06,178.19,0.02,0.08,76307,434,160866304,610304,48109247,707125,13.190674507670092
29-5-2021 13:55:35,1622310935.6360116,600.0,99.3,1575.17,632.65,8157.5,39.8,62500128,26076830,0.00041860779307799795,0.0002857724972796987,0,0,476.73,180.72,0.02,0.08,77317,437,160866304,610304,48186445,710620,13.079337839817509
29-5-2021 13:55:40,1622310940.6369948,600.0,99.5,1588.88,638.07,8158.2,39.6,62614280,26219089,0.00022825911338312187,0.00028446206120584424,0,0,482.23,183.53,0.02,0.08,78330,439,160866304,610304,48262780,712948,13.304103970031184
29-5-2021 13:55:45,1622310945.6526203,600.0,96.5,1602.74,643.41,8158.94,39.6,62832207,26375355,0.0004344961580692509,0.00031155835044234797,0,0,488.8,186.82,0.02,0.08,79343,441,160866304,610304,48339117,715278,13.269572860640814
29-5-2021 13:55:50,1622310950.667791,600.0,95.2,1616.6,648.6,8159.7,39.9,63012265,26524861,0.00035902667184783564,0.0002981075075880134,0,0,494.69,189.33,0.02,0.08,80354,442,160866304,610304,48414275,716443,13.31498650147542
29-5-2021 13:55:55,1622310955.670985,600.0,84.5,1629.96,654.18,8160.69,40.0,63274083,26679585,0.0005233017050636893,0.0003092504450201066,0,0,500.89,191.55,0.02,0.08,81367,444,160866304,610304,48490608,718773,13.120984450536803
29-5-2021 13:56:0,1622310960.6725514,600.0,71.5,1643.04,659.01,8162.71,39.5,63493000,26822714,0.00043769687744117793,0.00028616834860370987,0,0,504.62,193.32,0.02,0.08,82378,445,160866304,610304,48565794,719938,13.057782056379885
29-5-2021 13:56:5,1622310965.676148,600.0,89.6,1653.63,663.99,8167.85,39.8,63735953,26960154,0.00048555673474199375,0.00027468241850456515,0,0,507.64,194.71,0.02,0.08,83389,446,160866304,610304,48640989,721103,13.385513676412113
29-5-2021 13:56:10,1622310970.6787577,600.0,68.0,1664.94,669.18,8171.78,39.7,63968087,27096700,0.00046402580360954714,0.00027294953509468333,0,0,509.59,195.41,0.02,0.08,84398,446,160866304,610304,48715012,721103,13.049620157796706
29-5-2021 13:56:15,1622310975.682382,600.0,95.4,1676.1,673.95,8175.39,40.0,64247061,27244123,0.0005575438432433612,0.0002946324245358565,0,0,514.4,197.23,0.02,0.08,85407,446,160866304,610304,48789034,721103,13.212021011656866
29-5-2021 13:56:20,1622310980.683051,600.0,95.5,1689.35,679.9,8175.99,39.7,64528052,27405020,0.0005619068165832838,0.00032175094955995247,0,0,520.01,199.84,0.02,0.08,86420,448,160866304,610304,48865403,723433,13.063014042651153
29-5-2021 13:56:25,1622310985.7223508,600.0,99.5,1702.74,685.77,8176.64,39.9,64786258,27554426,0.0005123846844093979,0.00029648167028988677,0,0,525.63,202.91,0.02,0.08,87433,450,160866304,610304,48941768,725763,13.268735742837412
29-5-2021 13:56:30,1622310990.7440164,600.0,99.3,1716.45,691.25,8177.36,39.9,65068867,27710427,0.0005627794122984702,0.0003106558924095611,0,0,531.65,205.76,0.02,0.08,88446,452,160866304,610304,49018117,728093,13.298244145407361
29-5-2021 13:56:35,1622310995.7442594,600.0,98.8,1729.42,696.54,8178.76,39.7,65245702,27852012,0.00035365281611349014,0.0002831562415213532,0,0,537.63,208.93,0.02,0.08,89457,453,160866304,610304,49093298,729258,13.30033693991587
29-5-2021 13:56:40,1622311000.7469313,600.0,99.3,1743.05,702.08,8179.37,39.5,65456686,28004799,0.0004217426243671759,0.00030541079109879286,0,0,544.08,212.04,0.02,0.08,90470,455,160866304,610304,49169657,731588,13.298034865956513
29-5-2021 13:56:45,1622311005.7515783,600.0,98.5,1756.48,707.45,8180.29,39.6,65672478,28158984,0.00043118325685599423,0.00030808366602256556,0,0,549.92,214.78,0.02,0.08,91481,456,160866304,610304,49244853,732753,13.295314233095452
29-5-2021 13:56:50,1622311010.7522883,600.0,88.7,1769.74,712.73,8181.38,39.8,65868783,28308478,0.00039255425646897484,0.00029894554910253395,0,0,555.72,216.8,0.02,0.08,92494,458,160866304,610304,49321200,735083,13.289454408471633
29-5-2021 13:56:55,1622311015.755339,600.0,84.5,1783.05,718.18,8182.37,39.7,66062206,28463994,0.00038661012408172483,0.0003108423509959701,0,0,562.14,219.41,0.02,0.08,93507,460,160866304,610304,49397567,737413,13.052340790657766
29-5-2021 13:57:0,1622311020.7572942,600.0,99.5,1796.66,723.71,8183.03,39.8,66276092,28603472,0.00042760478337343,0.0002788469557397832,0,0,567.73,222.41,0.02,0.08,94520,462,160866304,610304,49473928,739743,13.3821652051985
29-5-2021 13:57:5,1622311025.7575896,600.0,99.3,1810.24,729.22,8183.86,39.7,66478037,28747670,0.0004038661395384365,0.0002883789625351629,0,0,574.1,225.54,0.02,0.08,95533,464,160866304,610304,49550304,742073,13.379235292886591
29-5-2021 13:57:10,1622311030.7579958,600.0,99.8,1824.53,734.05,8184.4,40.0,66706449,29008105,0.00045678688467161747,0.0005208276811614657,0,0,580.12,228.13,0.02,0.08,96548,467,160866304,610304,49627811,745568,13.292802879685246
29-5-2021 13:57:15,1622311035.7601364,600.0,96.8,1838.78,738.86,8185.08,40.2,66897864,29157865,0.00038266617892482817,0.0002993918290404737,0,0,586.21,230.56,0.02,0.08,97559,468,160866304,610304,49702978,746733,13.276060523617186
29-5-2021 13:57:20,1622311040.764863,600.0,99.5,1851.97,744.96,8185.64,39.7,67119620,29298162,0.00044309313091848095,0.0002803289966831568,0,0,591.26,232.97,0.02,0.08,98572,470,160866304,610304,49779305,749063,13.24529644434213
29-5-2021 13:57:25,1622311045.7678418,600.0,99.0,1865.18,750.62,8186.51,39.7,67322416,29449716,0.00040535050824117827,0.00030292752779139396,0,0,597.6,235.76,0.02,0.08,99583,471,160866304,610304,49854489,750228,13.36751564363895
29-5-2021 13:57:30,1622311050.7767906,600.0,98.8,1878.02,756.75,8187.38,39.8,67551340,29608614,0.00045703002567178895,0.00031722823740278837,0,0,603.6,238.9,0.02,0.08,100594,472,160866304,610304,49929654,751393,13.309126676851598
29-5-2021 13:57:35,1622311055.7796245,600.0,99.5,1891.2,761.59,8188.97,39.7,67759260,29757924,0.0004156044484293923,0.0002984508474172401,0,0,609.72,241.96,0.02,0.08,101612,473,160894976,610304,50029316,752558,13.305568926187139
29-5-2021 13:57:40,1622311060.7824676,600.0,98.0,1904.55,767.09,8189.88,39.5,68017131,29912918,0.0005154489011618445,0.0003098118322210676,0,0,616.04,244.95,0.02,0.08,102627,476,160894976,610304,50106831,756053,13.27710692087144
29-5-2021 13:57:45,1622311065.788003,600.0,96.3,1917.91,772.51,8190.84,39.7,68274951,30066901,0.0005150697802406384,0.0003076254362376628,0,0,621.7,247.35,0.02,0.08,103632,477,160894976,610304,50181736,757218,13.29447711529205
29-5-2021 13:57:50,1622311070.7934496,600.0,91.5,1931.25,777.87,8191.81,39.8,68566026,30240398,0.0005815165339842381,0.00034661641878094433,0,0,628.01,250.01,0.02,0.08,104647,480,160894976,610304,50259268,760713,13.314149383672017
29-5-2021 13:57:55,1622311075.8222866,600.0,89.0,1944.99,783.04,8192.73,39.9,68837988,30396301,0.000540804965168851,0.00031001800429736277,0,0,633.39,252.02,0.02,0.08,105660,482,160894976,610304,50335611,763043,13.253876901827011
29-5-2021 13:58:0,1622311080.8256528,600.0,99.7,1958.54,788.43,8193.52,39.7,69055956,30547507,0.0004356427051242042,0.00030220853919387444,0,0,640.14,254.86,0.02,0.08,106671,483,160894976,610304,50410798,764208,13.174141431052885
29-5-2021 13:58:5,1622311085.8259807,600.0,99.0,1971.89,794.43,8194.12,39.7,69276982,30698839,0.0004420230187124858,0.00030264415710277477,0,0,645.81,257.82,0.02,0.08,107684,485,160894976,610304,50487165,766538,13.300964778268423
29-5-2021 13:58:10,1622311090.8288736,600.0,98.0,1985.05,799.71,8195.26,39.7,69508228,30853103,0.0004622245595471599,0.00030834959071284726,0,0,652.05,260.68,0.02,0.08,108697,487,160894976,610304,50563515,768868,13.2802461126342
29-5-2021 13:58:15,1622311095.8323133,600.0,100.0,1999.01,804.85,8196.0,39.8,69767732,31011246,0.0005186512027386708,0.0003160685660132469,0,0,658.95,263.55,0.02,0.08,109710,489,160894976,610304,50639875,771198,13.142958792876128
29-5-2021 13:58:20,1622311100.8381336,600.0,99.3,2012.05,810.76,8196.83,39.8,70011128,31165706,0.00048622600624921054,0.0003085608182766071,0,0,664.43,266.81,0.02,0.08,110723,491,160894976,610304,50716221,773526,13.378816733984891
29-5-2021 13:58:25,1622311105.852197,600.0,93.5,2025.44,816.32,8197.64,39.5,70284568,31323048,0.0005453461204214487,0.0003138013797518709,0,0,670.2,269.74,0.02,0.08,111738,494,160894976,610304,50793765,777021,13.272293493501873
29-5-2021 13:58:30,1622311110.8547766,600.0,99.8,2039.1,821.92,8198.23,39.6,70482574,31485652,0.00039580778779869165,0.0003250402994213229,0,0,676.75,272.48,0.02,0.08,112751,496,160894976,610304,50870136,779351,13.293639997488645
29-5-2021 13:58:35,1622311115.8562248,600.0,90.9,2051.68,827.23,8199.92,39.8,70667889,31630899,0.0003705226851849645,0.00029040988832561065,0,0,681.83,274.74,0.02,0.08,113764,498,160894976,610304,50946516,781681,13.0768264864073
29-5-2021 13:58:40,1622311120.8625512,600.0,92.6,2065.1,832.92,8200.64,39.8,70911425,31782344,0.00048645649272944564,0.0003025072413992629,0,0,688.09,277.2,0.02,0.08,114777,500,160894976,610304,51022883,784011,13.084151267187075
29-5-2021 13:58:45,1622311125.8723266,600.0,94.7,2079.0,838.2,8201.35,39.9,71176463,31943228,0.0005290416811728587,0.0003211401453143105,0,0,694.22,279.97,0.02,0.08,115785,502,160894976,610304,51098922,786341,13.231902559487684
29-5-2021 13:58:50,1622311130.8756707,600.0,99.8,2092.64,843.85,8201.92,39.9,71425063,32088443,0.0004968676890274859,0.00029023588681466756,0,0,700.52,283.26,0.02,0.08,116793,504,160894976,610304,51174982,788671,13.34386706569282
29-5-2021 13:58:55,1622311135.878048,600.0,98.0,2106.0,849.37,8202.65,39.6,71667456,32240857,0.00048455561593406304,0.0003046831370830605,0,0,706.38,286.53,0.02,0.08,117797,504,160894976,610304,51248705,788671,13.258690329196575
29-5-2021 13:59:0,1622311140.8846073,600.0,88.8,2118.52,854.94,8204.2,39.8,71879482,32393736,0.0004234964258847741,0.000305357409434873,0,0,711.92,288.75,0.02,0.08,118805,506,160894976,610304,51324762,791001,13.089592532909194
29-5-2021 13:59:5,1622311145.892293,600.0,98.5,2131.86,860.88,8204.87,39.8,72081482,32537614,0.0004033799516619789,0.00028731435982783267,0,0,717.5,291.35,0.02,0.08,119813,508,160894976,610304,51400783,793331,13.254086181277861
29-5-2021 13:59:10,1622311150.8995433,600.0,99.3,2145.64,866.01,8205.69,40.1,72436056,32808221,0.0007081211805276944,0.0005404303426056558,0,0,723.91,293.94,0.02,0.08,120823,511,160894976,610304,51478023,796824,13.241320134775966
29-5-2021 13:59:15,1622311155.9021373,600.0,99.7,2159.64,871.36,8206.29,40.0,72694735,32969504,0.000517089734451731,0.0003223987399115449,0,0,729.65,296.67,0.02,0.08,121820,513,160894976,610304,51553440,799154,13.271874934600172
29-5-2021 13:59:20,1622311160.9025724,600.0,99.5,2173.1,877.05,8207.02,39.9,72968793,33131216,0.0005480683055716672,0.00032339585719302286,0,0,735.8,299.76,0.02,0.08,122821,514,160894976,610304,51628035,800319,13.284222422200365
29-5-2021 13:59:25,1622311165.9064384,600.0,88.5,2186.06,882.75,8208.07,39.9,73235358,33285833,0.0005327181069133949,0.00030899508763951897,0,0,741.22,302.26,0.02,0.08,123822,515,160894976,610304,51702624,801484,13.160328987296738
