time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,gpu,gpu_mem,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,memory_percent_ipykernel
27-5-2021 18:30:46,1622154646.8753388,600.0,99.5,8722.62,2840.34,8497.56,50.5,211535353,798267098,0.0013924706131994207,0.0013280116098484786,0,0,36349,360,2412544,634880,45205886,625182,194.27,51.35,0.02,0.17,13.42820668438566
27-5-2021 18:30:51,1622154651.8770487,600.0,99.5,8737.24,2845.21,8498.11,50.5,212224913,798420676,0.0013786485192880471,0.00030705099236501493,0,0,37377,361,2412544,634880,45284275,626347,200.16,54.61,0.02,0.17,13.424648933721198
27-5-2021 18:30:56,1622154656.8795655,600.0,99.2,8751.63,2849.67,8498.74,50.4,212912483,798566622,0.00137444817246873,0.00029174515028160226,0,0,38407,363,2412544,634880,45363842,628675,205.95,57.14,0.02,0.17,13.348052654709832
27-5-2021 18:31:1,1622154661.8829904,600.0,94.5,8766.08,2854.57,8499.31,50.5,213649746,799708182,0.0014735166755902836,0.002281557186766248,0,0,39435,364,2412544,634880,45442253,629840,211.97,60.02,0.02,0.17,13.344494904045373
27-5-2021 18:31:6,1622154666.8871949,600.0,69.8,8779.42,2859.37,8500.95,50.6,214227399,799859013,0.0011543353167442901,0.0003014085448528061,0,0,40465,366,2412544,634880,45521817,632168,216.75,62.03,0.02,0.17,13.15509700102547
27-5-2021 18:31:11,1622154671.9038606,600.0,94.6,8794.15,2864.1,8501.53,50.7,214872909,800015050,0.001286731145695911,0.0003110372694163574,0,0,41495,368,2412544,634880,45601376,634498,223.0,65.11,0.02,0.17,13.181047652930959
27-5-2021 18:31:16,1622154676.908056,600.0,97.2,8808.7,2868.93,8501.92,50.8,215557072,800675969,0.0013671788134546109,0.0013207297883831893,0,0,42525,370,2412544,634880,45680919,636830,229.37,67.85,0.02,0.17,13.165560973568006
27-5-2021 18:31:21,1622154681.9119365,600.0,92.9,8823.73,2873.3,8502.37,50.5,216279804,800832911,0.0014443430451334671,0.00031364058349337874,0,0,43555,372,2412544,634880,45760466,639162,235.91,70.03,0.02,0.17,13.10863696293661
27-5-2021 18:31:26,1622154686.9171205,600.0,99.5,8838.79,2877.88,8502.76,50.8,217059457,801063138,0.001557691006163263,0.0004599771017054376,0,0,44585,374,2412544,634880,45840073,641494,240.53,72.24,0.02,0.17,13.33528660820794
27-5-2021 18:31:31,1622154691.925411,600.0,96.3,8852.42,2882.38,8504.43,50.5,217608602,801213434,0.0010964719334725075,0.0003000944117003414,0,0,45613,375,2412544,634880,45918499,642660,246.47,75.23,0.02,0.17,13.34742481635728
27-5-2021 18:31:36,1622154696.92709,600.0,94.0,8867.15,2886.84,8505.14,50.4,218295969,801366842,0.0013742725347752624,0.0003067130092291359,0,0,46650,378,2412544,634880,45999562,646158,252.03,78.05,0.02,0.17,13.340100035577507
27-5-2021 18:31:41,1622154701.930209,600.0,93.3,8881.51,2891.77,8505.84,50.8,218985639,801520174,0.0013784801063560796,0.0003064728227526069,0,0,47683,379,2412544,634880,46078311,647324,257.78,80.32,0.02,0.17,13.261829520959337
27-5-2021 18:31:46,1622154706.9471862,600.0,92.8,8895.32,2897.19,8506.53,50.9,219620532,802191555,0.0012654890798721534,0.0013382181311396507,0,0,48718,381,2412544,634880,46158223,649654,263.28,82.65,0.02,0.17,13.170165121486722
27-5-2021 18:31:51,1622154711.9502058,600.0,96.3,8909.58,2902.49,8507.05,50.7,220270322,802346455,0.0012987956387917853,0.0003096130202817026,0,0,49747,383,2412544,634880,46237765,651986,269.43,85.23,0.02,0.17,13.28819873176653
27-5-2021 18:31:56,1622154716.958129,600.0,99.0,8923.67,2907.75,8507.61,50.7,220958626,802495882,0.001374430043456833,0.0002983811776535138,0,0,50782,385,2412544,634880,46317648,654316,276.15,87.99,0.02,0.17,13.318544252139883
27-5-2021 18:32:1,1622154721.9800882,600.0,99.7,8938.16,2912.78,8508.2,50.7,221585907,802645517,0.001249076230863217,0.0002979613949812245,0,0,51817,387,2412544,634880,46397503,656648,282.77,90.65,0.02,0.17,13.332775254797733
27-5-2021 18:32:6,1622154726.9837956,600.0,83.2,8951.71,2917.66,8509.84,50.6,222163777,802793687,0.0011548836747959576,0.00029612043209461825,0,0,52842,387,2412544,634880,46474728,656648,287.96,92.94,0.02,0.17,13.255341857982964
27-5-2021 18:32:11,1622154731.9912841,600.0,96.3,8965.27,2923.45,8510.64,50.7,222825890,803930436,0.001322245675520781,0.0022700980790326913,0,0,53871,389,2412544,634880,46554280,658980,293.64,95.33,0.02,0.17,13.305987485088838
27-5-2021 18:32:16,1622154736.9984999,600.0,99.7,8979.79,2928.79,8510.76,51.0,223509521,804582227,0.00136529168250413,0.001301703449713441,0,0,54900,391,2412544,634880,46633825,661312,299.4,97.86,0.02,0.17,13.304103970031184
27-5-2021 18:32:22,1622154742.0013268,600.0,99.8,8993.58,2934.35,8511.46,50.5,224202730,804739466,0.0013856345818578201,0.0003143002990681624,0,0,55929,393,2412544,634880,46713345,663644,305.13,100.6,0.02,0.17,13.400163237971663
27-5-2021 18:32:27,1622154747.0044174,600.0,99.8,9007.7,2939.61,8512.11,50.6,224917098,804899182,0.0014278534095274113,0.00031923467338413816,0,0,56958,395,2412544,634880,46792897,665976,311.84,103.12,0.02,0.17,13.374212586066175
27-5-2021 18:32:32,1622154752.0074747,600.0,88.3,9020.5,2944.98,8514.31,50.5,225433334,805049409,0.0010318410825366322,0.000300270400177885,0,0,57989,398,2412544,634880,46873603,669474,317.34,105.73,0.02,0.17,13.357051671096414
27-5-2021 18:32:37,1622154757.043934,600.0,94.6,9033.33,2951.51,8515.08,50.5,226106289,805204752,0.0013361668196111404,0.00030843691221382324,0,0,59018,400,2412544,634880,46953154,671806,323.36,108.68,0.02,0.17,13.310591633007554
27-5-2021 18:32:42,1622154762.0534885,600.0,87.4,9046.34,2957.9,8515.89,50.7,226768709,805358043,0.0013223132217765107,0.0003059972767720526,0,0,60047,402,2412544,634880,47032715,674136,329.0,111.2,0.02,0.17,13.311219471360108
27-5-2021 18:32:47,1622154767.056772,600.0,99.8,9060.03,2963.97,8516.48,50.8,227413042,806023699,0.0012878202882437852,0.0013304383009890928,0,0,61074,403,2412544,634880,47111099,675302,335.45,113.89,0.02,0.17,13.415859196785467
27-5-2021 18:32:52,1622154772.0711906,600.0,99.3,9073.56,2969.8,8517.04,50.8,228026916,806178569,0.0012242176984514452,0.00030884936478687045,0,0,62103,405,2412544,634880,47190632,677634,341.32,116.58,0.02,0.17,13.342611388987716
27-5-2021 18:32:57,1622154777.0801153,600.0,99.0,9086.81,2975.69,8517.99,50.6,228671095,806332399,0.0012860624498593528,0.0003071118224311321,0,0,63132,407,2412544,634880,47270170,679966,347.83,119.44,0.02,0.17,13.336333005462194
27-5-2021 18:33:2,1622154782.085043,600.0,96.0,9100.67,2981.6,8518.56,50.6,229384806,806484641,0.0014260166220615021,0.0003041842182282285,0,0,64164,408,2412544,634880,47348861,681132,353.98,122.14,0.02,0.17,13.33256597534688
27-5-2021 18:33:7,1622154787.1003525,600.0,82.0,9112.91,2987.5,8520.24,50.9,229947129,806636148,0.0011212129418984355,0.00030208902923801133,0,0,65196,409,2412544,634880,47427554,682298,358.51,124.46,0.02,0.17,13.31205658916351
27-5-2021 18:33:12,1622154792.1570215,600.0,99.3,9127.88,2992.33,8521.02,50.9,230633516,806791017,0.0013573896184086469,0.00030626683316165476,0,0,66230,411,2412544,634880,47507403,684630,364.99,126.99,0.02,0.17,13.353912479333655
27-5-2021 18:33:17,1622154797.1606102,600.0,99.5,9141.91,2996.9,8521.73,50.8,231300259,807452664,0.001332529596482932,0.0013223449063944316,0,0,67264,413,2412544,634880,47587229,686962,370.75,129.79,0.02,0.17,13.348471213611536
27-5-2021 18:33:22,1622154802.163302,600.0,99.8,9156.32,3001.7,8522.23,50.8,232024573,808590095,0.0014478485519603904,0.0022736379889175947,0,0,68292,415,2412544,634880,47666722,689294,377.0,132.71,0.02,0.17,13.340727873930058
27-5-2021 18:33:27,1622154807.1880245,600.0,90.9,9170.74,3006.59,8522.88,51.2,232801792,808840227,0.0015467898739134987,0.0004978026074269044,0,0,69322,418,2412544,634880,47747410,692792,382.53,135.5,0.02,0.17,13.35537743548961
27-5-2021 18:33:32,1622154812.1910605,600.0,99.3,9183.91,3011.5,8524.66,51.0,233286289,808986273,0.0009684059795921266,0.0002919147480696717,0,0,70350,420,2412544,634880,47826944,695124,387.59,137.65,0.02,0.17,13.307661720695647
27-5-2021 18:33:37,1622154817.195985,600.0,99.8,9198.39,3016.57,8525.08,51.0,233981443,809141635,0.0013889400230400137,0.0003104182668294257,0,0,71371,421,2412544,634880,47904967,696290,393.07,140.37,0.02,0.17,13.427578846033109
27-5-2021 18:33:42,1622154822.2064314,600.0,99.8,9212.07,3022.33,8525.69,50.9,234688217,809294883,0.0014106008851612407,0.00030585698462194395,0,0,72388,423,2412544,634880,47983856,698622,399.29,143.39,0.02,0.17,13.351191846472595
27-5-2021 18:33:47,1622154827.2088416,600.0,99.5,9225.42,3028.25,8526.44,50.8,235354892,809957661,0.0013327075887196367,0.0013249173438878363,0,0,73403,424,2412544,634880,48061561,699788,405.25,146.38,0.02,0.17,13.363748613523638
27-5-2021 18:33:52,1622154832.213822,600.0,94.0,9239.61,3033.42,8527.04,50.9,236036058,810107572,0.0013609763788729535,0.00029952365492878877,0,0,74426,426,2412544,634880,48140759,702120,411.43,148.65,0.02,0.17,13.269991419542515
27-5-2021 18:33:57,1622154837.2277303,600.0,93.5,9254.02,3037.99,8527.77,51.1,236722269,810256062,0.001368614954921232,0.0002961561890675809,0,0,75449,428,2412544,634880,48219962,704452,417.37,150.96,0.02,0.17,13.316032898729674
27-5-2021 18:34:2,1622154842.2327414,600.0,97.2,9268.67,3043.0,8528.07,51.0,237423357,810410396,0.0014007721232906665,0.00030835895761436753,0,0,76470,429,2412544,634880,48297966,705618,423.88,153.91,0.02,0.17,13.308289559048198
27-5-2021 18:34:7,1622154847.2354653,600.0,99.3,9283.39,3047.68,8528.47,51.0,238028529,810556163,0.001209684980010194,0.0002913752627040675,0,0,77491,430,2412544,634880,48376002,706784,429.03,156.84,0.02,0.17,13.335914446560492
27-5-2021 18:34:12,1622154852.2420874,600.0,99.5,9297.63,3052.56,8529.29,51.0,238733157,810712990,0.0014073920285952457,0.00031323914131783947,0,0,78509,432,2412544,634880,48454883,709116,435.47,159.6,0.02,0.17,13.302848293326077
27-5-2021 18:34:17,1622154857.2448187,600.0,99.5,9311.42,3057.83,8530.04,51.0,239390486,811379883,0.001313940240896239,0.0013330577976508194,0,0,79538,437,2412544,634880,48537585,714946,441.18,162.47,0.02,0.17,13.345541301299626
27-5-2021 18:34:22,1622154862.248065,600.0,92.3,9325.87,3062.36,8530.97,51.0,240096667,811529754,0.0014114456027466298,0.0002995475153384758,0,0,80559,438,2412544,634880,48615622,716112,446.99,164.79,0.02,0.17,13.35223824372685
27-5-2021 18:34:27,1622154867.2645068,600.0,91.4,9340.44,3067.06,8531.62,51.4,240824050,811685479,0.0014499978785809185,0.00031042919568097346,0,0,81582,440,2412544,634880,48694815,718442,452.96,167.1,0.02,0.17,13.141703116171023
27-5-2021 18:34:32,1622154872.2688253,600.0,97.5,9354.04,3072.06,8532.88,51.2,241380972,812825778,0.0011128828085217118,0.0022786299583684956,0,0,82605,442,2412544,634880,48774040,720774,458.12,169.62,0.02,0.17,13.295942071448005
27-5-2021 18:34:37,1622154877.286889,600.0,95.9,9368.24,3076.91,8533.6,51.2,242086470,812979199,0.0014059167647475672,0.00030573744498827284,0,0,83628,444,2412544,634880,48853222,723104,464.53,172.5,0.02,0.17,13.153422765418663
27-5-2021 18:34:42,1622154882.3019042,600.0,99.5,9383.07,3082.0,8533.86,51.1,242798092,813125586,0.0014189827592215416,0.0002918974247200955,0,0,84651,446,2412544,634880,48932415,725436,469.68,175.28,0.02,0.17,13.410208651612498
27-5-2021 18:34:47,1622154887.3054729,600.0,99.5,9397.55,3086.61,8534.54,51.1,243460713,813793581,0.0013242968098254458,0.0013350371441281648,0,0,85674,448,2412544,634880,49011595,727768,475.89,177.77,0.02,0.17,13.348261934160686
27-5-2021 18:34:52,1622154892.3070877,600.0,99.0,9411.42,3091.25,8535.84,50.7,244102701,813949424,0.0012835614586715898,0.0003115853698258481,0,0,86695,449,2412544,634880,49089603,728934,481.57,180.38,0.02,0.17,13.349308331414939
27-5-2021 18:34:57,1622154897.3116348,600.0,91.3,9425.07,3096.86,8536.63,51.0,244798897,814095911,0.001391126876070956,0.000292707804547866,0,0,87721,450,2412544,634880,49167932,730100,487.86,182.89,0.02,0.17,13.327333989075612
27-5-2021 18:35:2,1622154902.3142571,600.0,90.7,9438.88,3102.0,8537.49,50.9,245512933,814251056,0.001427323407139057,0.0003101273465211684,0,0,88749,452,2412544,634880,49247436,732432,492.96,185.27,0.02,0.17,13.104451373919595
27-5-2021 18:35:7,1622154907.317033,600.0,88.3,9452.28,3107.16,8538.61,51.1,246092918,814408722,0.001159326363446731,0.0003151570306459517,0,0,89777,454,2412544,634880,49326914,734762,498.04,188.45,0.02,0.17,13.298244145407361
27-5-2021 18:35:12,1622154912.3728528,600.0,98.5,9466.81,3112.18,8539.29,51.1,246739107,814562174,0.0012781092522561798,0.0003035155673916073,0,0,90805,456,2412544,634880,49406423,737094,504.16,191.34,0.02,0.17,13.417533432392274
27-5-2021 18:35:17,1622154917.3773897,600.0,99.5,9481.29,3116.51,8540.09,50.9,247440025,815224466,0.0014005651643851716,0.0013233831972512963,0,0,91833,458,2412544,634880,49485913,739426,510.09,193.98,0.02,0.17,13.402674591381873
27-5-2021 18:35:22,1622154922.37999,600.0,99.5,9495.67,3121.4,8540.68,51.4,248153992,815376022,0.0014271917371465178,0.000302954437551004,0,0,92861,460,2412544,634880,49565403,741758,515.83,196.45,0.02,0.17,13.33256597534688
27-5-2021 18:35:27,1622154927.382531,600.0,95.0,9510.01,3126.07,8541.61,51.3,248947634,815626742,0.0015864778069349047,0.0005011853149842364,0,0,93889,462,2412544,634880,49644899,744090,521.34,198.96,0.02,0.17,13.344913462947073
27-5-2021 18:35:32,1622154932.3862164,600.0,94.3,9523.12,3130.6,8543.66,51.2,249384838,815779290,0.0008737639530646099,0.0003048712809400191,0,0,94917,464,2412544,634880,49724400,746422,526.0,201.1,0.02,0.17,13.4250674926229
27-5-2021 18:35:37,1622154937.3962266,600.0,97.5,9537.85,3135.18,8544.23,51.0,250067784,815931799,0.0013631628818075385,0.00030440855930276463,0,0,95943,465,2412544,634880,49802718,747588,532.65,203.91,0.02,0.17,13.302220454973526
27-5-2021 18:35:42,1622154942.3975115,600.0,99.0,9552.75,3139.91,8544.8,51.2,250756504,817064006,0.0013770861335576181,0.0022638322685806568,0,0,96971,467,2412544,634880,49882194,749920,539.21,206.57,0.02,0.17,13.322939120607746
27-5-2021 18:35:47,1622154947.4014862,600.0,99.3,9566.9,3145.0,8545.19,51.2,251389308,817730177,0.001264602722748235,0.0013312837156780211,0,0,97997,468,2412544,634880,49960520,751086,545.49,209.35,0.02,0.17,13.28568737835632
27-5-2021 18:35:52,1622154952.406218,600.0,99.5,9581.54,3149.61,8545.72,51.7,252084776,817887429,0.0013896208923754227,0.00031420664152458484,0,0,99026,470,2412544,634880,50040068,753416,551.14,211.77,0.02,0.17,13.342192830086013
27-5-2021 18:35:57,1622154957.4097207,600.0,100.0,9596.05,3154.36,8546.37,51.3,252819982,818045068,0.0014693826658961925,0.0003150572956004302,0,0,100055,472,2412544,634880,50119590,755748,557.54,214.53,0.02,0.17,13.425904610426304
27-5-2021 18:36:2,1622154962.4131637,600.0,99.3,9610.47,3159.15,8547.0,51.2,253519190,818204821,0.0013974537126186406,0.0003192861393919487,0,0,101084,474,2412544,634880,50199130,758080,563.98,216.89,0.02,0.17,13.21390452671452
27-5-2021 18:36:7,1622154967.4352262,600.0,98.0,9624.34,3163.79,8548.39,51.0,254117433,818352561,0.0011912296894525114,0.00029418191992169407,0,0,102113,476,2412544,634880,50278613,760412,569.07,219.63,0.02,0.17,13.362492936818535
27-5-2021 18:36:12,1622154972.4403796,600.0,98.8,9639.16,3168.34,8548.93,51.0,254802000,818509481,0.0013677243090981885,0.00031351686333651454,0,0,103140,477,2412544,634880,50356987,761578,575.29,222.25,0.02,0.17,13.339681476675805
27-5-2021 18:36:17,1622154977.4562643,600.0,93.7,9653.36,3173.38,8549.57,51.3,255516031,819175614,0.0014235395180630232,0.0013280468912216358,0,0,104169,479,2412544,634880,50436494,763910,580.73,224.87,0.02,0.17,13.340309315028357
27-5-2021 18:36:22,1622154982.4608114,600.0,92.5,9667.81,3178.25,8550.16,51.4,256217531,819332813,0.0014017252376683801,0.00031411233875442866,0,0,105202,483,2412544,634880,50518328,768574,586.77,227.43,0.02,0.17,13.360190862859175
27-5-2021 18:36:27,1622154987.4636245,600.0,95.8,9682.42,3183.08,8550.65,51.3,256926641,819490753,0.001417422529505461,0.00031570237947581124,0,0,106231,485,2412544,634880,50597842,770904,591.93,229.54,0.02,0.17,13.160328987296738
27-5-2021 18:36:32,1622154992.470595,600.0,99.5,9696.23,3188.11,8551.79,51.3,257486466,819639383,0.0011180912900468915,0.0002968461723568428,0,0,107260,487,2412544,634880,50677354,773236,597.12,232.22,0.02,0.17,13.408952974907393
27-5-2021 18:36:37,1622154997.4848442,600.0,97.3,9711.06,3192.52,8552.39,51.7,258187887,819790311,0.0013988554508668656,0.0003009981957888833,0,0,108284,489,2412544,634880,50756562,775568,603.96,234.84,0.02,0.17,13.396186928405498
27-5-2021 18:36:42,1622155002.4871142,600.0,99.7,9725.77,3197.3,8552.95,51.3,258883013,819940054,0.0013896211166566997,0.00029935009605672094,0,0,109306,490,2412544,634880,50834607,776734,610.26,237.58,0.02,0.17,13.356005273842161
27-5-2021 18:36:47,1622155007.5045028,600.0,96.8,9740.01,3202.49,8553.51,51.3,259550134,820597851,0.001329617965733773,0.0013110345934332435,0,0,110331,490,2412544,634880,50911796,776734,616.39,240.21,0.02,0.17,13.343448506791116
27-5-2021 18:36:52,1622155012.5171897,600.0,100.0,9754.25,3207.75,8553.98,51.5,260236860,821733599,0.001369975832132565,0.0022657469083635926,0,0,111360,492,2412544,634880,50991301,779066,621.72,242.44,0.02,0.17,13.31247514806521
27-5-2021 18:36:57,1622155017.5259087,600.0,99.8,9768.93,3212.65,8554.51,51.3,260934526,821878344,0.0013929030647069772,0.00028898606797666995,0,0,112389,494,2412544,634880,51070813,781396,628.3,245.33,0.02,0.17,13.316451457631375
27-5-2021 18:37:2,1622155022.5271263,600.0,99.5,9783.54,3217.3,8555.21,51.2,261645148,822024431,0.0014208979818766858,0.0002921028668946633,0,0,113418,496,2412544,634880,51150370,783728,634.3,248.08,0.02,0.17,13.362702216269383
27-5-2021 18:37:7,1622155027.5299215,600.0,76.2,9796.93,3222.39,8556.79,51.4,262207215,822172412,0.0011235059108915667,0.0002957966366992635,0,0,114445,497,2412544,634880,51228748,784894,639.45,250.08,0.02,0.17,13.164305296862903
27-5-2021 18:37:12,1622155032.5412624,600.0,96.4,9811.5,3227.41,8557.38,51.2,262906013,822332046,0.0013944331866517323,0.00031854548427151,0,0,115478,501,2412544,634880,51310630,789558,645.68,252.76,0.02,0.17,13.142121675072724
27-5-2021 18:37:17,1622155037.5456712,600.0,98.5,9825.92,3232.27,8558.0,51.2,263598115,822992009,0.0013829845295028893,0.001318763157806675,0,0,116507,503,2412544,634880,51390137,791890,651.06,255.1,0.02,0.17,13.40769729820229
27-5-2021 18:37:22,1622155042.550414,600.0,97.8,9839.61,3238.24,8558.36,51.5,264279576,823149909,0.0013616303953164087,0.0003155007247963727,0,0,117534,504,2412544,634880,51468489,793056,657.65,258.28,0.02,0.17,13.294058556390349
27-5-2021 18:37:27,1622155047.557135,600.0,99.0,9854.07,3243.33,8558.71,51.6,265089737,823403555,0.0016181468805731127,0.0005066110114777775,0,0,118563,506,2412544,634880,51547987,795388,663.35,260.85,0.02,0.17,13.427788125483959
27-5-2021 18:37:32,1622155052.5734227,600.0,99.5,9867.47,3247.97,8560.27,51.4,265617705,823554421,0.00105250744327225,0.00030075229547380005,0,0,119592,508,2412544,634880,51627492,797720,669.23,263.7,0.02,0.17,13.330054621936672
27-5-2021 18:37:37,1622155057.5775325,600.0,99.5,9882.43,3252.14,8560.99,51.3,266331314,823703626,0.0014260458304088312,0.00029816491681880367,0,0,120619,509,2412544,634880,51705834,798886,675.22,266.14,0.02,0.17,13.346169139652178
27-5-2021 18:37:42,1622155062.585585,600.0,92.6,9896.91,3256.87,8561.57,51.2,267020290,823853864,0.001375736352526351,0.0002999928562545777,0,0,121648,511,2412544,634880,51785369,801218,681.74,269.14,0.02,0.17,13.358935186154072
27-5-2021 18:37:47,1622155067.5873258,600.0,93.0,9910.76,3262.0,8562.36,51.5,267710404,824520175,0.0013797476562939356,0.0013321582240222174,0,0,122677,513,2412544,634880,51864877,803550,687.01,271.41,0.02,0.17,13.124542201201264
27-5-2021 18:37:52,1622155072.5943768,600.0,98.5,9925.27,3266.58,8562.99,51.4,268404851,824672528,0.0013869381423120147,0.0003042769092467278,0,0,123706,515,2412544,634880,51944399,805880,692.96,273.91,0.02,0.17,13.3231484000586
27-5-2021 18:37:57,1622155077.5978131,600.0,99.3,9939.59,3271.62,8563.53,51.2,269108472,824819479,0.0014062755155007881,0.0002937001500500359,0,0,124733,516,2412544,634880,52022752,807046,698.27,276.89,0.02,0.17,13.361027980662579
