time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,gpu,gpu_mem,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,memory_percent_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel
27-5-2021 19:29:7,1622158147.0339894,600.0,44.5,16923.66,5629.5,11396.08,40.1,542888567,986241970,0.00024296106335516715,0.00029175113844772126,0,0,238.9,108.69,0.0,0.09,12.979302262310863,55509,367,6070272,602112,46577756,624552
27-5-2021 19:29:12,1622158152.0370064,600.0,59.4,16934.7,5634.35,11400.12,39.9,543012011,986397286,0.0002467391201464494,0.00031044468086473167,0,0,245.39,113.25,0.0,0.09,13.113241110855325,56529,368,6070272,602112,46655127,625718
27-5-2021 19:29:17,1622158157.0571303,600.0,65.8,16945.34,5638.8,11404.8,39.9,543139713,986556126,0.00025438017278746133,0.00031640652962021236,0,0,252.33,117.87,0.0,0.09,13.212230291107716,57551,370,6070272,602112,46733690,628050
27-5-2021 19:29:22,1622158162.0604239,600.0,81.5,16955.49,5643.89,11409.39,39.7,543266175,986715761,0.000252757507909095,0.00031905983437766587,0,0,258.54,122.37,0.0,0.09,13.211393173304314,58573,372,6070272,602112,46812255,630382
27-5-2021 19:29:27,1622158167.0637379,600.0,97.0,16967.02,5649.63,11412.12,40.2,543478043,986969356,0.00042345533226020735,0.0005068540552821912,0,0,265.01,126.97,0.0,0.09,13.2220664252977,59597,375,6070272,602112,46892002,633880
27-5-2021 19:29:32,1622158172.0670986,600.0,87.2,16977.21,5653.18,11418.14,39.9,543604464,987121236,0.00025267216648965654,0.00030355596496190536,0,0,271.74,130.77,0.0,0.09,13.212021011656866,60617,376,6070272,602112,46969411,635046
27-5-2021 19:29:37,1622158177.077082,600.0,92.8,16988.3,5658.45,11421.63,39.8,543729053,987283298,0.0002486814676030663,0.00032347812409352455,0,0,278.14,135.17,0.0,0.09,13.220810748592596,61642,379,6070272,602112,47049200,638544
27-5-2021 19:29:42,1622158182.0806448,600.0,67.0,16999.2,5663.37,11425.54,39.7,543858136,987450157,0.0002579821656625909,0.00033348036674305876,0,0,285.88,140.0,0.0,0.09,13.204068392524537,62665,381,6070272,602112,47127755,640876
27-5-2021 19:29:47,1622158187.0838892,600.0,93.2,17010.49,5668.67,11428.65,40.0,543984510,987620482,0.0002525841032258655,0.00034042910236239683,0,0,292.69,144.41,0.0,0.09,13.22185714584685,63697,385,6070272,602112,47208913,645540
27-5-2021 19:29:52,1622158192.0912323,600.0,64.4,17020.85,5673.1,11433.72,40.2,544117048,987788231,0.000264687277415413,0.0003350060065728932,0,0,299.63,149.05,0.0,0.09,13.071594500136033,64719,387,6070272,602112,47287440,647872
27-5-2021 19:29:57,1622158197.094553,600.0,70.3,17031.67,5677.94,11437.77,39.9,544240677,987946716,0.00024709389535834545,0.0003167596276429267,0,0,306.26,153.23,0.0,0.09,13.20197559801603,65747,389,6070272,602112,47366317,650204
27-5-2021 19:30:2,1622158202.0973537,600.0,93.2,17042.5,5683.18,11441.51,40.1,544365846,988111768,0.0002501978540214925,0.0003299191988587859,0,0,312.91,157.84,0.0,0.09,13.215369482870475,66777,392,6070272,602112,47446342,653702
27-5-2021 19:30:7,1622158207.1017458,600.0,79.8,17053.16,5687.03,11446.83,40.2,544491521,988265012,0.00025112940054812917,0.0003062190082164115,0,0,319.3,161.49,0.0,0.09,13.234832471799592,67798,393,6070272,602112,47523753,654868
27-5-2021 19:30:12,1622158212.1052504,600.0,93.8,17064.15,5691.73,11450.88,39.9,544617475,988424407,0.0002517315606093694,0.0003185667156527815,0,0,326.57,165.87,0.0,0.09,13.214113806165372,68827,395,6070272,602112,47602658,657200
27-5-2021 19:30:17,1622158217.1070206,600.0,65.3,17074.6,5696.55,11455.4,40.3,544747436,988593697,0.0002598300067729812,0.00033846016763950716,0,0,333.4,169.84,0.0,0.09,13.177071343364796,69858,398,6070272,602112,47682715,660698
27-5-2021 19:30:22,1622158222.111588,600.0,77.6,17085.93,5701.4,11458.98,40.0,544874699,988758287,0.00025429370856023365,0.00032887957608989933,0,0,340.9,174.77,0.0,0.09,13.208253981541551,70887,400,6070272,602112,47761614,663030
27-5-2021 19:30:27,1622158227.1159317,600.0,85.2,17096.68,5706.79,11462.64,39.9,545001420,988924388,0.0002532220134723924,0.00033191365014305325,0,0,346.97,179.1,0.0,0.09,13.213276688361969,71918,403,6070272,602112,47841703,666528
27-5-2021 19:30:32,1622158232.1170914,600.0,88.4,17106.33,5710.79,11468.85,40.0,545127477,989074526,0.00025205553985281734,0.00030020637205726213,0,0,353.17,183.41,0.0,0.09,13.217043718477283,72945,404,6070272,602112,47919430,667694
27-5-2021 19:30:37,1622158237.1274981,600.0,68.5,17116.89,5715.8,11473.13,40.1,545257563,989247122,0.00025963161664034205,0.00034447502810184394,0,0,359.86,187.94,0.0,0.09,13.022832388087814,73976,407,6070272,602112,47999501,671192
27-5-2021 19:30:42,1622158242.130878,600.0,95.2,17127.92,5721.21,11476.4,39.8,545380060,989407788,0.0002448285046576487,0.00032111493774807375,0,0,366.85,193.09,0.0,0.09,13.218717954084088,75005,409,6070272,602112,48078402,673524
27-5-2021 19:30:47,1622158247.147081,600.0,85.7,17138.19,5726.4,11480.83,39.9,545506241,989573051,0.0002515468409979714,0.00032945836206598264,0,0,372.92,197.21,0.0,0.09,13.219555071887493,76036,412,6070272,602112,48158503,677022
27-5-2021 19:30:52,1622158252.1971173,600.0,49.7,17148.6,5731.02,11485.81,40.0,545637380,989737199,0.00025967931480977543,0.00032504319971476844,0,0,380.28,201.67,0.0,0.09,12.976581629449804,77070,414,6070272,602112,48237764,679354
27-5-2021 19:30:57,1622158257.2006817,600.0,75.4,17159.96,5736.01,11489.29,39.9,545764033,989899447,0.0002531255539935968,0.00032426484081982343,0,0,387.63,207.01,0.0,0.09,13.203649833622835,78104,416,6070272,602112,48317006,681686
