time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,temp,gpu,gpu_mem,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel,memory_percent_ipykernel
11-6-2021 18:58:1,1623452281.5295494,600.0,99.5,655.04,199.53,2239.84,36.8,16007868,28981124,0.0002476461296545338,0.00033595583366678754,61.348,0,0,228.83,77.06,0.01,0.1,43118,304,172564480,479232,42994480,520528,13.153004206516963
11-6-2021 18:58:6,1623452286.5495813,600.0,84.6,667.72,204.46,2242.09,36.8,16130881,29144586,0.0002450442581629348,0.0003256194428867652,59.887,0,0,236.39,81.24,0.01,0.1,44123,306,172564480,479232,43068687,522858,12.912542117489483
11-6-2021 18:58:11,1623452291.5528533,600.0,99.3,681.41,209.39,2243.29,36.7,16254653,29307319,0.0002473821103476328,0.0003252531506576716,59.887,0,0,244.53,85.33,0.01,0.1,45128,308,172564480,479232,43142849,525188,13.125797877906367
11-6-2021 18:58:16,1623452296.5560963,600.0,97.5,693.99,214.13,2245.96,36.6,16380087,29465925,0.00025070539401009917,0.0003170063915873351,60.374,0,0,251.19,88.75,0.01,0.1,46139,310,172564480,479232,43217370,527518,13.147562940794844
11-6-2021 18:58:21,1623452301.579585,600.0,85.0,706.47,219.68,2247.73,36.8,16507161,29637610,0.00025295965825976877,0.0003417644752532257,60.374,0,0,259.11,93.05,0.01,0.1,47152,313,172564480,479232,43293017,531011,12.947073226879851
11-6-2021 18:58:26,1623452306.5825217,600.0,99.0,720.18,224.54,2249.03,37.1,16712391,29884643,0.0004102190700013539,0.0004937759953205889,60.861,0,0,266.54,96.96,0.01,0.1,48165,316,172564480,479232,43368707,534504,13.127681392964025
11-6-2021 18:58:31,1623452311.5857236,600.0,84.5,733.86,229.09,2250.66,37.1,16843992,30054215,0.00026303355533560956,0.0003389269537873571,60.374,0,0,274.6,100.15,0.01,0.1,49176,318,172564480,479232,43443226,536834,12.903752380553755
11-6-2021 18:58:36,1623452316.5995424,600.0,98.3,747.25,234.93,2251.41,36.7,16968312,30222722,0.00024795471560875497,0.000336085145295081,61.835,0,0,282.05,105.14,0.01,0.1,50189,321,172564480,479232,43518882,540329,13.21013749659921
11-6-2021 18:58:41,1623452321.6033916,600.0,82.7,760.37,239.65,2253.44,36.8,17094947,30389658,0.00025307516917198747,0.0003336151651667777,61.348,0,0,290.18,108.26,0.01,0.1,51200,323,172564480,479232,43593383,542659,12.929703032459242
11-6-2021 18:58:46,1623452326.60665,600.0,99.5,774.39,244.62,2254.43,36.7,17214113,30553560,0.0002381767817765932,0.0003275905114440963,59.887,0,0,297.81,112.62,0.01,0.1,52213,326,172564480,479232,43669017,546152,13.149027896950798
