time_stamp,time,model_number,QOS,QOS_avg,task
11-6-2021 21:59:7,1623463147.1003726,,0.0,0.0,None
11-6-2021 21:59:12,1623463152.1129797,1,0.0,0.0,Linear_Regression_Training
11-6-2021 21:59:17,1623463157.1180012,1,0.0,0.0,Linear_Regression_Training
11-6-2021 21:59:22,1623463162.1230445,1,0.0,0.0,Linear_Regression_Training
11-6-2021 21:59:27,1623463167.1281347,1,0.0,0.0,Linear_Regression_Training
11-6-2021 21:59:32,1623463172.1331878,1,0.0,0.0,Linear_Regression_Training
11-6-2021 21:59:37,1623463177.1382353,1,0.0,0.0,Linear_Regression_Training
11-6-2021 21:59:42,1623463182.143295,1,0.0,0.0,Linear_Regression_Training
11-6-2021 21:59:47,1623463187.1460674,1,0.0,0.0,Linear_Regression_Training
11-6-2021 21:59:52,1623463192.1496124,1,0.0,0.0,Linear_Regression_Training
11-6-2021 21:59:57,1623463197.1500368,1,0.0,0.0,Linear_Regression_Training
11-6-2021 22:0:2,1623463202.15509,1,0.0,0.0,Linear_Regression_Training
11-6-2021 22:0:7,1623463207.160153,1,0.0,0.0,Linear_Regression_Training
11-6-2021 22:0:12,1623463212.1629484,1,0.0,0.0,Linear_Regression_Training
11-6-2021 22:0:17,1623463217.165414,1,0.0,0.0,Linear_Regression_Training
11-6-2021 22:0:22,1623463222.1704633,1,73.39392375946045,73.39392375946045,Linear_Regression_Training
11-6-2021 22:0:27,1623463227.1755033,1,2.2462141513824463,2.4759942293167114,Linear_Regression_Training
11-6-2021 22:0:32,1623463232.1805527,1,2.6006460189819336,2.4139456748962402,Linear_Regression_Training
11-6-2021 22:0:37,1623463237.1856108,1,2.148642063140869,2.3299440145492554,Linear_Regression_Training
11-6-2021 22:0:42,1623463242.1906514,1,2.328892946243286,2.5063862800598145,Linear_Regression_Training
11-6-2021 22:0:47,1623463247.1961126,1,2.1256628036499023,2.397218863169352,Linear_Regression_Training
11-6-2021 22:0:52,1623463252.2011087,1,2.533348798751831,2.3759907484054565,Linear_Regression_Training
11-6-2021 22:0:57,1623463257.2061286,1,2.2073397636413574,2.3486896753311157,Linear_Regression_Training
11-6-2021 22:1:2,1623463262.2111902,1,2.510676145553589,2.3838998079299927,Linear_Regression_Training
11-6-2021 22:1:7,1623463267.2151942,1,3.438314437866211,3.438314437866211,Linear_Regression_Training
11-6-2021 22:1:12,1623463272.2163725,1,2.264146089553833,2.3690934975941977,Linear_Regression_Training
11-6-2021 22:1:17,1623463277.2214353,1,3.932293176651001,3.932293176651001,Linear_Regression_Training
11-6-2021 22:1:22,1623463282.2264721,1,2.4456534385681152,2.6889541149139404,Linear_Regression_Training
11-6-2021 22:1:27,1623463287.231523,1,2.2433433532714844,2.3428995609283447,Linear_Regression_Training
11-6-2021 22:1:32,1623463292.2366714,1,2.330622911453247,2.361612915992737,Linear_Regression_Training
11-6-2021 22:1:37,1623463297.2417195,1,2.5281126499176025,2.4770253896713257,Linear_Regression_Training
11-6-2021 22:1:42,1623463302.2467556,1,1.9366686344146729,2.197574774424235,Linear_Regression_Training
11-6-2021 22:1:47,1623463307.251769,1,2.570063352584839,2.570063352584839,Linear_Regression_Training
11-6-2021 22:1:52,1623463312.2567928,1,2.2741804122924805,2.346996625264486,Linear_Regression_Training
11-6-2021 22:1:57,1623463317.2618115,1,2.4014039039611816,2.39500093460083,Linear_Regression_Training
11-6-2021 22:2:2,1623463322.26684,1,2.7573440074920654,2.745917558670044,Linear_Regression_Training
11-6-2021 22:2:7,1623463327.2719028,1,3.1873302459716797,3.1873302459716797,Linear_Regression_Training
11-6-2021 22:2:12,1623463332.2772477,1,2.1370506286621094,2.308643341064453,Linear_Regression_Training
11-6-2021 22:2:17,1623463337.2823353,1,4.023495197296143,4.023495197296143,Linear_Regression_Training
11-6-2021 22:2:22,1623463342.2873378,1,2.570755958557129,2.6467175483703613,Linear_Regression_Training
11-6-2021 22:2:27,1623463347.2926788,1,2.2842040061950684,2.399493455886841,Linear_Regression_Training
11-6-2021 22:2:32,1623463352.2982194,1,2.115756034851074,2.348241686820984,Linear_Regression_Training
11-6-2021 22:2:37,1623463357.3032618,1,2.287128210067749,2.3005911111831665,Linear_Regression_Training
11-6-2021 22:2:42,1623463362.3076572,1,2.4527249336242676,2.41025447845459,Linear_Regression_Training
11-6-2021 22:2:47,1623463367.313169,1,2.7851922512054443,2.6412171125411987,Linear_Regression_Training
11-6-2021 22:2:52,1623463372.3182106,1,2.38027286529541,2.4433780908584595,Linear_Regression_Training
