time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,temp,gpu,gpu_mem,memory_percent_ipykernel,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel
12-6-2021 11:35:41,1623512141.106147,600.0,95.0,918.9,286.8,3635.52,45.8,31232125,25288230,0.0010092157887284692,0.0002894681080314489,60.861,0,0,13.061549086495198,272.03,93.01,0.02,0.06,53947,299,172445696,438272,43901588,501166
12-6-2021 11:35:46,1623512146.1104078,600.0,86.0,932.14,291.62,3637.06,46.0,31762640,25440751,0.0010601266070845029,0.00030478227804894386,60.861,0,0,12.852897473997027,276.76,94.98,0.02,0.06,54994,301,172445696,438272,43981253,503496
12-6-2021 11:35:51,1623512151.1176884,600.0,94.3,945.47,297.21,3638.17,45.9,32286622,25596053,0.001046440259888829,0.00031015238164909276,59.4,0,0,13.147772220245693,281.84,97.85,0.02,0.06,56041,303,172445696,438272,44060875,505826
12-6-2021 11:35:56,1623512156.1274476,600.0,98.0,958.8,302.14,3639.58,45.8,32843650,25740324,0.001111885779595557,0.00028797991000098846,60.374,0,0,13.03915618525417,287.5,101.25,0.02,0.06,57087,305,172445696,438272,44140541,508156
12-6-2021 11:36:1,1623512161.1304128,600.0,82.0,972.37,306.61,3641.4,46.2,33408784,25892451,0.0011295981004612239,0.0003040736714281296,59.887,0,0,12.851851076742774,293.34,103.11,0.02,0.06,58125,306,172445696,438272,44218722,509321
12-6-2021 11:36:6,1623512166.132749,600.0,88.8,985.88,311.65,3642.68,46.1,33919136,26549959,0.001020227296009369,0.0013144018421491995,59.4,0,0,12.847874767176611,298.57,105.47,0.02,0.06,59177,308,172445696,438272,44298686,511651
12-6-2021 11:36:11,1623512171.135903,600.0,97.0,998.9,316.25,3644.93,45.8,34362643,26694289,0.0008864548595618112,0.00028847803953614313,60.374,0,0,13.039365464705021,303.3,108.55,0.02,0.06,60227,309,172445696,438272,44377508,512816
12-6-2021 11:36:16,1623512176.1387854,600.0,92.1,1012.32,320.92,3646.95,46.1,34788389,26839626,0.0008510014009905826,0.0002905065241147734,60.374,0,0,13.046480966033947,307.14,110.07,0.02,0.06,61279,311,172445696,438272,44457460,515146
12-6-2021 11:36:21,1623512181.151223,600.0,94.6,1025.81,325.67,3648.99,45.5,35215254,26990013,0.000851611602170447,0.0003000276762339546,59.887,0,0,13.036854111294813,313.41,113.2,0.02,0.06,62329,312,172445696,438272,44536282,516311
12-6-2021 11:36:26,1623512186.1527913,600.0,84.2,1038.6,330.95,3650.32,45.9,35777930,28109400,0.001124999128855247,0.00223807199854248,59.887,0,0,12.865872799949774,318.5,115.3,0.02,0.06,63379,313,172445696,438272,44615077,517476
12-6-2021 11:36:31,1623512191.1556623,600.0,78.3,1051.17,336.6,3652.35,45.8,36253695,28246678,0.000950983938074956,0.00027439843841193406,59.887,0,0,13.084779105539626,323.5,117.87,0.02,0.06,64434,314,172445696,438272,44694169,518641
12-6-2021 11:36:36,1623512196.1657445,600.0,82.2,1063.43,342.31,3654.6,46.1,36770449,28909342,0.0010314281777086761,0.0013226609217406003,60.374,0,0,12.852897473997027,328.71,119.82,0.02,0.06,65493,317,172445696,438272,44775633,522136
12-6-2021 11:36:41,1623512201.169076,600.0,91.4,1075.61,348.27,3656.94,45.9,37245171,29045668,0.000948811821332003,0.0002724704571410355,59.887,0,0,13.002741560806145,332.99,121.96,0.02,0.06,66543,318,172445696,438272,44854417,523301
12-6-2021 11:36:46,1623512206.1726577,600.0,88.2,1088.03,354.87,3658.01,46.4,37922183,29288799,0.0013530547359076718,0.000485913914370747,59.887,0,0,13.043341774271184,338.55,124.56,0.02,0.06,67595,320,172445696,438272,44934386,525631
12-6-2021 11:36:51,1623512211.1926942,600.0,96.0,1100.93,361.19,3658.91,46.3,38513791,29450678,0.0011784934329371166,0.0003224657855039612,59.887,0,0,13.07996567817006,343.78,127.12,0.02,0.06,68647,322,172445696,438272,45014378,527959
12-6-2021 11:36:56,1623512216.1958451,600.0,97.5,1114.16,366.9,3660.15,46.3,39117316,29606452,0.0012062898106509417,0.0003113517898419118,61.835,0,0,13.10863696293661,349.99,129.92,0.02,0.06,69699,324,172445696,438272,45094369,530289
12-6-2021 11:37:1,1623512221.2009118,600.0,94.1,1127.23,372.77,3661.28,46.0,39685197,29759842,0.0011346122671580612,0.0003064694463441725,60.374,0,0,13.096289475336418,355.41,132.55,0.02,0.06,70749,325,172445696,438272,45173193,531454
12-6-2021 11:37:6,1623512226.2142246,600.0,94.8,1139.41,378.75,3663.37,46.4,40189633,30414838,0.0010061929475609823,0.0013065133255371407,60.374,0,0,13.039365464705021,360.19,134.64,0.02,0.06,71801,327,172445696,438272,45253196,533784
12-6-2021 11:37:11,1623512231.2256103,600.0,97.8,1153.04,383.7,3664.92,46.1,40668345,30568872,0.0009552487687838901,0.00030736808112363535,60.374,0,0,13.091266768516,366.17,137.28,0.02,0.06,72853,329,172445696,438272,45333163,536114
12-6-2021 11:37:16,1623512236.2284787,600.0,61.6,1165.62,387.98,3667.67,46.2,41140078,30715142,0.0009429250601254287,0.0002923722710612708,59.887,0,0,13.037481949647365,370.24,139.13,0.02,0.06,73903,330,172445696,438272,45411978,537277
12-6-2021 11:37:21,1623512241.2663531,600.0,98.8,1179.73,392.99,3668.88,46.1,41634513,30867621,0.0009814357302948263,0.00030266534270354,61.348,0,0,13.095033798631311,375.99,142.02,0.02,0.06,74958,331,172445696,438272,45491074,538442
12-6-2021 11:37:26,1623512246.2695599,600.0,99.3,1192.8,397.52,3670.75,45.9,42150493,31015277,0.0010312985808033084,0.000295122724227864,60.374,0,0,13.092313165770253,382.05,145.2,0.02,0.06,76013,332,172445696,438272,45570189,539607
12-6-2021 11:37:31,1623512251.2721546,600.0,74.5,1204.83,402.03,3673.97,46.2,42483779,31153836,0.0006662262672888325,0.00027697426645365643,60.861,0,0,13.078082163112404,385.72,146.99,0.02,0.06,77056,333,172445696,438272,45648699,540772
12-6-2021 11:37:36,1623512256.2735736,600.0,70.8,1216.45,406.8,3677.12,46.3,42695585,32779067,0.00042349180731786936,0.0032495397368300623,59.887,0,0,13.081639913776865,389.12,148.74,0.02,0.06,78099,334,172445696,438272,45727171,541937
12-6-2021 11:37:41,1623512261.2842374,600.0,87.9,1227.59,410.66,3681.84,46.2,42884638,32908227,0.0003773013107963567,0.0002577702406333538,59.4,0,0,13.056107820773077,392.61,150.74,0.02,0.06,79142,335,172445696,438272,45805658,543102
12-6-2021 11:37:46,1623512266.2887099,600.0,77.6,1239.59,414.66,3685.54,46.3,43290612,33059383,0.000811222362549826,0.0003020418239433597,59.887,0,0,12.881778038214428,397.12,152.73,0.02,0.06,80187,337,172445696,438272,45885328,545432
12-6-2021 11:37:51,1623512271.2923355,600.0,93.6,1251.92,419.02,3688.41,46.2,43717614,33201241,0.0008533851879847677,0.000283510419148255,59.887,0,0,13.090220371261745,402.39,155.53,0.02,0.06,81230,338,172445696,438272,45963823,546597
12-6-2021 11:37:56,1623512276.2927468,600.0,96.7,1264.65,423.75,3690.91,46.5,44168168,33343127,0.0009010338859895071,0.0002837486604214083,61.835,0,0,13.092313165770253,406.89,157.48,0.02,0.06,82277,341,172445696,438272,46044653,550090
12-6-2021 11:38:1,1623512281.2956364,600.0,59.7,1277.53,428.19,3693.32,46.3,44628233,33491242,0.0009195985395098276,0.00029605889967612866,60.861,0,0,13.084360546637924,410.65,159.38,0.02,0.06,83320,342,172445696,438272,46123109,551255
12-6-2021 11:38:6,1623512286.2991562,600.0,70.4,1289.1,432.74,3696.82,46.4,45003489,34134070,0.0007499840452089586,0.0012847515930820145,60.861,0,0,13.051085113952663,415.03,161.51,0.02,0.06,84363,343,172445696,438272,46201643,552420
12-6-2021 11:38:11,1623512291.3025544,600.0,97.7,1302.92,437.71,3697.88,46.4,45475812,34280824,0.0009440044206100961,0.00029330865687720914,60.374,0,0,13.087918297302387,421.01,164.72,0.02,0.06,85406,344,172445696,438272,46280136,553585
12-6-2021 11:38:16,1623512296.3027303,600.0,87.0,1316.4,442.25,3699.77,46.4,45999956,34437011,0.0010482511114330178,0.0003123630077638755,60.374,0,0,13.084779105539626,426.17,167.47,0.02,0.06,86451,346,172445696,438272,46359785,555915
12-6-2021 11:38:21,1623512301.3128235,600.0,96.5,1329.45,447.43,3701.32,46.7,46466765,34585462,0.0009317371558477564,0.00029630386844031563,60.374,0,0,13.093568842475356,430.6,169.86,0.02,0.06,87496,348,172445696,438272,46439459,558245
12-6-2021 11:38:26,1623512306.3161526,600.0,98.0,1342.82,452.07,3703.22,46.2,46938147,34735532,0.0009421367180960286,0.0002999402974332304,59.887,0,0,13.059874850888392,436.17,172.61,0.02,0.06,88539,349,172445696,438272,46517922,559410
12-6-2021 11:38:31,1623512311.3191934,600.0,80.3,1355.65,456.23,3706.13,46.5,47293395,34873129,0.0007100641687160585,0.0002750267402570134,60.374,0,0,13.069501705627523,440.23,174.7,0.02,0.06,89582,350,172445696,438272,46596402,560575
12-6-2021 11:38:36,1623512316.322742,600.0,74.7,1367.57,461.01,3709.11,46.4,47720623,35524825,0.0008538500017973541,0.0013024676069249405,60.374,0,0,13.110311198543414,444.02,176.61,0.02,0.06,90627,352,172445696,438272,46676068,562905
12-6-2021 11:38:41,1623512321.326045,600.0,86.1,1380.61,465.26,3711.58,46.5,48207918,35665161,0.000973946600942161,0.0002804867076202692,61.348,0,0,12.933470062574557,449.4,179.36,0.02,0.06,91670,353,172445696,438272,46754560,564070
12-6-2021 11:38:46,1623512326.329653,600.0,79.6,1392.63,469.6,3715.11,46.7,48672975,36522182,0.0009294433158674706,0.0017128060431475186,60.861,0,0,13.071594500136033,451.81,180.54,0.02,0.06,92713,354,172445696,438272,46833086,565235
12-6-2021 11:38:51,1623512331.335855,600.0,99.0,1406.47,474.54,3716.33,46.6,49193675,37070995,0.0010401098513811123,0.0010962661952487467,61.348,0,0,13.092313165770253,458.28,183.41,0.02,0.06,93758,356,172445696,438272,46912805,567565
12-6-2021 11:38:56,1623512336.336834,600.0,85.0,1419.86,478.87,3718.2,46.5,49733762,37221482,0.0010799625548472307,0.00030091508403515586,61.835,0,0,13.099219387648327,464.1,186.05,0.02,0.06,94801,357,172445696,438272,46991332,568730
12-6-2021 11:39:1,1623512341.344127,600.0,87.6,1433.23,484.16,3719.51,46.7,50238962,37368238,0.0010089283799069894,0.0002930845077625299,60.861,0,0,13.055270702969676,468.46,188.25,0.02,0.06,95846,359,172445696,438272,47070990,571060
12-6-2021 11:39:6,1623512346.347422,600.0,96.3,1446.85,489.17,3720.89,46.4,50744772,38020503,0.0010109537926190379,0.0013036708952821351,60.861,0,0,13.064688278257957,474.75,191.66,0.02,0.06,96887,359,172445696,438272,47148323,571060
12-6-2021 11:39:11,1623512351.3503711,600.0,72.3,1458.91,494.37,3723.7,46.8,51169197,38166815,0.0008483496030526276,0.00029245149819599704,60.861,0,0,13.165979532469708,478.5,193.69,0.02,0.06,97934,362,172445696,438272,47229190,574555
12-6-2021 11:39:16,1623512356.3572304,600.0,96.6,1472.33,499.24,3725.34,46.6,51635106,38317817,0.0009305414269688657,0.00030159026023354914,61.835,0,0,13.075989368603896,484.38,196.92,0.02,0.06,98977,363,172445696,438272,47307696,575720
12-6-2021 11:39:21,1623512361.3603945,600.0,91.1,1485.77,503.94,3727.24,46.5,52144019,38468484,0.0010171823162556158,0.00030114343324553485,60.374,0,0,13.074315132997091,490.17,199.26,0.02,0.06,100022,365,172445696,438272,47387375,578050
12-6-2021 11:39:26,1623512366.3661575,600.0,91.9,1498.78,509.11,3729.03,46.6,52609206,38618921,0.0009293028754889336,0.0003005276086389532,61.348,0,0,13.191302346022644,494.86,201.28,0.02,0.06,101067,367,172445696,438272,47467047,580380
12-6-2021 11:39:31,1623512371.3697953,600.0,87.7,1512.0,513.88,3731.4,46.5,53078443,38765904,0.0009377917020173368,0.00029375227814007465,61.348,0,0,13.098172990394072,500.3,203.87,0.02,0.06,102110,368,172445696,438272,47545531,581545
12-6-2021 11:39:36,1623512376.3900151,600.0,77.1,1524.52,519.37,3733.45,46.8,53565711,39429568,0.0009706108878395132,0.0013219819570895741,61.348,0,0,12.854780989054685,505.52,206.08,0.02,0.06,103155,370,172445696,438272,47625245,583875
12-6-2021 11:39:41,1623512381.39278,600.0,91.7,1537.19,523.86,3736.05,46.6,54026980,39565908,0.000922028129460461,0.00027252929455619013,61.348,0,0,13.096498754787266,510.02,208.6,0.02,0.06,104198,371,172445696,438272,47703751,585040
12-6-2021 11:39:46,1623512386.3960032,600.0,82.0,1550.86,528.37,3737.52,46.5,54531432,39722770,0.0010082540429912949,0.0003135218924529995,61.348,0,0,12.881568758763576,515.33,211.01,0.02,0.06,105243,373,172445696,438272,47783409,587370
12-6-2021 11:39:51,1623512391.407969,600.0,94.5,1564.88,533.53,3738.3,46.8,55135032,39878921,0.0012043178862535813,0.00031155639870176106,62.322,0,0,13.140865998367621,521.21,213.88,0.02,0.06,106288,375,172445696,438272,47863094,589700
12-6-2021 11:39:56,1623512396.415001,600.0,94.2,1578.35,538.43,3739.54,46.8,55721953,40998981,0.0011721934464612041,0.002236973956705138,61.835,0,0,13.087290458949836,526.69,216.96,0.02,0.06,107333,377,172445696,438272,47942781,592030
12-6-2021 11:40:1,1623512401.416978,600.0,100.0,1592.53,542.83,3740.83,46.8,56326000,41154549,0.001207616516433989,0.00031101302751044673,60.861,0,0,13.101102902705982,532.63,219.55,0.02,0.06,108376,378,172445696,438272,48021282,593195
12-6-2021 11:40:6,1623512406.4227955,600.0,85.6,1605.56,548.16,3742.44,46.9,56857142,41809061,0.0010610494367777436,0.0013075026809483614,61.348,0,0,12.90919364627587,538.18,222.19,0.02,0.06,109419,379,172445696,438272,48099829,594360
12-6-2021 11:40:11,1623512411.4254048,600.0,98.3,1619.16,553.88,3743.36,46.8,57390029,41967512,0.0010652181153023783,0.00031673671076190097,61.348,0,0,13.037691229098215,543.17,224.75,0.02,0.06,110466,382,172445696,438272,48180706,597855
12-6-2021 11:40:16,1623512416.4328725,600.0,99.0,1633.27,559.07,3744.09,46.9,57998188,42120552,0.0012145040782271276,0.000305623536167153,61.835,0,0,13.089383253458342,549.29,227.48,0.02,0.06,111511,384,172445696,438272,48260400,600185
12-6-2021 11:40:21,1623512421.4359367,600.0,98.0,1646.8,564.57,3745.16,46.9,58634846,42282869,0.001272536150251244,0.00032443517602909444,60.861,0,0,13.101312182156835,555.18,230.39,0.02,0.06,112554,385,172445696,438272,48338937,601350
12-6-2021 11:40:26,1623512426.4388914,600.0,86.9,1660.21,570.02,3746.53,47.0,59190481,42438315,0.0011106136891818033,0.00031070838865182105,61.835,0,0,12.907100851767364,560.86,232.98,0.02,0.06,113599,387,172445696,438272,48418636,603680
12-6-2021 11:40:31,1623512431.4475367,600.0,97.3,1673.22,575.78,3747.9,47.0,59702918,42584920,0.00102310499088314,0.0002927038976272649,61.348,0,0,13.072431617939435,565.56,235.84,0.02,0.06,114642,388,172445696,438272,48497156,604845
12-6-2021 11:40:36,1623512436.4514244,600.0,91.5,1686.94,580.54,3749.76,47.0,60218537,43237020,0.0010304368037813922,0.001303186732346647,61.348,0,0,12.94874746248666,570.84,238.03,0.02,0.06,115687,390,172445696,438272,48576846,607175
12-6-2021 11:40:41,1623512441.4526865,600.0,99.0,1699.92,585.71,3751.77,47.2,60744565,43383316,0.0010517904885422543,0.00029251815742085523,61.348,0,0,13.10863696293661,575.91,240.55,0.02,0.06,116732,392,172445696,438272,48656545,609505
12-6-2021 11:40:46,1623512446.459446,600.0,93.6,1713.66,591.17,3752.89,47.4,61459097,43642070,0.0014271346836978189,0.0005168093352649642,61.348,0,0,12.875290375238055,581.12,242.45,0.02,0.06,117775,393,172445696,438272,48735088,610670
12-6-2021 11:40:51,1623512451.4901245,600.0,98.0,1727.05,596.82,3753.8,47.4,62042998,43790515,0.0011606804107279578,0.0002950794802038559,61.835,0,0,13.107799845133206,586.47,245.4,0.02,0.06,118818,394,172445696,438272,48813613,611835
12-6-2021 11:40:56,1623512456.502187,600.0,98.8,1741.32,601.41,3754.86,47.2,62630016,43949640,0.0011712104431894908,0.00031748406654059626,61.348,0,0,13.091894606868552,592.85,248.26,0.02,0.06,119858,396,172445696,438272,48892990,614165
12-6-2021 11:41:1,1623512461.5028868,600.0,51.9,1752.93,605.18,3759.18,47.2,63019120,44083339,0.0007780991037030521,0.00026736058243038974,60.861,0,0,13.079128560366657,596.01,249.61,0.02,0.06,120894,396,172445696,438272,48970036,614165
12-6-2021 11:41:6,1623512466.5434072,600.0,87.7,1763.24,608.24,3765.39,46.9,63166608,45691240,0.00029260470631874077,0.0031899503681289978,61.835,0,0,13.110311198543414,599.52,250.98,0.02,0.06,121925,397,172445696,438272,49047948,615330
12-6-2021 11:41:11,1623512471.550472,600.0,89.2,1776.14,613.44,3767.17,46.9,63296152,45851408,0.0002587224345483524,0.0003198840154444861,61.348,0,0,13.093359563024507,605.61,254.05,0.02,0.06,122972,400,172445696,438272,49128826,618825
12-6-2021 11:41:16,1623512476.5583167,600.0,84.8,1789.54,618.55,3768.44,47.2,63835905,46013365,0.0010778149758800802,0.00032340659532899334,60.374,0,0,12.870895506770191,611.82,256.28,0.02,0.06,124017,402,172445696,438272,49208567,621153
