time_stamp,time,model_number,QOS,QOS_avg,task
12-6-2021 19:48:25,1623541705.5634625,,0.0,0.0,None
12-6-2021 19:48:30,1623541710.581824,1,1.1386523246765137,1.1298878192901611,Linear_Regression_Training
12-6-2021 19:48:35,1623541715.5845225,1,1.9435458183288574,1.5985965728759766,Linear_Regression_Training
12-6-2021 19:48:40,1623541720.5897532,1,2.3927383422851562,2.8027247190475464,Linear_Regression_Training
12-6-2021 19:48:45,1623541725.5944352,1,2.309220314025879,2.3635517358779907,Linear_Regression_Training
12-6-2021 19:48:50,1623541730.599468,1,1.97813081741333,2.203987956047058,Linear_Regression_Training
12-6-2021 19:48:55,1623541735.6044505,1,2.159543752670288,1.8928638299306233,Linear_Regression_Training
12-6-2021 19:49:0,1623541740.6094975,1,1.9064404964447021,2.2151081562042236,Linear_Regression_Training
12-6-2021 19:49:5,1623541745.617222,1,1.8981716632843018,1.8956786394119263,Linear_Regression_Training
12-6-2021 19:49:10,1623541750.6222658,1,2.0580241680145264,1.9858756860097249,Linear_Regression_Training
12-6-2021 19:49:15,1623541755.6244433,1,2.103595018386841,1.9956319332122803,Linear_Regression_Training
12-6-2021 19:49:20,1623541760.6257334,1,1.151047945022583,1.3725359439849854,Linear_Regression_Training
12-6-2021 19:49:25,1623541765.630753,1,2.111424446105957,1.9558765888214111,Linear_Regression_Training
12-6-2021 19:49:30,1623541770.6358082,1,1.767505168914795,1.8898848295211792,Linear_Regression_Training
12-6-2021 19:49:35,1623541775.640856,1,2.286835193634033,2.396847128868103,Linear_Regression_Training
12-6-2021 19:49:40,1623541780.6444352,1,2.291112184524536,2.022822856903076,Linear_Regression_Training
12-6-2021 19:49:45,1623541785.6496444,1,2.053711414337158,1.9531145095825195,Linear_Regression_Training
12-6-2021 19:49:50,1623541790.654506,1,2.2926547527313232,2.125088930130005,Linear_Regression_Training
12-6-2021 19:49:55,1623541795.6595323,1,1.9853460788726807,2.4032331307729087,Linear_Regression_Training
12-6-2021 19:50:0,1623541800.6644702,1,1.5596923828125,2.006938099861145,Linear_Regression_Training
12-6-2021 19:50:5,1623541805.6695938,1,1.7854368686676025,1.8099718888600667,Linear_Regression_Training
12-6-2021 19:50:10,1623541810.6744802,1,1.9843757152557373,2.061884880065918,Linear_Regression_Training
12-6-2021 19:50:15,1623541815.676565,1,2.199826240539551,2.3510327339172363,Linear_Regression_Training
12-6-2021 19:50:20,1623541820.6782389,1,2.2141880989074707,2.1536405086517334,Linear_Regression_Training
12-6-2021 19:50:25,1623541825.6832285,1,1.7472214698791504,1.957585334777832,Linear_Regression_Training
12-6-2021 19:50:30,1623541830.6882463,1,2.3300228118896484,2.0755961736043296,Linear_Regression_Training
12-6-2021 19:50:35,1623541835.6932967,1,1.7688837051391602,1.9990743398666382,Linear_Regression_Training
12-6-2021 19:50:40,1623541840.694514,1,1.9400780200958252,1.7581284046173096,Linear_Regression_Training
12-6-2021 19:50:45,1623541845.6995666,1,1.4024102687835693,1.6291289329528809,Linear_Regression_Training
12-6-2021 19:50:50,1623541850.7046156,1,1.7616329193115234,1.7636412779490154,Linear_Regression_Training
12-6-2021 19:50:55,1623541855.7096574,1,2.572284698486328,2.250778555870056,Linear_Regression_Training
12-6-2021 19:51:0,1623541860.7147017,1,2.406844139099121,2.4666248559951782,Linear_Regression_Training
12-6-2021 19:51:5,1623541865.7197497,1,2.7179934978485107,2.4029486179351807,Linear_Regression_Training
12-6-2021 19:51:10,1623541870.7247884,1,1.5412466526031494,1.9050107796986897,Linear_Regression_Training
12-6-2021 19:51:15,1623541875.7297952,1,1.8445494174957275,1.8190216223398845,Linear_Regression_Training
12-6-2021 19:51:20,1623541880.734846,1,2.3324332237243652,1.9569592475891113,Linear_Regression_Training
12-6-2021 19:51:25,1623541885.7398849,1,1.2869820594787598,1.8096373081207275,Linear_Regression_Training
12-6-2021 19:51:30,1623541890.7444797,1,1.687103509902954,1.778452475865682,Linear_Regression_Training
12-6-2021 19:51:35,1623541895.74949,1,1.8577868938446045,1.9144008954366047,Linear_Regression_Training
12-6-2021 19:51:40,1623541900.7545257,1,1.9439992904663086,1.9128549098968506,Linear_Regression_Training
12-6-2021 19:51:45,1623541905.7553623,2,1.6074848175048828,1.8334288597106934,Linear_Regression_Training
12-6-2021 19:51:50,1623541910.7603867,2,1.6336326599121094,1.883158763249715,Linear_Regression_Training
12-6-2021 19:51:55,1623541915.765426,2,1.731398582458496,1.9838659763336182,Linear_Regression_Training
12-6-2021 19:52:0,1623541920.7704513,2,1.7453720569610596,1.9670078754425049,Linear_Regression_Training
12-6-2021 19:52:5,1623541925.7744417,2,1.6745357513427734,1.7217907905578613,Linear_Regression_Training
12-6-2021 19:52:10,1623541930.7794886,2,1.4449398517608643,1.6361445188522339,Linear_Regression_Training
12-6-2021 19:52:15,1623541935.7844386,2,2.3306679725646973,2.235446294148763,Linear_Regression_Training
12-6-2021 19:52:20,1623541940.7853422,2,2.011880874633789,2.135900139808655,Linear_Regression_Training
12-6-2021 19:52:25,1623541945.7904754,2,1.725426197052002,1.6956603527069092,Linear_Regression_Training
12-6-2021 19:52:30,1623541950.7944243,2,1.8392078876495361,1.7274436950683594,Linear_Regression_Training
12-6-2021 19:52:35,1623541955.7994492,2,3.2646079063415527,2.5736979246139526,Linear_Regression_Training
12-6-2021 19:52:40,1623541960.8044589,2,1.6376597881317139,1.7874449094136555,Linear_Regression_Training
12-6-2021 19:52:45,1623541965.8094773,2,1.9037706851959229,1.6245245933532715,Linear_Regression_Training
