time_stamp,time,model_number,QOS
27-5-2021 13:11:0,1622135460.2601519,None,0.0
27-5-2021 13:11:5,1622135465.2705984,1,0.0
27-5-2021 13:11:10,1622135470.275658,1,0.0
27-5-2021 13:11:15,1622135475.2788596,1,0.0
27-5-2021 13:11:20,1622135480.2839303,1,0.0
27-5-2021 13:11:25,1622135485.28896,1,0.0
27-5-2021 13:11:30,1622135490.2940037,1,0.0
27-5-2021 13:11:35,1622135495.2990828,1,0.0
27-5-2021 13:11:40,1622135500.3041544,1,2.1315085887908936
27-5-2021 13:11:45,1622135505.3091743,1,2.1383864879608154
27-5-2021 13:11:50,1622135510.3142354,1,2.211393356323242
27-5-2021 13:11:55,1622135515.3193069,1,2.0258941650390625
27-5-2021 13:12:0,1622135520.3243144,1,2.053464412689209
27-5-2021 13:12:5,1622135525.3290203,1,2.0227341651916504
27-5-2021 13:12:10,1622135530.3345566,1,2.022756338119507
27-5-2021 13:12:15,1622135535.3395016,1,1.8908309936523438
27-5-2021 13:12:20,1622135540.344549,1,1.3230252265930176
27-5-2021 13:12:25,1622135545.3496225,1,1.5836207866668701
27-5-2021 13:12:30,1622135550.354665,1,1.9518544673919678
27-5-2021 13:12:35,1622135555.3592284,1,2.4985456466674805
27-5-2021 13:12:40,1622135560.3642788,1,1.9421238899230957
27-5-2021 13:12:45,1622135565.3693292,1,1.774094820022583
27-5-2021 13:12:50,1622135570.3743896,1,1.7361209392547607
27-5-2021 13:12:55,1622135575.3790956,1,2.2028720378875732
27-5-2021 13:13:0,1622135580.3818576,1,1.6726078987121582
27-5-2021 13:13:5,1622135585.386885,1,1.86879301071167
27-5-2021 13:13:10,1622135590.3919203,1,1.6935114860534668
27-5-2021 13:13:15,1622135595.3969812,1,2.064957618713379
27-5-2021 13:13:20,1622135600.4020102,1,1.2527790069580078
27-5-2021 13:13:25,1622135605.4070697,1,1.9303348064422607
27-5-2021 13:13:30,1622135610.4121404,1,1.379868745803833
27-5-2021 13:13:35,1622135615.4171567,1,0.930741548538208
27-5-2021 13:13:40,1622135620.4205153,1,1.2994253635406494
27-5-2021 13:13:45,1622135625.4233868,1,1.064849853515625
27-5-2021 13:13:50,1622135630.428586,1,1.4853549003601074
27-5-2021 13:13:55,1622135635.433611,1,1.2063138484954834
27-5-2021 13:14:0,1622135640.4386616,1,1.3325536251068115
27-5-2021 13:14:5,1622135645.4438043,1,1.270634412765503
27-5-2021 13:14:10,1622135650.4488258,1,1.3038489818572998
27-5-2021 13:14:15,1622135655.453884,2,1.2656159400939941
27-5-2021 13:14:20,1622135660.464097,2,1.1549782752990723
27-5-2021 13:14:25,1622135665.4691687,2,1.2398135662078857
27-5-2021 13:14:30,1622135670.4742293,2,1.2431275844573975
27-5-2021 13:14:35,1622135675.4792504,2,1.2857208251953125
27-5-2021 13:14:40,1622135680.4842799,2,1.2836720943450928
27-5-2021 13:14:45,1622135685.4906292,2,1.4021015167236328
27-5-2021 13:14:50,1622135690.4956894,2,1.5763483047485352
27-5-2021 13:14:55,1622135695.5036323,2,1.3823206424713135
27-5-2021 13:15:0,1622135700.5090826,2,1.435370922088623
27-5-2021 13:15:5,1622135705.5140858,2,1.0175421237945557
27-5-2021 13:15:10,1622135710.5191247,2,1.1006593704223633
27-5-2021 13:15:15,1622135715.5242476,2,1.043510913848877
27-5-2021 13:15:20,1622135720.5296822,2,0.8976402282714844
27-5-2021 13:15:25,1622135725.5347376,2,2.5496857166290283
27-5-2021 13:15:30,1622135730.5407298,2,1.9266762733459473
27-5-2021 13:15:35,1622135735.5457573,2,1.360553503036499
27-5-2021 13:15:40,1622135740.5508173,2,1.3476855754852295
27-5-2021 13:15:45,1622135745.5609064,2,1.3508729934692383
27-5-2021 13:15:50,1622135750.5674312,2,1.2784326076507568
27-5-2021 13:15:55,1622135755.5724542,2,1.2919354438781738
27-5-2021 13:16:0,1622135760.5774982,2,0.9510152339935303
27-5-2021 13:16:5,1622135765.5825236,2,1.3202433586120605
27-5-2021 13:16:10,1622135770.5875552,2,1.4353442192077637
