time_stamp,time,model_number,QOS,QOS_avg,task
10-6-2021 17:3:11,1623358991.789898,,0.0,0.0,None
10-6-2021 17:3:16,1623358996.8038404,1,0.0,0.0,Linear_Regression_Training
10-6-2021 17:3:21,1623359001.808854,1,0.0,0.0,Linear_Regression_Training
10-6-2021 17:3:26,1623359006.8139143,1,0.0,0.0,Linear_Regression_Training
10-6-2021 17:3:31,1623359011.8189654,1,0.0,0.0,Linear_Regression_Training
10-6-2021 17:3:36,1623359016.8240106,1,0.0,0.0,Linear_Regression_Training
10-6-2021 17:3:41,1623359021.8290305,1,1.2816612720489502,9.856317043304443,Linear_Regression_Training
10-6-2021 17:3:46,1623359026.8340847,1,1.235224723815918,1.2336993217468262,Linear_Regression_Training
10-6-2021 17:3:51,1623359031.8394969,1,1.2359223365783691,1.0971759796142577,Linear_Regression_Training
10-6-2021 17:3:56,1623359036.8429644,1,1.2705473899841309,1.1216811537742615,Linear_Regression_Training
10-6-2021 17:4:1,1623359041.845146,1,1.2342555522918701,1.06740403175354,Linear_Regression_Training
10-6-2021 17:4:6,1623359046.851083,1,0.7571570873260498,1.0350774765014648,Linear_Regression_Training
10-6-2021 17:4:11,1623359051.8612275,1,1.2297489643096924,0.9807028770446777,Linear_Regression_Training
10-6-2021 17:4:16,1623359056.8662407,1,1.5311551094055176,1.4275376200675964,Linear_Regression_Training
10-6-2021 17:4:21,1623359061.876313,1,1.2305347919464111,1.1521847248077393,Linear_Regression_Training
10-6-2021 17:4:26,1623359066.8813212,1,1.2413804531097412,1.151751947402954,Linear_Regression_Training
10-6-2021 17:4:31,1623359071.8914397,1,1.2721214294433594,1.0562726259231567,Linear_Regression_Training
10-6-2021 17:4:36,1623359076.901581,1,1.756101369857788,1.6223320960998535,Linear_Regression_Training
10-6-2021 17:4:41,1623359081.9062295,1,1.2607324123382568,1.1083582878112792,Linear_Regression_Training
10-6-2021 17:4:46,1623359086.9112556,1,0.7389585971832275,1.0746885299682618,Linear_Regression_Training
10-6-2021 17:4:51,1623359091.9213517,1,1.0717782974243164,1.0157715678215027,Linear_Regression_Training
10-6-2021 17:4:56,1623359096.9263294,1,0.8166372776031494,0.9362941980361938,Linear_Regression_Training
10-6-2021 17:5:1,1623359101.9313574,1,0.8343305587768555,0.9386909008026123,Linear_Regression_Training
10-6-2021 17:5:6,1623359106.936242,1,1.2340734004974365,1.107990026473999,Linear_Regression_Training
10-6-2021 17:5:11,1623359111.9463308,1,0.8893864154815674,1.0388162732124329,Linear_Regression_Training
10-6-2021 17:5:16,1623359116.951353,1,1.324697494506836,1.4646592140197754,Linear_Regression_Training
10-6-2021 17:5:21,1623359121.9564037,1,1.2671775817871094,1.1553258299827576,Linear_Regression_Training
10-6-2021 17:5:26,1623359126.9637234,1,1.232374906539917,1.2352508902549744,Linear_Regression_Training
10-6-2021 17:5:31,1623359131.9663363,2,1.299203872680664,1.0699629306793212,Linear_Regression_Training
10-6-2021 17:5:36,1623359136.9720051,2,1.290966510772705,1.3596635659535725,Linear_Regression_Training
10-6-2021 17:5:41,1623359141.9770706,2,0.7356088161468506,1.1374184131622314,Linear_Regression_Training
10-6-2021 17:5:46,1623359146.9810557,2,1.2316739559173584,1.0197298049926757,Linear_Regression_Training
10-6-2021 17:5:51,1623359151.9860942,2,1.2505309581756592,1.010624313354492,Linear_Regression_Training
10-6-2021 17:5:56,1623359156.9866447,2,0.7446136474609375,1.0636016845703125,Linear_Regression_Training
10-6-2021 17:6:1,1623359161.9968455,2,0.8391308784484863,1.049538254737854,Linear_Regression_Training
10-6-2021 17:6:7,1623359167.0018399,2,1.2829525470733643,0.9384233554204305,Linear_Regression_Training
10-6-2021 17:6:12,1623359172.0065255,2,1.2474348545074463,0.9919605255126953,Linear_Regression_Training
10-6-2021 17:6:17,1623359177.0115488,2,1.6140873432159424,1.5533545017242432,Linear_Regression_Training
10-6-2021 17:6:22,1623359182.0162427,2,1.2308664321899414,1.243354082107544,Linear_Regression_Training
10-6-2021 17:6:27,1623359187.02128,2,0.8485877513885498,1.0698508262634276,Linear_Regression_Training
10-6-2021 17:6:32,1623359192.028021,2,1.4205434322357178,1.0623138427734375,Linear_Regression_Training
10-6-2021 17:6:37,1623359197.0330806,2,1.2839655876159668,1.4167481263478596,Linear_Regression_Training
10-6-2021 17:6:42,1623359202.03623,2,1.0240426063537598,1.0522420883178711,Linear_Regression_Training
10-6-2021 17:6:47,1623359207.0412536,2,1.2323863506317139,1.0291490077972412,Linear_Regression_Training
