time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,temp,gpu,gpu_mem,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,memory_percent_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel
12-6-2021 16:16:25,1623528985.3862026,1500.0,64.7,11317.0,4470.81,13338.54,12.9,532030234,338124690,0.0014112866838771082,0.00037944720472246233,71.575,0,0,78.38,27.61,0.02,0.08,3.1223618227541703,24442,264,0,438272,41657464,460478
12-6-2021 16:16:30,1623528990.3900926,1500.0,80.3,11326.64,4475.91,13343.34,12.9,532534469,338807477,0.0010076860127170805,0.0013645123991096557,72.549,0,0,83.67,31.94,0.02,0.08,3.1269747578209093,25486,266,0,438272,41736434,462806
12-6-2021 16:16:35,1623528995.3930664,1500.0,89.1,11335.15,4480.82,13349.41,12.9,532785877,338983064,0.0005025171234245074,0.00035096526025718745,71.575,0,0,88.08,35.64,0.02,0.08,3.1220146125878565,26532,269,0,438272,41816554,466298
12-6-2021 16:16:40,1623529000.396894,1500.0,91.2,11345.29,4486.02,13353.76,12.9,533288269,339168738,0.0010040154117707935,0.00037106394521634566,73.523,0,0,94.23,39.96,0.02,0.08,3.1268259534639173,27576,271,0,438272,41895524,468626
12-6-2021 16:16:45,1623529005.4006572,1500.0,82.3,11353.82,4491.08,13359.54,12.9,533947690,340419282,0.0013178501335779002,0.002499206997419011,72.062,0,0,98.4,43.6,0.02,0.08,3.119236931257347,28622,274,0,438272,41975626,472118
12-6-2021 16:16:50,1623529010.4022515,1500.0,62.7,11362.94,4495.72,13365.28,12.9,534655333,340601239,0.0014148348643294444,0.000363797999003442,73.523,0,0,103.34,47.37,0.02,0.08,3.0876408061228036,29666,276,0,438272,42054580,474446
12-6-2021 16:16:55,1623529015.4061043,1500.0,64.5,11372.12,4499.54,13371.8,12.9,535341356,340778039,0.001370989558156023,0.0003533277366531222,72.062,0,0,108.34,50.58,0.02,0.08,3.0995947561344597,30710,278,0,438272,42133529,476774
12-6-2021 16:17:0,1623529020.4098682,1500.0,40.3,11379.98,4503.89,13379.12,13.0,535930977,341448270,0.0011783549546323404,0.0013394536822775786,72.549,0,0,112.18,53.75,0.02,0.08,3.0749924357785194,31760,280,0,438272,42212795,479102
12-6-2021 16:17:5,1623529025.421635,1500.0,66.1,11388.57,4508.73,13385.35,12.8,536522307,341621268,0.0011798833399164726,0.0003451836673919299,72.549,0,0,116.53,57.42,0.02,0.08,3.091757726666237,32808,281,0,438272,42290889,480266
12-6-2021 16:17:10,1623529030.4250755,1500.0,47.4,11397.22,4513.07,13391.84,12.9,537186740,342352697,0.0013279522046115517,0.0014618520649438283,72.549,0,0,121.15,60.8,0.02,0.08,3.074744428516867,33858,283,0,438272,42370157,482594
12-6-2021 16:17:15,1623529035.428846,1500.0,91.4,11406.35,4518.0,13397.37,13.0,537890190,343040543,0.0014058398979117596,0.001374655413204936,73.036,0,0,126.02,64.65,0.02,0.08,3.12990124350841,34908,285,0,438272,42449455,484922
12-6-2021 16:17:20,1623529040.4322407,1500.0,83.4,11415.67,4522.61,13403.02,12.9,538610507,343222406,0.001439656518674402,0.00036347920909222297,72.549,0,0,130.67,67.88,0.02,0.08,3.13084367110269,35961,288,0,438272,42529901,488414
12-6-2021 16:17:25,1623529045.4361258,1500.0,37.7,11424.15,4527.01,13409.62,13.0,539274072,343400726,0.0013260996124465553,0.00035636310367706216,73.036,0,0,135.39,71.42,0.02,0.08,3.118443308020059,37012,290,0,438272,42609221,490742
12-6-2021 16:17:30,1623529050.4398623,1500.0,60.6,11433.99,4531.34,13414.93,12.9,539968685,343578196,0.0013881886077718258,0.00035467495169434765,73.036,0,0,140.81,74.93,0.02,0.08,3.071173123949069,38065,293,0,438272,42689675,494234
12-6-2021 16:17:35,1623529055.4429905,1500.0,60.9,11442.41,4536.03,13421.32,12.9,540639847,343756331,0.001341484689324921,0.00035604723618574177,73.523,0,0,145.1,78.82,0.02,0.08,3.119038525448025,39116,295,0,438272,42768965,496560
12-6-2021 16:17:40,1623529060.446648,1500.0,61.0,11451.7,4541.42,13426.26,13.0,541444085,343951356,0.0016073003109336032,0.0003897648993703679,73.523,0,0,149.76,82.96,0.02,0.08,3.1240978735857383,40169,298,0,438272,42849421,500052
12-6-2021 16:17:45,1623529065.4505239,1500.0,49.0,11460.8,4546.05,13432.01,13.0,542207927,345195331,0.0015265006655864506,0.002486022849585261,73.036,0,0,154.3,86.4,0.02,0.08,3.1476089619904073,41220,300,0,438272,42928701,502380
12-6-2021 16:17:50,1623529070.4523075,1500.0,52.2,11470.39,4550.46,13437.62,13.0,543012310,345450202,0.0016081923226144085,0.0005095602287182311,72.062,0,0,159.26,89.76,0.02,0.08,3.1506346505825693,42271,302,0,438272,43008019,504708
12-6-2021 16:17:55,1623529075.4561017,1500.0,59.0,11480.08,4554.81,13443.02,13.0,543670117,345626494,0.0013146164182472235,0.0003523166485088172,73.523,0,0,164.86,93.48,0.02,0.08,3.0783653345369952,43322,304,0,438272,43087337,507036
12-6-2021 16:18:0,1623529080.462323,1500.0,36.1,11488.39,4559.33,13449.64,13.0,544326137,345796042,0.001310409511328287,0.0003386746011199177,73.036,0,0,168.92,96.8,0.02,0.08,3.130992475459681,44378,306,0,438272,43166896,509364
12-6-2021 16:18:5,1623529085.4662263,1500.0,74.1,11496.31,4563.82,13456.62,13.0,544989531,345971127,0.0013257530140597254,0.00034989684330374865,72.549,0,0,172.96,100.46,0.02,0.08,3.131141279816673,45434,308,0,438272,43246452,511692
12-6-2021 16:18:10,1623529090.4700916,1500.0,48.3,11505.2,4568.19,13462.86,13.0,545726672,346150721,0.0014731431890134675,0.00035891054477730133,73.523,0,0,177.81,104.01,0.02,0.08,3.0784645374416564,46490,310,0,438272,43326010,514020
12-6-2021 16:18:15,1623529095.472342,1500.0,88.4,11514.37,4573.45,13467.86,12.9,546456530,346844048,0.0014590592969711252,0.0013860301664037377,74.497,0,0,182.54,108.22,0.02,0.08,3.1320341059586227,47546,312,0,438272,43405638,516350
12-6-2021 16:18:20,1623529100.4818962,1500.0,83.2,11523.14,4578.04,13473.98,13.0,547156781,347021452,0.0013978309832595748,0.000354131315420016,74.01,0,0,186.95,111.9,0.02,0.08,3.1311908812690032,48607,314,0,438272,43485528,518680
12-6-2021 16:18:25,1623529105.4822705,1500.0,41.0,11531.16,4582.32,13480.86,13.0,547852553,347201670,0.0013914398320361949,0.0003604090185432857,73.523,0,0,191.53,115.29,0.02,0.08,3.086946385790176,49670,317,0,438272,43566577,522175
12-6-2021 16:18:30,1623529110.4864657,1500.0,73.0,11540.41,4587.09,13486.29,12.9,548600944,347377761,0.001495527188883991,0.0003518867520023235,73.523,0,0,196.28,119.01,0.02,0.08,3.0830278710560646,50731,319,0,438272,43646473,524505
12-6-2021 16:18:35,1623529115.4903526,1500.0,43.3,11548.3,4591.25,13493.8,13.0,549216593,348105261,0.0012303415477136433,0.0014538697796336476,73.523,0,0,200.0,122.17,0.02,0.08,3.151775483986171,51792,321,0,438272,43726347,526833
12-6-2021 16:18:40,1623529120.492294,1500.0,88.4,11558.74,4596.5,13497.72,13.0,550048494,348293792,0.0016631562155712415,0.0003769156479891979,73.523,0,0,206.16,126.71,0.02,0.08,3.1329765335529025,52853,323,0,438272,43806233,529163
12-6-2021 16:18:45,1623529125.496062,1500.0,66.6,11567.79,4600.9,13503.55,13.0,550796326,348984733,0.0014945377261665184,0.0013808414069673676,74.497,0,0,211.39,129.99,0.02,0.08,3.069238667308179,53910,326,0,438272,43886991,532654
12-6-2021 16:18:50,1623529130.499794,1500.0,85.1,11577.11,4607.18,13507.94,13.0,551538081,349170517,0.0014824035440695134,0.0003712908710172637,74.984,0,0,216.57,134.5,0.02,0.08,3.137391062810319,54970,328,0,438272,43966878,534984
12-6-2021 16:18:55,1623529135.5023916,1500.0,62.2,11586.52,4611.66,13514.01,13.0,552306962,349356611,0.0015369635258019633,0.00037199474349163333,74.984,0,0,221.2,137.75,0.02,0.08,3.1300996493177324,56032,331,0,438272,44047946,538479
12-6-2021 16:19:0,1623529140.5059001,1500.0,62.3,11595.14,4617.76,13519.52,13.0,552978566,349523247,0.001342266113664213,0.00033303830250646185,73.036,0,0,226.41,141.65,0.02,0.08,3.1336709538855296,57090,332,0,438272,44126672,539644
12-6-2021 16:19:5,1623529145.5097468,1500.0,62.4,11603.38,4623.38,13526.21,13.0,553673002,349704304,0.001387804321790325,0.0003618356293314155,73.523,0,0,230.56,144.91,0.02,0.08,3.137936678785955,58152,335,0,438272,44207751,543139
12-6-2021 16:19:10,1623529150.5122862,1500.0,62.7,11612.21,4629.95,13531.88,13.0,554521424,349887397,0.0016959826455937282,0.0003660001161328825,74.01,0,0,235.18,149.3,0.02,0.08,3.1293060260804437,59212,337,0,438272,44287668,545469
12-6-2021 16:19:15,1623529155.5160599,1500.0,67.2,11621.76,4635.63,13537.24,13.1,555374497,350590191,0.0017048592781670176,0.0014045279495894384,73.523,0,0,239.92,152.78,0.02,0.08,3.155297187101638,60269,340,0,438272,44368416,548964
12-6-2021 16:19:20,1623529160.5180523,1500.0,61.0,11631.09,4641.62,13542.67,13.0,556141263,351332784,0.0015329211419418713,0.0014845943998012953,74.497,0,0,244.77,156.63,0.02,0.08,3.0824822550804285,61324,342,0,438272,44448019,551294
12-6-2021 16:19:25,1623529165.5214922,1500.0,82.1,11640.57,4647.87,13547.89,13.1,556956346,351522470,0.001629045248388112,0.0003791111788440532,73.523,0,0,249.69,160.65,0.02,0.08,3.131339685625995,62379,344,0,438272,44527602,553624
12-6-2021 16:19:30,1623529170.5222673,1500.0,77.0,11650.1,4653.39,13553.65,13.0,557705085,351698511,0.001497245897300142,0.0003520274287924288,73.523,0,0,254.33,164.25,0.02,0.08,3.1335221495285377,63434,346,0,438272,44607183,555952
12-6-2021 16:19:35,1623529175.5261421,1500.0,88.3,11659.87,4658.26,13559.67,13.1,558417883,351871712,0.001424492081671175,0.0003461337616513082,74.497,0,0,259.39,167.78,0.02,0.08,3.1282643955815024,64489,348,0,438272,44686780,558282
12-6-2021 16:19:40,1623529180.529952,1500.0,69.1,11669.56,4663.19,13565.81,13.1,559170153,352049408,0.0015033944348207266,0.0003551214025415128,74.01,0,0,264.18,170.99,0.02,0.08,3.136349432311378,65544,350,0,438272,44766381,560612
12-6-2021 16:19:45,1623529185.5322816,1500.0,53.7,11679.91,4667.75,13571.42,13.0,559964777,352737505,0.0015885078862382682,0.0013755531056158555,74.984,0,0,269.78,174.25,0.02,0.08,3.080895008605852,66594,352,0,438272,44845674,562942
12-6-2021 16:19:50,1623529190.5364735,1500.0,69.7,11689.61,4673.15,13576.77,13.1,560798212,353005143,0.0016654737083273024,0.0005348276138502733,74.497,0,0,274.66,178.13,0.02,0.08,3.0817878347478014,67644,354,0,438272,44924975,565272
12-6-2021 16:19:55,1623529195.540221,1500.0,68.3,11699.53,4678.91,13581.32,13.1,561690433,353205129,0.001783105575485445,0.00039967244843938014,74.497,0,0,280.2,182.37,0.02,0.08,3.0874920017658116,68696,357,0,438272,45005441,568767
12-6-2021 16:20:0,1623529200.5422783,1500.0,50.0,11708.88,4683.46,13587.61,13.1,562451477,353382055,0.0015214619750202917,0.0003537064629541001,74.01,0,0,284.91,185.7,0.02,0.08,3.0733059863992818,69752,359,0,438272,45085096,571097
12-6-2021 16:20:5,1623529205.5435586,1500.0,72.0,11718.7,4688.91,13592.62,13.0,563176264,354122861,0.0014492029148496274,0.0014812327132496762,73.523,0,0,290.15,189.83,0.02,0.08,3.130546062388707,70808,361,0,438272,45164735,573427
12-6-2021 16:20:10,1623529210.5454104,1500.0,76.0,11727.72,4693.77,13598.68,13.1,563847913,354297920,0.0013428006811175232,0.0003499883785068577,74.497,0,0,294.79,193.53,0.02,0.08,3.135952620692734,71864,363,0,438272,45244335,575757
12-6-2021 16:20:15,1623529215.5520747,1500.0,75.6,11737.44,4698.97,13603.82,13.1,564637031,354992024,0.001576135239910794,0.0013863601825874479,74.497,0,0,299.46,197.27,0.02,0.08,3.1360022221450645,72922,366,0,438272,45325126,579252
12-6-2021 16:20:20,1623529220.5525084,1500.0,70.0,11746.6,4704.45,13609.32,13.0,565413744,355176654,0.0015532912726733687,0.0003692279743916789,74.497,0,0,304.32,201.86,0.02,0.08,3.133819758242521,73978,368,0,438272,45404757,581582
12-6-2021 16:20:25,1623529225.5562148,1500.0,83.4,11755.61,4709.63,13615.11,13.1,566121982,355352792,0.0014154267568186997,0.00035201505439207175,74.01,0,0,308.96,206.14,0.02,0.08,3.129256424628113,75034,370,0,438272,45484389,583912
12-6-2021 16:20:30,1623529230.5600038,1500.0,60.5,11765.2,4714.94,13620.11,13.1,566925745,355542427,0.0016063087559114006,0.00037898281076294683,74.984,0,0,313.13,210.06,0.02,0.08,3.1320341059586227,76092,373,0,438272,45565165,587407
12-6-2021 16:20:35,1623529235.562625,1500.0,73.7,11773.59,4719.75,13626.73,13.1,567557907,355713451,0.0012636615446785834,0.00034186878049789456,74.497,0,0,317.42,213.8,0.02,0.08,3.1256851200603153,77148,375,0,438272,45644782,589737
12-6-2021 16:20:40,1623529240.563244,1500.0,59.9,11782.48,4724.55,13632.9,13.1,568219087,355885911,0.0013221962663410335,0.0003448772922550208,74.497,0,0,321.9,217.68,0.02,0.08,3.1257843229649764,78202,376,0,438272,45723234,590900
12-6-2021 16:20:45,1623529245.5671515,1500.0,72.1,11791.92,4729.38,13638.19,13.0,569061044,356578446,0.0016825990683149998,0.0013839884290712332,74.984,0,0,326.91,221.63,0.02,0.08,3.116558452831499,79260,379,0,438272,45804006,594395
12-6-2021 16:20:50,1623529250.5709152,1500.0,89.4,11802.39,4735.16,13642.0,13.1,569965746,357327084,0.0018080430224860684,0.0014961497954773233,75.471,0,0,332.58,226.15,0.02,0.08,3.1333237437192163,80316,381,0,438272,45883629,596723
12-6-2021 16:20:55,1623529255.572265,1500.0,75.9,11811.07,4739.28,13648.93,13.1,570658696,357502318,0.001385525994555703,0.00035037342106930384,74.497,0,0,337.02,229.35,0.02,0.08,3.129802040603749,81372,383,0,438272,45963233,599053
12-6-2021 16:21:0,1623529260.5749753,1500.0,76.4,11820.24,4744.43,13654.6,13.1,571382910,357679861,0.0014476432782065082,0.0003548936233525147,75.471,0,0,341.46,233.04,0.02,0.08,3.129554033342096,82428,385,0,438272,46042842,601383
12-6-2021 16:21:5,1623529265.579022,1500.0,77.3,11829.21,4748.37,13661.35,13.1,572160051,357865620,0.0015530250813452877,0.0003712175603727242,74.984,0,0,346.02,235.99,0.02,0.08,3.13084367110269,83480,388,0,438272,46123258,604878
12-6-2021 16:21:10,1623529270.5822732,1500.0,89.3,11839.07,4753.62,13666.16,13.0,573081690,358050168,0.0018420801637347769,0.0003688561465573024,75.958,0,0,351.25,240.42,0.02,0.08,3.1290084173664607,84530,390,0,438272,46202535,607208
12-6-2021 16:21:15,1623529275.5899897,1500.0,57.2,11848.42,4758.74,13671.56,13.1,573984178,358752284,0.0018021947027190446,0.0014020682113161445,75.958,0,0,356.3,244.08,0.02,0.08,3.077968522918351,85582,393,0,438272,46282971,610703
12-6-2021 16:21:20,1623529280.5936754,1500.0,73.7,11857.53,4763.72,13677.08,13.0,574732531,358932029,0.0014956035269830879,0.00035922519981556185,75.471,0,0,361.19,248.36,0.02,0.08,3.130992475459681,86632,395,0,438272,46362222,613033
12-6-2021 16:21:25,1623529285.597356,1500.0,80.6,11866.5,4768.78,13682.78,13.1,575489320,359114191,0.0015124646124779018,0.0003640560033750484,74.984,0,0,365.64,252.25,0.02,0.08,3.131240482721334,87682,397,0,438272,46441473,615363
12-6-2021 16:21:30,1623529290.6011064,1500.0,64.4,11875.6,4773.82,13688.5,13.1,576190254,359295008,0.0014008172961850647,0.0003613629543499029,74.984,0,0,370.25,255.95,0.02,0.08,3.1320837074109527,88732,399,0,438272,46520710,617693
12-6-2021 16:21:35,1623529295.6064281,1500.0,84.5,11884.56,4778.32,13694.7,13.1,576794909,359466742,0.0012080242415477948,0.0003431028191249043,74.984,0,0,374.97,259.64,0.02,0.08,3.1342165698611653,89782,401,0,438272,46599986,620023
12-6-2021 16:21:40,1623529300.610467,1500.0,76.4,11893.47,4782.88,13700.94,13.1,577397641,360197749,0.0012044910577183844,0.0014608339935983869,74.497,0,0,379.68,263.38,0.02,0.08,3.134910990193793,90832,403,0,438272,46679240,622351
12-6-2021 16:21:45,1623529305.6128807,1500.0,86.0,11901.73,4787.68,13707.38,13.1,578053996,360877236,0.0013120765951037964,0.0013583182719371276,74.497,0,0,383.63,267.03,0.02,0.08,3.1333237437192163,91882,405,0,438272,46758508,624681
12-6-2021 16:21:50,1623529310.6167488,1500.0,89.4,11910.5,4792.18,13713.69,13.2,578776083,361145067,0.001443057620889601,0.0005352479211791415,75.958,0,0,388.25,270.69,0.02,0.08,3.1342165698611653,92932,407,0,438272,46837758,627011
12-6-2021 16:21:55,1623529315.6205482,1500.0,71.4,11918.8,4797.47,13719.88,13.1,579415029,361321403,0.0012769216829252674,0.00035240421237523975,75.471,0,0,392.41,274.87,0.02,0.08,3.133869359694852,93982,409,0,438272,46917014,629341
12-6-2021 16:22:0,1623529320.6222615,1500.0,63.4,11927.07,4801.24,13727.43,13.1,579973758,361483570,0.0011170752283844389,0.0003242229033420841,74.497,0,0,396.15,277.6,0.02,0.08,3.0799029795592414,95026,411,0,438272,46995970,631671
12-6-2021 16:22:5,1623529325.6261613,1500.0,46.6,11935.33,4805.57,13734.48,13.1,580549375,361654474,0.0011503367804032777,0.00034154161033819665,74.497,0,0,400.66,281.22,0.02,0.08,3.100289176467087,96070,413,0,438272,47074901,633999
12-6-2021 16:22:10,1623529330.6298654,1500.0,43.1,11944.34,4810.66,13740.16,13.1,581227060,361830118,0.0013543666659297045,0.00035102795350429333,74.984,0,0,405.2,285.44,0.02,0.08,3.0795061679405973,97114,415,0,438272,47153863,636329
12-6-2021 16:22:15,1623529335.6322622,1500.0,37.7,11952.3,4815.22,13747.38,13.2,581818917,362506082,0.0011831468415299464,0.001351280244362994,74.984,0,0,408.52,288.76,0.02,0.08,3.135307801812437,98152,417,0,438272,47232483,638659
12-6-2021 16:22:20,1623529340.640332,1500.0,58.1,11960.97,4820.27,13753.25,13.1,582436191,362679589,0.0012325587109694395,0.00034645483895996677,75.471,0,0,413.22,293.14,0.02,0.08,3.078910950512631,99190,419,0,438272,47311094,640989
12-6-2021 16:22:25,1623529345.6408143,1500.0,44.9,11969.34,4824.86,13759.86,13.1,583074715,363413026,0.0012769248225233095,0.0014667325128844468,74.984,0,0,417.42,296.53,0.02,0.08,3.0773237040380543,100228,421,0,438272,47389700,643319
12-6-2021 16:22:30,1623529350.6428246,1500.0,69.1,11978.53,4829.37,13765.7,13.1,583753729,363590370,0.0013574821983653729,0.000354545448233628,74.497,0,0,422.03,300.23,0.02,0.08,3.0825814579850896,101271,423,0,438272,47468621,645649
12-6-2021 16:22:35,1623529355.6466677,1500.0,56.1,11986.99,4834.11,13772.28,13.2,584331953,363761006,0.0011555598207573514,0.00034100989508348224,74.984,0,0,426.97,304.08,0.02,0.08,3.0808454071535216,102314,425,0,438272,47547562,647979
12-6-2021 16:22:40,1623529360.6483564,1500.0,56.6,11996.56,4838.69,13777.85,13.1,585082058,363935927,0.0014997034845075242,0.0003497238829411091,74.497,0,0,431.72,307.64,0.02,0.08,3.0971146835179333,103357,427,0,438272,47626471,650309
12-6-2021 16:22:45,1623529365.6563747,1500.0,88.8,12006.38,4844.02,13782.43,13.2,585911563,364627186,0.0016563537865164598,0.0013803044732865763,75.958,0,0,437.04,312.01,0.02,0.08,3.13555580907409,104410,429,0,438272,47706027,652639
12-6-2021 16:22:50,1623529370.6606681,1500.0,82.7,12015.46,4848.9,13788.19,13.1,586686536,364812173,0.0015486162212852046,0.00036965658019942133,75.958,0,0,441.64,315.58,0.02,0.08,3.1300004464130713,105465,432,0,438272,47786739,656134
12-6-2021 16:22:55,1623529375.6639886,1500.0,39.3,12023.86,4853.6,13794.59,13.2,587480638,364990896,0.0015871499878024995,0.0003572087808241588,74.497,0,0,445.89,319.28,0.02,0.08,3.1568348321238844,106518,434,0,438272,47866280,658464
12-6-2021 16:23:0,1623529380.6677938,1500.0,33.5,12032.8,4858.4,13800.63,13.2,588181330,365165262,0.001400318312807445,0.00034846680557360865,74.01,0,0,450.59,323.0,0.02,0.08,3.1352582003601066,107571,436,0,438272,47945847,660794
12-6-2021 16:23:5,1623529385.6728208,1500.0,59.5,12041.56,4863.07,13806.77,13.2,588868774,365341798,0.0013735070606892283,0.00035271737402004183,74.984,0,0,455.1,326.68,0.02,0.08,3.1286612072001465,108618,438,0,438272,48025032,663124
12-6-2021 16:23:10,1623529390.6755664,1500.0,42.7,12050.45,4868.01,13812.5,13.2,589674554,366359821,0.0016106755367145155,0.0020349285684836075,75.471,0,0,459.91,330.64,0.02,0.08,3.0782165301800037,109665,440,0,438272,48104251,665454
12-6-2021 16:23:15,1623529395.6792812,1500.0,91.7,12061.33,4873.28,13815.98,13.2,590512688,366769551,0.0016750235245620632,0.0008188516260154273,75.471,0,0,465.85,334.93,0.02,0.08,3.1330261350052333,110712,442,0,438272,48183448,667784
12-6-2021 16:23:20,1623529400.6830976,1500.0,72.7,12069.61,4878.58,13822.13,13.1,591247445,366950193,0.0014683932147546493,0.00036100845190955563,76.445,0,0,469.77,338.85,0.02,0.08,3.1315380914353175,111762,445,0,438272,48263862,671279
12-6-2021 16:23:25,1623529405.6859684,1500.0,53.1,12079.02,4882.63,13828.33,13.1,592061278,367133894,0.0016267319961716699,0.0003671911736544622,75.471,0,0,474.76,342.01,0.02,0.08,3.155049179839986,112810,447,0,438272,48343129,673609
12-6-2021 16:23:30,1623529410.689844,1500.0,55.4,12088.12,4887.34,13834.12,13.1,592811638,367314890,0.0014995576946293734,0.00036171163774340064,75.958,0,0,479.65,345.94,0.02,0.08,3.0894264584067024,113858,449,0,438272,48422422,675939
12-6-2021 16:23:35,1623529415.6922631,1500.0,82.2,12097.39,4891.85,13839.99,13.1,593557134,367493632,0.0014902709373778547,0.00035731111620825935,75.471,0,0,484.71,349.45,0.02,0.08,3.1313892870783255,114907,451,0,438272,48501731,678269
12-6-2021 16:23:40,1623529420.696016,1500.0,58.6,12106.78,4896.92,13845.23,13.1,594096769,367683389,0.001078460518997691,0.00037922935447746135,75.471,0,0,490.28,353.45,0.02,0.08,3.137936678785955,115958,454,0,438272,48582199,681764
12-6-2021 16:23:45,1623529425.6997604,1500.0,59.4,12116.79,4901.84,13849.89,13.1,594726308,368381952,0.0012581358163625729,0.001396080513337042,75.958,0,0,496.02,357.25,0.02,0.08,3.0980571111122135,117009,457,0,438272,48662643,685259
12-6-2021 16:23:50,1623529430.7022922,1500.0,85.4,12126.52,4906.68,13855.04,13.2,595439438,368676206,0.001425538173929741,0.0005882101577994503,75.471,0,0,501.21,361.14,0.02,0.08,3.1394247223558707,118053,459,0,438272,48741614,687589
12-6-2021 16:23:55,1623529435.7063646,1500.0,93.2,12135.8,4912.17,13859.95,13.2,596070502,369434691,0.0012611008515793882,0.0015157354553740861,76.445,0,0,506.18,365.39,0.02,0.08,3.135407004717098,119104,462,0,438272,48822090,691084
12-6-2021 16:24:0,1623529440.7105973,1500.0,62.0,12144.49,4917.16,13865.93,13.2,596594116,369606670,0.0010463422409418372,0.0003436670758515552,74.984,0,0,510.79,369.26,0.02,0.08,3.140962367378117,120153,464,0,438272,48901365,693414
12-6-2021 16:24:5,1623529445.712284,1500.0,67.9,12154.3,4921.33,13871.57,13.1,597195321,369792233,0.0012020044890136829,0.0003710008383078085,75.471,0,0,516.51,373.0,0.02,0.08,3.131885301601631,121210,467,0,438272,48982132,696909
12-6-2021 16:24:10,1623529450.7213025,1500.0,70.2,12164.23,4926.46,13876.17,13.1,597821747,369990251,0.001250596319135303,0.00039532296220548703,75.958,0,0,522.32,377.15,0.02,0.08,3.130694866745698,122267,470,0,438272,49062914,700404
12-6-2021 16:24:15,1623529455.7222419,1500.0,88.2,12173.96,4932.03,13880.49,13.2,598465036,370695911,0.0012863363310535263,0.0014110548996970746,75.471,0,0,527.59,381.53,0.02,0.08,3.1337701567901908,123324,473,0,438272,49143716,703899
