time_stamp,time,model_number,QOS,QOS_avg,task
2-6-2021 18:38:7,1622673487.9364321,,0.0,0.0,None
2-6-2021 18:38:12,1622673492.9510655,1,4.299120187759399,4.299120187759399,Linear_Regression_Training
2-6-2021 18:38:17,1622673497.956123,1,1.224320411682129,1.0795559883117676,Linear_Regression_Training
2-6-2021 18:38:22,1622673502.9594345,1,1.2467293739318848,0.9869306564331055,Linear_Regression_Training
2-6-2021 18:38:27,1622673507.9644537,1,1.2491323947906494,1.1393594145774841,Linear_Regression_Training
2-6-2021 18:38:32,1622673512.9694722,1,1.2259392738342285,1.1468854427337647,Linear_Regression_Training
2-6-2021 18:38:37,1622673517.9795983,1,0.8626883029937744,0.8496742248535156,Linear_Regression_Training
2-6-2021 18:38:42,1622673522.9845946,1,0.6364972591400146,1.1150582313537598,Linear_Regression_Training
2-6-2021 18:38:47,1622673527.991636,1,1.4059209823608398,1.0522032737731934,Linear_Regression_Training
2-6-2021 18:38:52,1622673532.996632,1,1.2416682243347168,1.186367392539978,Linear_Regression_Training
2-6-2021 18:38:58,1622673538.0016632,1,1.0680127143859863,1.2868902087211609,Linear_Regression_Training
2-6-2021 18:39:3,1622673543.0066867,1,0.7158281803131104,0.8955152988433838,Linear_Regression_Training
2-6-2021 18:39:8,1622673548.016817,1,0.8219208717346191,0.9750586986541748,Linear_Regression_Training
2-6-2021 18:39:13,1622673553.0218568,1,0.537971019744873,1.0962376594543457,Linear_Regression_Training
2-6-2021 18:39:18,1622673558.0269277,1,0.7800242900848389,1.115731418132782,Linear_Regression_Training
2-6-2021 18:39:23,1622673563.0319371,1,1.2230629920959473,1.104212713241577,Linear_Regression_Training
2-6-2021 18:39:28,1622673568.0420415,1,1.249539852142334,1.0643226504325867,Linear_Regression_Training
2-6-2021 18:39:33,1622673573.047062,1,0.5534071922302246,1.0959593772888183,Linear_Regression_Training
2-6-2021 18:39:38,1622673578.0544841,1,1.2301740646362305,0.9487381458282471,Linear_Regression_Training
2-6-2021 18:39:43,1622673583.0595577,1,0.5831482410430908,1.0124022960662842,Linear_Regression_Training
2-6-2021 18:39:48,1622673588.064576,1,1.0558867454528809,1.0751770973205566,Linear_Regression_Training
2-6-2021 18:39:53,1622673593.0696065,1,1.2560758590698242,1.2315187454223633,Linear_Regression_Training
2-6-2021 18:39:58,1622673598.0797105,1,1.9369373321533203,1.6190585295359294,Linear_Regression_Training
2-6-2021 18:40:3,1622673603.084716,2,1.2438745498657227,1.055049228668213,Linear_Regression_Training
2-6-2021 18:40:8,1622673608.0894415,2,1.2261252403259277,0.9733296394348144,Linear_Regression_Training
2-6-2021 18:40:13,1622673613.0944645,2,0.8649938106536865,0.8387587467829386,Linear_Regression_Training
2-6-2021 18:40:18,1622673618.1046035,2,0.6890249252319336,1.0972605347633362,Linear_Regression_Training
2-6-2021 18:40:23,1622673623.1096394,2,0.6664683818817139,1.1124159336090087,Linear_Regression_Training
2-6-2021 18:40:28,1622673628.1146536,2,1.2236618995666504,1.050685501098633,Linear_Regression_Training
2-6-2021 18:40:33,1622673633.1196792,2,0.6452207565307617,1.0076955318450929,Linear_Regression_Training
2-6-2021 18:40:38,1622673638.1246994,2,0.6797678470611572,0.8387392361958822,Linear_Regression_Training
2-6-2021 18:40:43,1622673643.1297598,2,1.225616455078125,1.1131844520568848,Linear_Regression_Training
2-6-2021 18:40:48,1622673648.1347651,2,1.1197123527526855,1.0321973800659179,Linear_Regression_Training
2-6-2021 18:40:53,1622673653.1449065,2,1.2437572479248047,1.2437692880630493,Linear_Regression_Training
2-6-2021 18:40:58,1622673658.149906,2,1.2186484336853027,1.3104839324951172,Linear_Regression_Training
2-6-2021 18:41:3,1622673663.1551418,2,1.2271249294281006,1.094621753692627,Linear_Regression_Training
2-6-2021 18:41:8,1622673668.1601782,2,0.9244503974914551,0.875124740600586,Linear_Regression_Training
2-6-2021 18:41:13,1622673673.170273,2,1.2226195335388184,1.1511468887329102,Linear_Regression_Training
2-6-2021 18:41:18,1622673678.173635,2,0.6534423828125,0.962275505065918,Linear_Regression_Training
2-6-2021 18:41:23,1622673683.1786582,2,0.6334307193756104,0.9165946006774902,Linear_Regression_Training
2-6-2021 18:41:28,1622673688.1837196,2,1.2555720806121826,1.0078109741210937,Linear_Regression_Training
2-6-2021 18:41:33,1622673693.1887348,2,0.7369158267974854,1.0187543869018554,Linear_Regression_Training
2-6-2021 18:41:38,1622673698.1988373,2,1.2232306003570557,0.8920156955718994,Linear_Regression_Training
2-6-2021 18:41:43,1622673703.200956,3,0.6415464878082275,0.9340084393819174,Linear_Regression_Training
2-6-2021 18:41:48,1622673708.2059987,3,1.2986867427825928,1.1333801746368408,Linear_Regression_Training
2-6-2021 18:41:53,1622673713.2110667,3,0.9385099411010742,1.3678918679555256,Linear_Regression_Training
2-6-2021 18:41:58,1622673718.2160711,3,6.29542350769043,6.29542350769043,Linear_Regression_Training
2-6-2021 18:42:3,1622673723.2211344,3,6.29542350769043,0.0,Linear_Regression_Training
2-6-2021 18:42:8,1622673728.226132,3,1.2244393825531006,2.514513075351715,Linear_Regression_Training
2-6-2021 18:42:13,1622673733.236296,3,0.8425743579864502,0.9334635734558105,Linear_Regression_Training
2-6-2021 18:42:18,1622673738.2412848,3,1.2269203662872314,0.966302235921224,Linear_Regression_Training
2-6-2021 18:42:23,1622673743.251376,3,1.2279648780822754,1.0822190046310425,Linear_Regression_Training
2-6-2021 18:42:28,1622673748.256385,3,0.8767452239990234,0.9346019824345907,Linear_Regression_Training
