time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,temp,gpu,gpu_mem,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,memory_percent_ipykernel
14-6-2021 19:16:54,1623712614.8670473,1500.0,57.0,888.65,393.21,2177.66,12.3,55439994,35314008,0.0017193893370932517,0.00038073457502588436,67.679,0,0,80399,434,3731456,548864,45887752,702074,337.79,225.68,0.02,0.07,3.071173123949069
14-6-2021 19:16:59,1623712619.8705633,1500.0,92.8,898.54,398.94,2181.79,12.3,56302802,36007515,0.0017244034137333714,0.0013860393485549383,68.166,0,0,81450,436,3731456,548864,45966696,704404,343.01,230.29,0.02,0.07,3.12990124350841
14-6-2021 19:17:4,1623712624.874351,1500.0,54.2,908.08,403.69,2187.24,12.3,57130430,36193577,0.0016540030080476355,0.0003718423104140497,68.166,0,0,82497,439,3731456,548864,46046511,707899,348.56,233.81,0.02,0.07,3.084019900102675
14-6-2021 19:17:9,1623712629.878173,1500.0,89.0,918.9,408.7,2191.26,12.3,58005031,36383916,0.0017478659004588005,0.00038038722529179324,68.166,0,0,83542,441,3731456,548864,46125149,710229,354.59,237.92,0.02,0.07,3.1302484536747235
14-6-2021 19:17:14,1623712634.880625,1500.0,63.7,928.14,413.23,2197.28,12.2,58828855,36573190,0.001646840423490754,0.0003783624588695996,67.679,0,0,84589,444,3731456,548864,46204972,713724,359.34,241.23,0.02,0.07,3.071817942829366
14-6-2021 19:17:19,1623712639.884424,1500.0,71.0,938.03,418.56,2201.98,12.3,59599077,36753730,0.001539274471066381,0.00036080586247383797,68.166,0,0,85634,446,3731456,548864,46283617,716054,364.92,245.22,0.02,0.07,3.1220146125878565
14-6-2021 19:17:24,1623712644.8868582,1500.0,81.4,946.29,423.36,2208.7,12.3,60240384,37492279,0.0012819898622887626,0.0014763792236846057,67.192,0,0,86679,448,3731456,548864,46362268,718384,369.1,248.82,0.02,0.07,3.1331749393622244
14-6-2021 19:17:29,1623712649.8967996,1500.0,93.9,955.31,428.34,2214.34,12.4,60981323,37989613,0.0014789374760923089,0.0009926942578739847,67.679,0,0,87724,450,3731456,548864,46440903,720714,373.89,252.71,0.02,0.07,3.131091678364342
14-6-2021 19:17:34,1623712654.9009914,1500.0,84.8,964.54,433.03,2220.23,12.3,61825084,38353693,0.001686108408708481,0.0007275500401684646,68.166,0,0,88774,452,3731456,548864,46519855,723044,378.53,256.16,0.02,0.07,3.132579721934258
14-6-2021 19:17:39,1623712659.90434,1500.0,62.4,972.74,436.59,2228.13,12.3,62475924,38519205,0.0013008088251900772,0.000330802455710866,66.705,0,0,89819,454,3731456,548864,46598456,725374,382.49,258.69,0.02,0.07,3.07598446482513
14-6-2021 19:17:44,1623712664.9059606,1500.0,72.5,982.24,441.02,2233.88,12.3,63274707,38790762,0.0015970483866899333,0.0005429380304092078,67.679,0,0,90864,456,3731456,548864,46677086,727704,387.29,262.08,0.02,0.07,3.0799525810115718
14-6-2021 19:17:49,1623712669.9098423,1500.0,52.7,990.21,445.79,2240.88,12.4,63968262,38964873,0.001386033968360954,0.0003479518715390907,67.192,0,0,91909,458,3731456,548864,46755705,730032,391.32,265.54,0.02,0.07,3.121121786445907
14-6-2021 19:17:54,1623712674.9123394,1500.0,83.2,1000.34,450.82,2245.34,12.3,64848708,39156039,0.0017600129804555278,0.0003821411437177992,68.653,0,0,92954,460,3731456,548864,46834338,732362,396.73,269.6,0.02,0.07,3.1358038163357422
14-6-2021 19:17:59,1623712679.9161675,1500.0,65.6,1009.02,455.73,2251.48,12.3,65738605,39691173,0.0017784324148191293,0.0010694492192600041,67.679,0,0,94001,463,3731456,548864,46914120,735857,401.43,273.46,0.02,0.07,3.1346629829321406
14-6-2021 19:18:4,1623712684.9198406,1500.0,87.6,1018.27,460.58,2257.17,12.3,66571111,40034981,0.0016637897545471881,0.0006871112375542754,68.166,0,0,95040,465,3731456,548864,46992421,738187,405.93,277.27,0.02,0.07,3.138035881690616
14-6-2021 19:18:9,1623712689.9205868,1500.0,62.6,1027.91,465.35,2262.46,12.4,67387769,40786393,0.0016330722639147732,0.0015025997369434055,68.166,0,0,96081,468,3731456,548864,47071873,741680,410.79,280.82,0.02,0.07,3.0672050077626274
14-6-2021 19:18:14,1623712694.9244056,1500.0,90.9,1036.96,470.76,2267.76,12.4,68181056,40967166,0.001585363178751275,0.0003612700799488763,67.679,0,0,97120,470,3731456,548864,47150146,744010,415.88,285.29,0.02,0.07,3.1283635984861635
14-6-2021 19:18:19,1623712699.92797,1500.0,66.1,1046.17,476.21,2272.89,12.4,68988874,41159066,0.0016144850795164695,0.0003835265948013172,67.679,0,0,98161,473,3731456,548864,47229591,747505,420.49,289.1,0.02,0.07,3.1243954822997217
14-6-2021 19:18:24,1623712704.9305904,1500.0,86.3,1056.33,480.95,2277.74,12.3,69852153,41343857,0.0017256535992360494,0.00036938840659442524,68.166,0,0,99200,475,3731456,548864,47307849,749835,426.32,292.81,0.02,0.07,3.127520373796545
14-6-2021 19:18:29,1623712709.9344056,1500.0,72.3,1065.7,485.84,2282.94,12.3,70712195,41914545,0.001718772516721126,0.0011405057543963503,68.653,0,0,100241,478,3731456,548864,47387318,753330,431.2,296.6,0.02,0.07,3.127917185415189
14-6-2021 19:18:34,1623712714.9382374,1500.0,49.9,1074.41,490.61,2289.01,12.4,71474033,42218472,0.0015225091905503023,0.0006073885140362934,66.705,0,0,101280,480,3731456,548864,47465605,755660,435.67,300.42,0.02,0.07,3.130050047865401
14-6-2021 19:18:39,1623712719.9415777,1500.0,78.2,1082.95,494.14,2296.47,12.4,72051598,42375416,0.0011543588318998852,0.0003136784474711861,68.166,0,0,102317,481,3731456,548864,47542733,756825,440.13,303.24,0.02,0.07,3.1245938881090436
14-6-2021 19:18:44,1623712724.945503,1500.0,75.8,1092.64,498.31,2302.18,12.3,72835996,42549968,0.001567565359775384,0.0003488301457672161,67.192,0,0,103361,483,3731456,548864,47621346,759155,445.21,306.16,0.02,0.07,3.121320192255229
14-6-2021 19:18:49,1623712729.9459317,1500.0,79.2,1101.8,502.44,2308.59,12.3,73580884,42719042,0.001489648284526082,0.0003381190112580184,68.653,0,0,104405,485,3731456,548864,47699957,761485,450.04,309.26,0.02,0.07,3.0773733054903847
14-6-2021 19:18:54,1623712734.949732,1500.0,73.4,1110.97,507.93,2313.51,12.4,74456042,42916342,0.001748986632985602,0.0003943003008463149,68.166,0,0,105451,488,3731456,548864,47779747,764980,454.68,313.4,0.02,0.07,3.129454830437435
