time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,gpu,gpu_mem,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,memory_percent_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel
29-5-2021 18:45:47,1622328347.1715477,1500.0,96.4,1028.1,375.28,1792.55,11.5,34274342,26376874,0.0007517723171200831,0.0003861587815982248,0,0,423.37,164.65,0.02,0.07,3.1441864617796007,79492,513,175116288,643072,48397642,808003
29-5-2021 18:45:52,1622328352.179703,1500.0,95.2,1041.37,380.04,1794.25,11.4,34685856,26573556,0.0008216877703993664,0.0003927234408979723,0,0,429.82,167.18,0.02,0.07,3.139821533974515,80511,515,175116288,643072,48474409,810333
29-5-2021 18:45:57,1622328357.1833873,1500.0,75.6,1053.71,384.84,1796.71,11.5,35126245,26770306,0.0008801294709132184,0.000393210260479203,0,0,435.83,169.97,0.02,0.07,3.098106712564544,81532,518,175116288,643072,48552340,813826
29-5-2021 18:46:2,1622328362.1876113,1500.0,95.8,1066.56,389.66,1798.83,11.4,35426063,26963083,0.0005991298476795512,0.0003852285541432497,0,0,441.83,172.28,0.02,0.07,3.1308932725550203,82553,521,175116288,643072,48630283,817321
29-5-2021 18:46:7,1622328367.1907687,1500.0,90.5,1079.69,394.58,1800.49,11.5,35818623,27161317,0.0007846245288736403,0.0003962177981881425,0,0,448.51,175.14,0.02,0.07,3.0929481615221697,83574,524,175116288,643072,48708227,820816
29-5-2021 18:46:12,1622328372.1918051,1500.0,95.3,1092.5,399.91,1802.09,11.5,36251084,27360235,0.0008647427551595364,0.0003977535532009237,0,0,454.79,178.32,0.02,0.07,3.14319443273299,84595,527,175116288,643072,48786184,824311
29-5-2021 18:46:17,1622328377.19499,1500.0,90.4,1105.64,404.84,1803.7,11.5,36713224,27562413,0.0009236916462225799,0.0004040986057255134,0,0,460.7,180.74,0.02,0.07,3.1333237437192163,85618,531,175116288,643072,48865317,828969
29-5-2021 18:46:22,1622328382.19828,1500.0,95.0,1119.2,409.51,1805.32,11.5,37050976,27763561,0.0006750597868452804,0.0004020314491234825,0,0,467.03,183.05,0.02,0.07,3.1467161358484574,86639,534,175116288,643072,48943283,832464
29-5-2021 18:46:27,1622328387.198781,1500.0,94.5,1132.7,414.12,1806.82,11.5,37444221,27957504,0.0007864112145823556,0.00038784714412070287,0,0,473.46,185.61,0.02,0.07,3.143988055970279,87660,537,175116288,643072,49021259,835959
29-5-2021 18:46:32,1622328392.200552,1500.0,93.1,1146.05,419.1,1808.38,11.5,37832856,28152691,0.0007769947926082852,0.0003902357805777487,0,0,479.75,188.36,0.02,0.07,3.1421528022340492,88679,539,175116288,643072,49098065,838289
