time_stamp,time,model_number,QOS
29-5-2021 19:20:59,1622330459.7615035,None,0.0
29-5-2021 19:21:4,1622330464.7745175,1,0.0
29-5-2021 19:21:9,1622330469.7795324,1,9.388750314712524
29-5-2021 19:21:14,1622330474.7845576,1,1.3613731861114502
29-5-2021 19:21:19,1622330479.7896152,1,1.4137275218963623
29-5-2021 19:21:24,1622330484.7997818,1,1.024986743927002
29-5-2021 19:21:29,1622330489.804793,1,1.2512836456298828
29-5-2021 19:21:34,1622330494.808055,1,0.8142879009246826
29-5-2021 19:21:39,1622330499.8125243,1,0.7439768314361572
29-5-2021 19:21:44,1622330504.8185258,1,0.7890489101409912
29-5-2021 19:21:49,1622330509.8235514,1,0.7974295616149902
29-5-2021 19:21:54,1622330514.8286142,1,0.9552769660949707
29-5-2021 19:21:59,1622330519.8336282,1,2.1762537956237793
29-5-2021 19:22:4,1622330524.8389056,1,0.7496063709259033
29-5-2021 19:22:9,1622330529.8489923,1,1.333587408065796
29-5-2021 19:22:14,1622330534.855815,1,0.9976632595062256
29-5-2021 19:22:19,1622330539.86082,1,1.3268229961395264
29-5-2021 19:22:24,1622330544.8658466,1,0.7869632244110107
29-5-2021 19:22:29,1622330549.870875,1,1.2273695468902588
29-5-2021 19:22:34,1622330554.875901,1,0.8308091163635254
29-5-2021 19:22:39,1622330559.8809276,1,0.7463035583496094
29-5-2021 19:22:44,1622330564.8859575,1,0.7050371170043945
29-5-2021 19:22:49,1622330569.8909848,1,1.3362927436828613
29-5-2021 19:22:54,1622330574.8960314,1,0.7826712131500244
29-5-2021 19:22:59,1622330579.901079,2,2.6072425842285156
29-5-2021 19:23:4,1622330584.906123,2,1.325606346130371
29-5-2021 19:23:9,1622330589.9162064,2,0.7878336906433105
29-5-2021 19:23:14,1622330594.921236,2,1.3728842735290527
29-5-2021 19:23:19,1622330599.926304,2,0.8203251361846924
29-5-2021 19:23:24,1622330604.9313128,2,0.9153885841369629
29-5-2021 19:23:29,1622330609.9333,2,1.3389487266540527
29-5-2021 19:23:34,1622330614.9389372,2,1.3610615730285645
29-5-2021 19:23:39,1622330619.9490783,2,1.3263802528381348
29-5-2021 19:23:44,1622330624.9541438,2,1.323068618774414
29-5-2021 19:23:49,1622330629.959182,2,1.3332462310791016
29-5-2021 19:23:54,1622330634.964224,2,1.3261146545410156
29-5-2021 19:23:59,1622330639.9694672,2,2.5525808334350586
29-5-2021 19:24:4,1622330644.9747164,2,1.3662848472595215
29-5-2021 19:24:9,1622330649.9797444,2,0.7503912448883057
29-5-2021 19:24:14,1622330654.981288,2,1.3970959186553955
29-5-2021 19:24:19,1622330659.981798,2,1.246783971786499
29-5-2021 19:24:24,1622330664.986844,2,0.7509751319885254
29-5-2021 19:24:29,1622330669.9918592,2,1.3561437129974365
29-5-2021 19:24:34,1622330674.9932342,2,0.9606626033782959
29-5-2021 19:24:39,1622330679.9994113,2,1.3541159629821777
29-5-2021 19:24:45,1622330685.004679,2,1.018831491470337
29-5-2021 19:24:50,1622330690.0078866,2,0.8637368679046631
29-5-2021 19:24:55,1622330695.0130737,3,1.5457022190093994
29-5-2021 19:25:0,1622330700.018079,3,6.164072036743164
29-5-2021 19:25:5,1622330705.0231264,3,0.7502129077911377
29-5-2021 19:25:10,1622330710.0332146,3,1.3395376205444336
29-5-2021 19:25:15,1622330715.0382726,3,0.706162691116333
29-5-2021 19:25:20,1622330720.0430384,3,1.341933250427246
29-5-2021 19:25:25,1622330725.048059,3,0.7419500350952148
29-5-2021 19:25:30,1622330730.0523968,3,1.3422086238861084
29-5-2021 19:25:35,1622330735.0530112,3,1.343102216720581
29-5-2021 19:25:40,1622330740.063136,3,1.4704346656799316
29-5-2021 19:25:45,1622330745.0732358,3,1.3262782096862793
29-5-2021 19:25:50,1622330750.078235,3,1.3281004428863525
29-5-2021 19:25:55,1622330755.0832865,3,0.9695484638214111
29-5-2021 19:26:0,1622330760.0869389,3,8.121042728424072
29-5-2021 19:26:5,1622330765.0920007,3,0.823549747467041
29-5-2021 19:26:10,1622330770.0970147,3,1.2645490169525146
29-5-2021 19:26:15,1622330775.1020474,3,0.8612029552459717
29-5-2021 19:26:20,1622330780.1026123,3,1.4071040153503418
29-5-2021 19:26:25,1622330785.107644,3,0.634788990020752
29-5-2021 19:26:30,1622330790.11267,3,0.6657183170318604
29-5-2021 19:26:35,1622330795.1228135,3,1.225454330444336
29-5-2021 19:26:40,1622330800.1278718,3,1.2440555095672607
29-5-2021 19:26:45,1622330805.1329172,3,0.5537307262420654
29-5-2021 19:26:50,1622330810.1330235,3,1.2760460376739502
29-5-2021 19:26:55,1622330815.1380482,3,1.230494499206543
29-5-2021 19:27:0,1622330820.1531506,4,1.5799083709716797
29-5-2021 19:27:5,1622330825.1581569,4,0.9651141166687012
29-5-2021 19:27:10,1622330830.163187,4,0.6916627883911133
29-5-2021 19:27:15,1622330835.1682115,4,1.2287724018096924
29-5-2021 19:27:20,1622330840.1783857,4,0.7388412952423096
29-5-2021 19:27:25,1622330845.1801965,4,1.2802605628967285
29-5-2021 19:27:30,1622330850.1852248,4,1.2450692653656006
29-5-2021 19:27:35,1622330855.1903944,4,0.7908337116241455
29-5-2021 19:27:40,1622330860.2005117,4,1.2282066345214844
29-5-2021 19:27:45,1622330865.2083318,4,1.005023717880249
29-5-2021 19:27:50,1622330870.2180634,4,0.6884951591491699
29-5-2021 19:27:55,1622330875.2230875,4,1.2246439456939697
29-5-2021 19:28:0,1622330880.2281148,4,1.5208423137664795
