RCoin,RCoinP,Accuracy,Training Losses,Training Times
61.53670621192326,61.53670621192326,0.8,"[None, 2.3343141078948975, 2.3223605155944824, 2.311018705368042, 2.3002707958221436, 2.289944887161255, 2.2799129486083984, 2.2701456546783447, 2.2605929374694824, 2.2512121200561523, 2.2418909072875977, 2.2326557636260986, 2.2234911918640137, 2.214359998703003, 2.2051916122436523, 2.196039915084839, 2.186873197555542, 2.1775975227355957, 2.168205738067627, 2.1586356163024902, 2.1489341259002686, 2.1390864849090576, 2.1291098594665527, 2.118988037109375, 2.108687162399292, 2.0982179641723633, 2.087559700012207, 2.076788902282715, 2.065821886062622, 2.054675340652466, 2.0433318614959717, 2.0317811965942383, 2.019991636276245, 2.007953405380249, 1.9957178831100464, 1.983279824256897, 1.9706488847732544, 1.9578239917755127, 1.9448051452636719, 1.9316301345825195, 1.9182376861572266, 1.9046337604522705, 1.890790343284607, 1.8767069578170776, 1.8624190092086792, 1.8479187488555908, 1.833214282989502, 1.8182774782180786, 1.8030991554260254, 1.7876760959625244, 1.771998643875122, 1.7560703754425049, 1.739905834197998, 1.7234792709350586, 1.7067898511886597, 1.6898218393325806, 1.6726070642471313, 1.6551631689071655, 1.6374943256378174, 1.6196128129959106, 1.6015042066574097, 1.5831749439239502, 1.5646337270736694, 1.5458875894546509, 1.5269449949264526, 1.507838487625122, 1.4885585308074951, 1.4691612720489502, 1.4496511220932007, 1.4300298690795898, 1.4103463888168335, 1.3905967473983765, 1.3707897663116455, 1.350956678390503, 1.331108808517456, 1.311262845993042, 1.2914398908615112, 1.2716668844223022, 1.2519567012786865, 1.232306718826294, 1.212756872177124, 1.1933073997497559, 1.173986554145813, 1.1547836065292358, 1.1357423067092896, 1.1168553829193115, 1.098145842552185, 1.079634428024292, 1.0613542795181274, 1.0433320999145508, 1.0255844593048096, 1.0081120729446411, 0.9909124970436096, 0.9740036725997925, 0.9573719501495361, 0.9410331845283508, 0.9249783158302307, 0.9092292189598083, 0.8937687277793884, 0.8786077499389648]",147.96558332443237
74.36101116377634,135.89771737569959,0.8,"[2.3471057415008545, 2.3343141078948975, 2.3223605155944824, 2.311018705368042, 2.3002707958221436, 2.289944887161255, 2.2799129486083984, 2.2701456546783447, 2.2605929374694824, 2.2512121200561523, 2.2418909072875977, 2.2326557636260986, 2.2234911918640137, 2.214359998703003, 2.2051916122436523, 2.196039915084839, 2.186873197555542, 2.1775975227355957, 2.168205738067627, 2.1586356163024902, 2.1489341259002686, 2.1390864849090576, 2.1291098594665527, 2.118988037109375, 2.108687162399292, 2.0982179641723633, 2.087559700012207, 2.076788902282715, 2.065821886062622, 2.054675340652466, 2.0433318614959717, 2.0317811965942383, 2.019991636276245, 2.007953405380249, 1.9957178831100464, 1.983279824256897, 1.9706488847732544, 1.9578239917755127, 1.9448051452636719, 1.9316301345825195, 1.9182376861572266, 1.9046337604522705, 1.890790343284607, 1.8767069578170776, 1.8624190092086792, 1.8479187488555908, 1.833214282989502, 1.8182774782180786, 1.8030991554260254, 1.7876760959625244, 1.771998643875122, 1.7560703754425049, 1.739905834197998, 1.7234792709350586, 1.7067898511886597, 1.6898218393325806, 1.6726070642471313, 1.6551631689071655, 1.6374943256378174, 1.6196128129959106, 1.6015042066574097, 1.5831749439239502, 1.5646337270736694, 1.5458875894546509, 1.5269449949264526, 1.507838487625122, 1.4885585308074951, 1.4691612720489502, 1.4496511220932007, 1.4300298690795898, 1.4103463888168335, 1.3905967473983765, 1.3707897663116455, 1.350956678390503, 1.331108808517456, 1.311262845993042, 1.2914398908615112, 1.2716668844223022, 1.2519567012786865, 1.232306718826294, 1.212756872177124, 1.1933073997497559, 1.173986554145813, 1.1547836065292358, 1.1357423067092896, 1.1168553829193115, 1.098145842552185, 1.079634428024292, 1.0613542795181274, 1.0433320999145508, 1.0255844593048096, 1.0081120729446411, 0.9909124970436096, 0.9740036725997925, 0.9573719501495361, 0.9410331845283508, 0.9249783158302307, 0.9092292189598083, 0.8937687277793884, 0.8786077499389648]",122.44742894172668
74.25659438102802,210.15431175672762,0.8,"[2.3471057415008545, 2.3343141078948975, 2.3223605155944824, 2.311018705368042, 2.3002707958221436, 2.289944887161255, 2.2799129486083984, 2.2701456546783447, 2.2605929374694824, 2.2512121200561523, 2.2418909072875977, 2.2326557636260986, 2.2234911918640137, 2.214359998703003, 2.2051916122436523, 2.196039915084839, 2.186873197555542, 2.1775975227355957, 2.168205738067627, 2.1586356163024902, 2.1489341259002686, 2.1390864849090576, 2.1291098594665527, 2.118988037109375, 2.108687162399292, 2.0982179641723633, 2.087559700012207, 2.076788902282715, 2.065821886062622, 2.054675340652466, 2.0433318614959717, 2.0317811965942383, 2.019991636276245, 2.007953405380249, 1.9957178831100464, 1.983279824256897, 1.9706488847732544, 1.9578239917755127, 1.9448051452636719, 1.9316301345825195, 1.9182376861572266, 1.9046337604522705, 1.890790343284607, 1.8767069578170776, 1.8624190092086792, 1.8479187488555908, 1.833214282989502, 1.8182774782180786, 1.8030991554260254, 1.7876760959625244, 1.771998643875122, 1.7560703754425049, 1.739905834197998, 1.7234792709350586, 1.7067898511886597, 1.6898218393325806, 1.6726070642471313, 1.6551631689071655, 1.6374943256378174, 1.6196128129959106, 1.6015042066574097, 1.5831749439239502, 1.5646337270736694, 1.5458875894546509, 1.5269449949264526, 1.507838487625122, 1.4885585308074951, 1.4691612720489502, 1.4496511220932007, 1.4300298690795898, 1.4103463888168335, 1.3905967473983765, 1.3707897663116455, 1.350956678390503, 1.331108808517456, 1.311262845993042, 1.2914398908615112, 1.2716668844223022, 1.2519567012786865, 1.232306718826294, 1.212756872177124, 1.1933073997497559, 1.173986554145813, 1.1547836065292358, 1.1357423067092896, 1.1168553829193115, 1.098145842552185, 1.079634428024292, 1.0613542795181274, 1.0433320999145508, 1.0255844593048096, 1.0081120729446411, 0.9909124970436096, 0.9740036725997925, 0.9573719501495361, 0.9410331845283508, 0.9249783158302307, 0.9092292189598083, 0.8937687277793884, 0.8786077499389648]",122.61960983276367
71.60510739782947,281.7594191545571,0.8,"[2.3471057415008545, 2.3343141078948975, 2.3223605155944824, 2.311018705368042, 2.3002707958221436, 2.289944887161255, 2.2799129486083984, 2.2701456546783447, 2.2605929374694824, 2.2512121200561523, 2.2418909072875977, 2.2326557636260986, 2.2234911918640137, 2.214359998703003, 2.2051916122436523, 2.196039915084839, 2.186873197555542, 2.1775975227355957, 2.168205738067627, 2.1586356163024902, 2.1489341259002686, 2.1390864849090576, 2.1291098594665527, 2.118988037109375, 2.108687162399292, 2.0982179641723633, 2.087559700012207, 2.076788902282715, 2.065821886062622, 2.054675340652466, 2.0433318614959717, 2.0317811965942383, 2.019991636276245, 2.007953405380249, 1.9957178831100464, 1.983279824256897, 1.9706488847732544, 1.9578239917755127, 1.9448051452636719, 1.9316301345825195, 1.9182376861572266, 1.9046337604522705, 1.890790343284607, 1.8767069578170776, 1.8624190092086792, 1.8479187488555908, 1.833214282989502, 1.8182774782180786, 1.8030991554260254, 1.7876760959625244, 1.771998643875122, 1.7560703754425049, 1.739905834197998, 1.7234792709350586, 1.7067898511886597, 1.6898218393325806, 1.6726070642471313, 1.6551631689071655, 1.6374943256378174, 1.6196128129959106, 1.6015042066574097, 1.5831749439239502, 1.5646337270736694, 1.5458875894546509, 1.5269449949264526, 1.507838487625122, 1.4885585308074951, 1.4691612720489502, 1.4496511220932007, 1.4300298690795898, 1.4103463888168335, 1.3905967473983765, 1.3707897663116455, 1.350956678390503, 1.331108808517456, 1.311262845993042, 1.2914398908615112, 1.2716668844223022, 1.2519567012786865, 1.232306718826294, 1.212756872177124, 1.1933073997497559, 1.173986554145813, 1.1547836065292358, 1.1357423067092896, 1.1168553829193115, 1.098145842552185, 1.079634428024292, 1.0613542795181274, 1.0433320999145508, 1.0255844593048096, 1.0081120729446411, 0.9909124970436096, 0.9740036725997925, 0.9573719501495361, 0.9410331845283508, 0.9249783158302307, 0.9092292189598083, 0.8937687277793884, 0.8786077499389648]",127.16012811660767
69.50875371728631,351.26817287184343,0.8,"[2.3471057415008545, 2.3343141078948975, 2.3223605155944824, 2.311018705368042, 2.3002707958221436, 2.289944887161255, 2.2799129486083984, 2.2701456546783447, 2.2605929374694824, 2.2512121200561523, 2.2418909072875977, 2.2326557636260986, 2.2234911918640137, 2.214359998703003, 2.2051916122436523, 2.196039915084839, 2.186873197555542, 2.1775975227355957, 2.168205738067627, 2.1586356163024902, 2.1489341259002686, 2.1390864849090576, 2.1291098594665527, 2.118988037109375, 2.108687162399292, 2.0982179641723633, 2.087559700012207, 2.076788902282715, 2.065821886062622, 2.054675340652466, 2.0433318614959717, 2.0317811965942383, 2.019991636276245, 2.007953405380249, 1.9957178831100464, 1.983279824256897, 1.9706488847732544, 1.9578239917755127, 1.9448051452636719, 1.9316301345825195, 1.9182376861572266, 1.9046337604522705, 1.890790343284607, 1.8767069578170776, 1.8624190092086792, 1.8479187488555908, 1.833214282989502, 1.8182774782180786, 1.8030991554260254, 1.7876760959625244, 1.771998643875122, 1.7560703754425049, 1.739905834197998, 1.7234792709350586, 1.7067898511886597, 1.6898218393325806, 1.6726070642471313, 1.6551631689071655, 1.6374943256378174, 1.6196128129959106, 1.6015042066574097, 1.5831749439239502, 1.5646337270736694, 1.5458875894546509, 1.5269449949264526, 1.507838487625122, 1.4885585308074951, 1.4691612720489502, 1.4496511220932007, 1.4300298690795898, 1.4103463888168335, 1.3905967473983765, 1.3707897663116455, 1.350956678390503, 1.331108808517456, 1.311262845993042, 1.2914398908615112, 1.2716668844223022, 1.2519567012786865, 1.232306718826294, 1.212756872177124, 1.1933073997497559, 1.173986554145813, 1.1547836065292358, 1.1357423067092896, 1.1168553829193115, 1.098145842552185, 1.079634428024292, 1.0613542795181274, 1.0433320999145508, 1.0255844593048096, 1.0081120729446411, 0.9909124970436096, 0.9740036725997925, 0.9573719501495361, 0.9410331845283508, 0.9249783158302307, 0.9092292189598083, 0.8937687277793884, 0.8786077499389648]",130.9952220916748
73.31757081915451,363.0490374790747,0.8,"[2.3471057415008545, 2.3343141078948975, 2.3223605155944824, 2.311018705368042, 2.3002707958221436, 2.289944887161255, 2.2799129486083984, 2.2701456546783447, 2.2605929374694824, 2.2512121200561523, 2.2418909072875977, 2.2326557636260986, 2.2234911918640137, 2.214359998703003, 2.2051916122436523, 2.196039915084839, 2.186873197555542, 2.1775975227355957, 2.168205738067627, 2.1586356163024902, 2.1489341259002686, 2.1390864849090576, 2.1291098594665527, 2.118988037109375, 2.108687162399292, 2.0982179641723633, 2.087559700012207, 2.076788902282715, 2.065821886062622, 2.054675340652466, 2.0433318614959717, 2.0317811965942383, 2.019991636276245, 2.007953405380249, 1.9957178831100464, 1.983279824256897, 1.9706488847732544, 1.9578239917755127, 1.9448051452636719, 1.9316301345825195, 1.9182376861572266, 1.9046337604522705, 1.890790343284607, 1.8767069578170776, 1.8624190092086792, 1.8479187488555908, 1.833214282989502, 1.8182774782180786, 1.8030991554260254, 1.7876760959625244, 1.771998643875122, 1.7560703754425049, 1.739905834197998, 1.7234792709350586, 1.7067898511886597, 1.6898218393325806, 1.6726070642471313, 1.6551631689071655, 1.6374943256378174, 1.6196128129959106, 1.6015042066574097, 1.5831749439239502, 1.5646337270736694, 1.5458875894546509, 1.5269449949264526, 1.507838487625122, 1.4885585308074951, 1.4691612720489502, 1.4496511220932007, 1.4300298690795898, 1.4103463888168335, 1.3905967473983765, 1.3707897663116455, 1.350956678390503, 1.331108808517456, 1.311262845993042, 1.2914398908615112, 1.2716668844223022, 1.2519567012786865, 1.232306718826294, 1.212756872177124, 1.1933073997497559, 1.173986554145813, 1.1547836065292358, 1.1357423067092896, 1.1168553829193115, 1.098145842552185, 1.079634428024292, 1.0613542795181274, 1.0433320999145508, 1.0255844593048096, 1.0081120729446411, 0.9909124970436096, 0.9740036725997925, 0.9573719501495361, 0.9410331845283508, 0.9249783158302307, 0.9092292189598083, 0.8937687277793884, 0.8786077499389648]",124.19007515907288
67.82452905248817,356.5125553677865,0.8,"[2.3471057415008545, 2.3343141078948975, 2.3223605155944824, 2.311018705368042, 2.3002707958221436, 2.289944887161255, 2.2799129486083984, 2.2701456546783447, 2.2605929374694824, 2.2512121200561523, 2.2418909072875977, 2.2326557636260986, 2.2234911918640137, 2.214359998703003, 2.2051916122436523, 2.196039915084839, 2.186873197555542, 2.1775975227355957, 2.168205738067627, 2.1586356163024902, 2.1489341259002686, 2.1390864849090576, 2.1291098594665527, 2.118988037109375, 2.108687162399292, 2.0982179641723633, 2.087559700012207, 2.076788902282715, 2.065821886062622, 2.054675340652466, 2.0433318614959717, 2.0317811965942383, 2.019991636276245, 2.007953405380249, 1.9957178831100464, 1.983279824256897, 1.9706488847732544, 1.9578239917755127, 1.9448051452636719, 1.9316301345825195, 1.9182376861572266, 1.9046337604522705, 1.890790343284607, 1.8767069578170776, 1.8624190092086792, 1.8479187488555908, 1.833214282989502, 1.8182774782180786, 1.8030991554260254, 1.7876760959625244, 1.771998643875122, 1.7560703754425049, 1.739905834197998, 1.7234792709350586, 1.7067898511886597, 1.6898218393325806, 1.6726070642471313, 1.6551631689071655, 1.6374943256378174, 1.6196128129959106, 1.6015042066574097, 1.5831749439239502, 1.5646337270736694, 1.5458875894546509, 1.5269449949264526, 1.507838487625122, 1.4885585308074951, 1.4691612720489502, 1.4496511220932007, 1.4300298690795898, 1.4103463888168335, 1.3905967473983765, 1.3707897663116455, 1.350956678390503, 1.331108808517456, 1.311262845993042, 1.2914398908615112, 1.2716668844223022, 1.2519567012786865, 1.232306718826294, 1.212756872177124, 1.1933073997497559, 1.173986554145813, 1.1547836065292358, 1.1357423067092896, 1.1168553829193115, 1.098145842552185, 1.079634428024292, 1.0613542795181274, 1.0433320999145508, 1.0255844593048096, 1.0081120729446411, 0.9909124970436096, 0.9740036725997925, 0.9573719501495361, 0.9410331845283508, 0.9249783158302307, 0.9092292189598083, 0.8937687277793884, 0.8786077499389648]",134.24810695648193
70.82853235173278,353.0844933384912,0.8,"[2.3471057415008545, 2.3343141078948975, 2.3223605155944824, 2.311018705368042, 2.3002707958221436, 2.289944887161255, 2.2799129486083984, 2.2701456546783447, 2.2605929374694824, 2.2512121200561523, 2.2418909072875977, 2.2326557636260986, 2.2234911918640137, 2.214359998703003, 2.2051916122436523, 2.196039915084839, 2.186873197555542, 2.1775975227355957, 2.168205738067627, 2.1586356163024902, 2.1489341259002686, 2.1390864849090576, 2.1291098594665527, 2.118988037109375, 2.108687162399292, 2.0982179641723633, 2.087559700012207, 2.076788902282715, 2.065821886062622, 2.054675340652466, 2.0433318614959717, 2.0317811965942383, 2.019991636276245, 2.007953405380249, 1.9957178831100464, 1.983279824256897, 1.9706488847732544, 1.9578239917755127, 1.9448051452636719, 1.9316301345825195, 1.9182376861572266, 1.9046337604522705, 1.890790343284607, 1.8767069578170776, 1.8624190092086792, 1.8479187488555908, 1.833214282989502, 1.8182774782180786, 1.8030991554260254, 1.7876760959625244, 1.771998643875122, 1.7560703754425049, 1.739905834197998, 1.7234792709350586, 1.7067898511886597, 1.6898218393325806, 1.6726070642471313, 1.6551631689071655, 1.6374943256378174, 1.6196128129959106, 1.6015042066574097, 1.5831749439239502, 1.5646337270736694, 1.5458875894546509, 1.5269449949264526, 1.507838487625122, 1.4885585308074951, 1.4691612720489502, 1.4496511220932007, 1.4300298690795898, 1.4103463888168335, 1.3905967473983765, 1.3707897663116455, 1.350956678390503, 1.331108808517456, 1.311262845993042, 1.2914398908615112, 1.2716668844223022, 1.2519567012786865, 1.232306718826294, 1.212756872177124, 1.1933073997497559, 1.173986554145813, 1.1547836065292358, 1.1357423067092896, 1.1168553829193115, 1.098145842552185, 1.079634428024292, 1.0613542795181274, 1.0433320999145508, 1.0255844593048096, 1.0081120729446411, 0.9909124970436096, 0.9740036725997925, 0.9573719501495361, 0.9410331845283508, 0.9249783158302307, 0.9092292189598083, 0.8937687277793884, 0.8786077499389648]",128.5543315410614
70.5946423737633,352.07402831442505,0.8,"[2.3471057415008545, 2.3343141078948975, 2.3223605155944824, 2.311018705368042, 2.3002707958221436, 2.289944887161255, 2.2799129486083984, 2.2701456546783447, 2.2605929374694824, 2.2512121200561523, 2.2418909072875977, 2.2326557636260986, 2.2234911918640137, 2.214359998703003, 2.2051916122436523, 2.196039915084839, 2.186873197555542, 2.1775975227355957, 2.168205738067627, 2.1586356163024902, 2.1489341259002686, 2.1390864849090576, 2.1291098594665527, 2.118988037109375, 2.108687162399292, 2.0982179641723633, 2.087559700012207, 2.076788902282715, 2.065821886062622, 2.054675340652466, 2.0433318614959717, 2.0317811965942383, 2.019991636276245, 2.007953405380249, 1.9957178831100464, 1.983279824256897, 1.9706488847732544, 1.9578239917755127, 1.9448051452636719, 1.9316301345825195, 1.9182376861572266, 1.9046337604522705, 1.890790343284607, 1.8767069578170776, 1.8624190092086792, 1.8479187488555908, 1.833214282989502, 1.8182774782180786, 1.8030991554260254, 1.7876760959625244, 1.771998643875122, 1.7560703754425049, 1.739905834197998, 1.7234792709350586, 1.7067898511886597, 1.6898218393325806, 1.6726070642471313, 1.6551631689071655, 1.6374943256378174, 1.6196128129959106, 1.6015042066574097, 1.5831749439239502, 1.5646337270736694, 1.5458875894546509, 1.5269449949264526, 1.507838487625122, 1.4885585308074951, 1.4691612720489502, 1.4496511220932007, 1.4300298690795898, 1.4103463888168335, 1.3905967473983765, 1.3707897663116455, 1.350956678390503, 1.331108808517456, 1.311262845993042, 1.2914398908615112, 1.2716668844223022, 1.2519567012786865, 1.232306718826294, 1.212756872177124, 1.1933073997497559, 1.173986554145813, 1.1547836065292358, 1.1357423067092896, 1.1168553829193115, 1.098145842552185, 1.079634428024292, 1.0613542795181274, 1.0433320999145508, 1.0255844593048096, 1.0081120729446411, 0.9909124970436096, 0.9740036725997925, 0.9573719501495361, 0.9410331845283508, 0.9249783158302307, 0.9092292189598083, 0.8937687277793884, 0.8786077499389648]",128.98025012016296
73.5511980047821,356.11647260192086,0.8,"[2.3471057415008545, 2.3343141078948975, 2.3223605155944824, 2.311018705368042, 2.3002707958221436, 2.289944887161255, 2.2799129486083984, 2.2701456546783447, 2.2605929374694824, 2.2512121200561523, 2.2418909072875977, 2.2326557636260986, 2.2234911918640137, 2.214359998703003, 2.2051916122436523, 2.196039915084839, 2.186873197555542, 2.1775975227355957, 2.168205738067627, 2.1586356163024902, 2.1489341259002686, 2.1390864849090576, 2.1291098594665527, 2.118988037109375, 2.108687162399292, 2.0982179641723633, 2.087559700012207, 2.076788902282715, 2.065821886062622, 2.054675340652466, 2.0433318614959717, 2.0317811965942383, 2.019991636276245, 2.007953405380249, 1.9957178831100464, 1.983279824256897, 1.9706488847732544, 1.9578239917755127, 1.9448051452636719, 1.9316301345825195, 1.9182376861572266, 1.9046337604522705, 1.890790343284607, 1.8767069578170776, 1.8624190092086792, 1.8479187488555908, 1.833214282989502, 1.8182774782180786, 1.8030991554260254, 1.7876760959625244, 1.771998643875122, 1.7560703754425049, 1.739905834197998, 1.7234792709350586, 1.7067898511886597, 1.6898218393325806, 1.6726070642471313, 1.6551631689071655, 1.6374943256378174, 1.6196128129959106, 1.6015042066574097, 1.5831749439239502, 1.5646337270736694, 1.5458875894546509, 1.5269449949264526, 1.507838487625122, 1.4885585308074951, 1.4691612720489502, 1.4496511220932007, 1.4300298690795898, 1.4103463888168335, 1.3905967473983765, 1.3707897663116455, 1.350956678390503, 1.331108808517456, 1.311262845993042, 1.2914398908615112, 1.2716668844223022, 1.2519567012786865, 1.232306718826294, 1.212756872177124, 1.1933073997497559, 1.173986554145813, 1.1547836065292358, 1.1357423067092896, 1.1168553829193115, 1.098145842552185, 1.079634428024292, 1.0613542795181274, 1.0433320999145508, 1.0255844593048096, 1.0081120729446411, 0.9909124970436096, 0.9740036725997925, 0.9573719501495361, 0.9410331845283508, 0.9249783158302307, 0.9092292189598083, 0.8937687277793884, 0.8786077499389648]",123.79559922218323
