time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,temp,gpu,gpu_mem,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel,memory_percent_ipykernel
12-6-2021 14:22:53,1623522173.5599225,1500.0,75.4,375.96,135.91,1661.67,10.4,10069193,11482864,0.000317545589223433,0.0004900853078598814,73.523,0,0,184.42,77.26,0.02,0.07,34307,352,175931392,466944,44965969,568778,3.0709747181397473
12-6-2021 14:22:58,1623522178.5622745,1500.0,66.8,387.7,141.13,1664.58,10.4,10226710,11736595,0.00031488587772828154,0.0005072234021843648,72.549,0,0,192.15,81.77,0.02,0.07,35347,357,175931392,466944,45045094,574596,3.1261315331312898
12-6-2021 14:23:3,1623522183.5661914,1500.0,59.0,397.62,146.33,1669.29,10.4,10373283,11945473,0.0002929165304299148,0.00041742898789776936,72.549,0,0,198.68,85.98,0.02,0.07,36385,361,175931392,466944,45123078,579252,3.073603595113265
12-6-2021 14:23:8,1623522188.57054,1500.0,64.8,409.56,150.83,1672.82,10.4,10531712,12204323,0.00031658266701204145,0.0005172501458449333,73.036,0,0,206.78,90.1,0.02,0.07,37427,367,175931392,466944,45203395,586236,3.1262803374882817
12-6-2021 14:23:13,1623522193.5732324,1500.0,92.5,421.58,155.21,1676.3,10.4,10689642,12454973,0.00031569000339468306,0.000501030199144414,73.036,0,0,214.71,93.38,0.02,0.07,38467,372,175931392,466944,45282527,592054,3.126230736035951
12-6-2021 14:23:18,1623522198.5771084,1500.0,94.5,432.35,159.66,1680.89,10.4,10847100,12697027,0.00031467206804798814,0.0004837330129894176,72.549,0,0,221.71,97.36,0.02,0.07,39507,377,175931392,466944,45361669,597872,3.1255859171556546
12-6-2021 14:23:23,1623522203.5815704,1500.0,62.0,442.36,164.06,1686.29,10.5,10996429,12914043,0.0002983917150122426,0.0004336450148671513,73.036,0,0,228.3,100.86,0.02,0.07,40545,381,175931392,466944,45439671,602528,3.087888813384456
12-6-2021 14:23:28,1623522208.58229,1500.0,70.7,453.34,168.17,1690.95,10.4,11152551,13160265,0.0003121990716019585,0.000492373142849678,71.575,0,0,235.28,104.31,0.02,0.07,41585,386,175931392,466944,45518813,608348,3.1305956638410377
12-6-2021 14:23:33,1623522213.586214,1500.0,84.2,463.84,173.39,1695.03,10.4,11304299,13379971,0.00030325799515617966,0.00043906740835980443,73.036,0,0,242.68,108.99,0.02,0.07,42623,390,175931392,466944,45596785,613004,3.1095150466005648
12-6-2021 14:23:38,1623522218.5899694,1500.0,73.4,475.06,178.21,1698.93,10.4,11461364,13625227,0.0003138942446400011,0.0004901438695026142,73.036,0,0,250.38,112.98,0.02,0.07,43663,395,175931392,466944,45675921,618824,3.0794069650359366
12-6-2021 14:23:43,1623522223.592327,1500.0,93.7,488.33,182.85,1700.73,10.4,11616242,13870806,0.00030961000517744066,0.0004909265064209939,74.01,0,0,259.95,116.98,0.02,0.07,44703,400,175931392,466944,45755060,624644,3.1375398671673107
