time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,temp,gpu,gpu_mem,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,memory_percent_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel
2-6-2021 18:10:18,1622671818.3076682,1500.0,91.6,536.73,163.41,7592.39,10.5,21845903,30058267,0.0006668228952435571,0.0004980462090872908,69.627,0,0,106.31,39.67,0.01,0.08,3.0664609859776695,23126,198,173875200,241664,41498014,330743
2-6-2021 18:10:23,1622671823.311654,1500.0,41.2,546.36,168.68,7597.2,10.5,22090742,30369712,0.0004892879512115309,0.000622393842341601,68.653,0,0,112.86,44.24,0.01,0.08,3.0153714900772295,24152,203,173875200,241664,41576700,336568
2-6-2021 18:10:28,1622671828.3172588,1500.0,52.5,554.9,173.49,7603.73,10.5,22248550,30608820,0.0003152626067619438,0.00047768054457083837,68.653,0,0,119.01,48.25,0.01,0.08,3.052274970611139,25178,208,173875200,241664,41655359,342391
2-6-2021 18:10:33,1622671833.3232973,1500.0,51.6,565.02,179.0,7608.03,10.5,22413065,30873727,0.0003286331145623912,0.0005291749231339353,68.653,0,0,126.69,52.94,0.01,0.08,3.009171308535914,26206,214,173875200,241664,41735190,349379
2-6-2021 18:10:38,1622671838.32384,1500.0,66.7,573.18,183.69,7615.01,10.5,22570753,31113945,0.00031534177654440806,0.00048038386483400527,68.166,0,0,132.01,56.94,0.01,0.08,3.06085602186432,27232,219,173875200,241664,41813854,355202
2-6-2021 18:10:43,1622671843.3294039,1500.0,65.8,580.21,188.31,7623.23,10.5,22719441,31328837,0.00029704544934599933,0.00042930627018226416,69.627,0,0,137.0,61.2,0.01,0.08,3.064774536598432,28256,223,173875200,241664,41891357,359862
2-6-2021 18:10:48,1622671848.3388014,1500.0,64.4,589.56,195.59,7626.63,10.5,22873934,31557504,0.00030840634985133454,0.0004564760526461077,69.627,0,0,144.08,67.79,0.01,0.08,3.063782507551821,29282,228,173875200,241664,41970017,365683
2-6-2021 18:10:53,1622671853.3426263,1500.0,42.2,599.29,201.68,7630.69,10.5,23038089,31818589,0.00032805903816465016,0.000521770850593754,71.088,0,0,151.56,73.22,0.01,0.08,3.0566894998685563,30310,234,173875200,241664,42049876,372673
2-6-2021 18:10:58,1622671858.3453374,1500.0,45.9,607.76,207.27,7636.65,10.5,23186974,32040570,0.00029760863316689775,0.00044372140913470886,68.653,0,0,157.63,78.42,0.01,0.08,3.06656018888233,31336,239,173875200,241664,42128562,378498
2-6-2021 18:11:3,1622671863.3490307,1500.0,95.0,618.86,213.18,7639.59,10.5,23363457,32341681,0.00035270546760184194,0.0006017774859621506,71.088,0,0,165.66,83.49,0.01,0.08,3.066163377263686,32366,246,173875200,241664,42209578,386653
2-6-2021 18:11:8,1622671868.3529284,1500.0,57.3,627.11,218.13,7646.21,10.5,23518480,32580415,0.00030980449705134415,0.00047709608767122037,70.114,0,0,171.65,87.95,0.01,0.08,3.0719667471863574,33392,251,173875200,241664,42288242,392476
2-6-2021 18:11:13,1622671873.3538442,1500.0,59.9,636.88,224.26,7650.25,10.5,23682935,32845383,0.0003288497701279134,0.0005298389583244837,69.627,0,0,178.78,93.3,0.01,0.08,3.016065910409857,34420,257,173875200,241664,42368074,399464
2-6-2021 18:11:18,1622671878.3569531,1500.0,67.9,647.41,229.84,7653.84,10.5,23855200,33134576,0.0003443159058660272,0.0005780265855810176,69.14,0,0,186.37,98.21,0.01,0.08,3.0602112029840236,35450,264,173875200,241664,42449090,407617
2-6-2021 18:11:23,1622671883.3608687,1500.0,83.5,656.6,234.77,7659.54,10.5,24014739,33380466,0.0003188283224592329,0.0004913951836823647,70.601,0,0,193.66,102.93,0.01,0.08,3.065121746764745,36476,269,173875200,241664,42527824,413442
2-6-2021 18:11:28,1622671888.3638573,1500.0,47.3,666.38,240.21,7664.24,10.5,24179017,33654659,0.00032835973433733374,0.0005480584170561887,70.114,0,0,201.03,107.51,0.01,0.08,3.0701314934501283,37506,276,173875200,241664,42608848,421597
2-6-2021 18:11:33,1622671893.3676388,1500.0,55.7,674.58,245.11,7671.06,10.5,24341143,33905604,0.00032400694984476626,0.000501510701730721,70.114,0,0,206.9,111.7,0.01,0.08,3.059516782651396,38532,281,173875200,241664,42687532,427420
2-6-2021 18:11:38,1622671898.3690414,1500.0,67.2,683.18,249.98,7677.59,10.5,24496848,34144094,0.0003113226667381086,0.00047684623352089864,70.114,0,0,212.56,115.91,0.01,0.08,3.065369754026398,39558,286,173875200,241664,42766208,433243
2-6-2021 18:11:43,1622671903.3739233,1500.0,47.2,690.58,254.32,7685.76,10.5,24648396,34367965,0.00030280035428360407,0.0004473052637700579,70.114,0,0,218.13,120.12,0.01,0.08,3.068296239713899,40582,290,173875200,241664,42843715,437903
2-6-2021 18:11:48,1622671908.3777833,1500.0,76.2,698.91,260.33,7691.28,10.5,24799424,34592092,0.00030182299284295426,0.00044790821514495866,71.088,0,0,223.81,125.42,0.01,0.08,3.0622944639819054,41606,294,173875200,241664,42921264,442563
2-6-2021 18:11:53,1622671913.3816447,900.0,19.3,705.38,263.98,7701.08,10.5,24947325,34801216,0.0002955737327034538,0.0004179252424113229,69.627,0,0,227.7,128.07,0.01,0.08,3.064377724979787,42630,298,173875200,241664,42998762,447223
2-6-2021 18:11:58,1622671918.3838527,1000.0,57.1,709.4,265.79,7715.07,10.5,25073686,34948568,0.0002526104475062201,0.0002945739164848058,69.14,0,0,229.44,129.18,0.01,0.08,3.072313957352671,43648,299,173875200,241664,43072790,448388
2-6-2021 18:12:3,1622671923.3877087,1500.0,15.2,713.62,267.67,7728.84,10.4,25202645,35103469,0.0002577192498175002,0.0003095632682944238,67.679,0,0,231.41,130.51,0.01,0.08,3.012395402937398,44666,300,173875200,241664,43146802,449553
2-6-2021 18:12:8,1622671928.393012,1500.0,70.1,721.55,272.1,7736.25,10.5,25458059,35352432,0.0005102867507970462,0.0004973984211463937,69.14,0,0,236.71,134.23,0.01,0.08,3.0680482324522464,45690,304,173875200,241664,43224337,454211
2-6-2021 18:12:13,1622671933.3969138,1500.0,86.0,731.29,276.32,7742.17,10.5,25625139,35607073,0.0003338994435694688,0.0005088848947209306,70.601,0,0,244.04,138.05,0.01,0.08,3.0641297177181346,46715,309,173875200,241664,43303026,460034
2-6-2021 18:12:18,1622671938.3999116,1500.0,64.6,739.28,280.96,7749.33,10.5,25779977,35840473,0.0003094904372578583,0.00046652028607954194,68.653,0,0,249.16,141.99,0.01,0.08,3.068990660046526,47746,314,173875200,241664,43382022,465859
2-6-2021 18:12:23,1622671943.4038262,1500.0,88.8,748.35,285.46,7755.69,10.5,26040003,36171952,0.0005196451599673508,0.0006624393636821605,70.601,0,0,256.01,145.88,0.01,0.08,3.065964971454364,48772,319,173875200,241664,43460705,471684
2-6-2021 18:12:28,1622671948.407966,1500.0,97.0,757.91,291.16,7760.23,10.5,26210110,36456656,0.0003399325588350747,0.0005689369586823653,71.088,0,0,263.04,150.92,0.01,0.08,3.0652209496694063,49800,325,173875200,241664,43540552,478674
2-6-2021 18:12:33,1622671953.4133034,1500.0,78.9,765.86,295.85,7767.36,10.5,26365734,36695560,0.0003109160985118206,0.00047729848608741573,69.627,0,0,268.49,154.74,0.01,0.08,3.0661137758113557,50826,330,173875200,241664,43619222,484499
2-6-2021 18:12:38,1622671958.4139807,1500.0,95.5,775.28,301.05,7772.52,10.5,26527319,36956013,0.0003231262262721615,0.0005208354427159903,72.062,0,0,275.71,159.54,0.01,0.08,3.0691394644035177,51854,336,173875200,241664,43699039,491489
2-6-2021 18:12:43,1622671963.4177866,1500.0,49.7,783.81,306.15,7778.67,10.5,26688808,37203642,0.0003227323441577058,0.0004948813086428706,71.088,0,0,281.96,164.01,0.01,0.08,3.0206292440242652,52880,341,173875200,241664,43777763,497314
2-6-2021 18:12:48,1622671968.422625,1500.0,63.0,791.17,310.81,7786.71,10.6,26834345,37416470,0.0002907926019390225,0.00042524449374027417,69.627,0,0,286.85,167.67,0.01,0.08,3.0748932328738583,53909,345,173875200,241664,43855616,501972
2-6-2021 18:12:53,1622671973.423858,1500.0,84.5,800.25,316.8,7791.61,10.5,26985776,37646151,0.00030278734097003194,0.0004592487618871823,70.601,0,0,293.41,173.16,0.01,0.08,3.0682466382615683,54938,349,173875200,241664,43933463,506632
2-6-2021 18:12:58,1622671978.4298575,1500.0,96.2,809.39,322.83,7796.37,10.5,27140977,37880603,0.0003100299909757179,0.00046834203029773655,71.575,0,0,300.1,178.45,0.01,0.08,3.067849826642924,55969,354,173875200,241664,44012461,512455
2-6-2021 18:13:3,1622671983.4337308,1500.0,92.9,819.76,327.84,7800.78,10.5,27305658,38146338,0.00032910705075709344,0.0005310586050177994,72.062,0,0,308.06,182.95,0.01,0.08,3.0671058048579662,57004,361,173875200,241664,44093773,520610
2-6-2021 18:13:8,1622671988.4338877,1500.0,69.4,828.89,333.09,7806.43,10.5,27467877,38399800,0.0003244278207900009,0.0005069080953098911,70.601,0,0,314.11,187.19,0.01,0.08,3.0702802978071198,58035,366,173875200,241664,44172761,526435
2-6-2021 18:13:13,1622671993.4378252,1500.0,62.5,836.02,337.33,7814.9,10.5,27617698,38616713,0.000299406218630758,0.0004334846323402834,70.114,0,0,318.92,190.84,0.01,0.08,3.0725123631619935,59064,370,173875200,241664,44250558,531095
2-6-2021 18:13:18,1622671998.4420247,1500.0,92.6,846.33,343.22,7818.45,10.5,27791219,38909179,0.00034675076369706343,0.0005844411273299795,72.062,0,0,327.27,196.22,0.01,0.08,3.062592072695889,60099,377,173875200,241664,44331880,539248
2-6-2021 18:13:23,1622672003.4438722,1500.0,45.1,853.5,347.57,7826.76,10.5,27942450,39131903,0.0003023502812342985,0.00044528346726284884,71.575,0,0,332.41,199.89,0.01,0.08,3.0678994280952545,61117,381,173875200,241664,44409065,543908
2-6-2021 18:13:28,1622672008.447609,1500.0,85.2,862.0,352.59,7833.0,10.5,28098987,39378727,0.00031284019985331054,0.0004932793492183542,72.062,0,0,338.42,204.46,0.01,0.08,3.068891457141865,62143,386,173875200,241664,44487741,549731
2-6-2021 18:13:33,1622672013.4561226,1500.0,48.0,870.45,358.51,7838.69,10.5,28256977,39625907,0.0003154428834759692,0.0004935196654066084,72.062,0,0,344.54,209.61,0.01,0.08,3.074149211088901,63169,391,173875200,241664,44566425,555556
2-6-2021 18:13:38,1622672018.46345,1500.0,53.6,880.32,363.92,7843.24,10.5,28421478,39889925,0.00032852056505747266,0.000527263314784371,72.549,0,0,352.08,214.51,0.01,0.08,3.075885261920469,64199,398,173875200,241664,44647451,563711
2-6-2021 18:13:43,1622672023.463815,1500.0,45.6,887.64,368.3,7851.44,10.5,28571661,40110755,0.00030034407375064315,0.00044162775950909574,71.575,0,0,356.74,218.2,0.01,0.08,3.0737523994702567,65216,401,173875200,241664,44723499,567206
2-6-2021 18:13:48,1622672028.4676213,1500.0,83.1,896.16,373.82,7857.16,10.6,28722788,40330156,0.000302024077972182,0.0004384682070786471,70.601,0,0,362.76,223.28,0.01,0.08,3.0694370731175007,66223,405,173875200,241664,44800070,571866
2-6-2021 18:13:53,1622672033.4714823,1500.0,53.0,903.47,377.99,7865.48,10.5,28872478,40543655,0.0002991490001054903,0.00042666853078710714,71.575,0,0,367.68,226.83,0.01,0.08,3.0636337031948293,67224,409,173875200,241664,44876303,576526
2-6-2021 18:13:58,1622672038.4743276,1500.0,94.2,912.93,385.18,7868.71,10.5,29032560,40794908,0.0003199819119044939,0.0005022202078418548,73.036,0,0,374.67,233.25,0.01,0.08,3.0750916386831806,68229,415,173875200,241664,44954832,583516
2-6-2021 18:14:3,1622672043.4782565,1500.0,62.6,922.08,389.93,7874.71,10.6,29197038,41060113,0.0003286977159242289,0.0005299935416997113,70.601,0,0,381.29,237.37,0.01,0.08,3.06556815983572,69234,421,173875200,241664,45033382,590504
2-6-2021 18:14:8,1622672048.484254,900.0,42.5,931.28,395.46,7879.98,10.5,29364335,41332227,0.0003341931407177565,0.0005435759893678404,72.549,0,0,388.5,242.4,0.01,0.08,3.0723635588050016,70239,427,173875200,241664,45111907,597494
2-6-2021 18:14:13,1622672053.4885929,1500.0,80.1,940.68,400.81,7885.15,10.5,29529217,41591834,0.0003294780802582445,0.0005187638188619867,71.088,0,0,394.89,246.99,0.01,0.08,3.069238667308179,71244,433,173875200,241664,45190474,604484
2-6-2021 18:14:18,1622672058.492511,1500.0,54.0,948.37,405.03,7893.07,10.5,29686376,41833088,0.00031407188253604904,0.0004821301863040104,72.062,0,0,400.42,250.87,0.01,0.08,3.070081891997798,72253,438,173875200,241664,45268193,610309
2-6-2021 18:14:23,1622672063.493833,1500.0,54.2,957.21,410.26,7898.9,10.5,29967775,42193277,0.0005626492320522438,0.0007201875779361889,72.549,0,0,406.2,255.41,0.01,0.08,3.0806470013441993,73262,443,173875200,241664,45345929,616132
2-6-2021 18:14:28,1622672068.4974077,1500.0,60.4,963.82,414.99,7907.29,10.5,30120501,42412542,0.0003052337816692082,0.00043821670925512973,71.575,0,0,410.48,259.52,0.01,0.08,3.0713715297583914,74269,447,173875200,241664,45422503,620792
2-6-2021 18:14:33,1622672073.5132964,1500.0,89.4,973.74,420.65,7911.71,10.6,30285962,42678789,0.00032987374759449044,0.0005308072335824774,72.062,0,0,418.13,264.4,0.01,0.08,3.0262342081376143,75291,453,173875200,241664,45502055,627782
2-6-2021 18:14:38,1622672078.513849,1500.0,49.5,985.3,426.02,7914.6,10.5,30459904,42984430,0.0003478455523342938,0.0006112144419461998,73.036,0,0,426.6,269.25,0.01,0.08,3.0664113845253387,76317,461,173875200,241664,45583947,637100
2-6-2021 18:14:43,1622672083.5209854,1500.0,59.6,993.52,431.5,7920.77,10.5,30620814,43229711,0.00032136133094035595,0.0004898628339716701,73.523,0,0,432.48,273.95,0.01,0.08,3.070032290545467,77337,466,173875200,241664,45662324,642923
2-6-2021 18:14:48,1622672088.5238996,1500.0,62.5,1000.2,436.23,7929.22,10.5,30765505,43425872,0.0002892134354028259,0.0003920934730014564,72.062,0,0,437.0,278.15,0.01,0.08,3.0153714900772295,78353,469,173875200,241664,45738399,646418
2-6-2021 18:14:53,1622672093.52719,1500.0,35.1,1008.57,441.39,7935.45,10.5,30923775,43668008,0.00031633182741402905,0.0004839535184351004,73.036,0,0,443.01,282.93,0.01,0.08,3.023059715188461,79373,474,173875200,241664,45816811,652243
2-6-2021 18:14:58,1622672098.531035,1500.0,96.7,1017.91,448.33,7938.93,10.5,31087838,43932492,0.00032787386654254286,0.0005285615386689132,73.523,0,0,450.53,289.25,0.01,0.08,3.0776213127520373,80395,480,173875200,241664,45896344,659233
2-6-2021 18:15:3,1622672103.5338814,1500.0,88.9,1027.5,453.64,7943.91,10.5,31252781,44207770,0.0003296983041127776,0.0005502427490682065,73.036,0,0,457.45,293.89,0.01,0.08,3.075290044492503,81419,487,173875200,241664,45977052,667386
2-6-2021 18:15:8,1622672108.5382204,1500.0,96.0,1036.41,459.67,7948.84,10.5,31415769,44463662,0.0003256933646191262,0.0005113402609953949,74.497,0,0,464.1,299.48,0.01,0.08,3.070875515235086,82439,492,173875200,241664,46055478,673211
2-6-2021 18:15:13,1622672113.5418806,1500.0,50.1,1046.61,464.82,7953.24,10.5,31583224,44742571,0.0003346650116892122,0.0005574099533918156,73.036,0,0,471.57,303.76,0.01,0.08,3.072115551543349,83463,499,173875200,241664,46136208,681366
2-6-2021 18:15:18,1622672118.5444381,1500.0,94.5,1055.21,469.89,7959.38,10.5,31744995,44989870,0.00032337659183213316,0.0004943451408688498,74.01,0,0,477.5,308.18,0.01,0.08,3.093444176045475,84483,504,173875200,241664,46214614,687191
2-6-2021 18:15:23,1622672123.5497346,1500.0,55.9,1064.61,475.02,7964.78,10.5,31904123,45239064,0.0003179192301474702,0.0004978606193590611,73.036,0,0,484.47,312.83,0.01,0.08,3.0717683413770356,85505,510,173875200,241664,46294185,694181
2-6-2021 18:15:28,1622672128.5534358,1500.0,54.1,1074.06,480.72,7969.54,10.5,32070823,45515390,0.0003331533858698729,0.0005522432063819945,72.549,0,0,491.22,317.89,0.01,0.08,3.071718739924705,86527,516,173875200,241664,46373714,701171
2-6-2021 18:15:33,1622672133.5549693,1000.0,43.6,1082.08,485.78,7976.34,10.6,32232242,45761984,0.0003227390154081771,0.0004930367847995839,72.549,0,0,497.08,322.14,0.01,0.08,3.0333272158208793,87547,521,173875200,241664,46452134,706996
2-6-2021 18:15:38,1622672138.5587728,1500.0,71.3,1090.3,491.29,7982.42,10.6,32388227,46000766,0.0003117328653335254,0.00047720099400628174,72.549,0,0,502.7,326.82,0.01,0.08,3.0673042106672885,88567,526,173875200,241664,46530534,712821
2-6-2021 18:15:43,1622672143.5589252,1500.0,92.8,1100.59,496.78,7986.43,10.6,32556271,46281222,0.00033607775974614723,0.0005608949095913301,74.01,0,0,510.94,332.08,0.01,0.08,3.074843631421528,89591,533,173875200,241664,46611243,720976
2-6-2021 18:15:48,1622672148.5626118,1500.0,85.4,1110.78,503.29,7989.57,10.6,32714158,46527634,0.0003155413408625718,0.0004924608921863614,74.01,0,0,518.32,337.78,0.01,0.08,3.072859573328307,90611,538,173875200,241664,46689619,726801
2-6-2021 18:15:53,1622672153.5638204,1500.0,62.3,1119.64,507.99,7995.77,10.6,32873741,46770108,0.0003190888734255126,0.000484830812147771,73.036,0,0,524.7,341.88,0.01,0.08,3.079059754869623,91631,543,173875200,241664,46768013,732626
2-6-2021 18:15:58,1622672158.5677617,1500.0,97.5,1128.71,513.24,8001.22,10.6,33030001,47010020,0.0003122738471714215,0.0004794460720759636,73.036,0,0,531.74,346.79,0.01,0.08,3.08263105943742,92657,548,173875200,241664,46846731,738451
2-6-2021 18:16:3,1622672163.5686986,1500.0,58.7,1138.69,518.97,8005.38,10.6,33192151,47272114,0.00032423923853838656,0.0005240897871444951,72.062,0,0,538.8,351.72,0.01,0.08,3.0734547907562733,93685,554,173875200,241664,46926607,745439
2-6-2021 18:16:8,1622672168.5713716,1500.0,67.4,1147.1,523.61,8012.19,10.5,33353704,47517962,0.000322933365590971,0.0004914332885418966,73.523,0,0,544.59,355.9,0.01,0.08,3.0190419975496883,94711,559,173875200,241664,47005323,751264
2-6-2021 18:16:13,1622672173.5739467,1500.0,95.3,1156.96,529.25,8016.46,10.5,33516674,47780748,0.0003257722169439692,0.0005253014530394422,74.497,0,0,552.27,361.06,0.01,0.08,3.068147435356907,95739,565,173875200,241664,47085210,758252
2-6-2021 18:16:18,1622672178.5777552,1500.0,94.3,1168.01,535.6,8018.95,10.5,33690495,48081051,0.0003473774027447012,0.0006001488668022966,74.497,0,0,560.7,366.8,0.01,0.08,3.0813910231291572,96765,573,173875200,241664,47167095,767568
2-6-2021 18:16:23,1622672183.5827315,1000.0,50.5,1175.9,539.81,8026.64,10.6,33996382,48455289,0.0006111657345423047,0.0007477318165323894,72.062,0,0,566.04,370.22,0.01,0.08,3.0419578685263904,97789,577,173875200,241664,47244632,772226
2-6-2021 18:16:28,1622672188.5859969,1500.0,94.5,1185.58,545.49,8031.13,10.6,34160749,48720422,0.00032851945177404893,0.0005299199219259882,74.01,0,0,573.33,375.2,0.01,0.08,3.0785141388939867,98822,583,173875200,241664,47324823,779216
2-6-2021 18:16:33,1622672193.5908952,1500.0,48.1,1192.84,549.98,8039.23,10.5,34311353,48944128,0.00030091320678361083,0.00044697411646924684,73.523,0,0,578.23,379.08,0.01,0.08,3.072313957352671,99851,587,173875200,241664,47402690,783876
2-6-2021 18:16:38,1622672198.5946739,1500.0,48.4,1203.14,554.82,8043.91,10.6,34477723,49213078,0.0003324887252327817,0.000537493794862996,74.984,0,0,585.95,383.5,0.01,0.08,3.0710739210444085,100886,594,173875200,241664,47484018,792029
2-6-2021 18:16:43,1622672203.5983517,1500.0,62.4,1210.82,559.22,8051.55,10.6,34632801,49443058,0.00030992802655136197,0.000459621916366488,72.062,0,0,590.64,387.07,0.01,0.08,3.069833884736145,101915,598,173875200,241664,47561872,796685
2-6-2021 18:16:48,1622672208.6041226,1500.0,81.3,1218.23,564.62,8058.6,10.6,34779320,49656752,0.00029270017004699765,0.0004268952841476062,74.01,0,0,595.9,392.01,0.01,0.08,3.0769764938717405,102944,602,173875200,241664,47639758,801345
2-6-2021 18:16:53,1622672213.6139538,1500.0,42.7,1226.46,568.92,8065.84,10.5,34934784,49881843,0.00031031784126165274,0.0004492985720644437,73.523,0,0,601.66,395.77,0.01,0.08,3.019686816429985,103973,606,173875200,241664,47717655,806005
2-6-2021 18:16:58,1622672218.6177952,1500.0,89.9,1235.08,576.49,8069.51,10.6,35098678,50143409,0.0003275363603554703,0.0005227303966755277,74.01,0,0,607.92,402.36,0.01,0.08,3.069933087640806,105006,612,173875200,241664,47797838,812995
2-6-2021 18:17:3,1622672223.6194124,1500.0,80.2,1243.69,581.52,8075.78,10.6,35258705,50393594,0.0003199505156389437,0.000500208213333557,73.523,0,0,614.41,406.8,0.01,0.08,3.0769764938717405,106037,617,173875200,241664,47876866,818818
2-6-2021 18:17:8,1622672228.6235025,1500.0,52.1,1252.26,586.43,8082.29,10.6,35422733,50651859,0.00032778786488999427,0.0005161078165058061,73.523,0,0,620.38,411.06,0.01,0.08,3.0781173272753426,107070,623,173875200,241664,47957075,825808
2-6-2021 18:17:13,1622672233.623882,1500.0,41.7,1259.42,590.81,8090.67,10.6,35568421,50852092,0.00029135388260549986,0.00040043560194214385,72.062,0,0,624.89,414.83,0.01,0.08,3.079010153417292,108097,626,173875200,241664,48033787,829303
2-6-2021 18:17:18,1622672238.6438606,1500.0,52.0,1268.27,595.54,8097.1,10.5,35729572,51104257,0.0003210193016832424,0.0005023228661873325,73.523,0,0,631.2,419.31,0.01,0.08,3.0742980154458923,109125,632,173875200,241664,48113671,836293
2-6-2021 18:17:23,1622672243.645226,1500.0,57.7,1275.12,600.71,8104.96,10.6,35884069,51330084,0.0003089096415215972,0.00045153069390277954,72.062,0,0,635.65,423.19,0.01,0.08,3.0753396459448332,110149,636,173875200,241664,48191232,840951
2-6-2021 18:17:28,1622672248.64993,1500.0,51.1,1283.86,605.57,8111.18,10.5,36042752,51573508,0.00031706770279616505,0.0004863904040474007,73.036,0,0,642.28,427.56,0.01,0.08,3.0368489189363466,111175,641,173875200,241664,48269967,846774
2-6-2021 18:17:33,1622672253.6684885,1500.0,97.0,1295.05,611.67,8113.87,10.6,36215738,51869505,0.00034469260430910966,0.0005898048211860123,74.497,0,0,650.74,432.92,0.01,0.08,3.0782165301800037,112205,648,173875200,241664,48351015,854929
2-6-2021 18:17:38,1622672258.672314,1500.0,88.8,1305.31,616.71,8118.46,10.5,36376801,52124782,0.0003218797345723527,0.000510163681307479,74.01,0,0,658.33,437.43,0.01,0.08,3.0733555878516126,113233,654,173875200,241664,48430894,861919
2-6-2021 18:17:43,1622672263.6738603,1500.0,94.5,1313.7,622.36,8124.38,10.6,36536954,52382502,0.00032020696748394486,0.0005152806357668121,73.523,0,0,664.09,442.43,0.01,0.08,3.0719667471863574,114261,660,173875200,241664,48510761,868907
2-6-2021 18:17:48,1622672268.6776543,1500.0,63.3,1322.48,628.19,8129.54,10.6,36696390,52617469,0.0003186302262615919,0.0004695776886901795,73.523,0,0,670.41,447.76,0.01,0.08,3.069734681831484,115287,665,173875200,241664,48589463,874732
2-6-2021 18:17:53,1622672273.6815095,1500.0,82.7,1331.78,634.91,8133.42,10.6,36853644,52868159,0.0003142656867983089,0.0005009937109610443,73.523,0,0,677.19,453.6,0.01,0.08,3.0742980154458923,116308,670,173875200,241664,48667897,880555
2-6-2021 18:17:58,1622672278.6851935,1500.0,49.5,1339.4,640.69,8139.9,10.5,37004627,53087219,0.00030174367261365763,0.0004377974270132919,73.036,0,0,682.71,458.96,0.01,0.08,3.0264326139469366,117327,674,173875200,241664,48745146,885215
2-6-2021 18:18:3,1622672283.689104,1500.0,90.3,1349.21,645.94,8144.7,10.6,37171968,53363652,0.00033442044699041667,0.0005524339368290009,73.523,0,0,690.1,463.6,0.01,0.08,3.077522109847376,118352,681,173875200,241664,48825872,893370
2-6-2021 18:18:8,1622672288.689802,1500.0,74.2,1360.64,652.16,8146.81,10.6,37346290,53660611,0.00034859534646515354,0.0005938351182922725,73.523,0,0,698.56,469.04,0.01,0.08,3.0714211312107222,119377,688,173875200,241664,48906638,901523
