time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,gpu,gpu_mem,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel,memory_percent_ipykernel
29-5-2021 19:22:39,1622330559.609733,1500.0,93.1,360.0,145.63,813.71,10.4,8432314,11198091,0.00030120851997965056,0.0004486309787100416,0,0,173.65,85.38,0.02,0.06,34332,404,175796224,602112,44960383,667562,3.135754214883412
29-5-2021 19:22:44,1622330564.6102967,1500.0,65.9,370.71,150.26,818.18,10.4,8580362,11415610,0.0002960626265464232,0.00043498896617145396,0,0,180.61,89.71,0.02,0.06,35328,408,175796224,602112,45036073,672216,3.1322325117679446
29-5-2021 19:22:49,1622330569.6139858,1500.0,87.9,381.37,155.23,822.37,10.4,8734652,11645829,0.00030835249440451046,0.000460098534638097,0,0,187.62,93.72,0.02,0.06,36326,413,175796224,602112,45112942,678036,3.123552257610103
29-5-2021 19:22:54,1622330574.617873,1500.0,91.5,394.44,160.0,824.28,10.5,8980038,11974372,0.0004903907529165482,0.0006565755549846425,0,0,197.27,97.82,0.02,0.06,37324,418,175796224,602112,45189813,683852,3.0935433789501356
29-5-2021 19:22:59,1622330579.621621,1500.0,70.9,403.83,164.61,830.21,10.5,9119784,12153839,0.00027928265307110414,0.0003586651489038101,0,0,202.58,101.98,0.02,0.06,38316,420,175796224,602112,45263167,686180,3.136101425049725
29-5-2021 19:23:4,1622330584.6239564,1500.0,60.1,412.42,168.59,837.45,10.4,9268437,12358595,0.0002971671903287668,0.0004093208022909526,0,0,207.73,104.95,0.02,0.06,39318,424,175796224,602112,45339236,690836,3.095924248662001
29-5-2021 19:23:9,1622330589.6282003,1500.0,58.0,423.59,174.06,840.65,10.4,9424050,12605226,0.0003109620646843252,0.0004928436889923065,0,0,215.15,109.94,0.02,0.06,40322,429,175796224,602112,45416464,696652,3.1408135630211254
29-5-2021 19:23:14,1622330594.63199,1500.0,65.9,433.16,178.91,846.16,10.4,9574690,12831518,0.000301051822990111,0.0004522412315990321,0,0,220.9,114.11,0.02,0.06,41326,434,175796224,602112,45493690,702472,3.130198852222393
29-5-2021 19:23:19,1622330599.6340156,1500.0,66.3,442.9,184.63,850.51,10.4,9725613,13053925,0.000301723765411809,0.0004446338695490032,0,0,227.09,119.19,0.02,0.06,42328,438,175796224,602112,45569748,707128,3.1405655557594727
29-5-2021 19:23:24,1622330604.6378381,1500.0,93.4,454.0,190.37,853.44,10.4,9878017,13289539,0.0003045751483348249,0.0004708680152736243,0,0,234.82,124.32,0.02,0.06,43337,443,175796224,602112,45647246,712946,3.137043852644005
29-5-2021 19:23:29,1622330609.6415973,1500.0,69.4,464.73,196.08,856.96,10.5,10033331,13524612,0.0003103946362652781,0.0004697927960826952,0,0,242.07,128.97,0.02,0.06,44346,448,175796224,602112,45724748,718766,3.1379862802382856
29-5-2021 19:23:34,1622330614.643927,1500.0,92.9,476.09,201.17,860.29,10.4,10187832,13761524,0.00030885808285972095,0.00047360331730190877,0,0,249.67,133.59,0.02,0.06,45355,453,175796224,602112,45802244,724586,3.135853417788073
29-5-2021 19:23:39,1622330619.648107,1500.0,59.6,485.13,204.77,867.51,10.5,10332882,13957950,0.00028985768161420537,0.0003925238536280724,0,0,255.17,136.36,0.02,0.06,46360,456,175796224,602112,45877417,728079,3.0817878347478014
29-5-2021 19:23:44,1622330624.6519244,1500.0,90.4,495.33,209.52,872.5,10.4,10482963,14180774,0.0002999330119507626,0.0004453080233668267,0,0,261.67,140.72,0.02,0.06,47367,460,175796224,602112,45953759,732739,3.1377382729766325
29-5-2021 19:23:49,1622330629.6541986,1500.0,54.9,504.14,214.02,878.95,10.5,10631569,14390890,0.0002970768731092172,0.0004200409422918071,0,0,266.81,144.39,0.02,0.06,48374,464,175796224,602112,46030121,737399,3.155148382744647
29-5-2021 19:23:54,1622330634.6590595,1500.0,90.8,515.56,218.48,883.0,10.5,10781868,14618532,0.00030030604978642246,0.00045484181388752274,0,0,274.5,148.37,0.02,0.06,49383,469,175796224,602112,46107618,743224,3.1374406642626496
29-5-2021 19:23:59,1622330639.6680036,1500.0,82.8,523.12,222.52,891.05,10.5,10924615,14799918,0.0002849842182596306,0.000362124229673768,0,0,278.7,151.82,0.02,0.06,50386,471,175796224,602112,46181669,745554,3.1039100824872152
29-5-2021 19:24:4,1622330644.6689525,1500.0,83.5,533.18,227.7,895.7,10.4,11081706,15040198,0.0003141223854802031,0.0004804688160568282,0,0,285.46,156.1,0.02,0.06,51395,476,175796224,602112,46259235,751379,3.0942874007350936
29-5-2021 19:24:9,1622330649.672723,1500.0,91.3,544.63,233.02,898.54,10.5,11233822,15275160,0.00030400274606756883,0.00046956988891062157,0,0,293.07,160.71,0.02,0.06,52404,481,175796224,602112,46336779,757204,3.1389783092848953
