time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,temp,gpu,gpu_mem,cpu_times_user_ipykernel,cpu_times_system_ipykernel,cpu_times_children_user_ipykernel,cpu_times_children_system_ipykernel,io_counters_read_count_ipykernel,io_counters_write_count_ipykernel,io_counters_read_bytes_ipykernel,io_counters_write_bytes_ipykernel,io_counters_read_chars_ipykernel,io_counters_write_chars_ipykernel,memory_percent_ipykernel
12-6-2021 18:18:24,1623536304.2634706,1500.0,63.8,717.41,265.56,1144.61,10.5,14341722,18926000,0.0003041966438624227,0.0004320628193396409,76.932,0,0,392.54,181.11,0.02,0.08,65214,466,175108096,438272,44741315,695667,3.0498444994469436
12-6-2021 18:18:29,1623536309.2683494,1500.0,89.7,730.59,270.34,1146.52,10.5,14498310,19160255,0.0003128707158118411,0.00046805329611785605,77.906,0,0,401.47,184.92,0.02,0.08,66237,471,175108096,438272,44819534,701492,3.1118959163124296
12-6-2021 18:18:34,1623536314.2723064,1500.0,93.8,741.61,274.98,1150.63,10.5,14644204,19368131,0.00029155725965125884,0.00041542323129988267,77.419,0,0,408.61,189.07,0.02,0.08,67258,475,175108096,438272,44896612,706152,3.112491133740396
12-6-2021 18:18:39,1623536319.273453,1500.0,89.4,752.11,279.76,1155.14,10.6,14797473,19585404,0.00030646772358309214,0.00043444637667153295,76.445,0,0,415.04,193.09,0.02,0.08,68279,479,175108096,438272,44973644,710810,3.1124415322880656
12-6-2021 18:18:44,1623536324.284916,1500.0,93.9,763.17,285.88,1157.87,10.4,14945715,19801371,0.0002958058398583151,0.0004309460194592675,77.906,0,0,422.66,198.72,0.02,0.08,69305,483,175108096,438272,45051012,715468,3.1039100824872152
12-6-2021 18:18:49,1623536329.2877078,1500.0,76.1,774.94,289.74,1162.02,10.5,15098248,20024028,0.0003048957534335753,0.0004450654859752288,76.932,0,0,430.28,202.08,0.02,0.08,70333,488,175108096,438272,45129571,721293,3.108324611744632
12-6-2021 18:18:54,1623536334.2913892,1500.0,77.6,785.92,294.39,1166.36,10.5,15260073,20268945,0.00032341187692682137,0.0004894736082884987,77.906,0,0,437.13,205.81,0.02,0.08,71361,493,175108096,438272,45208098,727118,3.1040092853918764
12-6-2021 18:18:59,1623536339.2978168,1500.0,96.0,796.85,298.47,1171.09,10.5,15413829,20491909,0.00030711719921428594,0.00044535549315548046,77.419,0,0,444.57,209.3,0.02,0.08,72387,497,175108096,438272,45285495,731776,3.1029180534406047
12-6-2021 18:19:4,1623536344.301541,1500.0,80.6,809.69,302.96,1173.5,10.5,15576060,20742565,0.0003242204987444455,0.0005009388670062302,77.906,0,0,452.88,212.84,0.02,0.08,73417,503,175108096,438272,45365173,738766,3.100388379371748
12-6-2021 18:19:9,1623536349.3041646,1500.0,91.5,819.8,307.09,1179.16,10.5,15730051,20959307,0.00030782048301910674,0.000433256665198143,76.932,0,0,459.47,216.29,0.02,0.08,74443,507,175108096,438272,45442547,743426,3.0480588471630448
12-6-2021 18:19:14,1623536354.3080077,1500.0,63.7,831.28,311.14,1183.41,10.5,15887204,21193859,0.0003140646056052327,0.0004687437171031958,75.958,0,0,467.04,219.71,0.02,0.08,75472,512,175108096,438272,45521134,749249,3.104654104272173
12-6-2021 18:19:19,1623536359.311815,1500.0,81.5,842.61,315.38,1187.6,10.5,16036867,21407734,0.0002990982482716251,0.0004274245327775991,76.932,0,0,474.59,223.1,0.02,0.08,76499,516,175108096,438272,45598536,753907,3.0945850094490766
12-6-2021 18:19:24,1623536364.3169758,1500.0,96.3,854.09,319.96,1191.5,10.5,16192936,21642249,0.0003118161553031115,0.00046854638436146314,76.932,0,0,481.9,226.96,0.02,0.08,77528,521,175108096,438272,45677101,759732,3.1300996493177324
12-6-2021 18:19:29,1623536369.3207328,1500.0,71.7,866.59,324.51,1194.24,10.6,16346925,21868984,0.00030774675908710027,0.00045312951848257787,77.419,0,0,490.06,230.94,0.02,0.08,78555,525,175108096,438272,45754518,764392,3.1117967134077684
12-6-2021 18:19:34,1623536374.3235145,1500.0,94.0,876.88,329.21,1199.1,10.5,16618470,22196393,0.0005427880329522869,0.0006544539103311618,77.906,0,0,496.39,234.8,0.02,0.08,79582,529,175108096,438272,45831922,769052,3.1070845754363687
12-6-2021 18:19:39,1623536379.336938,1500.0,80.6,888.53,334.35,1202.06,10.5,16776158,22429043,0.00031453158066108795,0.000464054159104067,77.419,0,0,504.09,239.32,0.02,0.08,80606,534,175108096,438272,45910206,774875,3.109564648052895
12-6-2021 18:19:44,1623536384.3406596,1500.0,58.5,898.37,339.04,1207.44,10.5,16927185,22644488,0.0003018293355060935,0.0004305695086846081,78.393,0,0,510.09,243.21,0.02,0.08,81628,538,175108096,438272,45987314,779533,3.113086351168362
12-6-2021 18:19:49,1623536389.3434079,1500.0,80.9,909.58,343.52,1211.6,10.5,17080707,22870730,0.00030687532591810903,0.0004522354287096626,77.419,0,0,517.4,246.73,0.02,0.08,82657,543,175108096,438272,46065883,785358,3.096965879160942
12-6-2021 18:19:54,1623536394.3471532,1500.0,90.4,921.1,348.47,1215.0,10.4,17240349,23114981,0.0003190450150269957,0.00048813635487753054,78.88,0,0,524.81,250.96,0.02,0.08,83686,548,175108096,438272,46144452,791183,3.1071341768886995
